learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
BPS-CFR  0.00144723  0.0101253  0.0326076  0.0183683  -0.000810483  0.00311077  0.0147374  0.0401291  0.0235093  0.0170468  
TIPS-CFR  0.00465014  0.0146133  0.109458  0.0303347  0.0275235  0.0188761  0.028922  0.0367659  0.0399055  0.0308162  
CSPS-CFR  -0.0207196  -0.00565799  0.109288  0.0415618  0.00401317  0.028232  0.0348762  0.0710959  0.0441087  0.0311108  
CFPS-CFR  -0.0145782  0.0278688  0.0648292  0.033967  0.0402224  0.0226809  0.0295915  0.0562979  0.0371032  0.0276652  
CFPS-CFR_EX+IN  -0.00663507  0.0160813  0.0434352  0.0188328  -0.00347349  0.00384929  0.0139229  0.0461766  0.0228052  0.0198069  
TIPS-CFR_EX+IN  -0.0175336  0.0196943  0.0456272  0.0152629  -0.0233766  0.00102744  0.0142457  0.0506098  0.0210106  0.0210213  
BR  0.14416  0.141841  0.278613  0.236484  0.218455  0.181346  0.298739  0.323465  0.137489  0.184461  
t = 9
CFR  0.0211489  0.013753  0.114407  0.0561004  0.0190368  0.0345752  -0.223669  0.0874227  0.0188419  0.00399506  
CFR_EX+IN  0.0259696  0.0210489  0.116686  0.0607788  0.029015  0.0391822  -0.220817  0.0899952  0.0218567  0.0078288  
CFR_IN  0.023364  0.0292431  0.0704138  0.0532298  0.0342808  0.0446088  -0.162968  0.0539546  0.019107  0.0137256  
A-CFR_IN  -0.0271996  0.010639  0.0844911  0.0433611  0.00604634  0.0335177  -0.0486745  0.0175018  0.0174579  -0.00615501  
BPS-CFR  0.0258698  0.0202314  0.117362  0.0551396  0.0250216  0.0337023  -0.219253  0.0834711  0.0219749  0.00684469  
TIPS-CFR  0.0452366  0.0441793  0.113918  0.0499041  0.0603062  0.0408276  -0.14368  0.0803324  0.0261009  0.0137292  
CSPS-CFR  0.0333282  0.0300329  0.113279  0.0670959  0.0529402  0.0477077  -0.108959  0.0808473  0.027225  0.0137278  
CFPS-CFR  0.0322342  0.0399608  0.0685553  0.0520314  0.0555773  0.0430135  -0.160102  0.0698602  0.0239605  0.0137265  
CFPS-CFR_EX+IN  0.0334875  0.0305925  0.119185  0.0611891  0.0429863  0.0395318  -0.217027  0.0915377  0.0233503  0.0100555  
TIPS-CFR_EX+IN  0.0298917  0.0282514  0.127829  0.0599152  0.0485011  0.0378384  -0.216851  0.0911919  0.02434  0.0126579  
BR  0.230255  0.219342  0.462499  0.288957  0.226545  0.186696  0.0779116  0.288976  0.239151  0.200309  
t = 10
CFR  0.0322631  0.0288963  0.0921203  0.0971325  0.0528858  0.0504314  -0.24133  0.0996833  0.0291906  0.0449695  
CFR_EX+IN  0.0312043  0.0288963  0.0925297  0.110231  0.0505522  0.0640561  -0.23238  0.100196  0.0294568  0.0335653  
CFR_IN  0.0322627  0.0288963  0.0494615  0.0960376  0.0494163  0.0702164  -0.164448  0.0532974  0.0294568  0.00976494  
A-CFR_IN  0.00272449  0.00889632  0.0787224  0.0520199  -0.00199984  0.038141  -0.116329  0.0620261  0.00945677  -0.0155319  
BPS-CFR  0.02983  0.0273886  0.0906156  0.0958123  0.0510178  0.0495681  -0.235261  0.0983591  0.029307  0.0445378  
TIPS-CFR  0.0322631  0.0288992  0.0799584  0.0798233  0.0497922  0.0486104  -0.15848  0.0642921  0.0253887  -0.0191126  
CSPS-CFR  0.0291945  0.02724  0.0661776  0.105259  0.0596057  0.11187  -0.171511  0.0672085  0.026285  -0.0073246  
CFPS-CFR  0.0277625  0.0260319  0.0580165  0.0889055  0.039602  0.0600221  -0.170919  0.056448  0.028159  0.00591411  
CFPS-CFR_EX+IN  0.0290782  0.0262958  0.0904385  0.107597  0.0435726  0.0634414  -0.226677  0.0981511  0.0293407  0.0340176  
TIPS-CFR_EX+IN  0.0266108  0.0258018  0.0967064  0.0982133  0.0456319  0.067119  -0.22484  0.104414  0.0294568  0.0208281  
BR  0.285896  0.256772  0.190051  0.280158  0.250108  0.222055  -0.0583462  0.208808  0.233301  0.182694  
t = 11
CFR  0.0454391  0.0347235  0.0471627  0.12289  0.0404316  0.0631321  -0.137217  0.0668341  0.0259544  0.0729772  
CFR_EX+IN  0.0349452  0.0283714  0.0469073  0.125221  0.0482882  0.0584303  -0.129715  0.0677219  0.0290015  0.0607173  
CFR_IN  -0.00720389  0.00263439  0.0517852  0.127677  0.0375448  0.0491383  -0.18  0.0451361  0.0233854  0.123691  
A-CFR_IN  -0.0156429  -0.0134  0.0602231  0.0687347  0.0032072  0.060328  -0.18  0.0564858  0.00427027  0.0981075  
BPS-CFR  0.0456847  0.0348204  0.0474349  0.123333  0.0401072  0.062186  -0.142451  0.0666484  0.0233878  0.071337  
TIPS-CFR  -0.00720516  0.00883002  0.0727672  0.128726  0.040432  0.0627003  -0.174581  0.0558728  0.0235223  -0.037931  
CSPS-CFR  -0.00651828  0.00760481  0.0594611  0.0715186  0.0381467  0.0433291  -0.18  0.0474674  0.0234579  0.0810335  
CFPS-CFR  -0.00605317  0.00729825  0.0545092  0.128668  0.0394357  0.0483198  -0.18  0.0475238  0.023431  0.120947  
CFPS-CFR_EX+IN  0.0374512  0.0324592  0.0473956  0.124769  0.0410131  0.0540502  -0.126773  0.067625  0.0285324  0.0608986  
TIPS-CFR_EX+IN  0.0252234  0.0399401  0.0576339  0.0756371  0.0464158  0.0755695  -0.125833  0.0737452  0.0326316  0.0407728  
BR  0.308004  0.246439  0.188618  0.266611  0.24436  0.34411  -0.02  0.161416  0.22989  0.159115  
t = 12
CFR  0.0579684  0.0487127  0.0472325  0.120778  0.0474668  0.109566  -0.0393575  0.0442274  0.0392859  0.0737291  
CFR_EX+IN  0.0493593  0.0370998  0.0469786  0.12234  0.0479365  0.108703  -0.0356533  0.0437849  0.0296783  0.0725569  
CFR_IN  -0.00269575  -0.0205077  0.0515974  0.126601  0.0144585  0.0850214  -0.0894344  0.0497177  -0.0126557  0.0694197  
A-CFR_IN  -0.028167  -0.0334455  0.0714009  0.0668198  -0.000527091  0.0707294  -0.135345  0.0625637  -0.0271058  0.0855166  
BPS-CFR  0.0598012  0.0557759  0.0489138  0.122378  0.0447963  0.108816  -0.0314101  0.0453297  0.0372371  0.0731837  
TIPS-CFR  -0.00397509  0.000379153  0.0865729  0.116143  0.0221108  0.0531396  -0.09413  0.0636237  -0.0145279  0.0562154  
CSPS-CFR  -0.0148222  -0.0191105  0.0695735  0.0564882  0.0232663  0.0595203  -0.115279  0.052347  -0.0141804  0.0683119  
CFPS-CFR  -0.0222561  -0.0174113  0.0745525  0.126636  0.0142997  0.0856273  -0.0903195  0.0495803  -0.0133969  0.0687801  
CFPS-CFR_EX+IN  0.0344915  0.049534  0.0495234  0.123843  0.0477737  0.101896  -0.0366974  0.0453527  0.0285383  0.0720999  
TIPS-CFR_EX+IN  0.0435471  0.0485104  0.0615608  0.115391  0.0829491  0.0926105  -0.0362841  0.0523757  0.0335211  0.0634861  
BR  0.211801  0.435725  0.18333  0.240324  0.225427  0.21818  0.0162721  0.166514  0.219558  0.211646  
t = 13
CFR  0.064327  0.0478588  0.0394356  0.0663727  0.0535271  0.110326  0.0192368  0.032955  0.0503356  0.0698835  
CFR_EX+IN  0.0601007  0.0423199  0.0399518  0.06475  0.0643317  0.107217  0.020307  0.0321842  0.0386983  0.0684886  
CFR_IN  0.0175421  -0.00251759  0.0482832  0.0625087  -0.0111062  0.0893884  -0.00365221  0.0505488  0.00793168  0.0636388  
A-CFR_IN  -0.0422197  -0.0445794  0.0721614  0.0609918  -0.0273714  0.0626749  -0.0279387  0.0716544  -0.0139142  0.0803333  
BPS-CFR  0.102171  0.0674083  0.0421844  0.0647794  0.0519154  0.109507  0.0201989  0.0348716  0.048903  0.0686287  
TIPS-CFR  0.00833895  -0.0146625  0.0812999  0.0579218  0.0161722  0.059994  0.00166304  0.0738564  -0.00789225  0.0612247  
CSPS-CFR  0.01043  -0.0505603  0.0676105  0.0523774  0.0197749  0.0511826  -0.00274608  0.0608546  -0.00459624  0.0639487  
CFPS-CFR  0.00987112  -0.0600375  0.0684601  0.0624684  -0.0140102  0.0916979  -0.0024532  0.0505228  0.00264205  0.0630107  
CFPS-CFR_EX+IN  0.0988659  0.0318832  0.0443165  0.063642  0.0660432  0.100358  0.0204601  0.0353258  0.0378328  0.0679959  
TIPS-CFR_EX+IN  0.0997823  0.0645727  0.0529887  0.0631862  0.102436  0.0870714  0.0217992  0.0483208  0.0430523  0.0673333  
BR  0.206747  0.197052  0.183291  0.205312  0.216347  0.169326  0.0929372  0.169941  0.226231  0.275425  
t = 14
CFR  0.071523  0.0614915  0.0248086  0.0670885  0.0615266  0.109113  0.0429256  0.0318596  0.0543828  0.0491497  
CFR_EX+IN  0.0712971  0.0565323  0.0331524  0.0654357  0.104008  0.110487  0.0431533  0.0340296  0.0546699  0.0474634  
CFR_IN  -0.0317681  0.0391124  0.0515514  0.0619008  0.0141804  0.103812  0.0410604  0.0514499  0.000196179  0.0666498  
A-CFR_IN  -0.0750388  -0.0226952  0.0756407  0.0618358  -0.0310418  0.0755853  0.0374327  0.0787981  0.00620892  0.0800767  
BPS-CFR  0.0786932  0.137675  0.0308316  0.0655999  0.059307  0.109003  0.0426352  0.0344644  0.0520508  0.0473103  
TIPS-CFR  -0.0253778  0.0423847  0.0845087  0.0356189  0.0717423  0.062944  0.0476731  0.0799628  0.00046541  0.0671185  
CSPS-CFR  -0.0240405  0.0475639  0.0749206  0.0514215  0.0839528  0.0607403  0.0485323  0.0739226  0.00327196  0.0831231  
CFPS-CFR  -0.0307292  0.0363288  0.057726  0.0618479  -0.00058375  0.108512  0.0386807  0.0524501  -0.000507839  0.0664391  
CFPS-CFR_EX+IN  0.078329  0.131901  0.0362219  0.0640539  0.109933  0.104438  0.0441714  0.0356918  0.0525133  0.0572423  
TIPS-CFR_EX+IN  0.0716917  0.146377  0.0499974  0.0623787  0.124946  0.0978386  0.0466023  0.0554642  0.0633526  0.0635707  
BR  0.276042  0.242963  0.190865  0.206667  0.207135  0.173226  0.172789  0.202941  0.23374  0.378759  
t = 15
CFR  0.074086  0.0725025  0.0320611  0.0686725  0.07288  0.0723423  0.0473445  0.0319164  0.06921  0.0707939  
CFR_EX+IN  0.0740183  0.0713755  0.0397298  0.0670863  0.0834675  0.0704123  0.0475709  0.0381834  0.0692362  0.0757628  
CFR_IN  -0.0181264  -0.038253  0.0532786  0.0636553  0.0917241  0.069167  0.0470277  0.0533309  0.0387273  0.126298  
A-CFR_IN  -0.0154578  -0.0175897  0.0824213  0.0624733  0.00803436  0.0670424  0.0478751  0.0853376  0.030253  0.0801163  
BPS-CFR  0.0837485  0.0761412  0.0354182  0.0676726  0.0723113  0.0711873  0.0477474  0.0353688  0.0700891  0.063893  
TIPS-CFR  -0.00648967  0.00632259  0.0939277  0.0552783  0.0849119  0.0644264  0.0544195  0.0866878  0.0077896  0.0715826  
CSPS-CFR  0.00438927  -0.0190035  0.0824855  0.0373303  0.100305  0.0563551  0.0574058  0.0802914  0.0217153  0.0762499  
CFPS-CFR  -0.0272513  -0.0333417  0.0620454  0.0625237  0.07359  0.0681734  0.0482217  0.0546844  0.0294779  0.114908  
CFPS-CFR_EX+IN  0.0803418  0.0759132  0.0411482  0.0660738  0.0908059  0.0672058  0.0492968  0.039015  0.0692284  0.0707993  
TIPS-CFR_EX+IN  0.0838357  0.0678109  0.0573316  0.0660912  0.0875534  0.0680915  0.0516793  0.0628405  0.0684342  0.0607837  
BR  0.287  0.195313  0.225062  0.206667  0.193742  0.187639  0.187744  0.242349  0.242971  0.54012  
t = 16
CFR  0.066231  0.0731229  0.0367434  0.062395  0.0571482  0.0512879  0.0504924  0.0462492  0.0698339  0.405509  
CFR_EX+IN  0.0662978  0.0718938  0.0431679  0.0611284  0.065027  0.0478299  0.0511879  0.0519503  0.0696162  0.3023  
CFR_IN  0.0928139  0.00248682  0.0556059  0.0595204  0.0879792  0.0482334  0.0517926  0.0556374  0.0702923  0.160557  
A-CFR_IN  0.0353551  0.0129606  0.0905638  0.0584631  0.0908368  0.046802  0.0528764  0.132978  0.0843975  0.0491364  
BPS-CFR  0.081766  0.0727941  0.0393705  0.0616802  0.0680764  0.0519192  0.0512502  0.0510758  0.0706573  0.414571  
TIPS-CFR  0.120827  0.0787498  0.0964422  0.042967  0.102165  0.0645205  0.0593734  0.0930708  0.0916492  0.380045  
CSPS-CFR  0.138267  0.0301716  0.0902684  0.0343133  0.0774774  0.031525  0.0649411  0.0854139  0.0756053  0.212973  
CFPS-CFR  0.0806851  0.00630913  0.0643973  0.058883  0.0732234  0.0477094  0.0541845  0.0580236  0.0698946  0.194982  
CFPS-CFR_EX+IN  0.083655  0.0724255  0.0450913  0.0603063  0.0764183  0.0473322  0.0527997  0.0505584  0.0693418  0.167965  
TIPS-CFR_EX+IN  0.121494  0.0638823  0.0655382  0.0620768  0.109068  0.0515035  0.0548648  0.0665116  0.0681847  0.0859833  
BR  0.219594  0.200711  0.265992  0.18493  0.18674  0.1891  0.185973  0.289461  0.240979  0.832508  
t = 17
CFR  0.0653059  0.0671752  0.0754541  0.0575728  0.0559067  0.0476925  0.0541259  -0.14064  0.0703503  0.109011  
CFR_EX+IN  0.0653628  0.0697055  0.104915  0.0569009  0.0617661  0.0390779  0.0556931  -0.129826  0.0699426  0.0677142  
CFR_IN  0.110941  0.0799167  0.0593409  0.0490046  0.0843621  0.0250096  0.0575774  -0.0971243  0.0984581  0.0428937  
A-CFR_IN  0.112999  0.0707254  0.116914  0.0551537  0.0949551  0.038681  0.0573576  -0.0457094  0.0851101  0.0232471  
BPS-CFR  0.0929931  0.0689674  0.077276  0.0570335  0.0647815  0.0459033  0.0553165  -0.145837  0.0705756  0.116665  
TIPS-CFR  0.13407  0.103565  0.101437  0.0514039  0.095668  0.0650335  0.0652509  -0.194939  0.120712  0.111721  
CSPS-CFR  0.143383  0.0967923  0.096794  0.033115  0.0768081  0.0217379  0.0719271  -0.212087  0.0792303  0.0787476  
CFPS-CFR  0.11853  0.0856215  0.0602448  0.0526973  0.0764521  0.0282482  0.0607377  -0.10067  0.0934814  0.0463371  
CFPS-CFR_EX+IN  0.0960928  0.0690511  0.102555  0.0563206  0.070212  0.042009  0.0569661  -0.131475  0.0694697  0.0579064  
TIPS-CFR_EX+IN  0.142099  0.0963698  0.0737168  0.0594966  0.0974915  0.0443383  0.0603169  -0.164954  0.0946809  0.0733047  
BR  0.2142  0.200286  0.317947  0.167892  0.174665  0.232394  0.201737  0.0874261  0.238672  0.503208  
t = 18
CFR  0.0634258  0.0598749  -0.142589  0.0542301  0.056265  0.0409386  0.0554569  -0.1375  0.0680269  0.0817458  
CFR_EX+IN  0.0700692  0.0655941  -0.126511  0.0539906  0.061553  0.0227132  0.0569704  -0.161257  0.0755813  0.0720851  
CFR_IN  0.107177  0.0869509  -0.101015  0.00577801  0.0891106  0.00293822  0.0596557  -0.165334  0.112547  0.0328254  
A-CFR_IN  0.100462  0.0982551  -0.0668341  0.052647  0.0900134  0.029048  0.0571504  -0.168719  0.0948735  0.00988858  
