learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
A-CFR_IN  0.0481477  0.128457  -0.280024  0  0.152452  -1.11022e-16  0.265351  -0.280024  0.18962  0.473623  -0.280024  
BPS-CFR  -0.104305  -0.0239956  -0.432477  -0.152452  0  -0.432477  -0.167125  -0.432477  0.0371677  0.0411462  -0.432477  
TIPS-CFR  0.328172  0.408481  -1.11022e-16  3.33067e-16  0.432477  3.33067e-16  0.265351  -1.11022e-16  0.469644  0.473623  2.33147e-15  
CSPS-CFR  0.0628204  0.14313  -0.265351  -0.265351  0.167125  -0.265351  0  -0.265351  0.204293  0.208271  -0.265351  
CFPS-CFR  0.328172  0.408481  5.55112e-16  0.280024  0.432477  9.99201e-16  0.265351  5.55112e-16  0.469644  0.473623  3.88578e-15  
CFPS-CFR_EX+IN  -0.141472  -0.0611633  -0.469644  -0.18962  -0.0371677  -0.469644  -0.204293  -0.469644  2.22045e-16  0.00397849  -0.469644  
TIPS-CFR_EX+IN  -0.145451  -0.0651418  -0.473623  -0.473623  -0.0411462  -0.473623  -0.208271  -0.473623  -0.00397849  0  -0.473623  
BEHAV-CFR  0.328172  0.408481  -3.10862e-15  0.280024  0.432477  -1.77636e-15  0.265351  -3.10862e-15  0.469644  0.473623  4.44089e-16  
t = 6
CFR  0  0.00183891  -0.0620852  -0.160254  0.0395166  -0.0620852  -0.107283  -0.0620852  0.0393049  0.0427803  -0.0620852  
CFR_EX+IN  -0.00183891  0  -0.0639241  -0.162093  0.0376777  -0.0639241  -0.109122  -0.0639241  0.0374659  0.0409413  -0.0639241  
CFR_IN  0.0620852  0.0639241  2.22045e-16  -0.0981687  0.101602  2.22045e-16  -0.0451978  3.33067e-16  0.10139  0.104865  4.44089e-15  
A-CFR_IN  0.160254  0.162093  0.0981687  0  0.199771  0  -0.0451978  0.0981687  0.199559  0.104865  0.0981687  
BPS-CFR  -0.0395166  -0.0376777  -0.101602  -0.199771  0  -0.101602  -0.1468  -0.101602  -0.000211786  0.00326361  -0.101602  
TIPS-CFR  0.0620852  0.0639241  1.11022e-16  1.11022e-16  0.101602  1.11022e-16  -0.0451978  1.66533e-15  0.10139  0.104865  1.22125e-15  
CSPS-CFR  0.107283  0.109122  0.0451978  0.0451978  0.1468  0.0451978  0  0.0451978  0.146588  0.150063  0.0451978  
CFPS-CFR  0.0620852  0.0639241  0  -0.0981687  0.101602  -1.55431e-15  -0.0451978  0  0.10139  0.104865  4.21885e-15  
CFPS-CFR_EX+IN  -0.0393049  -0.0374659  -0.10139  -0.199559  0.000211786  -0.10139  -0.146588  -0.10139  2.22045e-16  0.0034754  -0.10139  
TIPS-CFR_EX+IN  -0.0427803  -0.0409413  -0.104865  -0.104865  -0.00326361  -0.104865  -0.150063  -0.104865  -0.0034754  2.22045e-16  -0.104865  
BEHAV-CFR  0.0620852  0.0639241  -4.21885e-15  -0.0981687  0.101602  -1.11022e-15  -0.0451978  -3.9968e-15  0.10139  0.104865  2.22045e-16  
t = 7
CFR  0.386693  0.336172  0.985942  1.14154  0.392784  1.03011  0.352161  1.02605  0.346066  0.38449  1.08305  
CFR_EX+IN  0.57214  0.521619  1.17139  1.32698  0.578231  1.21556  0.537608  1.21149  0.531513  0.569938  1.26849  
CFR_IN  -0.59925  -0.64977  0  0.155595  -0.593159  0.04417  -0.633782  0.0401049  -0.639876  -0.601452  0.0971032  
A-CFR_IN  -0.754844  -0.805365  -0.155595  0  -0.748589  -0.0529332  -0.730885  -0.115326  -0.795307  -0.698555  -0.0796107  
BPS-CFR  0.410658  0.360138  1.00991  1.16534  0.416749  1.05408  0.376126  1.05001  0.370441  0.408456  1.10701  
TIPS-CFR  -0.64342  -0.69394  -0.04417  0.0529332  -0.637329  2.22045e-16  -0.677952  -0.00406511  -0.684046  -0.645622  0.0529332  
CSPS-CFR  0.321409  0.270889  0.920659  1.01776  0.3275  0.964829  0.286878  0.960764  0.280783  0.319207  1.01776  
CFPS-CFR  -0.639355  -0.689875  -0.0401049  0.115326  -0.633264  0.00406511  -0.673886  0  -0.679572  -0.641557  0.0569983  
