learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_IN  -0.129649  0.488837  0.05  -0.0356568  0.733698  -0.0357345  -0.0671237  0.0180793  0.424831  0.0560913  
A-CFR_IN  0.203566  0.391335  0.119412  0.0331239  0.335156  0.03391  0.0321782  0.0613524  0.262234  0.05  
BPS-CFR  0.194111  0.240172  0.0372362  0.0641145  0.134007  0.12043  0.180389  0.0119432  0.150707  -0.135654  
TIPS-CFR  0.559789  0.734408  0.119477  0.0316745  0.396142  0.0324639  -0.0417652  0.0540835  0.63031  0.645397  
CSPS-CFR  0.296775  0.343018  0.252656  0.0301283  0.488556  0.123637  0.113275  0.122257  0.111468  0.221936  
CFPS-CFR  0.526848  0.877919  0.0760575  0.0106427  0.248405  0.0162749  -0.271527  0.0414378  0.0946692  0.077843  
CFPS-CFR_EX+IN  0.217152  -0.258141  -0.107905  0.0131707  0.0871098  0.0179946  0.072938  -0.01266  0.113082  -0.0363425  
TIPS-CFR_EX+IN  0.371276  -0.0273777  0.0343862  0.0497076  0.369989  0.00176437  0.0498527  -0.00460787  0.0516802  0.0475216  
t = 10
CFR  0.092781  0.0842628  -0.161112  0.168383  0.0723619  0.0748285  0.131135  0.0106043  -0.139905  -0.172779  
CFR_EX+IN  -0.0818706  0.117547  0.0227349  0.0822621  0.0265693  0.00507481  0.217819  0.00977065  -0.129269  -0.188428  
CFR_IN  0.316747  0.574397  0.05  -0.0087119  0.826051  -0.00888698  -0.0057385  0.05  0.181922  -0.0427497  
A-CFR_IN  0.0304586  -0.0425966  0.0976907  0.0374249  0.119572  0.0427683  0.0435855  0.100436  0.0323957  0.0439714  
BPS-CFR  -0.0244569  0.0800932  0.116844  0.148449  0.0629757  0.21647  0.202977  0.145137  0.0273573  -0.159805  
TIPS-CFR  0.182529  0.560468  0.0978337  0.0304893  0.498793  0.0358422  -0.019289  0.100548  0.368375  -0.033777  
CSPS-CFR  0.0402431  0.125318  0.178427  0.0236828  0.338772  0.0997504  0.0881847  -0.133102  0.150258  0.0310387  
CFPS-CFR  0.341495  0.987516  0.05  -0.0122126  0.0141578  -0.0123501  -0.104748  0.05  0.127644  -0.0245958  
CFPS-CFR_EX+IN  0.0469941  0.367854  -0.0353432  0.0983976  0.0760678  0.0497538  0.0897379  -0.0575221  0.0479051  -0.138133  
TIPS-CFR_EX+IN  0.0362501  0.510617  0.141078  0.0614822  0.357919  0.135191  0.126319  0.0949148  0.400507  0.025  
t = 11
CFR  0.0807425  -0.128505  -0.116324  0.236778  -0.0169963  0.197209  0.0740232  0.0997544  -0.113103  -0.10267  
CFR_EX+IN  0.0499468  0.0554543  0.109948  0.209232  -0.106638  0.0992289  0.337902  0.00596061  -0.125088  -0.114709  
CFR_IN  0.177382  0.150301  0.05  0.05  0.885102  0.05  0.00107265  0.05  -0.0253442  -0.22241  
A-CFR_IN  -0.139248  -0.25996  0.05  0.05  -0.0441541  0.0654504  0.0825646  0.05  -0.138338  0.0101354  
BPS-CFR  0.0652694  0.168958  0.102352  0.218652  0.0411388  0.238077  0.213038  0.164994  -0.00626324  -0.0548655  
TIPS-CFR  -0.111599  0.0913687  0.05  0.0309995  0.400712  0.0464002  0.0235928  0.05  0.0526131  0.039951  
CSPS-CFR  0.412254  0.215756  0.0999264  -0.00275249  0.247951  0.0454104  0.0679139  -0.0192819  0.183573  0.0665728  
CFPS-CFR  0.073706  1.11255  0.05  0.05  0.436223  0.05  0.0660945  0.05  0.215073  -0.124473  
CFPS-CFR_EX+IN  -0.0919756  0.333001  0.111644  0.189702  0.0715274  0.100025  0.0906675  -0.108056  0.0293449  -0.03165  
TIPS-CFR_EX+IN  0.295995  0.395665  0.298516  0.0889339  0.173941  0.102754  0.111496  0.189421  0.134336  0.0295888  
t = 12
CFR  0.0546715  -0.0765272  -0.0190932  0.278889  0.0127562  0.03621  0.112704  0.1  -0.0932959  -0.0146599  
CFR_EX+IN  0.43813  0.0306249  0.14331  0.218933  -0.153697  0.121462  0.42555  0.121609  -0.0209167  0.027979  
CFR_IN  -0.0507913  -0.0472071  0.0555724  0.0548556  0.191068  0.0550998  0.0289772  0.0593188  -0.187713  -0.220292  
A-CFR_IN  -0.212241  -0.269269  0.0474865  0.05  -0.175  0.05  0.0819087  0.05  -0.201324  -0.0174435  
BPS-CFR  0.488081  0.235179  0.225405  0.273053  0.05  0.261605  0.228153  0.197691  -0.0620006  0.000175317  
TIPS-CFR  0.474029  0.0143925  0.0473601  0.05  0.285549  0.05  0.0736804  0.05  0.0614681  0.421483  
CSPS-CFR  0.283758  0.177423  -0.21625  0.00802405  0.131363  0.0813408  0.032511  -0.00952445  0.505684  0.45112  
CFPS-CFR  0.025  0.0801232  0.0451762  0.05  0.495449  0.05  0.106094  0.05  0.167484  -0.220632  
CFPS-CFR_EX+IN  0.519948  0.122032  0.27552  0.220777  0.14117  0.096135  0.0395588  -0.0394849  0.0341393  0.107447  
TIPS-CFR_EX+IN  0.338317  0.118438  0.29572  0.0930043  0.0816173  0.0855003  0.0636104  0.296029  -0.0512358  0.0366828  
t = 13
CFR  0.0323158  0.0604142  -0.00391231  0.292892  0.191227  0.00233284  0.104776  0.211432  0.0287837  0.113943  
CFR_EX+IN  0.200427  0.03349  0.1  0.200482  -0.0534939  0.120193  0.136479  0.120117  0.05902  0.102094  
CFR_IN  0.457628  0.0272055  0.0745641  0.0772372  -0.0550312  0.0773974  0.144605  0.0893122  -0.143781  -0.145707  
A-CFR_IN  -0.225  -0.25766  0.035553  0.05  -0.207009  0.05  0.05  0.05  -0.216902  0.0451147  
BPS-CFR  0.16192  0.11661  0.183535  0.237809  0.0607361  0.278568  0.233472  0.233568  -0.0694643  -0.0397008  
TIPS-CFR  0.476718  0.00324469  0.0354342  0.05  0.203325  0.05  0.0864509  0.05  0.451028  0.475152  
CSPS-CFR  0.170862  0.468669  -0.0967877  0.05  -0.022326  0.0752856  -0.0880552  0.0671629  0.472829  0.521981  
CFPS-CFR  0.445911  0.064858  0.0280857  0.05  0.457158  0.05  0.0401003  0.0502812  0.0911598  -0.14641  
CFPS-CFR_EX+IN  0.303307  0.00764054  0.154142  0.237046  0.158604  0.0835499  0.0591972  0.0607878  0.0393328  0.157353  
TIPS-CFR_EX+IN  0.0877966  -0.039991  0.182238  0.0769816  0.131546  0.08235  0.0426455  0.166222  -0.0973403  0.0483236  
t = 14
CFR  0.025  0.194484  -0.0338782  0.28666  0.238166  0.078822  0.134763  0.225  0.157705  0.275592  
CFR_EX+IN  0.0127744  0.0375969  0.165251  0.150774  0.0919755  0.110893  -0.110144  0.109454  0.0772649  0.103176  
CFR_IN  0.500101  0.471836  0.0893452  0.0486953  -0.0298993  0.0386673  0.0614604  0.0452731  -0.0663134  -0.0241814  
A-CFR_IN  -0.22281  -0.182954  0.0457952  0.05  -0.208056  0.0476821  0.0483131  0.0418653  -0.147136  0.0607517  
BPS-CFR  -0.0116714  0.012406  0.133108  0.223849  0.0772604  0.296863  0.18133  0.255173  0.00361243  0.0823238  
TIPS-CFR  0.189927  0.144802  0.0518661  0.0552906  0.11458  0.05  0.0765253  0.0498367  0.517097  0.402048  
CSPS-CFR  -0.0358323  0.572805  0.00103108  0.0535349  -0.0630875  0.133649  -0.207547  0.0706988  0.256853  0.255934  
CFPS-CFR  0.5  0.125426  0.0763321  0.0669011  0.313868  0.0585102  0.0436644  0.0635432  0.100588  -0.0370033  
CFPS-CFR_EX+IN  0.100406  -0.00238314  0.14435  0.178976  0.0921355  0.0637416  0.133932  0.0630458  0.048836  0.167937  
TIPS-CFR_EX+IN  -0.15792  -0.0280916  0.103049  0.0870578  0.00967774  0.100273  0.123098  0.116832  -0.0992291  0.05  
t = 15
CFR  0.0323227  0.295039  0.0307478  0.21061  0.23551  0.133531  0.201056  0.254969  0.263236  0.3  
CFR_EX+IN  -0.20987  0.0438221  0.0850946  0.0517818  0.127048  0.0777176  0.0569832  0.115408  0.108365  0.084303  
CFR_IN  0.272112  0.565289  0.105303  0.072877  0.0310902  0.0546073  0.0930092  0.0200269  -0.0273203  -0.00921451  
A-CFR_IN  -0.192099  -0.0182803  0.0969137  0.05  -0.205243  0.0572159  0.0591554  0.0312091  -0.0485593  0.0501287  
BPS-CFR  -0.191935  -0.0131162  0.108148  0.206747  0.0902063  0.320357  0.179687  0.158756  0.086133  0.114235  
TIPS-CFR  0.00583728  0.443737  0.126331  0.0581419  1.70018e-15  0.0603553  0.0112689  0.0668765  0.40705  0.102188  
CSPS-CFR  -0.213095  0.205265  -0.0283657  0.056474  -0.159425  0.176556  -0.218577  0.0745819  0.00610879  -0.0116115  
CFPS-CFR  0.350157  0.183717  0.118957  0.0827513  0.27421  0.0454614  0.0460257  0.0478904  0.138546  -0.0101203  
CFPS-CFR_EX+IN  -0.104208  -0.0182499  0.108479  0.0923026  0.0265866  0.0839191  0.218659  0.0694542  0.05  0.186923  
TIPS-CFR_EX+IN  -0.225  0.00965112  0.089611  0.0951369  -0.0417144  0.194855  0.208309  0.0913912  -0.10557  0.05  
t = 16
CFR  0.0393079  0.3  0.132163  0.0951875  0.138355  0.235867  0.154623  0.206726  0.3  0.3  
CFR_EX+IN  -0.225  0.05  -0.0631905  0.0294384  0.14088  0.0883084  0.220379  0.0935043  0.05  0.0482434  
CFR_IN  -0.00150354  0.614635  0.11557  0.0873682  0.470691  0.0224786  0.109069  -0.0016977  0.00450075  0.0423932  
A-CFR_IN  -0.0413211  0.0516781  0.0681815  0.05  -0.150573  0.0911283  0.0720901  0.102724  -0.000607568  0.0445172  
BPS-CFR  -0.175688  -0.0186244  0.102738  0.148952  0.108126  0.320972  0.167488  0.120971  0.109852  0.137738  
TIPS-CFR  -0.188145  0.456366  0.149583  0.0219084  1.33843e-15  0.0349508  0.0664908  0.042781  0.207858  -0.104205  
CSPS-CFR  -0.237837  -0.118466  -0.0426499  0.0358706  -0.201863  0.0468351  -0.226289  0.0984832  -0.118868  -0.0472692  
CFPS-CFR  0.28769  0.240479  0.187276  0.0733265  0.217628  -0.00795277  0.043252  0.0398189  0.177491  0.00688039  
CFPS-CFR_EX+IN  -0.225  0.05  0.0851104  0.0838947  0.00430251  0.138121  0.262686  0.075398  0.05  0.140486  
TIPS-CFR_EX+IN  -0.225  0.05  0.0159628  0.0996367  -0.0828204  0.257678  0.218594  0.0810637  -0.0527901  0.05  
t = 17
CFR  0.05  0.278717  0.226733  0.0483968  0.0624146  0.25017  0.152239  0.147879  0.3  0.243028  
CFR_EX+IN  -0.203708  0.05  -0.0935384  0.0500512  0.143545  0.147508  0.256885  0.317819  0.05  0.0489078  
CFR_IN  -0.181793  0.492596  0.0126278  0.0893876  0.554594  -0.029074  0.101856  -0.0469985  -0.0390321  0.105529  
A-CFR_IN  0.0207345  0.0354279  0.0796911  0.05  -0.0225043  0.0473916  0.0694747  0.0637672  -0.0125827  0.0400058  
BPS-CFR  -0.153914  0.218151  0.0857576  0.0571612  0.108462  0.116485  0.186253  0.0728451  0.118676  0.140648  
TIPS-CFR  -0.231779  0.279758  0.210708  0.0519384  0.101762  0.0232236  -0.00626293  0.0488858  -0.11594  -0.115762  
CSPS-CFR  -0.175366  -0.279971  -0.0454266  0.0687133  -0.223145  0.0292236  -0.0862478  0.11684  -0.219343  -0.0217428  
CFPS-CFR  0.245686  0.444451  0.257813  0.0668568  0.127441  0.0543385  0.00559185  0.0790987  0.214658  0.05  
CFPS-CFR_EX+IN  -0.225  0.05  0.13834  0.0977959  0.0177678  0.267999  0.254279  0.0802104  0.0511488  0.064991  
TIPS-CFR_EX+IN  -0.164426  0.05  -0.0178855  0.101397  -0.0622243  0.254626  0.00295411  0.05  0.032901  0.05  
t = 18
CFR  0.05  0.213603  0.27834  0.0669386  -0.0182597  0.255499  0.117746  0.0959818  0.295781  0.180403  
CFR_EX+IN  -0.134069  0.05  -0.0965502  0.0772298  -0.037917  0.191989  0.126905  0.422611  0.0524397  0.0569134  
CFR_IN  -0.249056  0.331205  0.0497345  0.096259  0.572431  0.013943  0.0679427  0.173599  0.0241941  0.0970536  
A-CFR_IN  0.00397324  0.00212347  0.0786212  0.05  0.0325223  0.0650897  0.0627858  0.0817279  -0.0187083  0.103874  
BPS-CFR  -0.0846546  0.460605  0.0402648  0.0321892  0.0768891  -0.224614  0.210903  0.0753405  0.0984905  0.111719  
TIPS-CFR  -0.248805  0.147382  0.219816  0.0644297  0.25289  0.00424766  0.0585559  0.107445  -0.236628  -0.101796  
CSPS-CFR  -0.0393265  -0.249074  -0.031279  0.0770768  -0.185385  0.0986624  0.00826714  0.13188  -0.274369  0.0786504  
CFPS-CFR  0.185856  0.330684  0.0105877  0.0849365  0.123913  0.0173628  -0.0128002  0.110528  0.261666  0.0660931  
CFPS-CFR_EX+IN  -0.220779  0.0487371  0.073901  0.106933  0.0901511  0.304962  0.308725  0.0842747  0.0643288  0.05  
TIPS-CFR_EX+IN  -0.0964508  0.0414492  0.0233539  0.0288557  0.407051  0.251578  -0.307662  0.0308777  0.05  0.05  
t = 19
CFR  0.05  0.162196  0.294276  0.0690335  -0.093997  0.266668  0.102817  0.0752499  0.262781  0.117914  
CFR_EX+IN  -0.0776275  0.0551623  -0.0700696  0.0833438  -0.125175  0.18779  0.0585593  0.49585  0.0916829  0.0994807  
CFR_IN  -0.253965  0.166295  0.0706958  0.1047  0.322504  -0.0095612  -0.00471171  0.208449  0.043774  0.0831932  
A-CFR_IN  0.00950764  -0.00382118  0.079882  0.05  0.0199485  0.0656953  0.0686613  0.0789859  -0.017568  0.167393  
BPS-CFR  0.0053235  0.285622  0.090545  0.0518124  0.0510004  -0.22947  0.153988  -0.0709837  0.0607443  0.151076  
TIPS-CFR  -0.262916  0.0535928  0.179159  0.0704488  0.260471  0.0685632  0.0405798  0.129346  -0.235305  0.0525506  
CSPS-CFR  -0.00630425  -0.12597  0.079422  0.0826552  -0.117437  0.104677  0.0341754  0.142543  -0.262592  -0.0902561  
CFPS-CFR  0.121806  0.193953  -0.0595762  0.0915631  0.303921  0.0202324  0.00817407  0.112299  0.387479  0.0930146  
CFPS-CFR_EX+IN  -0.186934  0.0215349  0.0529511  0.109147  0.167953  0.23839  0.267026  0.0575581  0.080463  0.05  
TIPS-CFR_EX+IN  -0.0272908  -0.0175479  0.0823673  0.00549804  0.304101  0.0218212  -0.195994  -0.00574674  0.05  0.05  
t = 20
CFR  0.050344  0.0989899  0.299314  0.0618375  0.116368  0.231824  0.0967979  -0.0893921  0.219977  0.05  
CFR_EX+IN  -0.00679627  0.0735016  -0.0997516  0.0882344  -0.142252  0.142718  0.00223413  0.256741  0.119798  0.119046  
CFR_IN  -0.241699  0.180737  0.0520697  0.107551  0.13042  0.180078  -0.018327  0.126222  0.0991314  0.08615  
A-CFR_IN  0.022957  -0.00587637  0.0819969  0.05  0.0224304  0.0671212  0.0703005  0.0791884  -0.000476043  0.211659  
BPS-CFR  0.0637247  0.085722  0.171101  0.0696517  0.0386268  -0.107301  0.129051  -0.00120199  -0.197677  0.153193  
TIPS-CFR  -0.244598  0.0552421  0.0195757  0.0788408  -0.0343344  0.0593609  0.0388768  0.104818  -0.0683909  0.265724  
