learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR  0.0997721  0.114303  0.163086  0.171509  0.344421  0.180678  0.175939  0.171195  0.114473  0.143456  
CFPS-CFR_EX+IN  0.105203  0.114087  0.205974  0.172242  0.199616  0.166631  0.195179  0.196782  0.103546  0.107515  
TIPS-CFR_EX+IN  0.113062  0.121212  0.183093  0.164433  0.24124  0.198713  0.247409  0.226458  0.0696857  0.117457  
BR  0.204796  0.208009  0.40966  0.186111  0.467772  0.532735  0.436075  0.414196  0.393358  0.355191  
t = 47
CFR  0.107593  0.118433  0.143175  0.174728  0.316657  0.194503  0.234671  0.189447  0.157925  0.105684  
CFR_EX+IN  0.106603  0.120828  0.147604  0.17419  0.293996  0.158305  0.225789  0.188821  0.142399  0.105684  
CFR_IN  0.104425  0.12302  0.153724  0.17352  0.340312  0.313205  0.219205  0.185053  0.131508  0.16492  
A-CFR_IN  0.0947073  0.100753  0.156145  0.1  0.192508  0.142257  0.22766  0.147072  0.196865  0.0855384  
BPS-CFR  0.107859  0.119514  0.20272  0.174384  0.149671  0.198612  0.240863  0.212949  0.144122  0.10694  
TIPS-CFR  0.115159  0.127203  0.207216  0.175083  0.420169  0.187765  0.232014  0.209382  0.0538634  0.117978  
CSPS-CFR  0.113627  0.126358  0.248224  0.17291  0.33888  0.194371  0.156642  0.235105  0.0664216  0.106774  
CFPS-CFR  0.1029  0.120692  0.167342  0.173616  0.409373  0.193547  0.173675  0.183646  0.110026  0.156043  
CFPS-CFR_EX+IN  0.106899  0.119082  0.209501  0.173912  0.24158  0.194503  0.231226  0.210227  0.102503  0.120733  
TIPS-CFR_EX+IN  0.114381  0.125005  0.203696  0.171324  0.233547  0.198237  0.295534  0.23143  0.108897  0.121526  
BR  0.204151  0.210847  0.360048  0.186111  0.486628  0.578879  0.433949  0.451747  0.320086  0.370306  
t = 48
CFR  0.108723  0.123216  0.144516  0.175872  0.169611  0.18898  0.190086  0.207704  0.115504  0.106644  
CFR_EX+IN  0.108007  0.125275  0.162015  0.175513  0.185333  0.267169  0.184335  0.204882  0.103893  0.110488  
CFR_IN  0.106377  0.127647  0.137569  0.175242  0.173158  0.382558  0.172482  0.194538  0.101443  0.175879  
A-CFR_IN  0.0939863  0.102409  0.171717  0.1  0.170161  0.146486  0.270278  0.151695  0.119365  0.0835575  
BPS-CFR  0.109043  0.123779  0.15206  0.175621  0.0198973  0.194256  0.1924  0.22401  0.130774  0.120543  
TIPS-CFR  0.116396  0.13171  0.197989  0.176729  0.0947568  0.188075  0.242368  0.220432  0.0486253  0.138145  
CSPS-CFR  0.115034  0.130111  0.286031  0.174091  0.091242  0.190884  0.152647  0.237957  0.0668295  0.10852  
CFPS-CFR  0.105235  0.125669  0.140231  0.175351  0.114504  0.222424  0.169476  0.199245  0.0984755  0.168399  
CFPS-CFR_EX+IN  0.108364  0.123467  0.169593  0.175364  0.0688757  0.187304  0.20077  0.224266  0.0891985  0.139026  
TIPS-CFR_EX+IN  0.115586  0.128721  0.175182  0.173151  -0.00113432  0.193324  0.25407  0.232897  0.0849986  0.12516  
BR  0.203569  0.213486  0.328039  0.186111  0.267386  0.572164  0.363049  0.532938  0.263337  0.383806  
t = 49
CFR  0.109764  0.127594  0.0628015  0.17698  0.0941179  0.159645  0.168258  0.207445  0.0846047  0.121334  
CFR_EX+IN  0.109265  0.129448  0.0887265  0.176767  0.104876  0.195519  0.16423  0.208028  0.0752563  0.153064  
CFR_IN  0.108024  0.131993  0.099495  0.176818  0.0900883  0.248048  0.148701  0.184087  0.0645475  0.207201  
A-CFR_IN  0.0933484  0.104062  0.214598  0.1  0.13582  0.285601  0.283133  0.139087  0.0765892  0.0813209  
BPS-CFR  0.110133  0.127757  0.060744  0.176805  -0.0290059  0.0139619  0.179701  0.20247  0.0989613  0.150158  
TIPS-CFR  0.117776  0.135982  0.174133  0.178357  -0.0217732  0.138121  0.237411  0.210469  0.0339887  0.160906  
CSPS-CFR  0.116449  0.133925  0.212  0.176604  0.027491  0.135895  0.137823  0.214776  0.0525566  0.112945  
CFPS-CFR  0.107128  0.130111  0.15063  0.176945  -0.00393767  0.147268  0.190753  0.20905  0.0781596  0.204308  
CFPS-CFR_EX+IN  0.109676  0.127536  0.081688  0.176722  0.00629777  0.0173372  0.191742  0.20262  0.0749743  0.169869  
TIPS-CFR_EX+IN  0.116818  0.132475  0.120456  0.175729  -0.039232  0.00930317  0.228665  0.210928  0.0661667  0.137778  
BR  0.203032  0.216023  0.31071  0.186111  0.206816  0.496307  0.358021  0.647948  0.287749  0.420772  
t = 50
CFR  0.110741  0.131739  -0.0871416  0.178096  0.0596268  0.10374  0.126864  0.162812  0.0482732  0.171418  
CFR_EX+IN  0.110422  0.133467  -0.0662587  0.178019  0.06285  0.125575  0.13816  0.162866  0.0436756  0.189246  
CFR_IN  0.109477  0.136195  0.0224194  0.178386  0.0481  0.147833  0.171971  0.162932  0.0255022  0.236556  
A-CFR_IN  0.0927744  0.105741  0.152019  0.1  0.107555  0.306277  0.272126  0.120914  0.0390365  0.0772673  
BPS-CFR  0.111157  0.131591  -0.0819065  0.177989  -0.0506334  0.0494414  0.160212  0.158567  0.062535  0.178004  
TIPS-CFR  0.119308  0.140394  0.0186352  0.18011  -0.0835072  0.133989  0.221489  0.167121  0.0137066  0.180047  
CSPS-CFR  0.117919  0.13787  0.0665087  0.178329  -0.04933  0.0910872  0.119186  0.167322  0.0375338  0.114139  
CFPS-CFR  0.10875  0.134342  0.0347147  0.178541  -0.0592069  0.110814  0.176378  0.177743  0.0385321  0.238275  
CFPS-CFR_EX+IN  0.110884  0.131448  -0.0665809  0.178073  -0.0471176  0.0848961  0.180837  0.158061  0.0538503  0.197946  
TIPS-CFR_EX+IN  0.118104  0.136352  0.00561857  0.176919  -0.0671627  -0.0550619  0.208761  0.163121  0.05411  0.149233  
BR  0.202529  0.21852  0.341854  0.186111  0.165408  0.43363  0.330848  0.563605  0.289157  0.431697  
t = 51
CFR  0.111671  0.135764  0.0349705  0.179266  -0.0130042  0.0520449  0.056836  0.119787  0.0162963  0.173078  
CFR_EX+IN  0.111509  0.137419  0.0183723  0.179333  0.006211  0.0528719  0.084678  0.119321  0.0198141  0.189351  
CFR_IN  0.110802  0.140352  0.0647748  0.180073  -0.100054  0.0454169  0.148571  0.118758  0.00124247  0.228735  
A-CFR_IN  0.0922496  0.107473  0.121683  0.1  0.0715957  0.261653  0.18717  0.119064  0.0164006  0.16939  
BPS-CFR  0.112136  0.135378  0.0568079  0.179228  -0.0647625  0.0390258  0.0954145  0.118743  0.0349454  0.167393  
TIPS-CFR  0.120706  0.145431  0.0973856  0.182176  -0.222172  0.120695  0.1029  0.0221381  -0.00326136  0.101023  
CSPS-CFR  0.119496  0.142026  0.0909736  0.170567  -0.0333267  0.0619689  0.0584665  0.113674  0.0213412  0.0841994  
CFPS-CFR  0.110199  0.138761  0.0895965  0.180273  -0.156001  0.0820388  0.136366  0.153016  0.0161712  0.229876  
CFPS-CFR_EX+IN  0.112024  0.135308  0.056268  0.179497  -0.0826067  0.0470732  0.115321  0.136267  0.0346709  0.18292  
TIPS-CFR_EX+IN  0.11948  0.140251  0.0347694  0.178145  -0.111167  -0.0426473  0.0674924  0.119054  0.0419017  0.151383  
BR  0.20205  0.221026  0.276877  0.186111  0.165581  0.289531  0.291058  0.492133  0.293078  0.347674  
t = 52
CFR  0.112571  0.139756  0.101439  0.180545  -0.0622492  0.0423588  0.0643777  0.0274903  0.00706405  0.187691  
CFR_EX+IN  0.112551  0.141377  0.0864903  0.180785  -0.0400939  0.0418095  0.0741836  0.0257932  0.00491855  0.202913  
CFR_IN  0.112046  0.144547  0.0903769  0.182049  -0.216111  0.00983434  0.0950705  0.0227376  -0.0106696  0.209704  
A-CFR_IN  0.091762  0.10928  0.0790445  0.1  0.0739065  0.194762  0.115428  0.122405  0.00162317  0.175151  
BPS-CFR  0.113087  0.139193  0.114714  0.180586  -0.0819144  0.0576329  0.0814846  0.047707  0.0321486  0.174319  
TIPS-CFR  0.12225  0.149056  0.0942055  0.184921  -0.280328  0.106739  0.0773038  0.062798  -0.00892771  0.0704521  
CSPS-CFR  0.121251  0.146508  0.0752569  0.180399  -0.0580709  0.0460095  0.0520068  0.0821827  0.0129973  0.0739424  
CFPS-CFR  0.111538  0.143336  0.0866453  0.182326  -0.240993  0.0793167  0.0905981  0.0991004  0.0102627  0.210654  
CFPS-CFR_EX+IN  0.113123  0.139194  0.110626  0.181094  -0.0994893  0.0607696  0.0894001  0.0697  0.0234003  0.186003  
TIPS-CFR_EX+IN  0.120991  0.144341  0.0617066  0.179301  -0.107852  0.0474641  0.0300043  0.0244934  0.0238508  0.149101  
BR  0.201586  0.232168  0.208167  0.186111  0.17013  0.219718  0.220123  0.382537  0.313745  0.358827  
t = 53
CFR  0.113452  0.143789  0.118137  0.182012  -0.118326  0.0338462  0.0649787  -0.129099  0.0666725  0.197242  
CFR_EX+IN  0.113567  0.145405  0.108586  0.182493  -0.120274  0.0257442  0.066341  -0.116065  0.0264028  0.197516  
CFR_IN  0.113242  0.148858  0.0991822  0.184629  -0.150389  0.00898163  0.0703131  -0.130588  0.0164384  0.19495  
A-CFR_IN  0.0913022  0.11119  0.0684239  0.1  0.0283316  0.1386  0.0746398  0.148133  0.00788967  0.169675  
BPS-CFR  0.114024  0.143189  0.133252  0.182158  -0.110183  0.0635628  0.0681293  -0.101192  0.0712856  0.195098  
TIPS-CFR  0.124025  0.155564  0.104486  0.186111  -0.164025  0.0962251  0.0693484  -0.00087618  0.00204788  0.130792  
CSPS-CFR  0.123291  0.151506  0.0834599  0.18409  -0.0985099  0.0510443  0.058718  -0.00653236  0.0156607  0.134567  
CFPS-CFR  0.112811  0.148041  0.104063  0.185061  -0.292321  0.0674522  0.0699076  0.000509263  0.0156607  0.193865  
CFPS-CFR_EX+IN  0.114203  0.143378  0.130788  0.183021  -0.13527  0.0561375  0.0682869  -0.0800621  0.0278696  0.188234  
TIPS-CFR_EX+IN  0.122702  0.14853  0.10258  0.179244  -0.113307  0.147793  0.050105  -0.144078  0.0362569  0.142708  
BR  0.201132  0.260944  0.195724  0.186111  0.140657  0.268694  0.204178  0.378552  0.315661  0.354549  
t = 54
CFR  0.114326  0.147933  0.135088  0.183799  -0.147689  0.0465691  0.0665335  -0.0625149  0.0814978  0.148695  
CFR_EX+IN  0.114574  0.149572  0.126641  0.18467  -0.189758  0.0348476  0.062475  -0.0484592  0.0332168  0.150043  
CFR_IN  0.114419  0.153367  0.104543  0.186111  -0.216279  0.0164782  0.0611514  -0.0222477  0.0105695  0.145035  
A-CFR_IN  0.090862  0.121486  0.058417  0.1  -0.0028505  0.119335  0.0573148  0.110236  -0.00454247  0.135872  
BPS-CFR  0.11496  0.149276  0.143268  0.184107  -0.138691  0.0851973  0.0602404  -0.0513743  0.0840351  0.155038  
TIPS-CFR  0.126152  0.160315  0.111417  0.186111  -0.204251  0.092788  0.0660807  0.1204  -0.00997458  0.099032  
CSPS-CFR  0.1258  0.157166  0.11013  0.186289  -0.169849  0.0629486  0.0629217  0.00563813  -0.0029055  0.151127  
CFPS-CFR  0.114051  0.153479  0.109928  0.186111  -0.222302  0.0759041  0.0603297  0.0132503  -0.0029055  0.144904  
CFPS-CFR_EX+IN  0.115284  0.148825  0.136549  0.185504  -0.19162  0.0709544  0.0582287  -0.0404831  0.0406901  0.156078  
TIPS-CFR_EX+IN  0.12574  0.152999  0.100518  0.183797  -0.162788  0.189046  0.0587261  -0.0823179  0.0510401  0.13262  
BR  0.200682  0.290421  0.245127  0.186111  0.136683  0.288685  0.203961  0.343817  0.297095  0.314837  
t = 55
CFR  0.115203  0.152262  0.144397  0.186111  -0.146002  0.0659694  0.0705266  0.0665779  0.0955701  0.121955  
CFR_EX+IN  0.11559  0.15395  0.13792  0.186111  -0.161894  0.0521445  0.0652996  0.026227  0.0431188  0.124074  
CFR_IN  0.115601  0.158167  0.113085  0.186111  -0.166404  0.0286528  0.0533429  -0.000529555  0.00259963  0.115152  
A-CFR_IN  0.0904342  0.124444  0.0608221  0.1  0.0160918  0.115723  0.0452503  0.00545787  -0.0201657  0.094924  
BPS-CFR  0.115909  0.157547  0.1452  0.186111  -0.137603  0.114606  0.0600632  0.0517058  0.0983602  0.124968  
TIPS-CFR  0.128287  0.162686  0.125646  0.186111  -0.16441  0.0925289  0.0639997  0.0770246  -0.0134519  0.139316  
CSPS-CFR  0.128514  0.202731  0.148556  0.186165  -0.181573  0.0815184  0.0646632  0.03304  0.0075363  0.171289  
CFPS-CFR  0.11529  0.165535  0.118806  0.186111  -0.156528  0.0904959  0.0540097  0.0229987  -0.0201657  0.11331  
CFPS-CFR_EX+IN  0.116544  0.156396  0.136849  0.186111  -0.156982  0.0934882  0.0552235  0.0209926  0.0531762  0.126546  
TIPS-CFR_EX+IN  0.129558  0.19203  0.140135  0.18311  -0.139135  0.204618  0.0576111  0.153451  0.0688018  0.129459  
BR  0.20023  0.32111  0.282844  0.186111  0.136683  0.276965  0.218485  0.372765  0.279834  0.292493  
t = 56
CFR  0.116095  0.156863  0.149188  0.186111  -0.144618  0.0798103  0.0732667  0.163591  0.109953  0.103985  
CFR_EX+IN  0.116989  0.158627  0.142217  0.186111  -0.146332  0.0626168  0.0678251  0.105744  0.0539859  0.110746  
CFR_IN  0.117891  0.163376  0.124251  0.186111  -0.146123  0.0320897  0.0559473  0.105031  -0.00428297  0.1178  
A-CFR_IN  0.090012  0.127663  0.0665864  0.1  0.0345163  0.11242  0.0357164  -0.0377086  -0.0428134  0.0660156  
BPS-CFR  0.117389  0.167197  0.146596  0.186111  -0.136547  0.150424  0.0594345  0.132764  0.11364  0.106573  
TIPS-CFR  0.130054  0.166971  0.139122  0.186111  -0.126765  0.092224  0.0606963  0.0426166  0.00223384  0.174707  
CSPS-CFR  0.127835  0.228488  0.155583  0.186044  -0.147542  0.0931245  0.065943  0.0445659  0.0591801  0.205888  
CFPS-CFR  0.116715  0.17988  0.128095  0.186111  -0.135884  0.0910191  0.0529012  0.0297419  -0.0428134  0.109373  
CFPS-CFR_EX+IN  0.119266  0.16504  0.137217  0.186111  -0.137322  0.114992  0.054144  0.0878557  0.0692254  0.114051  
TIPS-CFR_EX+IN  0.13204  0.220506  0.151937  0.185736  -0.124684  0.208374  0.0551168  0.213529  0.0899579  0.134358  
BR  0.199771  0.353604  0.338087  0.186111  0.136683  0.257031  0.233362  0.432613  0.257187  0.333457  
t = 57
CFR  0.118928  0.161841  0.159793  0.186111  -0.166514  0.0925175  0.0707576  0.212541  0.132331  0.0884997  
CFR_EX+IN  0.120583  0.163714  0.151159  0.186111  -0.13902  0.070165  0.0659678  0.179005  0.0630123  0.0985705  
CFR_IN  0.122609  0.169149  0.142947  0.186111  -0.136107  0.0296199  0.07129  0.168856  -0.0280929  0.104204  
A-CFR_IN  0.090022  0.131239  0.0859268  0.1  0.0108129  0.113133  0.0243656  0.020766  -0.0747122  0.0351312  
BPS-CFR  0.121721  0.179368  0.146848  0.186111  -0.14563  0.195143  0.0521329  0.174288  0.13874  0.09684  
TIPS-CFR  0.132628  0.211574  0.145609  0.186111  -0.139561  0.0929541  0.0545752  0.0861122  0.0386785  0.195041  
CSPS-CFR  0.135207  0.235201  0.170285  0.186141  -0.130778  0.097418  0.0862204  0.032298  0.086228  0.216268  
CFPS-CFR  0.121884  0.199552  0.133405  0.186111  -0.0915872  0.0949457  0.0427357  0.0576219  -0.0737324  0.0999243  
CFPS-CFR_EX+IN  0.123585  0.175553  0.13663  0.186111  -0.107791  0.148681  0.0492709  0.130665  0.085823  0.104552  
TIPS-CFR_EX+IN  0.133693  0.228097  0.17392  0.186454  -0.122349  0.201845  0.0470899  0.211659  0.114991  0.141122  
BR  0.211617  0.388635  0.405848  0.186111  0.06952  0.233338  0.238217  0.449223  0.238294  0.405206  
t = 58
CFR  0.124808  0.167339  0.163175  0.186111  -0.168227  0.107311  0.0611142  0.178545  0.16645  0.0688936  
CFR_EX+IN  0.126565  0.169359  0.155151  0.186111  -0.0884229  0.0759246  0.0550739  0.178959  0.0668979  0.0770271  
CFR_IN  0.128575  0.175714  0.190007  0.186111  -0.0691541  0.0200361  0.0867589  0.178813  -0.020292  0.0816539  
A-CFR_IN  0.0909314  0.135288  0.130806  0.1  -0.00265353  0.124545  0.00605377  0.0416243  -0.0788994  0.0220275  
BPS-CFR  0.127279  0.196206  0.134367  0.186111  -0.151188  0.179761  0.0415472  0.159403  0.170888  0.0768137  
TIPS-CFR  0.136217  0.215812  0.157198  0.186111  -0.0540876  0.095417  0.0440916  0.0941555  0.0526628  0.193703  
CSPS-CFR  0.1334  0.241785  0.209559  0.186235  -0.0575081  0.106457  0.0940069  0.107149  0.096787  0.226548  
CFPS-CFR  0.128165  0.216085  0.123379  0.186111  -0.0375003  0.109277  0.0510401  0.113955  -0.114249  0.0813145  
CFPS-CFR_EX+IN  0.129226  0.189191  0.124105  0.186111  -0.0686043  0.178932  0.0461287  0.137646  0.0917583  0.0847359  
TIPS-CFR_EX+IN  0.138302  0.233489  0.204159  0.184399  -0.0679348  0.180774  0.0294402  0.180495  0.118666  0.152435  
BR  0.231566  0.427179  0.574674  0.186111  0.0731467  0.218347  0.242232  0.423005  0.231404  0.505068  
t = 59
CFR  0.130021  0.173555  0.19471  0.186111  -0.180778  0.124687  0.0450594  0.174396  0.118773  0.0898094  
CFR_EX+IN  0.131935  0.175776  0.196901  0.186111  -0.0343934  0.0753914  0.0372857  0.174937  0.0669664  0.0688847  
CFR_IN  0.134051  0.181529  0.200854  0.186111  -0.0346975  -0.00825139  0.0647242  0.174836  -0.0258815  0.0567723  
A-CFR_IN  0.0919942  0.13998  0.134435  0.1  -0.0271496  0.123471  -0.0240169  0.0643912  -0.0616329  0.0257357  
BPS-CFR  0.132312  0.21767  0.169212  0.186111  -0.157969  0.134287  0.0256993  0.17433  0.118773  0.10611  
TIPS-CFR  0.147539  0.221577  0.226658  0.186111  -0.0124872  0.102588  0.0486539  0.10872  0.049848  0.225697  
CSPS-CFR  0.140337  0.248295  0.188075  0.186107  -0.0220096  0.121691  0.0928111  0.125768  0.0442839  0.326148  
CFPS-CFR  0.133816  0.241927  0.158554  0.186111  0.0153207  0.106508  0.0387289  0.1321  -0.0579009  0.058197  
CFPS-CFR_EX+IN  0.134435  0.206485  0.161807  0.186111  -0.00912712  0.131055  0.0270197  0.161038  0.0980061  0.09136  
TIPS-CFR_EX+IN  0.141637  0.239794  0.218265  0.186301  -0.0162813  0.134231  0.0298179  0.176422  0.118773  0.165029  
BR  0.251687  0.470612  0.620333  0.186111  0.18281  0.232084  0.253373  0.441463  0.222923  0.575442  
t = 60
CFR  0.134884  0.179435  0.207292  0.186111  -0.166584  0.117803  0.0351081  0.169445  0.1  0.123624  
CFR_EX+IN  0.137014  0.180966  0.209448  0.186111  0.00780518  0.114747  0.0284998  0.17014  0.0998658  0.103085  
CFR_IN  0.139345  0.186201  0.211675  0.186111  0.0109407  0.00221021  0.0464114  0.170006  -0.0220914  0.0276353  
A-CFR_IN  0.0932429  0.144033  0.138525  0.1  -0.0202447  0.0985346  0.00193339  0.104008  0.0199581  0.0557824  
BPS-CFR  0.137108  0.241548  0.195077  0.186111  -0.157811  0.116622  0.0195772  0.169044  0.1  0.137093  
TIPS-CFR  0.151738  0.226484  0.24296  0.186111  0.0296987  0.106912  0.0491708  0.132701  0.068367  0.302548  
CSPS-CFR  0.145127  0.251669  0.224387  0.186127  0.0296987  0.112735  0.11432  0.159094  0.0883378  0.31282  
CFPS-CFR  0.139243  0.248015  0.208756  0.186111  0.0296987  0.110009  0.0545311  0.150758  0.00354798  0.030599  
CFPS-CFR_EX+IN  0.139502  0.222075  0.195245  0.186111  0.0203496  0.111687  0.0177999  0.169378  0.1  0.118362  
TIPS-CFR_EX+IN  0.144291  0.239695  0.193877  0.184653  0.0296987  0.117114  0.0328785  0.170501  0.1  0.173103  
BR  0.272502  0.50553  0.665291  0.186111  0.215107  0.217651  0.284923  0.466688  0.217707  0.570874  
t = 61
CFR  0.139601  0.185031  0.216588  0.186111  -0.165432  0.119962  0.038188  0.167805  0.1  0.129941  
CFR_EX+IN  0.142019  0.186575  0.219455  0.186111  0.0268871  0.118613  0.0396527  0.168578  0.1  0.0921683  
CFR_IN  0.144693  0.191442  0.222763  0.186111  0.0304546  0.0402467  0.0489059  0.16885  -0.00928371  -0.0541502  
A-CFR_IN  0.0947093  0.148502  0.144368  0.1  -0.00429429  0.0981982  0.036094  0.116927  9.72395e-05  0.148622  
BPS-CFR  0.14186  0.247023  0.208316  0.186111  -0.156025  0.120326  0.0304879  0.168225  0.1  0.129144  
TIPS-CFR  0.14672  0.231834  0.259232  0.186111  0.0457739  0.108494  0.0591315  0.158836  0.101151  0.223831  
CSPS-CFR  0.149107  0.254398  0.226814  0.176944  -0.00366243  0.114102  0.121428  0.171898  0.1  0.226505  
CFPS-CFR  0.14473  0.254933  0.221546  0.186111  0.0457739  0.113032  0.0875836  0.168408  -0.00456427  -0.028692  
CFPS-CFR_EX+IN  0.14465  0.241643  0.210043  0.186111  0.0404779  0.114276  0.0316319  0.168516  0.1  0.094756  
TIPS-CFR_EX+IN  0.14817  0.252111  0.231431  0.18615  0.0457739  0.122686  0.0521917  0.167783  0.1  0.184448  
BR  0.294514  0.543552  0.721341  0.186111  0.219275  0.223399  0.309133  0.492045  0.217107  0.636616  
t = 62
CFR  0.144329  0.18774  0.2283  0.186111  -0.164509  0.123402  0.054697  0.175682  0.1  0.1848  
CFR_EX+IN  0.147135  0.183429  0.232312  0.186111  0.0471314  0.122388  0.0502064  0.176542  0.1  0.185732  
CFR_IN  0.150335  0.159819  0.237538  0.186111  0.0534871  0.0912145  0.0796441  0.176959  0.0264135  -0.0459292  
A-CFR_IN  0.103818  0.090296  0.152154  0.1  0.0146633  0.0978996  0.0467946  0.119863  -0.00726886  0.154263  
BPS-CFR  0.146733  0.22877  0.224289  0.186111  -0.153901  0.12424  0.0493296  0.175735  0.1  0.18528  
TIPS-CFR  0.150299  0.155049  0.248415  0.186111  0.0648876  0.109902  0.0663897  0.16735  0.103253  0.195426  
CSPS-CFR  0.149451  0.167607  0.24089  0.186111  0.0632769  0.115951  0.13291  0.178865  0.1  0.196103  
CFPS-CFR  0.150554  0.222789  0.236205  0.186111  0.0648876  0.118323  0.0937303  0.176262  0.00684908  -0.0206674  
CFPS-CFR_EX+IN  0.1499  0.201034  0.227849  0.186111  0.0622233  0.118  0.0524317  0.176264  0.1  0.153545  
TIPS-CFR_EX+IN  0.153573  0.217765  0.232753  0.165551  0.063222  0.127744  0.064422  0.175275  0.1  0.19006  
BR  0.318293  0.605106  0.796032  0.186111  0.22423  0.228495  0.327009  0.497047  0.217107  0.675466  
t = 63
CFR  0.149213  0.194896  0.220941  0.186111  -0.0777252  0.126748  0.0737922  0.182445  0.1  0.187056  
CFR_EX+IN  0.152272  0.191407  0.22308  0.186111  0.020552  0.12611  0.0674311  0.187433  0.1  0.188  
CFR_IN  0.155367  0.148069  0.232254  0.186111  0.0249351  0.115397  0.10345  0.189698  0.0464933  -0.00307614  
A-CFR_IN  0.106705  0.130284  0.147668  0.1  0.00351127  0.0976257  0.0638333  0.123608  -0.000756886  0.165016  
BPS-CFR  0.151897  0.218319  0.220434  0.186111  -0.0859596  0.129258  0.0749825  0.182546  0.1  0.187551  
TIPS-CFR  0.153469  0.237568  0.274856  0.186111  0.0177815  0.111193  0.0756575  0.176364  0.104756  0.197814  
CSPS-CFR  0.161913  0.230288  0.22305  0.186111  0.0248753  0.118536  0.139623  0.187077  0.1  0.197814  
CFPS-CFR  0.155473  0.218753  0.228681  0.186111  0.0268337  0.123722  0.109051  0.183369  0.0448339  0.0253362  
CFPS-CFR_EX+IN  0.154268  0.215355  0.22116  0.186111  0.0246509  0.123067  0.0787532  0.18321  0.1  0.188441  
TIPS-CFR_EX+IN  0.154473  0.232747  0.224744  0.186553  0.0247471  0.132437  0.0988212  0.183653  0.1  0.192516  
BR  0.344565  0.65378  0.764076  0.186111  0.173455  0.233172  0.337618  0.501457  0.217107  0.691903  
t = 64
CFR  0.154413  0.205593  0.207761  0.186111  -0.0354859  0.130206  0.0910091  0.189055  0.1  0.189459  
CFR_EX+IN  0.156922  0.210376  0.204146  0.186111  -0.00946803  0.132258  0.083615  0.238838  0.1  0.190421  
CFR_IN  0.158827  0.170552  0.217646  0.186111  -0.00760577  0.11602  0.121541  0.23441  0.0664331  0.0527295  
A-CFR_IN  0.110087  0.102409  0.135485  0.1  -0.0147742  0.0973671  0.0769854  0.127283  0.0248796  0.179499  
BPS-CFR  0.156885  0.212778  0.196117  0.186111  -0.0447284  0.134772  0.104034  0.189205  0.1  0.189973  
TIPS-CFR  0.157579  0.209863  0.241747  0.186111  -0.0157006  0.112412  0.102333  0.184754  0.10598  0.199664  
CSPS-CFR  0.168232  0.228746  0.199052  0.186111  -0.00991728  0.121785  0.144048  0.195307  0.1  0.199664  
CFPS-CFR  0.159036  0.208435  0.21621  0.186111  -0.0232532  0.128335  0.116193  0.190342  0.1  0.110767  
CFPS-CFR_EX+IN  0.158245  0.214745  0.194672  0.186111  -0.0314689  0.128385  0.107372  0.190024  0.1  0.191196  
TIPS-CFR_EX+IN  0.157373  0.242849  0.194757  0.186143  -0.0103213  0.137091  0.118483  0.190691  0.1  0.195171  
BR  0.374341  0.744161  0.686027  0.186111  0.138826  0.237586  0.337776  0.534462  0.217107  0.709665  
t = 65
CFR  0.160136  0.224939  0.14697  0.186111  0.00829974  0.136686  0.126159  0.1977  0.101781  0.192045  
CFR_EX+IN  0.161485  0.226109  0.184936  0.186111  -0.0433482  0.13812  0.126213  0.287589  0.100132  0.193031  
CFR_IN  0.162556  0.180198  0.177244  0.186111  -0.0833239  0.119106  0.131755  0.287266  0.0814434  0.286437  
A-CFR_IN  0.114215  0.120071  0.132409  0.1  -0.0371998  0.097117  0.0930277  0.131059  0.0318974  0.245361  
BPS-CFR  0.16805  0.233707  0.128072  0.186111  -0.00585623  0.141413  0.130663  0.195999  0.1  0.192868  
TIPS-CFR  0.16132  0.302863  0.168776  0.186111  -0.0903523  0.113592  0.133624  0.192152  0.107064  0.201686  
CSPS-CFR  0.164651  0.325476  0.197673  0.186111  -0.0484163  0.125851  0.147586  0.20377  0.1  0.201686  
CFPS-CFR  0.168701  0.225404  0.158235  0.186111  -0.100775  0.13268  0.146689  0.197508  0.1  0.264211  
CFPS-CFR_EX+IN  0.167509  0.243809  0.1236  0.186111  -0.06472  0.133865  0.13068  0.19701  0.1  0.19524  
TIPS-CFR_EX+IN  0.161161  0.277394  0.115045  0.186307  -0.0487914  0.141996  0.136391  0.197881  0.1  0.198071  
BR  0.409128  0.805952  0.605168  0.186111  0.156704  0.241857  0.342177  0.570686  0.217107  0.729071  
t = 66
CFR  0.163439  0.233317  0.147774  0.186111  0.063471  0.144068  0.16588  0.157504  0.107388  0.194592  
CFR_EX+IN  0.164289  0.233184  0.2234  0.186111  -0.109968  0.144567  0.168568  0.217136  0.104713  0.195569  
CFR_IN  0.165385  0.237029  0.138494  0.186111  -0.128189  0.123335  0.1423  0.221813  0.110607  0.372204  
A-CFR_IN  0.118172  0.111953  0.209175  0.1  -0.0736283  0.0968693  0.101371  0.135682  0.0448634  0.330049  
BPS-CFR  0.179905  0.262274  0.042573  0.186111  0.0501766  0.147646  0.142919  0.080843  0.1  0.195989  
TIPS-CFR  0.17282  0.311529  0.0716558  0.186111  -0.132744  0.114759  0.169834  0.0822882  0.108426  0.205687  
