learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CSPS-CFR  0.0804717  1.68138  0.253576  0.208375  0.146166  0.173718  0.289682  0.104236  0.198539  0.123436  
CFPS-CFR  0.159735  1.31783  0.21613  0.155633  0.204294  0.098322  0.105235  0.0761282  0.132172  0.0760888  
CFPS-CFR_EX+IN  0.0843486  1.60478  0.229099  0.163791  0.147499  0.118963  0.29738  0.050872  0.19645  0.13594  
TIPS-CFR_EX+IN  0.0806044  1.64661  0.260398  0.189126  0.147516  0.172992  0.289295  0.108754  0.194976  0.162509  
BR  0.485  2.32801  0.47712  0.299  0.566148  0.372805  0.790012  0.240079  0.511845  0.444552  
t = 14
CFR  0.1  1.12109  0.271806  0.198274  0.136781  0.157053  0.240178  0.160943  0.196646  0.144161  
CFR_EX+IN  0.147504  1.11423  0.292652  0.209874  0.178215  0.173209  0.267413  0.178399  0.21663  0.172633  
CFR_IN  0.35  1.01119  0.217131  0.197084  0.325011  0.122523  0.307374  0.159161  0.111568  0.174225  
A-CFR_IN  0.392949  0.69992  0.0416467  0.101426  0.379012  0.0660775  0.313142  0.0459213  0.017481  0.14526  
BPS-CFR  0.1  1.29802  0.283229  0.201444  0.130203  0.185272  0.303756  0.173968  0.242923  0.168714  
TIPS-CFR  0.35  1.19106  0.270343  0.235952  0.323892  0.203726  0.342185  0.205025  0.0749366  0.172529  
CSPS-CFR  0.145902  1.28672  0.270944  0.21553  0.182905  0.137793  0.330432  0.139595  0.248736  0.0854434  
CFPS-CFR  0.35  1.22638  0.23553  0.201342  0.32514  0.155566  0.344868  0.160747  0.0556782  0.168845  
CFPS-CFR_EX+IN  0.147877  1.37297  0.302355  0.220269  0.175118  0.207299  0.354256  0.193531  0.22209  0.175665  
TIPS-CFR_EX+IN  0.147946  1.36538  0.302752  0.2335  0.181165  0.24075  0.351148  0.22324  0.219926  0.185878  
BR  0.485  1.75076  0.712247  0.306363  0.540041  0.603118  0.725146  0.404435  0.654506  0.46087  
t = 15
CFR  0.1  1.15045  0.232077  0.229046  0.169088  0.202089  0.277028  0.19986  -0.0932341  0.157755  
CFR_EX+IN  0.200419  1.14214  0.217888  0.246255  0.207679  0.21773  0.27627  0.212946  -0.127567  0.196486  
CFR_IN  0.35  1.11541  0.176777  0.23393  0.301378  0.17786  0.342436  0.183862  -0.163805  0.369885  
A-CFR_IN  0.410672  0.739168  0.196753  0.1  0.335567  0.133991  0.351762  0.177251  -0.0483509  0.32037  
BPS-CFR  0.1  1.49909  0.246727  0.235758  0.163179  0.254957  0.358428  0.229144  0.0787097  0.19954  
TIPS-CFR  0.35  1.35841  0.18891  0.252094  0.258054  0.231775  0.31533  0.203014  -0.176402  0.374057  
CSPS-CFR  0.19494  1.39063  0.241096  0.219229  0.209639  0.273799  0.369764  0.249031  0.136792  0.0719277  
CFPS-CFR  0.35  1.35987  0.194764  0.240126  0.301428  0.220268  0.342086  0.197308  -0.179779  0.370795  
CFPS-CFR_EX+IN  0.201394  1.52289  0.233699  0.248312  0.202747  0.27486  0.400362  0.247675  0.178367  0.214649  
TIPS-CFR_EX+IN  0.202011  1.48632  0.233898  0.231227  0.212635  0.278413  0.382228  0.24903  0.178869  0.218196  
BR  0.485  1.70279  0.795625  0.298916  0.402798  0.650916  0.719385  0.592232  0.45349  0.634542  
t = 16
