learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_EX+IN  0.00519701  6.67869e-17  -0.231511  -0.0699268  0.0035477  -0.220116  -0.154235  -0.226124  -0.00289029  -0.00300266  -0.221468  
CFR_IN  0.264978  0.230792  0.00117034  0.259849  0.260838  0.00470035  -0.0243693  3.39348e-05  0.226779  0.209879  0.00466154  
A-CFR_IN  -0.0798907  0.0700672  -0.259849  2.498e-16  -0.0831174  -0.313353  -0.313405  -0.295817  0.0641705  0.0736768  -0.313129  
BPS-CFR  0.00154328  -0.0035477  -0.260838  0.0840598  -1.82146e-17  -0.256159  -0.203286  -0.274429  -0.00820564  -0.00432628  -0.262893  
TIPS-CFR  0.259664  0.220116  -0.00384948  0.313353  0.255728  3.17758e-05  -0.0339104  -0.0054841  0.221217  0.206031  0.000173332  
CSPS-CFR  0.207358  0.154235  0.0254652  0.313405  0.203286  0.0339104  2.21397e-16  0.0243477  0.148744  0.134258  0.034028  
CFPS-CFR  0.268375  0.226118  0.000691317  0.295975  0.274429  0.00660359  -0.0233429  0.000947296  0.230162  0.213939  0.00665556  
CFPS-CFR_EX+IN  0.00979718  0.00289029  -0.226792  -0.0640522  0.00820564  -0.221217  -0.149044  -0.230234  4.85723e-17  0.000507127  -0.225523  
TIPS-CFR_EX+IN  0.00588151  0.00300266  -0.209903  -0.0733689  0.00432628  -0.206425  -0.134258  -0.214919  -0.000507127  1.21431e-16  -0.210676  
BEHAV-CFR  0.266366  0.221427  -0.00379427  0.313129  0.262462  -9.22887e-05  -0.034028  -0.00525924  0.225523  0.210281  4.05214e-05  
t = 4
CFR  0  0.0108447  0.183753  0.0887893  -0.00362669  0.107319  -0.0528455  0.140453  0.00237953  -0.0476037  0.112149  
CFR_EX+IN  -0.0108447  5.55112e-17  0.213054  -0.136809  0.0182321  0.0161571  -0.0452809  0.0436775  0.0479746  0.00322196  0.0947261  
CFR_IN  -0.183753  -0.213054  1.21431e-16  -0.267567  -0.175275  -0.0649195  -0.160757  -0.0377916  -0.12175  -0.116225  -0.03921  
A-CFR_IN  -0.0887893  0.136809  0.267567  2.08167e-16  -0.0716381  0.229257  0.217991  0.309233  0.211218  0.2426  0.228199  
BPS-CFR  0.00362669  -0.0182321  0.175275  0.0716381  0  0.0996461  -0.0590966  0.157878  0.00187745  -0.0482498  0.1027  
