learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_EX+IN  11.422  11.6554  8.64588  2.29833  11.8115  8.64628  7.93862  8.74263  11.9744  12.3711  
CFR_IN  11.5588  11.7909  10.0084  2.43455  11.9456  10.0253  8.71196  10.1205  12.1082  12.5027  
A-CFR_IN  4.63177  5.1453  5.21339  0.488152  4.83712  5.25887  5.25539  5.29368  6.14315  5.55551  
BPS-CFR  11.5052  11.7394  8.73418  2.36017  11.895  8.73065  7.99285  8.83073  12.0588  12.456  
TIPS-CFR  11.5997  11.8307  10.0506  2.4427  11.9854  10.0643  9.17572  10.1643  12.1475  12.5412  
CSPS-CFR  9.98283  10.5587  10.4273  2.43867  10.5531  10.4433  9.60709  10.5471  10.0896  10.3539  
CFPS-CFR  11.6262  11.8587  10.0791  2.46283  12.0137  10.0938  8.76699  10.1922  12.1766  12.5719  
CFPS-CFR_EX+IN  11.6059  11.8394  8.81256  2.37862  11.9955  8.8096  8.05819  8.90965  12.1588  12.556  
TIPS-CFR_EX+IN  11.8345  12.0683  9.02231  2.4804  12.2243  9.015  8.20739  9.1198  12.3882  12.7858  
BR  16.0472  16.4382  14.911  3.28448  16.6807  14.8976  12.5723  15.0942  16.9529  17.5934  
t = 3
CFR  6.843  6.84167  7.89413  3.20511  6.84013  6.72785  9.37894  7.77117  6.83976  6.83906  
CFR_EX+IN  6.84308  6.84177  7.89257  3.2105  6.8402  6.72785  9.36461  7.7697  6.83985  6.83914  
CFR_IN  7.20286  7.2027  5.85863  1.53823  6.65108  6.10517  7.81844  5.79705  6.73678  6.82748  
A-CFR_IN  3.96435  3.70225  3.70881  0.935719  3.64848  3.95933  4.39458  3.6764  3.75974  3.81546  
BPS-CFR  6.84311  6.84182  7.89413  3.21358  6.84023  6.72785  9.41691  7.77117  6.83989  6.83917  
TIPS-CFR  4.96792  5.30753  4.56062  1.02082  4.55166  5.08451  5.96  4.83956  4.89252  4.7929  
CSPS-CFR  4.24056  4.54808  5.43958  2.36213  4.61233  5.71549  6.20667  5.28256  4.1862  4.83584  
CFPS-CFR  7.04655  6.9083  5.71916  1.26668  6.8429  5.86834  7.63445  5.81644  6.51605  6.41987  
CFPS-CFR_EX+IN  6.84314  6.84185  7.89257  3.21915  6.84025  6.72785  9.40097  7.7697  6.83992  6.8392  
TIPS-CFR_EX+IN  6.84316  6.84188  7.89257  3.23097  6.84027  6.72785  9.41559  7.7697  6.83995  6.83922  
BR  10.5156  10.5155  9.91559  3.66624  10.5159  7.79595  10.8281  9.77873  10.5157  10.5154  
t = 4
CFR  5.66227  5.66222  8.78918  3.6333  5.66225  7.71895  6.93695  9.47227  5.66221  5.6622  
CFR_EX+IN  5.66225  5.6622  8.76302  3.63812  5.66224  7.72772  6.93171  9.45038  5.66219  5.66219  
CFR_IN  6.57743  6.56013  7.22221  3.48945  6.60748  6.56781  6.6158  7.74812  6.45712  6.49232  
A-CFR_IN  3.69956  3.62852  4.60604  1.34483  3.73403  4.04356  4.34215  4.95844  3.90347  3.77896  
BPS-CFR  5.66227  5.66222  8.74956  3.63833  5.66225  7.49424  6.92979  9.45328  5.66221  5.6622  
TIPS-CFR  5.52267  6.35433  7.11673  2.62537  5.4355  6.54592  5.73064  7.27873  6.07548  5.96412  
CSPS-CFR  2.99399  3.10101  5.49038  3.40591  3.12602  4.18381  4.26586  5.12093  3.46459  2.59693  
CFPS-CFR  6.58055  6.56493  7.41498  3.60492  6.63718  6.44074  6.61786  8.17135  6.41413  6.47112  
CFPS-CFR_EX+IN  5.66225  5.6622  8.71887  3.6421  5.66224  7.51368  6.92414  9.41702  5.66219  5.66219  
TIPS-CFR_EX+IN  5.66225  5.66219  8.85615  3.64411  5.66223  6.70633  6.9265  9.55717  5.66219  5.66218  
BR  9.24073  9.24074  10.7627  3.96316  9.24073  10.4744  7.82674  11.9349  9.24074  9.24074  
t = 5
CFR  7.71992  7.57914  9.73609  3.11312  6.74608  7.28554  5.40765  8.35761  6.66568  7.46714  
CFR_EX+IN  7.62846  7.49057  9.67464  3.10702  6.71491  7.29628  5.43149  8.37254  6.63376  7.42088  
CFR_IN  7.11941  7.17124  8.17921  3.30984  7.42566  5.79142  4.99899  7.48558  7.35683  7.20633  
A-CFR_IN  4.58091  4.72178  5.25664  1.48355  4.84814  4.37125  4.02784  3.82574  5.43029  4.56283  
BPS-CFR  7.68275  7.55388  9.59554  3.05287  6.71065  7.15162  5.40625  7.61802  6.62719  7.83438  
TIPS-CFR  6.68298  6.70502  6.97166  3.41228  6.22042  6.00835  4.30027  6.27941  6.98717  5.75024  
CSPS-CFR  5.23676  5.17484  7.36563  2.92331  4.64093  5.66542  4.40456  6.73066  4.56488  5.90449  
CFPS-CFR  7.10005  6.86959  8.32727  3.46578  7.18374  6.0297  4.9179  7.55442  7.06672  7.2961  
CFPS-CFR_EX+IN  7.60104  7.47533  9.57603  3.07763  6.70295  7.16384  5.41866  7.70664  6.61946  7.79261  
TIPS-CFR_EX+IN  7.51646  7.3638  9.08242  3.00697  6.2088  6.92656  5.39136  6.82974  6.11334  7.31308  
BR  10.6364  10.4994  12.2387  4.12052  8.72298  9.905  8.46037  9.56901  8.60669  10.0654  
t = 6
CFR  8.62464  8.52727  6.32392  3.55736  5.43723  9.88323  5.79802  7.64469  5.43675  7.80089  
CFR_EX+IN  8.50643  8.40132  6.33685  3.55012  5.43855  9.88226  5.80695  7.63539  5.43832  7.79189  
CFR_IN  7.72772  7.462  5.59487  3.33346  5.16173  8.77116  5.52366  7.22019  5.27327  8.04051  
A-CFR_IN  5.13793  5.2258  4.25735  1.32785  3.76173  4.70008  3.83061  5.28183  3.73512  5.6671  
BPS-CFR  8.56726  8.49314  6.31423  3.245  5.41367  9.91108  5.84011  7.49777  5.41264  7.70131  
TIPS-CFR  7.46584  7.45459  5.49245  2.25842  3.81174  6.80441  5.56985  8.19298  5.62811  6.65131  
CSPS-CFR  5.50476  6.29745  4.3005  2.10918  4.59865  8.20348  5.00111  5.71074  4.5379  5.59526  
CFPS-CFR  7.45447  7.15819  5.97652  3.42083  5.17327  8.77715  5.68029  7.29459  4.97383  8.34569  
CFPS-CFR_EX+IN  8.45482  8.37251  6.31626  3.3394  5.41403  9.92402  5.8373  7.52468  5.4131  7.71054  
TIPS-CFR_EX+IN  8.32857  8.19944  6.3226  2.71595  4.94514  9.91596  5.7344  7.1056  4.93578  7.08746  
BR  11.7862  11.687  12.2162  3.9334  7.07027  11.1741  6.92162  9.21445  7.07042  8.9434  
t = 7
CFR  9.18287  9.15371  7.65469  3.28392  5.0194  6.73384  5.54396  8.66128  5.01947  7.16002  
CFR_EX+IN  9.10617  9.06243  7.66358  3.29008  5.01926  6.75383  5.55266  8.58198  5.01934  7.15919  
CFR_IN  8.47313  8.4155  7.58795  3.12382  5.01711  6.55407  5.58602  7.93198  4.68392  7.44244  
A-CFR_IN  5.62252  5.72625  6.05115  1.07529  3.7384  5.13304  4.54186  5.79171  4.30027  6.18675  
BPS-CFR  9.228  9.32261  7.60437  3.18231  5.02562  6.71335  5.53325  8.73885  5.02593  7.15976  
TIPS-CFR  8.07859  8.33789  6.94249  2.56158  3.92761  7.09461  5.69886  7.22772  4.13735  7.33983  
CSPS-CFR  6.81954  6.68123  6.81199  2.90501  4.67399  5.93978  5.08901  6.67053  3.87821  5.63845  
CFPS-CFR  8.11387  8.16492  7.71321  3.22133  4.60889  6.66078  5.7577  7.65638  5.02017  7.75476  
CFPS-CFR_EX+IN  9.1373  9.22618  7.58337  3.29042  5.02543  6.74188  5.59611  8.64239  5.02575  7.15898  
TIPS-CFR_EX+IN  8.86089  8.79404  7.30034  3.30228  4.77485  6.76524  5.77374  8.46877  4.74782  6.97752  
BR  12.1791  12.154  10.0177  3.98004  7.65772  12.3311  6.77806  11.5222  7.65734  8.59917  
t = 8
CFR  7.90967  7.74563  8.46484  3.85142  5.08481  5.20412  6.19978  7.17832  4.42428  5.26463  
CFR_EX+IN  7.8414  7.68335  8.43286  3.85047  5.48649  5.23394  6.20763  7.1166  4.86339  5.26954  
CFR_IN  6.63677  6.54649  8.26857  3.88683  4.97648  5.02012  6.41131  6.40659  4.44963  5.65141  
A-CFR_IN  4.62905  4.6595  6.9929  1.13365  4.01608  4.06687  5.18571  4.74101  4.40889  4.02251  
BPS-CFR  7.80599  7.74334  8.6174  3.79059  5.19245  5.26015  6.17986  7.18909  4.53865  5.2712  
TIPS-CFR  7.1944  6.78104  8.55407  3.05792  4.72104  4.6245  7.00801  7.1808  4.90935  5.88767  
CSPS-CFR  6.26753  6.5348  7.01604  2.8098  5.10901  4.98245  5.79425  5.52153  4.59301  5.07424  
CFPS-CFR  6.95932  6.72237  8.09946  3.85521  5.30448  4.98875  6.40246  6.55771  5.23142  5.6059  
CFPS-CFR_EX+IN  7.73543  7.6712  8.59362  3.80747  5.56727  5.27728  6.19976  7.17592  4.9582  5.27272  
TIPS-CFR_EX+IN  7.45305  7.51308  8.04369  3.59677  6.10004  5.30398  6.25721  7.48408  5.51682  5.41216  
BR  9.29616  9.32754  11.1604  3.97999  7.14384  7.65253  7.58193  12.6476  6.58537  7.07067  
t = 9
CFR  8.85763  8.56003  8.08786  3.85706  5.0676  7.53395  5.84499  8.64775  3.69509  5.02068  
CFR_EX+IN  8.77043  8.49533  7.97403  3.85491  5.38355  7.58081  5.84977  8.60384  3.84241  5.02062  
CFR_IN  8.56268  8.09286  8.59191  3.8558  4.35776  7.68269  6.19626  8.51498  3.16038  4.6409  
A-CFR_IN  6.08251  6.40671  6.76693  1.14561  4.81727  5.4554  4.80953  5.66943  3.41892  4.26909  
BPS-CFR  8.63754  8.45602  8.39412  3.85595  5.10632  7.83303  5.91284  8.74019  3.74476  5.02308  
TIPS-CFR  8.9183  8.404  9.01596  2.39514  5.69936  6.89351  5.70968  8.614  3.60675  4.86783  
CSPS-CFR  5.83588  5.59727  7.87045  3.21722  4.83312  6.66617  5.12054  8.17601  3.24377  3.84733  
CFPS-CFR  8.17244  8.66919  8.73668  3.85534  4.80747  7.65658  6.20475  8.44697  3.32037  5.02345  
CFPS-CFR_EX+IN  8.59538  8.45481  8.29829  3.85491  5.4205  7.84636  5.91953  8.71252  3.86106  5.02296  
TIPS-CFR_EX+IN  7.80543  8.06668  8.50323  3.71239  5.35198  7.73269  5.94255  8.82364  3.32687  5.02485  
BR  10.9882  10.24  10.9949  3.99705  6.42878  8.94688  7.2397  11.5163  5.09374  7.65948  
t = 10
CFR  9.16737  8.83074  8.55634  3.89768  3.85635  7.7933  5.87662  8.31338  3.84973  4.89057  
CFR_EX+IN  9.11507  8.70393  8.58666  3.89307  3.85715  7.7799  5.87557  8.30523  3.85549  4.88637  
CFR_IN  9.42065  8.53923  8.24396  3.89984  3.31875  7.2151  5.62401  7.92831  3.31536  4.9947  
A-CFR_IN  6.70908  6.64793  7.45032  1.29969  3.73165  5.44117  4.37122  6.30555  3.8114  4.26679  
BPS-CFR  9.12423  8.78329  8.93262  3.8972  3.85845  7.71412  5.81437  8.39514  3.85549  4.84044  
TIPS-CFR  9.57645  8.22963  8.05137  2.61607  4.01147  6.47313  5.17704  8.54566  4.15962  4.89912  
CSPS-CFR  6.88522  6.00574  8.95955  2.58691  3.35462  7.1083  5.36211  7.77961  3.65209  5.98222  
CFPS-CFR  9.00502  8.57119  8.4359  3.95899  3.15868  7.3976  5.59536  8.30916  3.31536  4.38534  
CFPS-CFR_EX+IN  9.07582  8.67162  8.94933  3.89309  3.85877  7.70928  5.84291  8.39186  3.85549  4.85797  
TIPS-CFR_EX+IN  8.8436  7.84015  8.54331  4.02888  3.37946  7.71315  5.95235  8.18468  3.85539  5.37591  
BR  11.2015  10.7536  11.0601  4.12235  5.09452  8.97882  7.71206  11.1242  5.0953  7.62042  
t = 11
CFR  10.0386  9.55723  8.94872  3.64332  3.85549  7.25834  5.44184  7.6758  3.85549  4.83889  
CFR_EX+IN  9.95954  9.46107  9.21212  3.64332  3.85549  7.26327  5.44288  7.69693  3.85549  4.97042  
CFR_IN  10.795  10.4709  8.0716  3.64345  3.85549  7.09809  5.24551  7.69803  4.17238  4.44218  
A-CFR_IN  7.21215  6.78152  7.79222  1.15281  3.87681  5.40387  4.52711  6.47725  3.82586  4.35714  
BPS-CFR  9.95045  9.45793  8.96047  3.64353  3.85549  7.22847  5.41056  7.64584  3.85549  4.8121  
TIPS-CFR  10.7426  10.0341  7.80868  3.04699  4.34603  6.29052  4.5249  8.61679  4.38688  5.06821  
CSPS-CFR  7.75897  7.57123  8.21776  2.59356  3.60604  6.00347  5.48969  7.85599  4.42379  5.17222  
CFPS-CFR  10.6489  10.3244  8.06195  3.64423  4.01381  6.7309  5.15093  7.89432  4.17187  4.0773  
CFPS-CFR_EX+IN  9.88336  9.37578  9.10867  3.64349  3.85549  7.2326  5.39598  7.64648  3.85549  4.95496  
TIPS-CFR_EX+IN  11.2505  10.6228  8.52395  3.6453  3.85545  7.18527  5.33954  7.61805  3.85549  5.2751  
BR  13.4026  12.6547  11.8717  3.88988  5.0953  8.30282  6.96489  11.0832  5.0953  6.55664  
t = 12
CFR  6.40728  6.28693  6.14789  3.70087  3.85549  7.55673  5.81679  6.28011  3.56381  4.39845  
CFR_EX+IN  6.39047  6.21528  6.2307  3.70087  3.85549  7.54661  5.78514  6.37775  3.56353  4.71481  
CFR_IN  6.2235  6.14319  6.23491  3.6864  3.78506  7.31733  6.36313  6.37836  3.57607  4.5523  
A-CFR_IN  4.94065  4.88061  5.2328  1.07676  3.9259  5.70076  5.59119  5.13381  3.90767  5.07133  
BPS-CFR  6.40538  6.27229  6.0797  3.70149  3.85549  7.52207  5.80715  6.22021  3.57923  4.53115  
TIPS-CFR  5.79734  6.50673  6.0268  3.38211  4.68783  6.18509  5.68509  6.44595  3.2886  5.46034  
CSPS-CFR  5.10308  5.19124  5.70888  3.20762  4.30334  6.51764  5.89029  6.89236  3.94262  4.82242  
CFPS-CFR  6.29719  6.06279  6.24304  3.68865  4.44698  7.23386  6.33878  6.31843  3.58026  4.70022  
CFPS-CFR_EX+IN  6.37989  6.20184  6.17896  3.70137  3.85549  7.51963  5.75048  6.3077  3.57847  4.77797  
TIPS-CFR_EX+IN  6.25496  6.0605  6.87986  3.71653  3.85549  7.36527  5.8181  7.05482  3.5841  5.07417  
BR  8.56644  8.35932  8.90201  3.75137  5.0953  8.38714  6.75522  8.57308  5.59998  6.46706  
t = 13
CFR  6.43248  6.39237  7.39162  3.72318  3.56057  10.7403  6.32343  6.67813  3.57681  5.08993  
CFR_EX+IN  6.43158  6.35149  7.26727  3.72318  3.56023  10.7458  6.31054  6.71131  3.57681  5.10249  
CFR_IN  6.38684  6.5782  6.10918  3.72333  3.57808  11.649  5.67847  6.54286  4.07193  5.31705  
A-CFR_IN  4.95447  5.23553  4.93024  1.15388  3.64922  7.97293  4.44871  5.29023  3.90816  5.40049  
BPS-CFR  7.51539  6.38763  6.57819  3.71737  3.57832  10.8249  6.34139  6.85138  3.57681  5.0819  
TIPS-CFR  6.24409  6.42275  6.68525  3.35363  3.49748  9.5702  5.26689  6.49912  4.01258  5.54831  
CSPS-CFR  5.8995  5.41806  6.74724  3.42703  3.87603  8.80005  5.91023  7.4378  4.82427  4.98795  
CFPS-CFR  6.75306  6.3227  5.6582  3.70072  3.58321  11.1284  5.62845  6.5245  4.07549  5.25394  
CFPS-CFR_EX+IN  7.39668  6.32657  6.64868  3.71908  3.57739  10.8369  6.26683  6.87292  3.57681  5.10237  
TIPS-CFR_EX+IN  6.32263  6.16648  7.30286  3.70918  3.58342  10.793  6.20296  7.02994  4.3558  5.27041  
BR  8.5611  8.51159  9.22955  3.82953  5.6003  14.559  7.87659  9.10948  5.60345  6.91619  
t = 14
CFR  5.03135  5.03111  5.95645  3.78902  3.57681  8.06907  6.41029  5.54023  3.83052  5.83507  
CFR_EX+IN  5.0313  5.03101  5.97752  3.79469  3.57681  8.07745  6.42125  5.55343  3.90155  5.64495  
CFR_IN  5.57434  4.90654  6.12995  3.78964  3.66107  8.26608  6.10957  5.5246  4.12238  6.32177  
A-CFR_IN  4.35746  4.4057  4.80951  1.38369  3.65086  6.6965  5.4701  5.36315  3.83538  5.54684  
BPS-CFR  5.03634  5.03449  5.81912  3.79668  3.57681  8.21416  6.42937  5.66507  3.77962  5.64812  
TIPS-CFR  4.30156  4.89214  6.21988  3.66527  3.93541  7.37387  6.57151  6.33897  4.30746  5.6057  
CSPS-CFR  4.63565  4.25265  6.46154  3.53461  4.67794  7.68899  6.25266  6.58244  5.24636  5.12828  
CFPS-CFR  5.33597  5.00466  6.04873  3.77219  4.12446  8.7409  5.95809  6.04093  4.36963  6.47923  
CFPS-CFR_EX+IN  5.03636  5.03422  5.86414  3.80638  3.57681  8.18844  6.40218  5.73082  3.86947  5.5521  
TIPS-CFR_EX+IN  5.03591  5.03509  6.23673  3.75611  4.26873  8.2567  6.3423  5.83669  4.19682  5.55518  
BR  7.74644  7.71885  9.04133  4.07172  5.60345  9.39019  8.12314  9.29655  5.40191  7.78906  
t = 15
CFR  5.24555  5.02485  5.43838  3.86365  3.78241  5.43686  6.85051  5.06367  4.12553  4.05587  
CFR_EX+IN  5.29073  5.02485  5.45811  3.88275  3.8461  5.43716  6.80446  5.37972  4.11673  4.00568  
CFR_IN  5.55171  5.33305  5.11502  3.99267  3.69094  5.3985  6.65563  5.75557  4.2097  4.17678  
A-CFR_IN  4.42212  4.2331  4.36242  1.37297  3.61381  5.15378  5.95682  5.86208  3.72518  3.74863  
BPS-CFR  5.42123  5.02485  5.93403  3.85616  3.77003  5.49788  6.85954  5.2473  4.11438  4.04535  
TIPS-CFR  4.81328  5.56171  5.40418  3.85041  4.26346  5.26997  6.47247  6.01333  4.15972  3.94353  
CSPS-CFR  6.1254  6.89533  5.83795  3.82931  5.27974  5.57438  6.58795  6.76761  5.23391  3.23845  
CFPS-CFR  5.79352  5.31173  5.47721  3.93317  4.32087  5.63936  6.21309  5.98416  4.37095  4.17538  
CFPS-CFR_EX+IN  5.4575  5.02485  5.72109  3.87645  3.82409  5.50593  6.82635  5.62491  4.10546  3.9975  
TIPS-CFR_EX+IN  5.65341  5.09033  5.5437  3.77739  4.27482  5.46524  7.09731  5.65645  3.9486  4.03507  
BR  7.49991  7.72075  7.82639  4.01106  5.47908  6.73324  9.102  9.15158  5.802  5.60974  
t = 16
CFR  5.53557  5.46719  5.36039  3.90415  4.0658  5.47693  6.77188  4.99724  4.11254  4.11711  
CFR_EX+IN  5.53637  5.46763  5.3767  3.91817  4.18181  5.50824  6.80376  5.22505  4.11787  4.04713  
CFR_IN  5.61026  5.61012  5.15359  3.69  3.54936  5.63069  6.8283  5.74979  4.24097  4.20033  
A-CFR_IN  4.3823  4.57845  4.49332  1.34945  3.47962  4.94087  5.80526  6.22247  3.6656  3.7412  
BPS-CFR  5.56354  5.41999  5.63  3.88935  4.02068  5.52971  6.75852  5.11751  4.09981  4.10414  
TIPS-CFR  5.31859  5.39483  5.26688  3.8098  4.29711  5.40193  6.62292  6.23795  4.12297  4.34642  
CSPS-CFR  6.41213  6.58088  5.57363  3.56431  5.22214  6.00293  6.88597  6.41503  5.35214  3.41524  
CFPS-CFR  5.78278  5.85882  5.18489  3.93657  4.24644  5.75284  6.7979  6.04091  4.31136  4.44625  
CFPS-CFR_EX+IN  5.57774  5.4255  5.6024  3.90507  4.17168  5.59721  6.81409  5.42686  4.10549  4.03792  
TIPS-CFR_EX+IN  5.36121  5.52581  5.26822  3.82586  4.0172  5.6475  7.0111  5.54944  3.88901  4.07298  
BR  7.72759  7.60737  7.60664  3.98115  5.69266  7.07729  8.4391  8.8067  5.98674  5.6341  
t = 17
CFR  5.66213  5.66213  4.81263  3.80587  4.12132  5.93193  7.28501  5.05671  5.39667  4.65036  
CFR_EX+IN  5.66213  5.66213  4.82008  3.81349  4.13093  5.96126  7.35983  5.21605  4.11793  4.5843  
CFR_IN  5.59058  5.49786  5.23885  3.85091  4.0846  6.00986  7.31973  6.24711  4.18414  4.77551  
A-CFR_IN  4.36227  4.64602  4.93128  1.1545  3.36294  5.12172  6.10343  5.98343  4.9034  3.75521  
BPS-CFR  5.65559  5.64717  4.99345  3.80862  4.10549  6.04071  7.29373  5.07575  5.38262  4.74444  
TIPS-CFR  5.67277  5.76581  5.00391  3.62442  4.17259  5.35185  6.87988  6.26628  5.43136  4.38354  
CSPS-CFR  6.69813  6.83077  5.5787  3.17837  5.2993  6.24128  7.10966  6.19108  5.48869  3.87764  
CFPS-CFR  5.69325  5.4351  5.22418  3.87564  4.23514  5.95063  7.34194  5.89169  4.25453  4.78497  
CFPS-CFR_EX+IN  5.65554  5.64738  4.95073  3.81996  4.11853  6.08659  7.38077  5.26629  4.10549  4.11774  
TIPS-CFR_EX+IN  5.35577  5.13023  4.97663  3.78795  3.89106  6.20969  7.06651  5.19632  5.12706  4.1207  
BR  7.90213  7.87561  7.66359  3.93502  5.99567  6.85763  8.77851  7.7185  6.16328  5.63378  
t = 18
CFR  5.66213  5.63893  4.57392  3.82341  4.12336  5.51402  7.15534  5.87422  3.57684  3.57694  
CFR_EX+IN  5.66213  5.65861  4.59992  3.82504  4.13806  5.55185  7.14801  5.91521  3.57682  3.57694  
CFR_IN  5.66213  5.48603  5.56633  3.89692  4.26529  5.2553  6.7557  6.76049  3.57685  3.57413  
A-CFR_IN  4.36228  4.63828  5.53599  1.22142  4.53691  5.12894  6.27126  6.07232  2.95809  2.95694  
BPS-CFR  5.65834  5.631  4.67822  3.85039  4.10549  5.57373  7.22486  5.96644  3.57684  3.57694  
TIPS-CFR  5.86722  5.99718  5.1894  3.89045  4.96713  5.34798  6.88329  7.05263  2.93113  3.32898  
CSPS-CFR  7.03844  6.49496  6.12381  3.94575  5.3885  5.19554  6.76699  6.27263  3.57684  2.91812  
CFPS-CFR  5.69724  5.80645  5.7013  3.94499  4.25241  5.5868  6.82489  6.83954  3.57685  3.57478  
CFPS-CFR_EX+IN  5.65818  5.6592  4.7109  3.86013  4.1252  5.62396  7.22614  6.01412  3.57682  3.5741  
TIPS-CFR_EX+IN  5.56088  5.26275  4.86378  3.85263  5.10673  5.68033  7.39507  6.03899  3.57684  3.57686  
BR  7.90213  7.80453  7.76978  4.0004  6.14165  6.37305  8.6752  7.94095  4.55736  5.56047  
t = 19
CFR  6.05022  5.60229  4.41611  3.81057  3.57683  5.1386  5.97074  7.19837  3.57681  4.02695  
CFR_EX+IN  6.05044  5.65264  4.4443  3.82631  3.57674  5.17525  5.98576  7.12849  3.57681  4.09019  
CFR_IN  5.90315  5.67359  5.72702  3.89505  3.13528  5.2969  5.4562  7.16291  3.57681  3.68412  
A-CFR_IN  4.84646  4.67376  5.56047  1.22861  2.65992  4.9457  5.75342  6.22873  3.7613  2.88919  
BPS-CFR  5.77596  5.61797  4.52122  3.83959  3.57682  5.2168  5.99383  7.19522  3.57681  3.94209  
TIPS-CFR  6.85677  6.0482  5.38986  3.89686  3.0413  5.07379  6.07408  7.83617  3.74661  3.80864  
CSPS-CFR  7.44191  7.15288  6.40423  3.87542  3.57687  5.28174  5.90479  6.63637  3.65383  3.45241  
CFPS-CFR  6.09221  5.85196  5.88852  3.89798  2.79684  5.26142  6.14312  7.18947  3.57681  3.32887  
CFPS-CFR_EX+IN  5.77629  5.65654  4.57592  3.85392  3.57667  5.22898  6.01171  7.09318  3.57681  4.04694  
TIPS-CFR_EX+IN  6.37141  5.58931  4.77876  3.88153  3.57686  5.2704  6.11038  6.92881  3.66729  3.57681  
BR  8.27509  7.68403  7.84795  3.96893  4.57039  6.13386  7.27173  8.41215  4.55733  5.56053  
t = 20
CFR  6.49019  5.78193  4.20725  3.72581  3.57681  4.88639  4.90499  7.67738  3.57681  4.43764  
CFR_EX+IN  6.55059  5.80595  4.27061  3.77154  3.57681  4.89228  4.91425  7.36719  3.57681  4.48873  
CFR_IN  6.08812  5.92067  5.65875  3.78915  3.57681  5.03987  5.18965  6.80554  3.57681  4.11584  
A-CFR_IN  5.50357  4.98807  5.22192  1.20839  3.49902  4.89845  4.73024  6.20722  3.7613  2.97997  
BPS-CFR  6.59453  5.86807  4.32671  3.74796  3.57681  4.94518  4.91686  7.8561  3.57681  4.30331  
TIPS-CFR  8.39306  6.68883  5.57503  3.78898  3.33726  4.93629  5.27602  7.27246  3.75548  4.24205  
CSPS-CFR  7.74525  7.30574  6.13895  3.77379  3.57681  5.04173  5.31446  6.95102  3.64127  4.4869  
