learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BEHAV-CFR  0.0220718  0.0271805  -3.00478e-06  -3.17219e-06  0.0220747  -8.64576e-09  0.00120279  -3.01291e-06  0.0271812  0.02716  -1.65377e-16  
t = 3
CFR  -4.62607e-18  0.06334  0.164817  0.152723  0.00141538  0.170202  0.144145  0.165147  0.0642764  0.065363  0.169886  
CFR_EX+IN  -0.0458903  2.31296e-18  0.0970551  0.0844834  -0.0445066  0.101433  0.0774121  0.0971368  0.00087171  0.00129965  0.100427  
CFR_IN  0.0123645  0.0173853  2.31296e-17  0.00554349  0.0130233  -0.00416105  0.0487932  9.46496e-05  0.0175247  0.015737  0.00161027  
A-CFR_IN  0.00178552  0.0047079  0.001601  9.25299e-18  0.00231599  -0.00394151  0.0103307  0.00180264  0.00601825  0.00296443  -0.00286376  
BPS-CFR  -0.00139926  0.0621297  0.164138  0.152039  1.38778e-17  0.169503  0.143358  0.164466  0.0630575  0.064119  0.169185  
TIPS-CFR  0.0178666  0.0202792  0.00533576  0.00893007  0.0185534  1.85037e-17  0.0503864  0.00544145  0.0204134  0.0185873  0.00411773  
CSPS-CFR  -0.0516291  -0.0307865  0.0158042  0.0160493  -0.0508477  0.0114315  -4.85723e-17  0.0156708  -0.0306096  -0.0328727  0.0155479  
CFPS-CFR  0.0118955  0.0169305  -7.54861e-05  0.00560316  0.0125528  -0.00415883  0.0485571  2.77556e-17  0.0170672  0.0152846  0.00182509  
CFPS-CFR_EX+IN  -0.0468349  -0.000866058  0.0965259  0.0830328  -0.0454627  0.100893  0.0767547  0.0966067  9.25186e-18  0.000410374  0.0998932  
TIPS-CFR_EX+IN  -0.0466585  -0.00116937  0.0964092  0.0833437  -0.0452588  0.100815  0.0755901  0.0964841  -0.000309898  1.15648e-17  0.0998732  
BEHAV-CFR  0.0203877  0.0240116  0.0071933  0.00591672  0.0211129  0.000400506  0.0508404  0.00753795  0.0241333  0.0223557  -1.61908e-17  
t = 4
CFR  -1.15468e-17  0.0936946  0.305118  0.313251  0.00826455  0.305622  0.241042  0.306738  0.0993202  0.110713  0.312083  
CFR_EX+IN  -0.0194282  1.15648e-17  0.180028  0.192741  -0.0121056  0.186581  0.13719  0.181872  0.00490389  0.0148983  0.195627  
CFR_IN  0.0846131  0.0401786  4.62593e-17  0.00523787  0.0885402  0.00511552  0.0263923  0.00104823  0.0412333  0.0351502  0.00286627  
A-CFR_IN  0.0694328  0.0214062  0.00647983  -2.33103e-18  0.0718379  0.012132  -0.00342262  0.00484196  0.0232869  0.0149009  0.0083799  
BPS-CFR  -0.00753428  0.0876428  0.302494  0.311571  0  0.303332  0.239137  0.304149  0.0929128  0.104257  0.310091  
