learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BR  0.631255  0.741687  0.715292  0.813772  0.630711  0.694989  0.644206  0.736636  0.720494  0.741741  0.716045  
t = 3
CFR  -1.04083e-17  -0.0229282  -0.0558559  0.34303  -0.0019055  -0.0518788  -0.0421635  -0.0516708  -0.0167869  -0.0197912  -0.024445  
CFR_EX+IN  0.0225588  1.21431e-17  -0.0182752  0.404917  0.0206899  -0.00950711  -0.0373052  -0.00932755  -0.0015741  -0.00152157  0.00493936  
CFR_IN  0.118335  0.189614  7.80626e-18  0.420203  0.116204  -0.00140295  -0.0217785  -0.00139758  0.186351  0.183195  0.00573988  
A-CFR_IN  -0.0184784  0.0217133  -0.178391  -2.77556e-17  -0.0196361  -0.1527  -0.150323  -0.157534  0.0203289  0.0201836  -0.145146  
BPS-CFR  0.00189602  -0.0207891  -0.0515114  0.347763  -1.82146e-17  -0.0473074  -0.0379327  -0.047079  -0.0151312  -0.0184257  -0.0203737  
TIPS-CFR  0.12083  0.189402  0.00138616  0.419381  0.118738  -1.73472e-18  -0.0216833  -4.0317e-05  0.186146  0.182987  0.00704477  
CSPS-CFR  0.113502  0.178332  0.0189775  0.422144  0.111426  0.0175095  -8.67362e-19  0.0175846  0.175228  0.172285  0.0228223  
CFPS-CFR  0.117464  0.18925  0.00145363  0.419415  0.115351  8.74187e-05  -0.0215683  6.93889e-18  0.185995  0.182836  0.00711581  
CFPS-CFR_EX+IN  0.0241498  0.0016362  -0.014925  0.408003  0.0222945  -0.00616495  -0.03403  -0.00596464  1.04083e-17  -0.000158498  0.0079612  
TIPS-CFR_EX+IN  0.0237306  0.00127435  -0.0137949  0.408678  0.0218738  -0.00610028  -0.0339202  -0.00589995  0.000816248  -1.38778e-17  0.00912483  
BEHAV-CFR  0.11843  0.109991  -0.00756253  0.411961  0.119267  -0.0079728  -0.0284555  -0.00798266  0.107208  0.104195  5.20417e-18  
BR  0.641146  0.757043  0.802301  0.755526  0.641279  0.778598  0.725603  0.820518  0.74972  0.742811  0.75009  
t = 4
CFR  0  -0.0376228  0.190703  0.363198  -0.00351117  0.17286  0.125891  0.17032  -0.0366436  -0.0046546  0.0893825  
CFR_EX+IN  0.0275866  -6.93889e-18  0.108608  0.420344  0.0255601  0.118509  0.104349  0.114674  -0.00104864  -0.00840205  0.0695342  
CFR_IN  0.0913207  0.0383303  0  0.369119  0.0947248  -0.00277976  -0.0478809  0.000179762  0.0807946  -0.0120985  -0.017609  
A-CFR_IN  0.103925  -0.0089436  0.110204  0  0.10309  0.145421  0.0665846  0.0819381  0.0277927  -0.00206918  -0.0493709  
BPS-CFR  0.00409296  -0.0378406  0.188713  0.360945  0  0.168911  0.123938  0.165441  -0.0312156  0.00300408  0.0876355  
TIPS-CFR  0.104066  0.0499685  0.000758985  0.39498  0.110798  -8.67362e-19  -0.0386026  0.00254734  0.0984193  0.00666427  -0.0151825  
CSPS-CFR  0.122669  0.157585  0.00275731  0.510792  0.124803  0.0229273  -1.38778e-17  0.0392168  0.0743284  0.0532939  0.0106125  
CFPS-CFR  0.102746  0.0396698  -0.00131956  0.370075  0.106272  -0.000338006  -0.03918  -5.55112e-17  0.0818774  -0.00803728  -0.0172046  
CFPS-CFR_EX+IN  0.0325863  0.00114814  0.10642  0.418893  0.0298785  0.116103  0.101951  0.110612  6.93889e-18  -0.00100345  0.0675437  
TIPS-CFR_EX+IN  0.0337932  0.00438348  0.110571  0.420078  0.0312248  0.124253  0.102869  0.115175  0.00550289  1.04083e-17  0.0713212  
BEHAV-CFR  0.0951474  0.0556265  0.00685053  0.414249  0.104954  0.000662236  -0.0286257  0.00189372  0.100729  0.0189154  0  
BR  0.655422  0.67801  0.710104  0.866025  0.654624  0.854915  0.845384  0.801654  0.698496  0.674728  0.77784  
t = 5
CFR  0  0.040612  0.214197  0.265328  -0.0299548  0.270855  0.217318  0.279916  0.0197671  0.0205216  0.235878  
CFR_EX+IN  0.00171274  3.46945e-18  0.177121  0.328365  -0.0255675  0.221082  0.197537  0.222302  -0.0132958  -0.0174181  0.134856  
CFR_IN  0.0946753  0.106195  1.38778e-17  0.357046  0.0681059  0.00584957  -0.0274459  0.00670566  0.0877369  0.132297  -0.0212748  
A-CFR_IN  0.168737  0.332598  0.293541  0  0.100504  0.211454  0.397678  0.321598  0.376791  0.287167  0.228693  
BPS-CFR  0.0297374  0.048583  0.215295  0.284235  6.93889e-18  0.292307  0.221116  0.281543  0.0307686  0.0286813  0.240027  
TIPS-CFR  0.10897  0.13146  0.0055422  0.413489  0.0891548  0  -0.0212966  0.00086667  0.112183  0.19673  -0.0224749  
CSPS-CFR  0.0718676  0.0841366  0.0157789  0.430094  0.0639747  0.116783  0  0.0312088  0.0681143  0.0522419  -0.0505914  
CFPS-CFR  0.100695  0.120621  0.00542676  0.401903  0.0772179  0.00129303  -0.0238622  6.93889e-18  0.105398  0.188594  -0.0222891  
