learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  0.289666  0.169136  0.201182  0.216662  0.146832  0.220309  0.098922  0.305115  0.183175  0.52053  0.245984  
A-CFR_IN  0.511377  0.133265  -0.0401346  0.1  0.153822  0.151577  0.00826491  -0.0249703  0.133175  0.373345  0.175206  
BPS-CFR  0.113536  0.0889932  -0.0900569  0.216662  -0.00326248  0.22759  0.098922  0.178638  0.172465  0.496325  0.282907  
TIPS-CFR  0.103472  -0.101329  -0.113746  0.216875  -0.0617982  0.206452  0.104132  0.0906707  0.147381  0.658806  0.215767  
CSPS-CFR  0.0929798  -0.101329  -0.111685  0.216662  -0.0182297  0.234934  0.104132  0.0758919  0.185231  0.589242  0.278443  
CFPS-CFR  0.283977  -0.0918701  -0.104026  0.216662  0.158084  0.218449  0.0989179  0.175029  0.169369  0.608133  0.219524  
CFPS-CFR_EX+IN  0.127606  0.0860648  -0.105348  0.216662  -0.000121531  0.23084  0.098922  0.225483  0.174644  0.544765  0.2706  
TIPS-CFR_EX+IN  0.0131436  -0.0989232  -0.140192  0.21663  0.000571193  0.236801  0.098922  0.0916703  0.182577  0.3885  0.267275  
BEHAV-CFR  0.108588  -0.101329  -0.114319  0.216544  -0.0331612  0.2032  0.105102  -0.00645112  0.148903  0.628996  0.210285  
BR  0.554637  0.527095  0.639434  0.216662  0.28177  0.336261  0.218819  0.61082  0.422929  0.898368  0.372417  
t = 51
CFR  0.148087  0.131479  0.0867239  0.216662  -0.00462513  0.240613  0.098922  0.23078  0.182346  0.460343  0.277354  
CFR_EX+IN  0.0290175  0.142567  0.125361  0.216662  -0.00115695  0.245851  0.098922  0.25631  0.193513  0.464633  0.273567  
CFR_IN  0.164237  0.215355  0.183969  0.216662  0.100941  0.231931  0.098922  0.279102  0.191824  0.693999  0.24337  
A-CFR_IN  0.492998  0.232083  0.163116  0.1  0.13693  0.160051  0.00826491  0.345826  0.144096  0.491417  0.177911  
BPS-CFR  0.107196  0.095568  -0.0707606  0.216662  0.0129955  0.241157  0.098922  0.173316  0.185833  0.632113  0.283797  
TIPS-CFR  0.0827429  -0.135657  0.0363595  0.216779  -0.0602396  0.219817  0.104132  0.156741  0.168361  1.03788  0.232721  
CSPS-CFR  0.0737582  -0.135657  -0.0546694  0.216662  -0.0265907  0.244399  0.104132  0.141065  0.204813  1.02995  0.272525  
CFPS-CFR  0.174729  -0.125629  0.0708303  0.216662  0.142982  0.23071  0.0989219  0.187997  0.193127  0.840495  0.22993  
CFPS-CFR_EX+IN  0.103729  0.0895733  0.0164174  0.216662  0.00950909  0.245334  0.098922  0.199843  0.191783  0.709563  0.27185  
TIPS-CFR_EX+IN  0.0318965  -0.131836  -0.24072  0.207475  0.00972903  0.251621  0.098922  0.0116321  0.206179  0.554362  0.277426  
BEHAV-CFR  0.0909168  -0.126293  0.0411066  0.215661  -0.0289068  0.216794  0.10539  0.149372  0.171636  1.02403  0.229889  
BR  0.539651  0.496991  0.621647  0.216662  0.254765  0.365427  0.218819  0.590747  0.489398  1.22966  0.437432  
t = 52
CFR  0.1512  0.120891  0.100589  0.216662  0.011154  0.258272  0.098922  0.181607  0.210116  0.125759  0.284158  
CFR_EX+IN  0.093065  0.131636  0.130229  0.216662  0.0143414  0.263099  0.098922  0.197275  0.219047  0.211007  0.281194  
CFR_IN  0.146071  0.146583  0.176567  0.216662  0.101301  0.249671  0.098922  0.22549  0.216072  0.549442  0.252221  
A-CFR_IN  0.41929  0.349868  0.38626  0.1  0.110711  0.167349  0.00826491  0.376808  0.167687  0.490354  0.183465  
BPS-CFR  0.0958887  0.0954617  0.0504673  0.216662  0.027853  0.258137  0.098922  0.146184  0.21439  0.106908  0.293268  
TIPS-CFR  0.0927801  -0.126129  0.087705  0.216852  -0.0333506  0.232972  0.104132  0.158706  0.208799  0.703324  0.261695  
CSPS-CFR  0.0927529  -0.130777  0.0782929  0.216662  0.0266356  0.254522  0.104132  0.147818  0.229275  0.703324  0.276623  
CFPS-CFR  0.0958887  -0.135772  0.113672  0.216662  0.234619  0.245898  0.0989228  0.16882  0.244575  0.503697  0.245667  
CFPS-CFR_EX+IN  0.0783385  0.0873312  0.0787193  0.216662  0.0226372  0.261339  0.098922  0.16149  0.219428  0.231528  0.283037  
TIPS-CFR_EX+IN  0.0413088  -0.11717  0.0142864  0.216566  0.0212322  0.272069  0.098922  0.0783805  0.238897  0.566445  0.288876  
BEHAV-CFR  0.0927628  -0.117889  0.0887307  0.216601  -0.00425859  0.229752  0.105544  0.153252  0.21177  0.703324  0.243348  
BR  0.472058  0.43995  0.614121  0.216662  0.234619  0.426375  0.218819  0.480387  0.534076  1.12525  0.495348  
t = 53
CFR  0.134871  0.14256  0.103862  0.216662  0.0253388  0.280072  0.098922  0.161851  0.238639  0.404158  0.311286  
CFR_EX+IN  0.105507  0.11872  0.115536  0.216662  0.0347699  0.284608  0.098922  0.168821  0.242063  0.456068  0.311826  
CFR_IN  0.122597  0.0981023  0.154336  0.216662  0.215124  0.265788  0.098922  0.167012  0.240138  0.494329  0.276034  
A-CFR_IN  0.342676  0.331286  0.394144  0.1  0.114641  0.189094  0.00826491  0.372898  0.170465  0.476305  0.197484  
BPS-CFR  0.0425223  0.0880062  0.0582764  0.216662  0.0448226  0.281416  0.098922  0.133504  0.240507  0.431035  0.315154  
TIPS-CFR  0.0400722  -0.0585898  0.0795009  0.216808  -0.00461707  0.244876  0.104132  0.159115  0.232247  0.423631  0.281889  
CSPS-CFR  0.0400366  -0.036202  0.0527647  0.216662  0.0487976  0.26927  0.104132  0.144224  0.272549  0.496936  0.29228  
CFPS-CFR  0.0425223  -0.0605939  0.0852586  0.216662  0.215124  0.261113  0.098922  0.149394  0.289093  0.376743  0.263888  
CFPS-CFR_EX+IN  0.0425223  0.0808228  0.0656445  0.216662  0.0430762  0.283282  0.098922  0.141074  0.243018  0.417452  0.307985  
TIPS-CFR_EX+IN  0.0264706  -0.0235871  0.0216382  0.216615  0.0386761  0.31149  0.098922  0.0970662  0.257515  0.47977  0.314989  
BEHAV-CFR  0.0401052  -0.0556843  0.0846806  0.216617  0.0116697  0.245738  0.105697  0.157718  0.233495  0.417133  0.264151  
BR  0.374043  0.358923  0.481009  0.216662  0.231185  0.494633  0.218819  0.416573  0.557687  1.00035  0.561789  
t = 54
CFR  0.111486  0.103797  0.129584  0.216662  0.0404546  0.298363  0.0991295  0.146206  0.264335  0.505665  0.37642  
CFR_EX+IN  0.0972951  0.0974563  0.135699  0.216662  0.0691657  0.302524  0.098922  0.143684  0.26721  0.511934  0.379514  
CFR_IN  0.0760659  0.0720311  0.140727  0.216662  0.191358  0.285583  0.098922  0.140173  0.265964  0.50151  0.31592  
A-CFR_IN  0.247665  0.244092  0.370189  0.1  0.112771  0.200405  0.0374024  0.353506  0.153794  0.417307  0.246312  
BPS-CFR  0.030182  0.0918204  0.0982871  0.216662  0.0686764  0.303059  0.098922  0.132594  0.273004  0.414493  0.35474  
TIPS-CFR  -0.01026  0.036915  0.109772  0.216879  0.0208039  0.271825  0.104132  0.147632  0.241977  0.358265  0.311733  
CSPS-CFR  -0.0182036  0.0737569  0.0944938  0.216662  0.0747614  0.280459  0.104132  0.135951  0.312363  0.358265  0.32601  
CFPS-CFR  0.016231  0.0715099  0.10986  0.216662  0.191358  0.279407  0.098922  0.13438  0.31125  0.298634  0.328261  
CFPS-CFR_EX+IN  0.0206069  0.0830917  0.100845  0.216662  0.0858344  0.303852  0.098922  0.134722  0.270519  0.370266  0.346722  
TIPS-CFR_EX+IN  0.00669133  0.0234301  0.0847941  0.216782  0.0639862  0.336126  0.098922  0.100298  0.30369  0.390092  0.376729  
BEHAV-CFR  0.0172668  0.0638247  0.113  0.21598  0.0389605  0.267249  0.105852  0.152789  0.241664  0.376248  0.297365  
BR  0.293339  0.244411  0.406511  0.216662  0.26839  0.554425  0.218819  0.37488  0.597405  0.753132  0.649536  
t = 55
CFR  0.0950202  0.0890015  0.0765429  0.216662  0.0529447  0.320603  0.103413  0.138293  0.282687  0.368225  0.448236  
CFR_EX+IN  0.0875849  0.0862586  0.0749246  0.216662  0.101197  0.321347  0.0994908  0.136107  0.285074  0.375194  0.452445  
CFR_IN  0.0800943  0.0814095  0.115341  0.216662  0.146764  0.308492  0.098922  0.130107  0.284211  0.301954  0.401057  
A-CFR_IN  0.18477  0.18827  0.280603  0.1  0.130412  0.211832  0.0635821  0.30866  0.141067  0.459965  0.317623  
BPS-CFR  0.0152618  0.0877811  0.0695902  0.216662  0.0906471  0.330292  0.100173  0.135284  0.297859  0.322017  0.444421  
TIPS-CFR  0.0045021  0.14405  0.0717082  0.216846  0.0707331  0.276803  0.104132  0.138894  0.267747  0.173527  0.384642  
CSPS-CFR  -0.00411122  0.102894  0.0622508  0.216662  0.123964  0.299883  0.104132  0.124837  0.342913  0.169962  0.4108  
CFPS-CFR  0.0130317  0.162416  0.101159  0.216662  0.146764  0.31102  0.098922  0.124542  0.340978  0.292482  0.39759  
CFPS-CFR_EX+IN  0.0118004  0.0869101  0.0682806  0.216662  0.11946  0.327188  0.098922  0.131685  0.299144  0.313141  0.437886  
TIPS-CFR_EX+IN  0.00981297  0.0428271  0.0632811  0.216619  0.101021  0.375605  0.098922  0.108511  0.320316  0.28954  0.427174  
BEHAV-CFR  0.0149225  0.158253  0.0739641  0.216007  0.119253  0.28102  0.106011  0.146097  0.264777  0.183545  0.361633  
BR  0.318616  0.268548  0.286585  0.216662  0.309022  0.596422  0.218819  0.38947  0.65246  0.602918  0.828287  
t = 56
CFR  0.0785052  0.0748391  0.0722525  0.216662  0.08274  0.319513  0.110336  0.095251  0.308936  0.288121  0.423763  
CFR_EX+IN  0.0791904  0.0751317  0.0485244  0.216662  0.1  0.315893  0.108588  0.0932516  0.321853  0.304689  0.436934  
CFR_IN  0.0705836  0.0805323  0.101  0.216662  0.1  0.296814  0.108039  0.0943487  0.387595  0.25421  0.396916  
A-CFR_IN  0.124832  0.151224  0.223808  0.1  0.1  0.219858  0.0992695  0.20236  0.160989  0.530102  0.380199  
BPS-CFR  0.0120544  0.0868979  0.0738231  0.216662  0.1  0.333916  0.109164  0.0918299  0.333217  0.268915  0.437092  
TIPS-CFR  -0.006571  0.223065  0.048651  0.216812  0.183786  0.307814  0.105121  0.0924751  0.381783  0.132317  0.369706  
CSPS-CFR  -0.0103731  0.1266  0.0430853  0.216662  0.1  0.31053  0.107447  0.0743805  0.413377  0.112084  0.439399  
CFPS-CFR  0.000445873  0.235459  0.0937782  0.216662  0.1  0.325157  0.108345  0.0998595  0.394607  0.277325  0.390553  
CFPS-CFR_EX+IN  0.0073201  0.0884439  0.0479566  0.216662  0.1  0.329677  0.106338  0.087016  0.335562  0.285149  0.42206  
TIPS-CFR_EX+IN  -0.00199536  0.0861962  0.0406687  0.21715  0.1  0.343272  0.103755  0.0796137  0.326874  0.244037  0.417427  
BEHAV-CFR  0.00365822  0.229848  0.050669  0.207499  0.1  0.308075  0.104726  0.103721  0.368707  0.135968  0.382115  
BR  0.341392  0.297136  0.260199  0.216662  0.334108  0.684998  0.215411  0.318927  0.701385  0.611096  0.735515  
t = 57
CFR  0.0725772  0.0710846  0.0691695  0.216662  0.1  0.337649  0.123232  0.0511019  0.355096  0.235473  0.450056  
CFR_EX+IN  0.0941809  0.0615161  0.0544906  0.216662  0.1  0.337716  0.123866  0.0511019  0.367428  0.25197  0.462472  
CFR_IN  0.0666875  0.0567499  0.0889744  0.216662  0.1  0.348508  0.118372  0.0748321  0.54116  0.22475  0.452114  
A-CFR_IN  0.106443  0.126496  0.177541  0.1  0.1  0.233185  0.0891493  0.126102  0.290152  0.528251  0.41845  
BPS-CFR  0.0261237  0.0928451  0.0761399  0.216662  0.1  0.351497  0.119513  0.0511019  0.400909  0.222894  0.440779  
TIPS-CFR  0.0052327  0.284952  0.0331592  0.216943  0.227466  0.341444  0.110531  0.053168  0.663199  0.165844  0.449304  
CSPS-CFR  0.00352448  0.123988  0.0305642  0.216662  0.1  0.333901  0.111748  0.0499683  0.621587  0.142209  0.517723  
CFPS-CFR  0.0233087  0.298241  0.0856577  0.216662  0.1  0.346257  0.117105  0.0804408  0.497564  0.25797  0.439725  
CFPS-CFR_EX+IN  0.025986  0.0963872  0.0591105  0.216662  0.1  0.347007  0.119008  0.0511019  0.40235  0.246472  0.41682  
TIPS-CFR_EX+IN  0.0245076  0.134246  0.0234894  0.216669  0.1  0.375891  0.114516  0.0705931  0.507309  0.210321  0.440629  
BEHAV-CFR  0.0196656  0.288988  0.0352536  0.216665  0.107713  0.339344  0.109743  0.0511019  0.635914  0.172278  0.401134  
BR  0.346237  0.342296  0.278463  0.216662  0.334108  0.844085  0.223728  0.28898  0.801934  0.53271  0.725578  
t = 58
CFR  0.0695426  0.0771224  0.0629287  0.216662  0.1  0.451475  0.146924  0.0497108  0.393115  0.192454  0.361476  
CFR_EX+IN  0.116857  0.0577934  0.0544671  0.216662  0.1  0.475107  0.149001  0.0389936  0.40459  0.204538  0.373141  
CFR_IN  0.064517  0.0346729  0.0772653  0.216662  0.1  0.499659  0.14843  0.0705972  0.579531  0.18006  0.365303  
A-CFR_IN  0.0988565  0.132152  0.138867  0.1  0.1  0.369513  0.0691181  0.16472  0.50693  0.46305  0.461953  
BPS-CFR  0.0607207  0.110028  0.0798983  0.216662  0.1  0.414794  0.146777  0.0622726  0.446671  0.187098  0.270353  
TIPS-CFR  0.0240822  0.300324  0.036065  0.216848  0.260428  0.369504  0.0982786  0.0998602  0.908719  0.16147  0.301555  
CSPS-CFR  0.0289917  0.14059  0.0250788  0.216662  0.1  0.357414  0.11192  0.0576212  0.919416  0.151603  0.311219  
CFPS-CFR  0.0455012  0.305088  0.0807908  0.216662  0.1  0.49696  0.149043  0.0755974  0.688816  0.218072  0.35147  
CFPS-CFR_EX+IN  0.0547518  0.10365  0.0672104  0.216662  0.1  0.405506  0.148158  0.045467  0.493992  0.209055  0.296273  
TIPS-CFR_EX+IN  0.0559737  0.176192  0.0142475  0.216565  0.1  0.440783  0.141023  0.071884  0.713461  0.180848  0.233218  
BEHAV-CFR  0.0241104  0.304613  0.0451576  0.2166  0.135438  0.373253  0.0996565  0.0884134  0.910566  0.163659  0.296504  
BR  0.346743  0.32241  0.297639  0.216662  0.334108  0.760158  0.24949  0.298728  0.989028  0.464512  0.568019  
t = 59
CFR  0.0671874  0.0746705  0.0681179  0.216662  0.1  0.339887  0.163542  -0.0107175  0.289644  0.197165  0.286218  
CFR_EX+IN  0.135064  0.05457  0.050658  0.216662  0.1  0.360131  0.166975  -0.0372898  0.275466  0.192686  0.293574  
CFR_IN  0.0574606  0.00696546  0.0646584  0.216662  0.1  0.376076  0.167965  0.00523464  0.364458  0.186732  0.288423  
A-CFR_IN  0.0856768  0.151884  0.107592  0.1  0.1  0.433482  0.0537893  0.0869395  0.526852  0.412501  0.436286  
BPS-CFR  0.0830073  0.103144  0.0910763  0.216662  0.1  0.256209  0.165618  0.0145117  0.375418  0.169625  0.277491  
TIPS-CFR  0.0214453  0.290237  0.0500838  0.216801  0.260415  0.275106  0.104953  0.0360775  0.666797  0.151993  0.268458  
CSPS-CFR  0.0212435  0.172176  0.0288437  0.216662  0.121848  0.262626  0.113929  0.0170342  0.689741  0.148107  0.275413  
CFPS-CFR  0.0416279  0.290237  0.0811518  0.216662  0.1  0.360254  0.170769  0.0300181  0.61954  0.190131  0.281428  
CFPS-CFR_EX+IN  0.067319  0.0983538  0.0774295  0.216662  0.1  0.284581  0.167663  -0.012829  0.473966  0.182191  0.280797  
TIPS-CFR_EX+IN  0.0674421  0.244857  0.0156225  0.216346  0.131328  0.27106  0.160113  0.00612054  0.661579  0.157927  0.233631  
BEHAV-CFR  0.0193413  0.290237  0.0566195  0.216678  0.164726  0.290865  0.104194  0.0175198  0.666797  0.1527  0.26987  
BR  0.342332  0.298626  0.31995  0.216662  0.334108  0.568667  0.267272  0.256822  0.91498  0.413549  0.498153  
t = 60
CFR  0.0686209  0.0721093  0.0792336  0.216662  0.101743  0.256099  0.17163  -0.0981926  0.370261  0.213333  0.197459  
CFR_EX+IN  0.134227  0.0524201  0.0590256  0.216662  0.102108  0.273847  0.175695  -0.129418  0.359895  0.209347  0.200512  
CFR_IN  0.028882  0.0301448  0.0577984  0.216662  0.115017  0.301044  0.177685  -0.100621  0.318321  0.207466  0.204285  
A-CFR_IN  0.0487783  0.194745  0.104096  0.1  0.101678  0.432628  0.0460492  -0.00975252  0.290628  0.365959  0.358681  
BPS-CFR  0.0785091  0.100534  0.103816  0.216662  0.103032  0.22596  0.175639  -0.0740537  0.444659  0.173555  0.186369  
TIPS-CFR  -0.00911136  0.273528  0.0622881  0.216644  0.262074  0.238735  0.125736  -0.0817525  0.302263  0.155809  0.205905  
CSPS-CFR  0.01958  0.273528  0.0454103  0.216662  0.165073  0.222586  0.153578  -0.107524  0.323598  0.154051  0.193779  
CFPS-CFR  0.0155075  0.273528  0.0933883  0.216662  0.108879  0.2755  0.1818  -0.0432921  0.298462  0.174903  0.191127  
CFPS-CFR_EX+IN  0.0622407  0.0994389  0.0887263  0.216662  0.101885  0.242436  0.177308  -0.0996811  0.452826  0.164474  0.185912  
TIPS-CFR_EX+IN  0.0623905  0.267951  0.0326356  0.216813  0.174935  0.146157  0.172764  -0.0936963  0.302059  0.145963  0.159219  
BEHAV-CFR  -0.00188933  0.273528  0.0639558  0.217046  0.203547  0.264945  0.133433  -0.0882873  0.302263  0.15579  0.212385  
BR  0.315481  0.275468  0.333623  0.216662  0.340504  0.513326  0.324902  0.177928  0.859602  0.376836  0.401787  
t = 61
CFR  0.0692688  0.0718385  0.0939156  0.216662  0.122911  0.190578  0.186765  0.000274023  0.538446  0.191739  0.147248  
CFR_EX+IN  0.142938  0.0541046  0.0709723  0.216662  0.126984  0.203252  0.192589  -0.0268936  0.474026  0.180351  0.145562  
CFR_IN  0.0057155  0.0359076  0.0519048  0.216662  0.128896  0.220636  0.196438  -0.0389855  0.339299  0.18673  0.151204  
A-CFR_IN  0.0161125  0.252865  0.107122  0.1  0.11442  0.413386  0.0379314  0.0120678  -0.00390765  0.280635  0.2924  
BPS-CFR  0.0764163  0.104904  0.121674  0.216662  0.12964  0.17688  0.193865  0.0265339  0.416126  0.165079  0.124882  
TIPS-CFR  0.00509232  0.252865  0.0717261  0.216845  0.253642  0.209018  0.152063  -0.0200836  0.262826  0.125748  0.165255  
CSPS-CFR  0.0150162  0.252865  0.0571714  0.216662  0.201363  0.187267  0.180211  -0.026861  0.0855915  0.1246  0.120095  
CFPS-CFR  -0.00728155  0.252865  0.105699  0.216662  0.127504  0.20574  0.200937  0.0126253  0.24017  0.132202  0.142461  
CFPS-CFR_EX+IN  0.0632263  0.114277  0.102598  0.216662  0.128593  0.188852  0.197573  0.00112778  0.443188  0.130581  0.125142  
TIPS-CFR_EX+IN  0.0641594  0.251823  0.0485389  0.216437  0.207966  0.0783143  0.195782  0.0350071  0.334505  0.124556  0.106489  
BEHAV-CFR  0.00470766  0.252865  0.0730507  0.216741  0.228148  0.232598  0.164481  -0.0245468  0.255729  0.125141  0.171248  
BR  0.29307  0.252865  0.345281  0.216662  0.332328  0.467669  0.373009  0.255541  1.04713  0.324049  0.348035  
t = 62
CFR  0.069573  0.0729735  0.1006  0.216662  0.135276  0.159038  0.206129  0.0293365  0.662348  0.169336  0.11752  
CFR_EX+IN  0.167379  0.0588734  0.0762044  0.216662  0.143932  0.159986  0.213053  0.000518681  0.686661  0.150178  0.113306  
CFR_IN  0.011514  0.0352345  0.054494  0.216662  0.132867  0.172893  0.215943  -0.0222256  0.636681  0.164531  0.118192  
A-CFR_IN  -0.0165959  0.229125  0.100677  0.1  0.121638  0.382113  0.0218454  0.0153559  0.303779  0.202142  0.242795  
BPS-CFR  0.0759843  0.114611  0.131299  0.216662  0.145818  0.140866  0.217633  0.0571776  0.53488  0.144812  0.0980377  
TIPS-CFR  0.00277406  0.229125  0.0762958  0.216905  0.265179  0.185327  0.180242  -0.0063215  0.35218  0.0952646  0.140686  
CSPS-CFR  0.0135145  0.229125  0.0727991  0.216662  0.240933  0.176045  0.200422  -0.00791292  0.356992  0.0945006  0.0897515  
CFPS-CFR  -0.0015516  0.229125  0.107382  0.216662  0.135779  0.16215  0.216296  0.0233732  0.57278  0.0948467  0.122216  
CFPS-CFR_EX+IN  0.0658532  0.14091  0.109213  0.216662  0.146148  0.146305  0.219432  0.0274387  0.506624  0.10284  0.0978419  
TIPS-CFR_EX+IN  0.079766  0.229004  0.0645753  0.216724  0.242221  0.0475701  0.225692  0.0766779  0.486061  0.102444  0.104752  
BEHAV-CFR  0.00259117  0.229125  0.0771069  0.216613  0.234246  0.192592  0.195923  -0.0098958  0.35218  0.100994  0.148311  
BR  0.271647  0.236663  0.32753  0.216662  0.345957  0.415297  0.415785  0.259691  1.14329  0.308624  0.325166  
t = 63
CFR  0.0702009  0.0719322  0.112441  0.216662  0.146001  0.119859  0.2273  0.0548469  0.52763  0.137787  0.0968151  
CFR_EX+IN  0.218881  0.0671318  0.0866891  0.216662  0.162696  0.120799  0.228635  0.0243514  0.574537  0.126656  0.093108  
CFR_IN  0.0174581  0.0343858  0.0576312  0.216662  0.115846  0.122269  0.227743  -0.00789634  0.488146  0.14884  0.0965386  
A-CFR_IN  -0.0510047  0.199784  0.103186  0.1  0.127716  0.334489  0.0632453  0.026294  0.287832  0.140362  0.201558  
BPS-CFR  0.0785171  0.131285  0.147621  0.216662  0.159768  0.105074  0.236564  0.0856778  0.397662  0.116856  0.0835124  
TIPS-CFR  0.0149235  0.199784  0.0863432  0.216709  0.256692  0.157393  0.179852  0.017343  0.192493  0.0766773  0.120814  
CSPS-CFR  0.029647  0.199784  0.0895133  0.216662  0.254231  0.130142  0.211103  0.0173196  0.160347  0.0840827  0.0638263  
CFPS-CFR  0.0048546  0.199784  0.111499  0.216662  0.11069  0.11372  0.229356  0.0345557  0.430711  0.0770922  0.109752  
CFPS-CFR_EX+IN  0.0729608  0.177323  0.122376  0.216662  0.161  0.108625  0.2366  0.0509358  0.423333  0.0787223  0.0821455  
TIPS-CFR_EX+IN  0.106283  0.199922  0.0797628  0.216476  0.26653  0.0283593  0.245864  0.12383  0.226245  0.0845741  0.122549  
BEHAV-CFR  0.0147688  0.199784  0.0868121  0.216519  0.246858  0.157673  0.214065  0.012697  0.191132  0.0984265  0.131002  
BR  0.248995  0.237077  0.311844  0.216662  0.369807  0.366358  0.433274  0.247646  0.922961  0.308769  0.311403  
t = 64
CFR  0.0749044  0.0687692  0.124738  0.216662  0.157783  0.0755451  0.254293  0.0811  0.423866  0.11736  0.080015  
CFR_EX+IN  0.225478  0.0830954  0.0971605  0.216662  0.184277  0.0731199  0.255576  0.0470881  0.440365  0.105338  0.0759087  
CFR_IN  0.0287221  0.0413966  0.0605381  0.216662  0.155864  0.0712489  0.254314  0.00333555  0.439084  0.128156  0.0816544  
A-CFR_IN  -0.0732316  0.160741  0.108637  0.1  0.13028  0.244396  0.0990749  0.0216069  0.259553  0.0920769  0.167117  
BPS-CFR  0.0916968  0.160741  0.167822  0.216662  0.176149  0.0745864  0.269208  0.119886  0.410962  0.0957676  0.0737621  
TIPS-CFR  0.0386485  0.160741  0.0979669  0.216694  0.30053  0.120948  0.181967  0.0226373  0.145527  0.0535414  0.107005  
CSPS-CFR  0.0594757  0.160741  0.108291  0.216662  0.299885  0.073328  0.231685  0.0228405  0.0519767  0.0746741  0.0510658  
CFPS-CFR  0.0219515  0.160741  0.119541  0.216662  0.151921  0.0823655  0.252816  0.0410205  0.263829  0.0583138  0.0957805  
CFPS-CFR_EX+IN  0.0970666  0.160741  0.138274  0.216662  0.189504  0.072543  0.267179  0.0763221  0.363839  0.0583029  0.0708529  
TIPS-CFR_EX+IN  0.154063  0.162101  0.0939251  0.217637  0.277134  0.0846611  0.278913  0.209165  0.0469459  0.0768494  0.141322  
BEHAV-CFR  0.0389524  0.160741  0.0980508  0.216607  0.303052  0.125031  0.225562  0.0197189  0.146062  0.0803857  0.119093  
BR  0.230697  0.259597  0.297309  0.216662  0.436768  0.295115  0.475543  0.238836  0.829386  0.302784  0.307751  
t = 65
CFR  0.0804443  0.0834499  0.138224  0.216662  0.168948  0.0504434  0.28483  0.114744  0.295134  0.115083  0.0683769  
CFR_EX+IN  0.197778  0.0955707  0.107467  0.216662  0.200161  0.0455059  0.28681  0.074349  0.300555  0.103438  0.0634144  
CFR_IN  0.0432359  0.118839  0.0634181  0.216662  0.145398  0.0497158  0.284689  0.01749  0.306682  0.125692  0.0708983  
A-CFR_IN  -0.0793122  0.122147  0.117953  0.1  0.122111  0.181514  0.143255  0.0221147  0.279227  0.0683444  0.137873  
BPS-CFR  0.111168  0.122147  0.194006  0.216662  0.18874  0.0588614  0.303933  0.172823  0.309867  0.0933351  0.0707654  
TIPS-CFR  0.0775964  0.122147  0.112683  0.216932  0.29266  0.100228  0.20519  0.0260345  -0.126335  0.052963  0.0950158  
CSPS-CFR  0.120285  0.122147  0.133823  0.216662  0.292143  0.0435713  0.261018  0.0299862  0.143098  0.0822133  0.0408734  
CFPS-CFR  0.0439534  0.122147  0.133462  0.216662  0.143525  0.0705531  0.283123  0.046141  0.310438  0.0557045  0.0846697  
CFPS-CFR_EX+IN  0.133594  0.122147  0.156629  0.216662  0.20844  0.052978  0.301421  0.110787  0.354234  0.0600484  0.0684046  
TIPS-CFR_EX+IN  0.174421  0.133549  0.108968  0.216608  0.27984  0.13429  0.310666  0.221829  -0.0384127  0.0779608  0.16015  
BEHAV-CFR  0.0793186  0.122147  0.112187  0.216516  0.291929  0.116848  0.248983  0.0266925  -0.105345  0.0843163  0.109633  
BR  0.220843  0.278159  0.284178  0.216662  0.437872  0.283339  0.580281  0.233134  0.811908  0.297967  0.298862  
t = 66
CFR  0.087992  0.100134  0.152546  0.216662  0.168948  0.0436997  0.299801  0.160989  0.367937  0.112824  0.0618604  
CFR_EX+IN  0.16004  0.100303  0.115863  0.216662  0.199357  0.031287  0.301812  0.107393  0.380541  0.101371  0.0547635  
CFR_IN  0.077851  0.100134  0.0664548  0.216662  0.125991  0.0392337  0.303867  0.0305811  0.39832  0.120609  0.0638534  
A-CFR_IN  -0.0796365  0.100134  0.133911  0.1  0.109741  0.129764  0.140692  0.0215945  0.337133  0.0451408  0.113224  
BPS-CFR  0.14874  0.100134  0.235795  0.216662  0.193348  0.0585753  0.321846  0.220107  0.392495  0.0918871  0.0789695  
TIPS-CFR  0.143588  0.100134  0.133896  0.216876  0.266176  0.0849316  0.231871  0.0282443  0.0208363  0.0489401  0.0845823  
CSPS-CFR  0.143908  0.100134  0.177111  0.216662  0.26533  0.0268602  0.290393  0.0358153  0.149098  0.0839504  0.0391429  
CFPS-CFR  0.0873324  0.100134  0.159024  0.216662  0.12804  0.0616682  0.305232  0.0513682  0.377956  0.0529702  0.0768428  
CFPS-CFR_EX+IN  0.155469  0.100134  0.182163  0.216662  0.210945  0.0473888  0.319961  0.161991  0.412841  0.0594607  0.0736734  
TIPS-CFR_EX+IN  0.144008  0.12846  0.127078  0.216028  0.265686  0.181073  0.33189  0.216828  0.0388617  0.078693  0.179001  
BEHAV-CFR  0.143174  0.100134  0.132318  0.216979  0.263916  0.107191  0.272215  0.0297122  0.0630767  0.0845412  0.102198  
BR  0.207416  0.286349  0.286255  0.216662  0.437129  0.297785  0.658105  0.224865  0.899698  0.291153  0.285331  
t = 67
CFR  0.1  0.104383  0.156507  0.216662  0.166913  0.0696364  0.287699  0.209999  0.484351  0.110747  0.073425  
