learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR  0.180316  0.201967  0.155989  0.157898  0.188905  0.157898  0.152406  0.156882  0.212304  0.228412  
CFPS-CFR_EX+IN  0.143397  0.161531  0.271943  0.142093  0.160216  0.267993  0.264084  0.276952  0.183495  0.221228  
TIPS-CFR_EX+IN  0.143383  0.16189  0.278868  0.15267  0.158307  0.274287  0.270453  0.283472  0.18265  0.219122  
t = 3
CFR  0.135059  0.135116  0.130652  -0.0973251  0.134076  0.108594  0.107042  0.120121  0.135452  0.138779  
CFR_EX+IN  0.145653  0.144591  0.105286  -0.00175228  0.143511  0.0753523  0.0760078  0.0749651  0.144518  0.147547  
CFR_IN  0.443272  0.517583  0.122014  0.11394  0.501088  0.113944  0.171492  0.122367  0.56199  0.616562  
A-CFR_IN  0.410173  0.336808  0.119173  0.113823  0.449855  0.113827  0.114823  0.118944  0.361371  0.372024  
BPS-CFR  0.145543  0.143671  0.112972  -0.103709  0.142656  0.0941703  0.093358  0.104067  0.142878  0.145155  
TIPS-CFR  0.447331  0.529215  0.119169  0.113819  0.501508  0.113823  0.152119  0.11894  0.570005  0.622162  
CSPS-CFR  0.449251  0.530622  0.116522  0.113709  0.502844  0.114164  0.277212  0.118848  0.571321  0.623534  
CFPS-CFR  0.444256  0.525839  0.115277  0.110979  0.499949  0.110982  0.159408  0.116549  0.568815  0.622251  
CFPS-CFR_EX+IN  0.155517  0.153846  0.0960565  0.00298976  0.152455  0.0677112  0.0687522  0.0662535  0.152845  0.154822  
TIPS-CFR_EX+IN  0.16854  0.166538  0.0874113  0.00554265  0.164627  0.0594882  0.0607847  0.0576407  0.164261  0.164792  
t = 4
CFR  0.199837  0.288195  0.282126  0.1409  0.325512  0.284366  0.275449  0.272054  0.400509  0.475538  
CFR_EX+IN  0.1333  0.188011  0.447177  0.271134  0.287609  0.451192  0.455848  0.447908  0.322513  0.457188  
CFR_IN  0.143956  -0.012354  0.0888407  0.0924699  0.143671  0.0925326  0.107531  0.0888152  -0.0203482  -0.0248626  
A-CFR_IN  0.0429573  0.0199171  0.0756883  0.0817051  0.0487152  0.0817556  0.0862666  0.0780407  0.0192534  0.0265227  
BPS-CFR  0.116547  0.108942  0.29593  0.128629  0.207373  0.278573  0.287051  0.285621  0.25635  0.397163  
TIPS-CFR  0.135736  -0.0208474  0.0756377  0.0816605  0.158799  0.081711  0.0969317  0.077994  0.0578837  0.0462169  
CSPS-CFR  0.139719  -0.0251836  0.073605  0.0793885  0.144665  0.07524  0.113916  0.0707102  -0.0279306  -0.0323163  
CFPS-CFR  0.147566  -0.020125  0.0827906  0.0873072  0.148888  0.087363  0.105868  0.08387  -0.0251573  -0.0290111  
CFPS-CFR_EX+IN  0.0304521  0.054356  0.457427  0.215638  0.124959  0.386746  0.463035  0.455512  0.166817  0.238169  
TIPS-CFR_EX+IN  -0.00312494  -0.0102531  0.47164  0.207548  0.0255636  0.402171  0.476982  0.469474  0.109282  0.15933  
t = 5
CFR  0.150058  0.12828  0.128775  0.227674  0.144762  0.128014  0.125311  0.124217  0.0348287  -0.00705329  
CFR_EX+IN  0.174814  0.139246  0.0438128  0.122976  0.0796369  0.0783359  0.0757993  0.055261  0.0225388  0.00275351  
CFR_IN  0.0505542  0.0920364  0.0787025  0.0773176  0.0506157  0.07782  -0.0448627  0.0801518  0.0923122  0.101498  
A-CFR_IN  0.0189444  0.0877727  0.0726335  0.0666281  0.0477189  0.0669426  0.0696378  0.0730458  0.0622592  0.0346309  
BPS-CFR  0.201982  0.211482  0.128814  0.180762  0.156639  0.120955  0.126503  0.126989  0.0768403  0.0053414  
TIPS-CFR  0.0501814  0.073701  0.0722944  0.0662927  0.042911  0.0666027  -0.0232725  0.0725481  0.0456673  0.0734  
CSPS-CFR  0.0507684  0.0761962  0.141385  0.0715613  0.0505454  0.118295  0.0354293  0.138826  0.076394  0.0887682  
CFPS-CFR  0.0512675  0.0851472  0.074736  0.0737678  0.0508399  0.07439  -0.0529431  0.0762592  0.0883375  0.100632  
CFPS-CFR_EX+IN  0.266261  0.25049  0.057874  0.147868  0.202067  0.0957589  0.077575  0.0655836  0.113461  0.103524  
TIPS-CFR_EX+IN  0.313081  0.313342  0.0742204  0.178496  0.279641  0.0897062  0.0782132  0.0670888  0.111966  0.104483  
t = 6
CFR  0.12288  0.0630078  0.432957  0.204079  0.0566088  0.431715  0.428619  0.42976  0.0580385  0.05041  
CFR_EX+IN  0.166495  0.0992395  0.0899187  0.117255  0.0638413  0.367129  0.361271  0.274172  0.0874852  0.0572326  
CFR_IN  -0.0278187  0.0581053  0.0873473  0.088983  -0.0363145  0.0874363  -0.0216374  0.0868391  -0.0319227  -0.064872  
A-CFR_IN  -0.0113859  0.087184  0.0871902  0.0854358  -0.0339175  0.0855191  0.00476145  0.0862017  0.094699  0.0568857  
BPS-CFR  0.180533  0.145436  0.436537  0.213676  0.110472  0.430895  0.42978  0.432815  0.133585  0.107273  
TIPS-CFR  -0.0268555  -0.0261857  0.0874203  0.0835729  -0.0313288  0.0832445  -0.0571576  0.0857545  -0.0121841  -0.0399502  
CSPS-CFR  -0.0258488  -0.0267881  0.175581  0.11365  -0.031216  0.137744  0.104001  0.157377  -0.0600192  -0.0964241  
CFPS-CFR  -0.0266635  0.0480181  0.0878184  0.0872713  -0.0340557  0.0862122  -0.0300662  0.0872273  -0.0494733  -0.077706  
CFPS-CFR_EX+IN  0.206751  0.122571  0.113484  0.124791  0.108487  0.321447  0.411589  0.325621  0.100312  0.0929337  
TIPS-CFR_EX+IN  0.200165  0.179665  0.13583  0.112096  0.111717  0.374449  0.432745  0.347526  0.138849  0.0988127  
t = 7
CFR  0.110325  0.113766  0.29727  0.0494397  0.122997  0.291265  0.299483  0.301978  0.136555  0.109054  
CFR_EX+IN  0.0886908  0.0945393  0.419708  -0.0161463  0.0835336  0.209322  0.248759  0.455147  0.155264  0.10026  
CFR_IN  0.169141  0.014466  0.076778  0.0582624  0.0601933  0.0403546  0.103793  0.0547881  -0.00134172  -0.0174268  
A-CFR_IN  0.138294  0.117187  0.0295478  0.0226947  0.105544  0.0139243  0.0784496  0.0188538  0.0391946  0.0663409  
BPS-CFR  0.105608  0.109475  0.371397  0.0773487  0.0978241  0.292099  0.288953  0.298911  0.163082  0.0833857  
TIPS-CFR  0.147838  0.163338  0.033597  0.0218148  0.107528  0.00876228  0.0868652  0.0179148  0.0493244  0.0880136  
CSPS-CFR  0.18547  0.155195  0.0493662  -0.00594987  0.147952  -0.00137501  0.0915279  0.0296653  0.0741009  0.0818071  
CFPS-CFR  0.167191  -0.00985657  0.0642446  0.0432858  0.135343  0.0289916  0.110115  0.0427286  -0.0149981  -0.0297613  
CFPS-CFR_EX+IN  0.113717  0.0528453  0.397602  0.132693  0.109472  0.179721  0.179133  0.433028  0.0971933  0.124054  
TIPS-CFR_EX+IN  0.127221  0.150536  0.371263  0.030596  0.14162  0.121022  0.140758  0.411383  0.179034  0.0991692  
t = 8
CFR  0.107162  0.174433  0.306516  -0.0248363  0.161575  0.289793  0.345564  0.292897  0.233295  0.18196  
CFR_EX+IN  0.0171794  0.106249  0.575389  0.0983462  0.108949  0.0479025  0.0629631  0.0499325  0.202673  0.0696729  
CFR_IN  0.205227  0.0954233  0.115483  0.0256813  0.20983  0.0157916  0.0521105  0.0675477  0.0882502  0.0509988  
A-CFR_IN  0.230545  0.0695126  -0.0472725  0.0220351  0.160894  0.0324224  4.42415e-05  -0.0976402  -0.00903592  0.0403427  
BPS-CFR  0.0869113  0.0976491  0.104068  0.0259981  0.100311  0.239642  0.381631  0.324095  0.192738  0.12983  
TIPS-CFR  0.375084  0.197778  0.00569863  -0.00863341  0.09059  -0.00787187  0.0385727  -0.0873915  0.194977  0.152829  
CSPS-CFR  0.171214  0.202186  -0.0494884  -0.0987962  0.072838  0.0105694  0.0971354  -0.0772672  0.240733  0.213279  
CFPS-CFR  0.226254  0.245714  0.11382  0.0192795  0.0845944  0.0191072  0.0792245  0.046996  0.235725  0.209996  
CFPS-CFR_EX+IN  0.0188625  0.0775335  0.435186  0.102737  0.135677  -0.00146433  -0.049283  -0.00272088  0.104394  0.170814  
TIPS-CFR_EX+IN  0.0838786  0.160142  0.41723  0.169441  0.075547  -0.0190071  -0.0628475  -0.013111  0.211312  0.101028  
t = 9
CFR  0.109685  0.201237  0.203354  0.016178  0.187105  0.22062  0.0792319  0.23333  0.247395  0.218452  
CFR_EX+IN  0.00350633  0.131824  0.0451643  0.0809173  0.142618  -0.0710256  -0.098302  -0.0997092  0.164443  0.166929  
CFR_IN  0.104192  0.298225  0.1008  0.0476856  0.183946  0.0116309  -0.0284552  0.110674  0.285464  0.201502  
A-CFR_IN  0.196347  0.131215  0.124675  0.0536875  0.228969  0.0187195  -0.00786197  0.0857733  0.0333795  -0.0475487  
BPS-CFR  0.101612  0.0898571  0.0594258  -0.0123652  0.10668  0.0468809  0.0831907  0.141948  0.205119  0.188314  
TIPS-CFR  0.113498  0.357929  0.136693  0.0686576  0.195712  0.0550113  0.0170025  0.173356  0.273459  0.153463  
CSPS-CFR  0.194169  0.340938  0.0874799  0.106934  0.191082  0.117863  -0.0575182  0.126617  0.321326  0.223583  
CFPS-CFR  0.0898267  0.350644  0.104075  0.0434727  0.0964607  -0.013643  -0.026995  0.108008  0.336834  0.244079  
CFPS-CFR_EX+IN  0.0507779  0.152648  0.0754889  0.115667  0.214189  -0.0531959  -0.0632043  -0.0873678  0.110833  0.25764  
TIPS-CFR_EX+IN  0.0742718  0.107228  0.0989964  0.281136  0.0223481  0.024954  -0.0194866  -0.0441056  0.0696091  0.110332  
t = 10
CFR  0.110263  0.207482  0.0332172  0.0725481  0.217382  0.127169  0.102623  0.052116  0.124374  0.251866  
CFR_EX+IN  0.0211954  0.145959  -0.11144  0.103528  0.108067  0.0657773  0.0086439  -0.0251134  0.173747  0.213398  
CFR_IN  0.171177  0.356985  0.106475  0.165303  0.105371  0.113793  0.0518258  0.115158  0.335647  0.332373  
A-CFR_IN  0.146298  0.11767  0.0471278  0.1127  0.196473  0.0708606  0.0207279  0.0636441  0.0678386  -0.0210908  
BPS-CFR  0.0981119  0.150241  0.0843268  0.0246221  0.11148  0.0550306  0.0754779  0.0308903  0.0667351  0.115631  
TIPS-CFR  0.140806  0.168888  0.0847579  0.14721  0.173347  0.111589  0.128275  0.105358  0.229349  0.21144  
CSPS-CFR  0.168253  0.287087  -0.0117164  0.176441  0.174969  0.0642457  -0.111662  0.0369005  0.254199  0.265678  
CFPS-CFR  0.162335  0.25695  0.0953635  0.139768  0.15223  0.0986696  0.030799  0.105869  0.29074  0.286497  
CFPS-CFR_EX+IN  0.137782  0.124311  -0.0810366  0.114501  0.274983  0.0208268  0.00545583  -0.0626853  0.112249  0.144263  
TIPS-CFR_EX+IN  0.109692  0.0418563  -0.0805716  0.254301  0.112894  0.0410077  -0.0198872  -0.0517464  0.098649  0.110837  
t = 11
CFR  0.110538  0.142123  0.0559984  0.0939544  0.191498  0.114761  0.0946567  0.108453  0.169901  0.285911  
CFR_EX+IN  0.111309  0.137072  -0.0227262  0.111574  0.139296  0.0620253  0.0702438  0.0925856  0.148688  0.129415  
CFR_IN  0.157388  0.231536  0.106693  0.0919383  0.102323  0.120492  0.0961159  0.114376  0.307817  0.317836  
A-CFR_IN  0.126536  0.110426  0.117647  0.111  0.158105  0.0636182  0.0674456  0.0476259  0.127827  0.132368  
BPS-CFR  0.075994  0.121827  0.0963837  0.0632028  0.11457  0.0942388  0.123337  0.0343181  0.115946  0.13441  
TIPS-CFR  0.135072  0.164054  0.0825909  0.13341  0.152842  0.111205  0.0929185  0.0887918  0.220921  0.196243  
CSPS-CFR  0.202439  0.16894  0.0539411  0.155181  0.154253  0.108667  -0.118088  0.0179768  0.146207  0.164769  
CFPS-CFR  0.148086  0.147252  0.0943438  0.16461  0.245393  0.118413  0.0740185  0.104359  0.212911  0.226406  
CFPS-CFR_EX+IN  0.0505161  0.190173  -0.0574392  0.0670053  0.136615  0.00268206  0.0878128  0.00431466  0.124087  0.104176  
TIPS-CFR_EX+IN  0.0993095  0.121403  -0.0620852  0.0696444  0.114162  0.0971277  0.0779719  -0.00380016  0.119067  0.110927  
t = 12
CFR  0.111  0.102748  0.08991  0.102032  0.1578  0.123154  0.108421  0.173317  0.123469  0.218067  
CFR_EX+IN  0.161929  0.128939  0.0720598  0.111586  0.172553  -0.00732907  0.0118854  0.0637093  0.0715114  0.105789  
CFR_IN  0.122815  0.134956  0.114637  0.0735955  0.201579  0.123775  0.0973993  0.119602  0.256023  0.257766  
A-CFR_IN  0.118284  0.110414  0.124142  0.111  0.113364  0.0281771  0.135918  0.116857  0.136024  0.149804  
BPS-CFR  0.0881235  0.0727796  0.0736562  0.109134  0.112888  0.0679545  0.0867817  0.0232966  0.118744  0.0934231  
TIPS-CFR  0.17318  0.226909  0.0860516  0.17441  0.196144  0.112823  0.0386639  0.0878759  0.205738  0.182075  
CSPS-CFR  0.245478  0.2084  0.11047  0.0854649  0.263174  0.156699  -0.0127348  0.128183  0.204865  0.125527  
CFPS-CFR  0.115187  0.158708  0.0940535  0.0945797  0.227585  0.123229  0.103532  0.104204  0.19804  0.184949  
CFPS-CFR_EX+IN  0.112134  0.261483  -0.0163993  0.0715601  0.142025  0.0119807  0.0307447  0.0362528  0.129024  0.118556  
TIPS-CFR_EX+IN  0.0921391  0.158431  -0.0173005  0.0689413  0.157235  0.0598957  0.0703843  0.0425266  0.112473  0.108582  
t = 13
CFR  0.111  0.0452385  0.0469652  0.134602  0.112481  0.144488  0.195628  0.0662441  0.106626  0.0788572  
CFR_EX+IN  0.213282  0.133524  0.0256762  0.111317  0.182171  0.0170392  0.0743785  0.0608332  0.058573  0.0812226  
CFR_IN  0.186207  0.180198  0.122307  0.110441  0.226416  0.13233  0.0988482  0.12423  0.0718678  0.203453  
A-CFR_IN  0.116921  0.110683  0.100538  0.111  0.111812  0.12542  0.141098  0.123532  0.14952  0.164354  
BPS-CFR  0.125375  0.0612721  0.0527593  0.110188  0.113246  0.0755598  0.160744  0.163191  -0.00256007  0.0794592  
TIPS-CFR  0.171568  0.217452  0.085297  0.0779393  0.202482  0.106361  -0.0683968  0.0843192  0.163525  0.160894  
CSPS-CFR  0.225652  0.178129  0.115155  0.0795761  0.292309  0.142412  0.0658073  0.14211  0.218341  0.200262  
CFPS-CFR  0.131986  0.169094  0.106808  0.0763332  0.0913558  0.129288  0.106504  0.108646  0.16188  0.177841  
CFPS-CFR_EX+IN  0.157353  0.207473  0.0808569  0.0745501  0.251291  0.0612407  0.0155249  0.0836101  0.141309  0.119093  
TIPS-CFR_EX+IN  0.171887  0.150706  -0.0103457  0.0732862  0.16916  0.0889436  0.0225812  0.0542266  0.127982  0.10822  
t = 14
CFR  0.115727  0.0241757  0.112055  0.14445  0.11618  0.0842831  0.206124  -0.183  0.0980146  0.0819577  
CFR_EX+IN  0.232439  0.149479  -0.0448061  0.103724  0.159506  -0.000941211  0.0134305  0.0302932  0.158554  0.107937  
CFR_IN  0.136303  0.227922  0.128081  0.115817  0.108739  0.144934  0.0953852  0.121763  0.0805599  0.0574217  
A-CFR_IN  0.116896  0.118434  0.105514  0.111  0.110177  0.129403  0.146356  0.109792  0.173543  0.126029  
BPS-CFR  0.143138  0.109327  0.264546  0.113487  0.113004  0.226925  0.17261  0.178582  0.0793444  0.126407  
TIPS-CFR  0.211184  0.217737  0.084648  0.101685  0.1427  0.107224  -0.0823974  0.0920732  0.127866  0.172323  
CSPS-CFR  0.175579  0.197899  0.125944  0.0903681  0.175634  -0.0146041  0.114106  0.151029  0.184731  0.149394  
CFPS-CFR  0.195167  0.179841  0.12456  0.0957105  0.0889024  0.135196  0.129531  0.120704  0.170282  0.138075  
CFPS-CFR_EX+IN  0.195336  0.128124  0.0921756  0.0695803  0.172744  0.116821  0.0813075  0.0387217  0.153472  0.0907569  
TIPS-CFR_EX+IN  0.139609  0.111388  0.068455  0.109446  0.129861  0.101966  0.111011  0.1097  0.158554  0.127375  
t = 15
CFR  0.121019  0.109702  0.232113  0.162995  0.1414  0.1574  0.255628  -0.128796  0.0576784  0.0793851  
CFR_EX+IN  0.175009  0.163689  -0.00637332  0.127386  0.157567  0.00201128  0.0799001  0.0862238  0.198314  0.123831  
CFR_IN  0.0550369  0.219232  -0.0319862  0.147941  -0.0874778  -0.136964  0.0683797  -0.104194  0.0916995  0.0735638  
A-CFR_IN  0.111645  0.0996848  0.0975075  0.111  0.100231  0.116796  0.146995  0.109409  0.128554  0.0674279  
BPS-CFR  0.153601  0.136761  0.50527  0.130818  0.120993  0.349208  0.34083  0.277415  0.168246  0.132213  
TIPS-CFR  0.152326  0.205276  0.261769  0.117307  0.0388505  0.108945  -0.066662  0.0921014  0.128851  0.144  
CSPS-CFR  0.133809  0.169692  0.149866  0.0989868  -0.174006  0.0323341  0.120589  0.153088  0.214428  0.164097  
CFPS-CFR  0.127427  0.184788  0.235063  0.106606  0.00391724  0.144653  0.130855  0.12625  0.164939  0.159823  
CFPS-CFR_EX+IN  0.254802  0.134773  0.0596025  0.112519  0.133846  0.121484  0.00672233  0.0554557  0.170781  0.139598  
TIPS-CFR_EX+IN  0.152161  0.124389  0.0461554  0.159002  0.133236  0.154191  0.090023  0.0906306  0.167863  0.145727  
t = 16
CFR  0.125527  0.20169  0.194036  0.187684  0.148347  0.376637  0.217252  0.140072  0.182246  0.104248  
CFR_EX+IN  0.143613  0.176254  0.045139  0.161065  0.15772  0.0520273  0.124576  0.130472  0.206489  0.142912  
CFR_IN  0.0366472  0.196386  -0.0898953  0.149607  -0.136035  -0.296482  0.0810916  -0.259087  0.17253  0.1038  
A-CFR_IN  0.098631  0.0691169  0.103868  0.111  0.0938757  0.113647  0.121998  0.113292  0.0758098  0.0156732  
BPS-CFR  0.17462  0.204241  0.454294  0.144702  0.135219  0.311031  0.0977165  0.336048  0.208773  0.151122  
TIPS-CFR  0.000591792  0.172474  0.326855  0.126854  -0.0185043  0.123693  0.0651396  0.154513  0.115415  0.143038  
CSPS-CFR  0.107082  0.159693  0.152094  0.128852  0.00586355  0.130542  0.124542  0.147637  0.168232  0.134044  
CFPS-CFR  0.0709104  0.182796  0.302748  0.11482  -0.0491927  0.103939  0.15598  0.131388  0.136741  0.125986  
CFPS-CFR_EX+IN  0.151619  0.195146  -0.00605942  0.163861  0.119323  0.158063  0.0733024  0.1027  0.173915  0.182399  
TIPS-CFR_EX+IN  0.159503  0.142668  0.0520433  0.19262  0.11262  0.200382  0.122474  0.142959  0.17346  0.159293  
t = 17
CFR  0.142166  0.272486  0.193146  0.174914  0.152835  0.498577  0.400602  0.247048  0.206771  0.106742  
CFR_EX+IN  0.132414  0.143123  0.0763551  0.175152  0.0433972  0.114413  0.194873  0.172091  0.191045  0.186408  
CFR_IN  0.0128992  0.168919  -0.0969321  0.146314  -0.0193496  -0.190325  0.0958013  -0.109306  0.171289  0.187507  
A-CFR_IN  0.106952  0.0705724  0.111476  0.111  0.092502  0.106619  0.106912  0.109667  0.0356268  -0.0322632  
BPS-CFR  0.208373  0.389476  0.126229  0.154472  0.153562  0.0226113  -0.000675764  0.287406  0.235183  0.00615015  
TIPS-CFR  -0.148793  0.132418  0.086413  0.133556  0.110558  0.137793  0.126811  0.287081  0.109133  0.15446  
CSPS-CFR  -0.0617163  0.142665  0.154413  0.149128  0.0238961  0.143362  0.14008  0.161349  0.13505  0.118844  
CFPS-CFR  0.0305669  0.167012  -0.0030708  0.133057  -0.0127361  -0.166038  0.169182  0.120853  0.0968056  0.0675979  
CFPS-CFR_EX+IN  0.142083  0.220305  0.0114138  0.212903  0.103635  0.17889  0.125511  0.143797  0.172404  0.201777  
TIPS-CFR_EX+IN  0.186301  0.127536  0.0322902  0.220074  0.187017  0.234852  0.149773  0.222425  0.185068  0.159907  
t = 18
CFR  0.163007  0.387796  0.208938  0.151704  0.349859  0.374444  0.46666  0.278489  0.215796  0.1858  
CFR_EX+IN  0.0129265  0.131409  0.0969637  0.191679  0.0212861  0.181317  0.238527  0.19266  0.0729829  0.174836  
CFR_IN  -0.0228199  0.13798  -0.109787  0.15864  0.0516448  -0.0888577  0.155622  0.0165798  0.164597  0.198146  
A-CFR_IN  0.119397  0.0613192  0.112822  0.111  0.0879384  0.116208  0.0842856  0.108709  -0.0283553  -0.0660071  
BPS-CFR  0.0564684  0.349492  -0.0171473  0.163133  0.170332  -0.00656503  0.00135543  -0.0100442  0.202834  0.132614  
TIPS-CFR  -0.0637472  0.11252  -0.0363523  0.143961  0.115659  0.142699  0.134447  0.31144  0.0991172  0.162274  
CSPS-CFR  -0.107262  0.146693  0.072789  0.166363  0.108685  0.147624  0.0625761  0.179337  0.138947  0.13828  
CFPS-CFR  0.0766185  0.168553  -0.213139  0.158741  0.148535  -0.244993  0.172345  -0.0423576  0.0875875  0.107841  
CFPS-CFR_EX+IN  0.161575  0.325673  0.0268221  0.258015  0.132148  0.210611  0.200114  0.151587  0.173541  0.331935  
TIPS-CFR_EX+IN  0.174631  0.120038  0.0526667  0.126748  0.172028  0.259594  0.173241  0.20694  0.0707704  0.165617  
t = 19
CFR  0.187454  0.387835  0.16515  0.205743  0.377482  0.167755  0.318523  0.0622767  0.258654  0.34697  
CFR_EX+IN  -0.0619194  0.118739  0.0949318  0.173784  0.0626544  0.216458  0.260131  0.203046  0.01052  0.100389  
CFR_IN  0.0121759  0.128846  -0.11  0.15843  0.144364  -0.0546969  0.302723  0.0297275  0.128651  0.194095  
A-CFR_IN  0.209942  0.0946023  0.12158  0.111  0.11965  0.246998  0.0681349  0.11569  -0.0760621  -0.0734122  
BPS-CFR  0.00917381  0.233457  -0.0243271  0.138269  0.183553  0.000867568  0.0257863  -0.0249057  0.192912  0.148681  
TIPS-CFR  0.0427142  0.124254  -0.0360998  -0.117382  0.180434  0.0975201  0.176562  0.115184  0.0982387  0.175174  
CSPS-CFR  -0.0682587  0.150808  -0.188077  0.17497  0.121004  0.0853135  0.224163  0.192331  0.161617  0.282329  
CFPS-CFR  0.16195  0.179697  -0.2211  0.149604  0.231439  -0.108464  0.209103  -0.0846884  0.139748  0.162796  
CFPS-CFR_EX+IN  0.174529  0.357679  0.0812749  0.181819  0.143153  0.276059  0.238771  0.081053  0.152662  0.348285  
TIPS-CFR_EX+IN  0.0142036  0.31118  0.0648941  0.0428332  0.194743  0.28043  0.0652497  0.14667  0.00133061  0.172879  
t = 20
CFR  0.201924  0.351387  -0.0239919  0.154344  0.355665  -0.0115625  0.123635  -0.0441163  0.360859  0.347658  
CFR_EX+IN  -0.0896459  0.105707  0.095532  0.145077  0.0912918  0.252748  0.283635  0.216374  0.0151112  0.0336801  
CFR_IN  0.162453  0.125656  0.0341355  0.187282  0.275317  0.0522846  0.317183  -0.0230451  0.110882  0.112208  
A-CFR_IN  0.376952  0.140754  0.106222  0.111  0.184369  0.292799  0.0622653  0.125509  -0.0811206  -0.0886286  
BPS-CFR  -0.0645291  0.102214  -0.0211856  0.0666599  0.198343  0.0251597  0.00413938  -0.0149855  0.144139  0.152853  
TIPS-CFR  0.136468  0.145567  0.0921798  -0.231699  0.185622  -0.0208764  0.215675  -0.0131259  0.133275  0.18246  
CSPS-CFR  0.0742332  0.154253  -0.269896  0.184153  0.191789  -0.0107797  0.183435  0.219162  0.179783  0.267464  
CFPS-CFR  0.197363  0.192702  -0.0388978  0.139059  0.253266  -0.0648833  0.236924  -0.0828508  0.156237  0.193471  
CFPS-CFR_EX+IN  0.00215695  0.272031  0.105004  0.0719907  0.160398  0.254131  0.264039  0.0690845  0.130166  0.165577  
TIPS-CFR_EX+IN  -0.0472062  0.357678  0.103362  0.0154348  0.170282  0.295487  0.0791606  0.100636  0.0555166  0.180509  
t = 21
CFR  0.205497  0.126524  0.0217033  0.120049  0.0985023  -0.0420301  0.0678047  -0.0486738  0.396027  0.287682  
