learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BPS-CFR  0.0808743  0.0753119  0.0293485  0.0293485  0.0808743  0.0293485  0.0293485  0.0293485  0.0753119  0.0753119  0.0293485  
TIPS-CFR  0.0963565  0.0912252  0.05  0.05  0.0963565  0.05  0.05  0.05  0.0912252  0.0912252  0.05  
CSPS-CFR  0.0963565  0.0912252  0.05  0.05  0.0963565  0.05  0.05  0.05  0.0912252  0.0912252  0.05  
CFPS-CFR  0.0963565  0.0912252  0.05  0.05  0.0963565  0.05  0.05  0.05  0.0912252  0.0912252  0.05  
CFPS-CFR_EX+IN  0.0842882  0.0787569  0.0332302  0.0332302  0.0842882  0.0332302  0.0332302  0.0332302  0.0787569  0.0787569  0.0332302  
TIPS-CFR_EX+IN  0.0842882  0.0787569  0.0332302  0.0332302  0.0842882  0.0332302  0.0332302  0.0332302  0.0787569  0.0787569  0.0332302  
BEHAV-CFR  0.0963565  0.0912252  0.05  0.05  0.0963565  0.05  0.05  0.05  0.0912252  0.0912252  0.05  
t = 2
CFR  0.307341  0.362942  0.329261  0.138919  0.355113  0.437678  0.436654  0.383153  0.426374  0.547263  0.41536  
CFR_EX+IN  0.346276  0.414575  0.366796  0.157044  0.401632  0.46702  0.464143  0.418471  0.48734  0.62133  0.441473  
CFR_IN  0.244313  0.271929  0.21545  0.270535  0.259269  0.224517  0.226248  0.219885  0.290377  0.317531  0.224517  
A-CFR_IN  0.151024  0.165437  0.176249  0.227084  0.156597  0.178546  0.182912  0.177461  0.17253  0.183343  0.178546  
BPS-CFR  0.337801  0.399625  0.342337  0.149584  0.38964  0.45208  0.451071  0.396881  0.468334  0.598451  0.429619  
TIPS-CFR  0.277877  0.305455  0.228264  0.285868  0.294711  0.237331  0.239091  0.232698  0.32583  0.355739  0.237331  
CSPS-CFR  0.278432  0.30571  0.246823  0.301514  0.295229  0.258596  0.261003  0.25206  0.326009  0.355808  0.258596  
CFPS-CFR  0.261639  0.289547  0.221857  0.278496  0.277626  0.230924  0.233328  0.226292  0.309104  0.337844  0.230924  
CFPS-CFR_EX+IN  0.383491  0.459076  0.379862  0.168765  0.443852  0.480749  0.477891  0.431863  0.538169  0.68278  0.455187  
TIPS-CFR_EX+IN  0.446805  0.533057  0.397821  0.18487  0.515949  0.499623  0.496791  0.450272  0.622701  0.784607  0.47404  
BEHAV-CFR  0.277233  0.304686  0.228264  0.285868  0.293985  0.237331  0.239091  0.232698  0.324973  0.354758  0.237331  
t = 3
CFR  0.664147  0.650279  1.65728  0.264493  0.623466  1.61411  1.61521  1.63098  0.65884  0.553939  1.64392  
CFR_EX+IN  0.592648  0.599001  1.71934  0.318104  0.596545  1.68261  1.68454  1.69746  0.522561  0.518567  1.71633  
CFR_IN  0.0792953  0.0807253  0.509241  0.451575  0.0975655  0.510497  0.724392  0.509865  0.0945251  0.112103  0.510497  
A-CFR_IN  0.295183  0.360133  0.472627  0.410772  0.34485  0.475764  0.476477  0.483478  0.386728  0.417441  0.475764  
BPS-CFR  0.611357  0.600893  1.75268  0.309851  0.601003  1.70253  1.70374  1.72221  0.55085  0.520085  1.73617  
TIPS-CFR  0.0477529  0.0532866  0.51074  0.446629  0.0595123  0.511726  0.71257  0.511226  0.0633541  0.0768891  0.511726  
CSPS-CFR  0.0483505  0.0544679  0.818707  0.447462  0.0602467  0.78235  1.98598  0.822107  0.0647026  0.0784051  0.762515  
CFPS-CFR  0.0601678  0.0643908  0.509984  0.469404  0.0744137  0.511103  0.725967  0.510538  0.0759306  0.0910452  0.511103  
CFPS-CFR_EX+IN  0.566616  0.522413  1.78837  0.336015  0.535122  1.74704  1.74908  1.76386  0.436063  0.428905  1.78327  
TIPS-CFR_EX+IN  0.494991  0.505523  1.8606  0.356076  0.506345  1.81375  1.81585  1.83299  0.426811  0.426797  1.85195  
BEHAV-CFR  0.0676481  0.0768869  0.51074  0.446629  0.0836837  0.511726  0.71257  0.511226  0.0901844  0.106986  0.511726  
t = 4
CFR  0.248738  0.364762  0.176368  0.129299  0.316439  0.132384  0.129632  0.150056  0.273371  0.201101  0.124446  
CFR_EX+IN  0.334771  0.342822  0.205675  0.162122  0.304589  0.139102  0.136327  0.175996  0.250193  0.218541  0.1316  
CFR_IN  0.696216  0.83009  0.284208  0.216191  0.704521  0.283626  0.230681  0.283837  0.830751  0.834552  0.283626  
A-CFR_IN  0.466666  0.430005  0.302229  0.210841  0.724604  0.26886  0.300856  0.269902  0.311498  0.303626  0.301303  
BPS-CFR  0.334308  0.358326  0.18559  0.0580645  0.316191  0.137514  0.134879  0.158854  0.264387  0.227773  0.131667  
TIPS-CFR  0.692557  0.710145  0.283018  0.214681  0.704096  0.282792  0.199368  0.282851  0.716417  0.848912  0.282792  
CSPS-CFR  0.695001  0.712681  0.983682  0.193564  0.706304  0.274089  0.697735  0.983598  0.718925  0.85163  0.278185  
CFPS-CFR  0.687829  0.701885  0.283628  0.270769  0.697764  0.283224  0.230258  0.283359  0.725021  0.843994  0.283224  
CFPS-CFR_EX+IN  0.41847  0.366449  0.227064  0.212653  0.39996  0.147428  0.144824  0.187595  0.297111  0.258995  0.135594  
TIPS-CFR_EX+IN  0.457131  0.429752  0.228143  0.21465  0.452949  0.150777  0.150626  0.176613  0.398207  0.345591  0.149394  
BEHAV-CFR  0.702735  0.722894  0.283018  0.192404  0.714733  0.282792  0.23536  0.282851  0.864873  0.867405  0.282792  
t = 5
CFR  0.301952  0.433904  0.249029  0.347182  0.397556  0.186737  0.17443  0.285102  0.317121  0.201579  0.157293  
CFR_EX+IN  0.336897  0.330199  0.211543  0.428086  0.316912  0.166616  0.155749  0.238604  0.220487  0.152208  0.127162  
CFR_IN  0.937614  0.971561  0.182928  0.256901  0.953453  0.177617  0.851084  0.18021  0.987898  0.993371  0.177617  
A-CFR_IN  -0.00844919  -0.0775628  0.0286214  0.12282  0.00952462  0.0559119  0.00424576  0.18553  0.43898  0.56359  -0.000614787  
BPS-CFR  0.312886  0.35368  0.22809  0.384714  0.343856  0.172627  0.166422  0.291456  0.281736  0.233102  0.153374  
TIPS-CFR  0.820924  0.870843  0.182786  0.210178  0.836954  0.17805  0.11629  0.180379  0.90377  1.01914  0.17805  
CSPS-CFR  0.849617  0.90012  -0.254261  0.281809  0.865776  0.342582  0.814107  -0.253437  0.930154  1.02914  0.434359  
CFPS-CFR  0.827797  0.885551  0.18286  0.167298  0.839746  0.17789  0.851864  0.180323  0.991091  0.99772  0.17789  
CFPS-CFR_EX+IN  0.39307  0.405276  0.212514  0.0460509  0.421272  0.154297  0.143346  0.181095  0.349777  0.20784  0.114575  
TIPS-CFR_EX+IN  0.479045  0.566245  0.210124  -0.00158998  0.46609  0.117604  0.117981  0.171733  0.494734  0.402886  0.116256  
BEHAV-CFR  0.872987  0.979588  0.182786  0.266183  0.886114  0.17805  0.176397  0.180379  1.03321  1.03896  0.17805  
t = 6
CFR  0.295431  0.227371  0.214696  0.00331595  0.5095  0.294678  0.29275  0.197143  0.378695  0.601164  0.276467  
CFR_EX+IN  0.749944  0.379721  0.195885  -0.0265809  0.405045  0.260995  0.200023  0.225989  0.289458  0.628041  0.253643  
CFR_IN  1.07785  1.04418  0.122799  0.0527649  1.05064  0.109728  0.279546  0.128062  1.04634  1.04997  0.109727  
A-CFR_IN  0.578195  0.383199  0.131228  0.0510057  0.5278  0.162688  0.159946  0.111636  -0.0883003  -0.114165  0.171748  
BPS-CFR  0.408822  0.381793  0.208454  0.136641  0.425065  0.277794  0.268276  0.197304  0.425981  0.608643  0.262958  
TIPS-CFR  0.845516  0.893318  0.110813  0.00458437  0.853294  0.096255  0.0625369  0.118472  0.906377  1.04049  0.0962549  
CSPS-CFR  0.882685  1.02536  0.341381  0.0187041  0.876598  0.175457  0.58773  0.341296  1.0489  1.11801  0.357753  
CFPS-CFR  1.00868  1.00367  0.116337  0.111372  0.993775  0.100046  0.280415  0.122477  1.0119  1.02564  0.100046  
CFPS-CFR_EX+IN  0.559579  0.328404  0.185141  0.269742  0.419926  0.25175  0.189762  0.215107  0.371322  0.687725  0.247999  
TIPS-CFR_EX+IN  0.0509084  0.0627604  0.186331  0.285248  0.0570303  0.249722  0.188205  0.21259  -0.0573713  0.18691  0.236141  
BEHAV-CFR  0.802758  0.948519  0.110814  -0.013538  0.826384  0.096255  -0.00954582  0.118472  1.06473  1.07147  0.0962548  
t = 7
CFR  0.227222  0.270232  0.23108  0.0240122  0.237499  0.237604  0.289975  0.271801  0.70282  0.573165  0.438427  
CFR_EX+IN  0.358919  0.488162  0.183913  -0.0987284  0.555533  0.335684  0.297874  0.213196  0.674154  0.580866  0.439823  
CFR_IN  1.30611  1.25988  0.0857783  0.146092  1.26085  0.0641233  -0.048519  0.0783178  1.2582  1.2708  0.0641337  
A-CFR_IN  0.489734  0.388478  0.00590464  0.063938  0.383414  0.000242868  0.0253793  0.0930575  -0.0964935  -0.244695  0.0273564  
BPS-CFR  0.573332  0.336594  0.233903  0.087211  0.501566  0.232968  0.252853  0.258148  0.602008  0.643391  0.354933  
TIPS-CFR  1.03221  0.83563  0.111505  0.124293  0.988088  0.0934775  -0.019864  0.106677  0.980934  1.01172  0.0934836  
CSPS-CFR  0.995327  0.662087  0.592338  0.076026  0.892  0.212767  0.423254  0.600254  0.702755  1.11158  0.297759  
CFPS-CFR  1.05553  1.14166  0.0910777  0.0715558  1.0635  0.068666  -0.0522725  0.0837897  1.1296  1.16322  0.0686774  
CFPS-CFR_EX+IN  0.363334  0.0243743  0.165757  0.280229  0.218171  0.240207  0.270778  0.209112  0.343429  0.650484  0.437629  
TIPS-CFR_EX+IN  0.0241452  0.0309491  0.152894  0.325431  0.00800778  0.285272  0.27218  0.19844  -0.219678  0.170113  0.448106  
BEHAV-CFR  0.636158  0.721994  0.111495  0.113203  0.751787  0.0934711  -0.0781138  0.106665  0.78698  0.773337  0.0934772  
t = 8
CFR  0.196412  0.398783  0.558787  0.118646  0.401422  0.615408  0.598457  0.555417  1.01155  0.323496  0.457845  
CFR_EX+IN  0.237098  0.494378  0.579628  0.106674  0.686182  0.519371  0.585435  0.498966  0.414153  0.303621  0.427239  
CFR_IN  0.852794  0.514478  0.0842918  0.122025  0.732998  0.03304  0.352422  0.0559306  0.3106  0.0968702  0.0330103  
A-CFR_IN  0.131713  0.289352  0.0410336  0.0777578  -0.151043  -0.0591119  -0.0480669  0.0967844  -0.296883  -0.153189  -0.0582082  
BPS-CFR  0.233169  0.21524  0.552683  0.235836  0.295184  0.475665  0.543843  0.529853  0.398738  0.224686  0.535807  
TIPS-CFR  0.283618  0.314173  0.126659  0.135368  0.431368  0.0799282  -0.112511  0.100664  0.308683  0.754683  0.0799212  
CSPS-CFR  0.46712  0.245839  -0.0275266  0.139304  0.47626  0.545087  0.381959  -0.0330766  0.248697  0.854341  0.188216  
CFPS-CFR  0.588705  0.982634  0.104447  0.0597016  0.712827  0.0549053  0.355991  0.0774118  0.919103  1.05084  0.0548668  
CFPS-CFR_EX+IN  -0.202237  0.180065  0.590968  0.209576  0.112577  0.511812  0.582081  0.458739  0.223372  -0.00690538  0.376227  
TIPS-CFR_EX+IN  0.271345  0.138758  0.595593  0.152862  0.241554  0.476754  0.499377  0.428577  0.364892  0.128829  0.352067  
BEHAV-CFR  0.441285  0.244403  0.126706  0.12427  0.46487  0.0799352  -0.0494897  0.100711  0.632938  0.792143  0.0799282  
t = 9
CFR  0.145642  0.194479  0.68679  0.224106  0.212684  0.675463  0.510743  0.595637  0.148967  -0.153073  0.206494  
CFR_EX+IN  0.29347  0.369264  0.542765  0.261054  0.653112  0.292099  0.432653  0.454278  0.160232  -0.0686341  0.19677  
CFR_IN  0.31295  0.157978  0.1  0.0625983  0.146845  -0.00115806  0.188297  0.0881376  0.139017  0.132188  -0.00116072  
A-CFR_IN  -0.00374724  0.0304177  0.140221  0.0846251  -0.352335  -0.0164197  -0.00966363  0.0983604  -0.358636  0.0309297  -0.00529787  
BPS-CFR  0.205516  0.249391  0.701217  0.299454  0.288152  0.513526  0.455271  0.548876  0.0897203  -0.0880221  0.206982  
TIPS-CFR  0.130629  0.0991915  0.184298  0.173287  0.0901462  0.0798436  0.115613  0.143317  0.0539182  0.381188  0.0798475  
CSPS-CFR  0.399774  0.365564  0.0301226  0.166911  0.365838  0.117637  0.32  0.0263348  0.35696  0.244968  0.0395691  
CFPS-CFR  0.300895  0.630943  0.109885  0.0715419  0.287345  0.0300906  0.191367  0.0937591  0.527953  0.227164  0.0300703  
CFPS-CFR_EX+IN  0.561552  0.294869  0.54192  0.00117776  0.341505  0.408885  0.495759  0.396384  0.191581  -0.0996308  0.240483  
TIPS-CFR_EX+IN  0.529295  0.263917  0.50675  -0.0620094  0.363772  0.28653  0.469802  0.443767  0.582846  0.0799562  0.264202  
BEHAV-CFR  0.421266  0.102005  0.184301  0.160641  0.487737  0.0798387  0.190565  0.143341  0.324743  0.400095  0.0798426  
t = 10
CFR  0.122819  0.245583  0.415886  0.29454  0.161404  0.360702  0.303307  0.326528  -0.0737041  -0.207514  0.0268938  
CFR_EX+IN  0.374066  0.259322  0.257625  0.243422  0.251783  0.149604  0.209778  0.280183  -0.0968256  -0.10615  -0.0482568  
CFR_IN  0.290841  0.401442  0.109444  0.0971611  0.341866  0.100911  -0.0521842  0.106325  0.460446  0.504273  0.100913  
A-CFR_IN  -0.104002  -0.0636674  0.116517  0.0994348  -0.227414  0.078802  0.0622102  0.1  0.25446  0.0327725  0.0827662  
BPS-CFR  0.177305  0.43488  0.396664  0.0492495  0.223771  0.297881  0.257978  0.328603  0.0354408  -0.1  0.111158  
TIPS-CFR  0.209062  0.174117  0.107789  0.114875  0.162854  0.106035  0.19841  0.105782  0.138846  0.213233  0.10599  
CSPS-CFR  0.1493  0.4476  0.176462  0.130602  0.191934  0.494128  0.190592  0.16175  0.446175  0.194656  0.0340153  
CFPS-CFR  0.199975  0.311458  0.0982329  0.1  0.219686  0.0997827  -0.0259232  0.1  0.269145  0.322386  0.0997882  
CFPS-CFR_EX+IN  0.703175  0.500578  0.220008  -0.137132  0.357298  0.222744  0.203222  0.249599  0.146776  -0.0897346  0.0753217  
TIPS-CFR_EX+IN  0.486103  0.567578  0.193777  0.0974741  0.585941  0.133055  0.195101  0.268066  0.530533  0.0517959  0.0896205  
BEHAV-CFR  0.26011  0.312244  0.107788  0.111919  0.208582  0.106086  0.266689  0.105778  0.266286  0.301069  0.106042  
t = 11
CFR  0.113242  0.390016  0.276813  0.306227  0.141335  0.0480237  0.120417  0.170851  -0.0408948  -0.0957829  0.0256017  
CFR_EX+IN  0.323422  0.238562  0.064442  0.279472  -0.0645  0.0152819  0.0144039  0.107299  -0.1  -0.1  -0.0897864  
CFR_IN  0.357051  0.533466  0.122569  0.106989  0.521269  0.118232  -0.180264  0.119979  0.542979  0.543346  0.1186  
A-CFR_IN  -0.179296  -0.167684  0.122802  0.0998502  -0.190668  0.100867  0.104173  0.0981676  0.354889  0.0475606  0.104687  
BPS-CFR  0.156841  0.513233  0.217153  0.123634  0.199904  -0.00998925  0.0739912  0.209194  0.0500994  -0.0987833  0.0936221  
TIPS-CFR  0.3918  0.381051  0.115705  0.102019  0.423467  0.126683  0.200975  0.112487  0.407043  0.23249  0.126736  
CSPS-CFR  0.296291  0.358525  0.275689  0.105478  0.254912  0.492462  0.19  0.281  0.386098  0.291646  0.293247  
CFPS-CFR  0.272424  0.300029  0.116225  0.105956  0.27128  0.112825  -0.162395  0.111235  0.233208  0.33733  0.112785  
CFPS-CFR_EX+IN  0.294688  0.591639  0.0667345  0.193029  0.40138  0.00245195  0.0479352  0.119251  0.0857011  -0.0582523  0.0948847  
TIPS-CFR_EX+IN  0.24507  0.589605  0.0680841  0.214823  0.579302  0.120732  0.0809585  0.0373338  0.457864  0.05  0.10299  
BEHAV-CFR  0.318237  0.36758  0.115641  0.105384  0.211623  0.126463  0.0853625  0.112538  0.332123  0.386313  0.126647  
t = 12
CFR  0.0969819  0.44062  0.149824  0.252789  0.107269  -0.04654  0.075522  0.0808147  -0.0766893  0.0514658  -0.0347602  
CFR_EX+IN  0.00743441  0.208173  0.192379  0.25152  -0.125353  -0.0626352  0.047286  0.312806  -0.00794535  -0.0266856  -0.00788655  
CFR_IN  0.3106  0.465251  0.131439  0.0500071  0.570746  0.0983198  -0.0206592  0.0628532  0.461872  0.450439  0.0982641  
A-CFR_IN  -0.146368  -0.169633  0.171253  0.1  -0.164815  0.121086  0.0969727  0.122927  0.256972  0.200268  0.131972  
BPS-CFR  0.13373  0.398287  0.1  0.191673  0.202373  -0.00286367  0.0727796  0.117081  0.130232  0.0398824  0.077493  
TIPS-CFR  0.598419  0.344393  0.194389  0.11051  0.496525  0.152739  0.209904  0.136089  0.360796  0.333035  0.152919  
CSPS-CFR  0.303438  0.321027  0.0710586  0.125635  0.288109  0.222943  0.21284  0.10014  0.345004  0.442283  0.395179  
CFPS-CFR  0.222807  0.0731859  0.176117  0.105673  0.215992  0.125395  -0.0132645  0.120084  -0.0695789  0.253402  0.125925  
CFPS-CFR_EX+IN  0.193938  0.616374  0.188249  0.250187  0.458768  0.0143867  0.0743977  0.382067  0.0579755  0.029545  -0.00852741  
TIPS-CFR_EX+IN  0.561198  0.631219  0.209173  0.169279  0.543428  0.138311  0.105891  0.17144  0.42638  0.0555329  0.115966  
BEHAV-CFR  0.401965  0.415231  0.194834  0.0902372  0.304622  0.152523  0.0134346  0.136223  0.350528  0.343484  0.152845  
t = 13
CFR  0.100426  0.399497  0.133824  0.244433  0.152278  -0.0406792  -0.0422895  -0.0455961  -0.0261735  0.18819  0.0992947  
CFR_EX+IN  -0.177243  0.196566  0.260376  0.258568  -0.0808247  0.0352265  -0.0586088  0.418425  0.0563834  0.0343436  0.0621792  
CFR_IN  0.273134  0.39924  0.181252  0.134347  0.373703  0.109086  0.111671  0.0347263  0.403179  0.307548  0.108818  
A-CFR_IN  -0.141727  -0.168088  0.144779  0.1  -0.0306649  0.112583  0.0552236  0.102057  0.142373  0.364157  0.0953578  
BPS-CFR  0.0732683  0.331922  0.200968  0.126458  0.214032  0.0794201  -0.0451577  -0.0190277  0.396633  0.154746  -0.0331562  
TIPS-CFR  0.697511  0.4169  0.156369  0.101963  0.443341  0.148079  0.192765  0.193314  0.35743  0.302217  0.147729  
CSPS-CFR  0.293821  0.350904  -0.106587  0.163128  0.245991  -0.0819377  0.160237  -0.0898304  0.344923  0.412269  0.349731  
CFPS-CFR  0.243631  -0.0429355  0.189344  0.117867  0.203623  0.0839405  0.147978  0.0761282  0.0140686  -0.0855549  0.0838542  
CFPS-CFR_EX+IN  0.491286  0.578961  0.27747  0.279139  0.240589  0.0421545  -0.0282209  0.153259  0.0613416  0.113996  0.101786  
TIPS-CFR_EX+IN  0.647814  0.637791  0.36112  -0.0557071  0.49679  -0.0451579  0.0428868  0.527802  0.357181  0.0735543  0.0668202  
BEHAV-CFR  0.448038  0.449749  0.157004  0.129463  0.286818  0.149429  -0.0268566  0.194162  0.422341  0.407246  0.147703  
t = 14
CFR  0.0632393  0.330669  0.154867  0.214536  0.290644  0.0592002  0.0967529  -0.0277707  0.0923648  0.2  0.221545  
CFR_EX+IN  -0.0943934  0.168413  0.511104  0.265623  0.113031  0.137078  -0.00321338  0.163591  0.179873  0.11987  0.139765  
CFR_IN  0.579236  -0.252892  0.217131  0.216073  0.0737692  0.283961  0.460276  0.155557  -0.257365  -0.231976  0.284416  
A-CFR_IN  -0.134347  -0.170718  0.0892995  0.1  -0.104672  0.0882748  0.108081  0.115578  0.00668439  0.403739  0.113578  
BPS-CFR  0.031818  0.504682  0.335545  0.230642  0.205864  0.104616  0.0644047  0.0384405  0.498161  0.23628  0.0715163  
TIPS-CFR  0.746829  0.431192  0.162539  0.155939  0.417683  0.187942  0.174666  0.111157  0.386044  0.448996  0.188339  
CSPS-CFR  0.308717  0.42001  -0.00918611  0.149917  0.287202  -0.12383  0.1  -0.0208808  0.387035  0.433159  0.306279  
CFPS-CFR  0.254339  -0.00427112  0.217833  0.165197  0.212069  0.306603  0.416731  0.160747  0.017137  -0.177032  0.307052  
CFPS-CFR_EX+IN  0.589581  0.469206  0.549804  0.302538  0.178883  -0.0273887  -0.0274867  0.00323362  0.0704572  0.274985  0.222872  
TIPS-CFR_EX+IN  0.650952  0.583848  0.587802  -0.135506  0.446653  0.0917953  0.000700695  0.311858  0.164896  0.0994623  0.204234  
BEHAV-CFR  0.478593  0.479383  0.161925  0.15087  0.349292  0.187787  0.00192745  0.110335  0.448086  0.476018  0.188006  
t = 15
CFR  0.0199844  0.57  0.236161  0.189547  0.414508  0.138089  0.000393265  0.0907855  0.2  0.204401  0.142938  
CFR_EX+IN  -0.1  0.144623  0.362716  0.234465  0.2  0.244137  0.0546914  0.0350503  0.227824  0.209228  0.173439  
CFR_IN  -0.0629428  -0.264009  0.176777  0.26118  -0.108321  0.114768  0.441085  0.177749  -0.218398  -0.13266  0.113931  
A-CFR_IN  -0.0855479  -0.151104  0.0980394  0.1  -0.0661361  0.121336  0.0768687  0.120179  -0.0565502  0.0997144  0.116861  
BPS-CFR  0.0377654  0.629759  0.106824  0.206437  0.166416  0.188198  0.140406  -0.000180543  0.432779  0.244355  0.168348  
TIPS-CFR  0.791357  0.431088  0.240822  0.171826  0.38975  0.218146  0.241906  0.238526  0.3916  0.509226  0.218835  
CSPS-CFR  0.350609  0.513107  0.0946109  0.169985  0.31441  -0.201226  0.101511  0.0564901  0.457802  0.486542  0.245237  
CFPS-CFR  0.233996  0.0439555  0.209922  0.194986  0.335421  0.1852  0.451056  0.197308  0.167234  -0.0210626  0.186535  
CFPS-CFR_EX+IN  0.600538  0.311447  0.319348  0.303411  0.419797  0.0170369  0.0300372  0.0981892  0.0817176  0.310022  0.222902  
TIPS-CFR_EX+IN  0.61877  0.539396  0.202746  -0.0463309  0.382567  0.189142  0.0611303  0.0877516  0.00124686  0.1  0.319484  
BEHAV-CFR  0.555785  0.458541  0.241821  0.162674  0.383552  0.217398  -0.0733549  0.237632  0.471326  0.565141  0.218028  
t = 16
CFR  -0.025303  0.526942  0.147144  0.20077  0.399134  0.26904  0.135895  0.0973743  0.2  0.219829  0.211697  
CFR_EX+IN  -0.0918245  0.177982  -0.00183807  0.178021  0.2  0.166781  0.12819  0.0299057  0.242403  0.202596  0.169144  
CFR_IN  -0.287342  -0.059852  0.211402  0.264528  -0.0312136  0.172293  0.352852  0.222502  -0.0447924  0.0364223  0.172835  
A-CFR_IN  -0.0067119  -0.0581058  0.116186  0.1  -0.0902303  0.108919  0.0960948  0.162853  -0.066838  0.0373467  0.0922319  
BPS-CFR  0.108488  0.629759  0.00210851  0.232177  0.128855  0.111432  0.0979425  -0.0130307  0.379031  0.222051  0.0714686  
TIPS-CFR  0.829975  0.622748  0.287375  0.195844  0.454106  0.236892  0.0520885  0.265241  0.42923  0.516397  0.237998  
CSPS-CFR  0.3416  0.595249  0.242909  0.186548  0.366696  -0.049562  -0.0717009  0.223486  0.56379  0.232336  0.152362  
CFPS-CFR  0.305993  0.236917  0.273164  0.198753  0.668867  0.204568  0.416973  0.225595  0.513077  0.0464  0.207392  
CFPS-CFR_EX+IN  0.600538  0.328763  0.0290204  0.28068  0.457589  0.111707  0.090889  -0.0654957  0.1  0.30062  0.134406  
TIPS-CFR_EX+IN  0.505948  0.482201  0.212785  0.113057  0.313537  0.329466  0.131642  0.167669  -0.107822  0.1  0.350653  
BEHAV-CFR  0.490758  0.438678  0.286996  0.202633  0.45483  0.236156  -0.0249265  0.263159  0.531933  0.558208  0.23715  
t = 17
CFR  -0.0454001  0.449096  -0.148272  0.245198  0.0962002  0.237984  0.0386429  0.0264508  0.2  0.185428  0.544775  
CFR_EX+IN  -0.0304508  0.206254  0.101538  0.140815  0.2  0.208987  0.262948  -0.0848717  0.257191  0.198897  0.230381  
CFR_IN  0.072376  0.0456968  0.177877  0.270952  0.0299864  0.488204  0.382594  0.650109  0.0391981  0.086187  0.488291  
A-CFR_IN  -0.0963305  0.0647663  0.141218  0.1  -0.0260138  0.146148  0.140073  0.180842  -0.0663526  0.139788  0.181982  
BPS-CFR  0.21948  0.62976  0.118059  0.176525  0.100596  0.124  0.232964  0.0571179  0.427695  0.212825  0.2619  
TIPS-CFR  1.03566  0.574856  -0.281459  0.199229  0.477803  -0.0615478  0.0749906  0.14531  0.413446  0.249669  -0.0606681  
CSPS-CFR  0.653023  0.66811  0.267632  0.163937  0.287944  -0.0053514  0.0296093  0.273262  0.659952  0.104895  0.0205926  
CFPS-CFR  0.589301  0.599549  -0.145653  0.198215  0.572773  0.370839  0.789937  0.247881  0.665067  0.0713473  0.364533  
CFPS-CFR_EX+IN  0.600538  0.228876  0.18245  0.260565  0.339799  0.190311  0.200285  0.00189568  0.1  0.271442  0.133736  
TIPS-CFR_EX+IN  0.458117  0.398583  0.378255  0.136108  0.182512  0.41383  0.225719  0.249259  -0.105731  0.147214  0.396344  
BEHAV-CFR  0.0758009  0.364194  -0.281358  0.151301  0.393768  -0.0603821  0.227594  0.154715  0.476801  0.589399  -0.0611618  
t = 18
