learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR  -0.620428  -0.663793  0.0170129  -0.0155057  -0.728615  -0.00138487  -0.738136  0  -0.775199  -0.784943  -0.0155057  
CFPS-CFR_EX+IN  0.150341  0.111406  0.0180137  -0.0145049  0.0421532  -0.000384029  0.0326325  0.00100084  4.44089e-16  -0.00974357  -0.0145049  
TIPS-CFR_EX+IN  0.160023  0.12115  0.0197108  -0.0128078  0.0518355  0.00131303  0.0423147  0.0026979  0.00974357  4.44089e-16  -0.0128078  
BEHAV-CFR  -0.607196  -0.650629  0.0325186  -9.32587e-15  -0.715384  0.0141209  -0.724905  0.0155057  -0.762036  -0.77178  0  
BR  2.23214  2.2797  2.07995  2.09513  2.30427  2.08854  2.31062  2.08789  2.34844  2.35439  2.09513  
t = 4
CFR  0  0  -0.227546  -0.228432  0  -0.228062  -2.22045e-16  -0.228024  -2.22045e-16  -4.44089e-16  -0.228432  
CFR_EX+IN  4.44089e-16  2.22045e-16  -0.222837  -0.223705  4.44089e-16  -0.223342  4.44089e-16  -0.223306  0  -2.22045e-16  -0.223705  
CFR_IN  0  0  1.11022e-16  1.11022e-16  0  0  0  2.55351e-15  0  -4.44089e-16  3.10862e-15  
A-CFR_IN  -2.22045e-15  -1.11022e-15  0  0  -2.44249e-15  0  4.44089e-16  2.44249e-15  -4.44089e-16  -4.44089e-16  3.10862e-15  
BPS-CFR  0  0  -0.239275  -0.240207  0  -0.239818  -2.22045e-16  -0.239778  -2.22045e-16  -4.44089e-16  -0.240207  
TIPS-CFR  8.88178e-16  4.44089e-16  3.33067e-16  4.44089e-16  8.88178e-16  2.22045e-16  0  2.77556e-15  0  0  3.33067e-15  
CSPS-CFR  8.88178e-16  4.44089e-16  -0.24026  -0.241196  4.44089e-16  -0.240805  0  -0.240765  4.44089e-16  2.22045e-16  -0.241196  
CFPS-CFR  0  -4.44089e-16  -2.33147e-15  -2.33147e-15  -4.44089e-16  -2.44249e-15  -4.44089e-16  1.11022e-16  -4.44089e-16  -8.88178e-16  6.66134e-16  
CFPS-CFR_EX+IN  8.88178e-16  6.66134e-16  -0.23599  -0.236909  6.66134e-16  -0.236526  6.66134e-16  -0.236487  4.44089e-16  4.44089e-16  -0.236909  
TIPS-CFR_EX+IN  -2.22045e-16  6.66134e-16  -0.237112  -0.238035  -2.22045e-16  -0.23765  0  -0.237611  6.66134e-16  4.44089e-16  -0.238035  
BEHAV-CFR  0  0  -2.44249e-15  -2.44249e-15  0  -3.10862e-15  -6.66134e-16  1.11022e-16  -2.22045e-16  -4.44089e-16  1.11022e-16  
BR  2.5  2.5  2  2  2.5  2  2.5  2  2.5  2.5  2  
t = 5
CFR  0  0.0743952  -0.129694  0.206825  0.105084  -0.130221  -0.0500193  -0.130182  0.136283  0.140319  -0.130609  
CFR_EX+IN  -0.0767426  2.22045e-16  -0.117827  0.224178  0.0281122  -0.118288  -0.125896  -0.118254  0.0616694  0.0656879  -0.118628  
CFR_IN  0.0676714  0.147446  5.55112e-16  0.370524  0.172828  9.99201e-16  0.0167519  5.55112e-16  0.209383  0.213423  3.88578e-15  
A-CFR_IN  -0.171828  -0.091519  -0.4025  0  -0.0908702  -1.11022e-16  -0.0487737  -0.40068  0.143181  0.147232  2.66454e-15  
BPS-CFR  -0.104801  -0.0287412  -0.139559  0.195563  0  -0.140138  -0.153606  -0.140095  0.0328817  0.0368965  -0.140564  
TIPS-CFR  0.0316323  0.111564  -1.11022e-16  0.370524  0.136868  3.33067e-16  -0.0186828  -1.11022e-16  0.173572  0.177617  3.21965e-15  
CSPS-CFR  -0.11255  -0.0361293  -0.141178  0.194313  -0.00768162  -0.141767  0  -0.141723  0.0253867  0.0294734  -0.1422  
CFPS-CFR  0.0344897  0.113121  5.55112e-16  0.370524  0.139719  9.99201e-16  -0.0158734  5.55112e-16  0.173985  0.17803  3.88578e-15  
CFPS-CFR_EX+IN  -0.139573  -0.061454  -0.126278  0.212794  -0.0349512  -0.12678  -0.188066  -0.126743  2.22045e-16  0.00400147  -0.127149  
TIPS-CFR_EX+IN  -0.143707  -0.0654313  -0.127  0.197683  -0.0391093  -0.127506  -0.192166  -0.127468  -0.0039997  0  -0.127879  
BEHAV-CFR  0.0010256  0.0811119  -3.33067e-16  0.373947  0.10633  -2.66454e-15  -0.0487737  -3.33067e-16  0.143181  0.147232  4.44089e-16  
BR  2.32817  2.40848  2  2.36272  2.43248  2  2.26535  2  2.46964  2.47362  2  
t = 6
CFR  0  0.000412213  -0.076528  -0.0769705  0.0398807  -0.0764621  -0.0998801  -0.076467  0.0382111  0.0417128  -0.076413  
CFR_EX+IN  -0.00073934  0  -0.0610668  -0.0627468  0.0392042  -0.0609851  -0.101157  -0.0609911  0.0378555  0.0413617  -0.0609248  
CFR_IN  0.453834  0.476483  2.22045e-16  2.10942e-15  0.495223  2.22045e-16  0.334739  3.33067e-16  0.515548  0.51915  4.44089e-15  
A-CFR_IN  0.60189  0.629799  -2.22045e-16  0  0.672995  0  0.471183  0  0.675866  0.679466  4.21885e-15  
BPS-CFR  -0.039923  -0.040062  -0.0884217  -0.0942553  0  -0.0884375  -0.139905  -0.0884364  -0.00222284  0.00128207  -0.0884484  
TIPS-CFR  0.476839  0.49791  1.11022e-16  -0.031317  0.517989  1.11022e-16  0.357656  1.11022e-16  0.536777  0.540363  4.32987e-15  
CSPS-CFR  -0.0729415  -0.0437076  -0.0920726  -0.0952775  -0.00974895  -0.0921336  0  -0.0921292  -0.0315853  -0.00261537  -0.0921781  
CFPS-CFR  0.473193  0.491648  0  -0.00164322  0.515132  -1.55431e-15  0.35421  0  0.531498  0.5367  2.88658e-15  
CFPS-CFR_EX+IN  -0.0383117  -0.0379122  -0.0716694  -0.0757133  0.00169266  -0.0716185  -0.13893  -0.0716223  2.22045e-16  0.00351068  -0.0715809  
TIPS-CFR_EX+IN  -0.0417853  -0.0414304  -0.0791775  -0.0780709  -0.00177358  -0.0791908  -0.142126  -0.0791945  -0.00351123  2.22045e-16  -0.0792042  
BEHAV-CFR  0.492568  0.512256  0  -0.00604065  0.533521  -3.9968e-15  0.37397  0  0.550959  0.554532  2.22045e-16  
BR  2.06209  2.06392  2  2  2.1016  2  1.9548  2  2.10139  2.10487  2  
t = 7
CFR  0.386693  0.343538  0.361098  0.566793  0.39373  0.406257  0.341829  0.402167  0.354677  0.392757  0.459437  
CFR_EX+IN  0.563835  0.521619  0.297067  0.531224  0.570804  0.341936  0.513978  0.33782  0.532703  0.570779  0.395386  
CFR_IN  0.724858  0.680055  0  0.303749  0.731231  0.0425094  0.686955  0.0385667  0.690585  0.728618  0.0942177  
A-CFR_IN  1.00439  1.11326  -0.0489336  0  1.00126  -0.051457  1.09481  0.0645853  1.05776  1.09575  -3.75255e-14  
BPS-CFR  0.409559  0.363751  0.317879  0.529423  0.416749  0.363467  0.357409  0.359297  0.37504  0.413132  0.417447  
TIPS-CFR  0.726668  0.68043  -0.0423274  0.309488  0.732941  2.22045e-16  0.689034  -0.00392935  0.690882  0.728909  0.0515751  
CSPS-CFR  0.462929  0.401042  0.310236  0.539453  0.453685  0.355352  0.286878  0.351561  0.427592  0.448013  0.409067  
CFPS-CFR  0.728106  0.68246  -0.0384122  0.253647  0.73373  0.00393046  0.690296  0  0.693748  0.731749  0.0555166  
CFPS-CFR_EX+IN  0.546672  0.503487  0.275683  0.511691  0.553819  0.32055  0.496127  0.316434  0.514324  0.552823  0.373998  
TIPS-CFR_EX+IN  0.324328  0.279494  0.267899  0.508209  0.331748  0.312838  0.271149  0.308614  0.290989  0.329098  0.36623  
BEHAV-CFR  0.723851  0.675275  -0.0936211  0.516529  0.729984  -0.051457  0.722751  -0.0553745  0.685611  0.723628  0  
BR  2.03919  2.35976  2.31854  2.49905  2.13162  2.36841  2.0873  2.36379  2.3637  1.92269  2.4289  
t = 8
CFR  0.928597  0.918421  0.651483  0.766715  0.929171  0.644507  0.932622  0.645629  0.919365  0.938245  0.636938  
CFR_EX+IN  1.0035  0.994565  0.759284  0.876695  1.0041  0.752307  1.00626  0.753462  0.995534  1.01442  0.7444  
CFR_IN  0.955412  0.954822  0.364856  0.505836  0.956739  0.358116  0.953625  0.359254  0.956313  0.975235  0.350384  
A-CFR_IN  1.52328  0.778026  -0.354426  0  1.52365  -0.386328  1.20172  -0.361137  1.25702  1.27595  -0.394504  
BPS-CFR  0.940764  0.929862  0.687754  0.833917  0.941388  0.680521  0.942774  0.681696  0.930855  0.949739  0.672426  
TIPS-CFR  0.971746  0.971217  0.375403  0.529907  0.973053  0.368648  0.969582  0.369787  0.97269  0.991611  0.360904  
CSPS-CFR  0.905032  0.884481  0.776349  0.847169  0.899535  0.768959  0.853808  0.770275  0.892381  0.905199  0.760789  
CFPS-CFR  0.978153  0.979152  0.373878  0.527505  0.980323  0.367129  0.977019  0.368267  0.980292  0.998554  0.359389  
CFPS-CFR_EX+IN  1.00278  0.993399  0.7742  0.905396  1.00344  0.767221  1.00501  0.768376  0.994622  1.01331  0.759311  
TIPS-CFR_EX+IN  0.901113  0.888635  0.686017  0.747976  0.901787  0.679357  0.902962  0.680548  0.889668  0.908563  0.671719  
BEHAV-CFR  0.998074  1.00078  0.388467  0.243815  0.999858  0.381664  0.852453  0.382807  1.00246  1.0214  0.373885  
BR  3.26532  3.43422  2.31649  2.00141  3.30775  2.32117  3.19173  2.32214  3.43482  3.20531  2.3305  
t = 9
CFR  1.14521  0.788225  1.2784  1.64722  0.870855  1.27726  1.02283  1.27862  0.748465  1.01859  1.27534  
CFR_EX+IN  1.22255  0.781212  1.34531  1.77186  0.892427  1.34386  1.03722  1.34525  0.731925  1.0687  1.34156  
CFR_IN  1.17171  0.842095  0.814406  1.2116  0.916621  0.813589  1.08078  0.814934  0.804716  1.06008  0.811771  
A-CFR_IN  1.5  0.75672  -0.759457  0  0.969826  -0.410715  1.08958  -0.793118  0.815337  1.24372  -0.412666  
BPS-CFR  1.14698  0.788079  1.29482  1.68172  0.871347  1.29356  1.02298  1.29494  0.748123  1.01963  1.29141  
TIPS-CFR  1.05741  0.873187  0.818724  1.20139  0.89582  0.817952  1.27382  0.819294  0.853199  0.986567  0.816166  
CSPS-CFR  1.49268  0.75672  1.59688  2.05619  0.978377  1.59551  1.10014  1.5969  0.67415  1.24372  1.59329  
CFPS-CFR  1.13087  0.845608  0.817141  1.21625  0.900863  0.816368  1.55005  0.817659  0.835483  1.01974  0.814582  
CFPS-CFR_EX+IN  1.22325  0.781152  1.34213  1.78564  0.892627  1.34065  0.982659  1.34204  0.731787  1.06914  1.33834  
TIPS-CFR_EX+IN  1.17751  0.785416  1.31531  1.6858  0.879872  1.31394  1.02868  1.31532  0.741834  1.03868  1.31171  
BEHAV-CFR  0.854568  0.951302  0.826011  1.15477  0.867216  0.825271  1.4105  0.826612  0.968955  0.846076  0.823509  
BR  3.79042  3.45363  3.1562  2.08559  3.29403  3.16388  4.5  3.16831  3.45498  3.35999  3.17219  
t = 10
CFR  0.443776  0.347988  0.951282  1.92935  0.287375  0.936194  1.1745  0.936437  0.348993  0.293404  0.921501  
CFR_EX+IN  0.389944  0.232725  0.945296  1.97867  0.135719  0.928363  1.25715  0.928636  0.264801  0.0920199  0.911877  
CFR_IN  0.260661  0.869565  0.930276  2.08403  0.21075  0.908682  1.2548  0.909031  1.02771  -0.376876  0.887654  
A-CFR_IN  0.260661  2.86904  0.948963  0  -0.255095  0.90518  1.5  0.665622  -0.763947  1.93829  0.953848  
BPS-CFR  0.44083  0.409064  0.951372  1.93213  0.313239  0.936313  1.17523  0.936556  0.29041  0.309656  0.921649  
TIPS-CFR  0.260661  1.09577  0.930276  2.08403  0.586476  0.908682  1.41412  0.909031  0.995972  -0.256752  0.887654  
CSPS-CFR  0.260661  0.745477  0.930276  2.08403  0.475399  0.908682  1.5  0.909031  0.629841  -0.124035  0.887654  
CFPS-CFR  0.260661  1.06698  0.930276  2.08403  0.513897  0.908682  1.5  0.909031  0.993171  -0.376876  0.887654  
CFPS-CFR_EX+IN  0.390295  0.408931  0.945594  1.97992  0.20653  0.928756  1.26239  0.916432  0.296952  -0.0657461  0.912362  
TIPS-CFR_EX+IN  0.41616  0.606361  0.944485  1.96928  0.365453  0.927295  1.20633  0.927573  0.521594  0.0765685  0.910558  
BEHAV-CFR  0.260661  1.72677  0.930276  1.80027  1.67165  0.908682  1.5  0.909031  1.14341  -0.376876  0.887654  
BR  3.62902  3.73286  4  2.10616  3.55887  4  4.5  4  3.78492  3.99646  4  
t = 11
CFR  0.203423  0.0453919  0.434075  1.54649  0.267886  -0.499565  0.488823  -0.373232  0.119401  0.327583  -1.0083  
CFR_EX+IN  0.081789  0.0561749  0.366999  1.62264  0.223748  -0.566868  0.413814  -0.439287  0.00887384  0.264825  -1.07584  
CFR_IN  0.735032  0.101931  0.172253  1.64565  -0.159603  -0.550245  1.20876  -0.427399  0.057306  0.0789057  -0.861236  
A-CFR_IN  -1.40017  -1.94799  3.50236  0.797068  0.796052  1.58663  1.26635  1.53583  -0.610026  -1.74088  1.20748  
BPS-CFR  0.29642  0.00429759  0.67069  1.55154  0.24519  -0.258909  0.489307  -0.153857  0.173244  0.278382  -0.750572  
TIPS-CFR  0.921866  0.42002  1.8045  1.64565  0.204081  0.684065  0.228508  0.739678  0.156256  0.150864  -0.0134724  
CSPS-CFR  0.291353  0.132443  0.761877  1.64565  -0.355539  -0.130831  0.228508  -0.0541492  0.0365513  -0.0510459  -0.595777  
CFPS-CFR  0.81378  0.301009  1.80557  1.64565  0.0911267  0.618668  0.228508  0.614578  0.127794  0.245918  -0.124316  
CFPS-CFR_EX+IN  0.640039  0.0462081  0.963787  1.62439  0.285221  -0.0671076  0.385966  -0.0311508  0.204391  0.257789  -0.608321  
TIPS-CFR_EX+IN  0.648795  0.118311  0.902057  1.60581  0.399336  0.0184196  0.447052  0.0966661  0.322262  0.332789  -0.440773  
BEHAV-CFR  1.17958  0.701033  1.84362  1.64565  0.757878  0.904548  0.228508  0.978255  0.4945  0.0117829  0.388762  
BR  3.43887  2.73292  4.32775  3.23917  2.53969  4.10081  4.5  4.12219  2.7159  2.94605  3.26215  
t = 12
CFR  0.269652  -0.0106365  0.720593  1.21027  0.360399  -0.20582  1.08378  0.169647  0.0640793  -0.195789  -0.241484  
CFR_EX+IN  0.302323  0.012338  0.61148  0.946174  0.398098  -0.353848  1.03838  0.0190272  0.161006  -0.190367  -0.350388  
CFR_IN  0.4811  0.440129  0.0421563  1.43455  0.750911  -0.107768  1.54822  0.243446  0.46895  -0.434471  0.0826879  
A-CFR_IN  -1.75695  -1.42821  2.99657  1.23772  -0.605551  1.06586  1.00896  2.07276  -1.48484  -0.781948  1.78574  
BPS-CFR  0.186666  -0.10749  1.28011  1.11575  0.198458  -0.0623655  0.976704  0.24839  0.0496764  0.279694  0.0448373  
TIPS-CFR  0.552665  0.44025  0.749458  1.29493  0.695562  0.385414  1.09966  0.647742  -0.219227  -0.0867926  0.435205  
CSPS-CFR  -0.068383  0.234887  0.347078  1.12  -0.436296  -0.751577  0.185666  -0.441661  0.0659646  0.0591297  -0.772197  
CFPS-CFR  0.525415  0.605187  0.447323  1.27927  0.951379  -0.336826  1.08186  0.0656329  0.21563  0.0158859  0.235663  
CFPS-CFR_EX+IN  0.46726  -0.016522  1.30348  1.4489  0.289075  -0.116638  0.973944  0.199477  0.146406  0.289159  0.00775935  
TIPS-CFR_EX+IN  0.290189  0.0375616  1.41943  1.03971  0.22283  0.297341  1.04721  0.47249  -0.034601  0.311013  0.28294  
BEHAV-CFR  -0.0298451  0.181254  1.52642  1.33569  -0.198622  0.676655  0.830092  1.08627  0.164521  -0.353492  0.52934  
BR  2.07776  1.70008  3.29238  4.5  2.05847  2.90636  3.31946  2.92086  1.88584  2.47566  2.87574  
t = 13
CFR  0.115528  2.44249e-15  0.718318  -0.773022  0  1.02832  0.795271  1.16714  -0.438206  -0.319478  1.66552  
CFR_EX+IN  0.197439  0  0.676738  -0.116523  -4.44089e-16  1.01564  0.920143  1.1901  -0.465856  -0.247033  1.65672  
CFR_IN  0.50627  -0.200182  0.096874  2.10391  -4.44089e-16  0.181395  1.41002  0.394967  0.267588  -0.889637  1.24611  
A-CFR_IN  -2.10851  1.26565e-14  1.43562  1.04215  -1.02245  0.416164  1.01902  1.55807  -0.16017  -3.25844  2.04245  
BPS-CFR  -0.0930973  0.446759  0.725579  1.11496  0  0.588162  0.74173  0.914481  -0.3909  -0.0264041  1.39103  
TIPS-CFR  0.50627  0.490238  0.345238  -0.718361  -2.22045e-15  0.407778  1.03782  0.602662  -0.896651  -0.414197  1.06481  
CSPS-CFR  0.50627  0.5  0.0731975  1.22872  -0.00884204  -0.0259592  0.171236  0.275464  0.154712  -0.0617507  0.810217  
CFPS-CFR  0.50627  0.5  0.0373265  -1.766  4.44089e-16  0.19203  0.767437  0.137542  -0.36316  0.433862  0.79515  
CFPS-CFR_EX+IN  -0.185224  0.491389  0.907023  2.41571  -0.140789  0.684622  0.919419  0.9843  0.0335049  0.124937  1.39816  
TIPS-CFR_EX+IN  0.118046  0.5  0.68437  0.89352  -8.88178e-16  0.637798  0.933644  0.902916  -0.460798  0.0902093  1.3778  
BEHAV-CFR  -0.669218  -0.355994  -0.0663344  -1.47112  -1.33227e-15  -0.611519  0.280238  -0.164021  -0.628495  -0.705385  0.286516  
BR  1.96588  1.5  2.34211  4.5  1.5  2.62589  2.33083  2.47467  1.62014  1.86052  2.90456  
t = 14
CFR  0  0.0130515  0.125043  2.25501  0  1.26168  0.398237  0.60661  -0.259543  -0.172778  1.87946  
CFR_EX+IN  -8.88178e-16  4.44089e-16  0.129296  2.4998  0  1.26168  0.323293  0.612724  -0.311752  -0.124068  1.87946  
CFR_IN  4.44089e-16  0.302056  0.0187989  2.6162  0  1.29507  0.562044  0.687469  0.255555  0.00223218  1.9955  
A-CFR_IN  -2.13085  -0.100982  -0.0491109  0.867538  -0.775837  0.263293  0.0538153  0.368179  0.246103  -2.06476  1.62077  
BPS-CFR  0  0.0345578  0.0455638  2.82651  0  1.27183  0.266099  0.621527  -0.0909963  -0.0212186  1.85079  
TIPS-CFR  -3.9968e-15  0.00257388  -0.878091  0.543623  -4.44089e-16  0.291105  -0.0860644  -0.392373  -0.533994  -0.013521  0.775856  
CSPS-CFR  -4.44089e-16  0.1786  -0.174972  2.82651  4.44089e-16  0.981917  2.22045e-16  0.337555  0.255555  -0.0230467  1.54326  
CFPS-CFR  4.44089e-16  0.399018  -0.750916  1.00698  -1.77636e-15  0.807557  0.419657  0.0410383  0.1188  -0.0469682  1.52521  
CFPS-CFR_EX+IN  -0.179114  -0.0497858  -0.154444  2.82651  -4.44089e-16  1.14272  0.296978  0.548151  0  -0.0427579  1.69837  
TIPS-CFR_EX+IN  -1.77636e-15  -0.0494794  -0.142667  2.82651  -4.44089e-16  1.15051  0.180029  0.55223  -0.0780145  0  1.83985  
BEHAV-CFR  -3.10862e-15  -0.497581  -1.64868  -0.500062  -1.33227e-15  -0.323079  0.455007  -0.786427  -1.26891  -0.929296  0.442752  
BR  1.5  1.5  1.58956  4.53491  1.27584  2.36417  1.51634  1.96905  1.50041  1.5  2.69986  
t = 15
CFR  0  -0.0383704  0.670282  1.74426  2.22045e-16  0.286978  -0.063235  0.107699  -0.0830641  0.309999  1.56983  
CFR_EX+IN  -8.88178e-16  4.44089e-16  0.519899  2.05513  2.22045e-16  0.305546  0.332597  0.0147368  -0.0436409  0.290286  1.69774  
CFR_IN  0  -0.0458382  0  2.05513  2.22045e-16  0.173947  -0.252691  0.107699  -0.630229  -0.511037  1.723  
A-CFR_IN  -2.06531  -0.334871  0.467231  1.35694  -0.364846  0.3241  0.193167  -0.0503844  0.496523  -1.09122  1.723  
BPS-CFR  -4.44089e-16  0.0931767  0.540938  2.05513  0  0.238612  0.152294  0.0575377  -0.216272  0.257351  1.66722  
TIPS-CFR  -2.22045e-15  0.165129  0.381741  2.05513  -4.44089e-16  0  0.094935  -0.028683  0.569681  0.234238  1.59821  
CSPS-CFR  -8.88178e-16  0.165129  0.168852  2.05513  0  0.237939  8.88178e-16  0.0592932  -0.630229  0.166227  1.5601  
CFPS-CFR  -2.22045e-15  -0.0777433  0.640329  1.71007  2.22045e-16  -0.07347  0.679472  0  0.480268  0.626749  1.67919  
CFPS-CFR_EX+IN  -4.44089e-16  0.159949  0.438939  2.05513  -2.22045e-16  0.313912  0.0792266  -0.118002  2.22045e-16  0.168301  1.61192  
TIPS-CFR_EX+IN  -1.33227e-15  0.159438  0.664393  2.05513  -2.22045e-16  0.203738  0.161666  -0.00339335  0.0713718  0  1.6197  
BEHAV-CFR  -4.44089e-15  -0.270539  -1.05823  1.13208  -6.66134e-16  -1.18223  -0.270069  0.107699  0.592047  0.627774  0.372021  
BR  1.19909  1.5  1.5  4.5  0.864846  1.62663  1.50015  1.90661  1.5  1.5  2.50678  
t = 16
CFR  0  -0.0308151  1.33227e-15  0.0795423  0  0.179194  0.0796223  0.657306  -0.143485  0.0256833  1.927  
CFR_EX+IN  -6.66134e-16  4.44089e-16  2.22045e-15  0.0795423  0  0.182789  0.168433  0.657306  -0.109424  0.0437945  1.927  
