learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
BPS-CFR  0.763479  0.181932  0.604958  0.226883  0.0744997  0.368608  0.495662  0.755564  0.0260205  0.28189  
TIPS-CFR  1.13558  0.93377  0.350534  0.170475  0.565612  0.1  0.585706  0.349614  0.149792  -0.0063259  
CSPS-CFR  0.0360099  0.18551  0.648  0.139605  0.269321  0.448059  0.183535  0.816466  0.0459503  -0.0893961  
CFPS-CFR  0.458296  1.20279  0.00950756  0.291304  0.350437  0.238055  0.459235  0.03454  -0.00417139  0.403455  
CFPS-CFR_EX+IN  0.0141056  0.251841  0.828521  0.147032  0.0899659  0.577526  0.277315  0.788356  0.137154  0.147066  
TIPS-CFR_EX+IN  -0.0614911  0.390244  0.536069  0.198242  0.0722349  0.798541  0.393665  0.699772  0.141113  0.125715  
t = 64
CFR  0.0710686  0.584141  0.938822  0.189678  0.245547  0.992781  0.499148  0.417687  0.0856251  0.195652  
CFR_EX+IN  -0.0256672  0.0685512  0.374044  0.341592  0.60899  0.635456  0.46299  1.35464  0.411244  0.904739  
CFR_IN  0.715794  0.663172  0.0605381  0.170322  0.299627  0.0402105  0.789441  0.333999  0.152333  0.35151  
A-CFR_IN  0.191217  -0.235109  0.397914  0.1  0.121896  0.327974  0.0396353  0.0251992  0.23735  0.165711  
BPS-CFR  0.318951  0.0780895  0.531685  0.22358  0.0771979  0.165914  0.674628  0.847236  0.0305743  0.269684  
TIPS-CFR  1.01668  0.764764  0.317229  0.200696  0.678725  0.1  0.655642  0.250248  0.18282  0.000107221  
CSPS-CFR  0.0402775  0.248811  0.758206  0.12305  0.191482  0.354585  0.161836  0.582335  -0.0404623  -0.0962354  
CFPS-CFR  0.608316  1.02973  0.0432391  0.25533  0.267151  0.254817  0.572968  0.0410028  0.0036  0.571271  
CFPS-CFR_EX+IN  0.0439779  0.176716  0.842656  0.10767  0.0823761  0.525959  0.312599  0.775957  0.10092  0.155663  
TIPS-CFR_EX+IN  -0.109381  0.414872  0.642003  0.211339  0.0424798  0.771092  0.44188  0.741604  0.148994  0.147421  
t = 65
CFR  0.0714808  0.588245  1.17671  0.197419  0.331741  0.697719  0.302806  0.18164  0.0928417  0.201803  
CFR_EX+IN  -0.00537419  0.0547379  0.353662  0.356435  0.634287  0.741386  0.510895  1.38771  0.322408  1.07405  
CFR_IN  0.606451  0.740138  0.0634181  0.175406  0.257732  0.0810338  0.644818  0.274553  0.155903  0.225  
A-CFR_IN  0.199298  -0.282811  0.425088  0.1  0.116175  0.360342  0.0341183  0.0326501  0.30905  0.253751  
BPS-CFR  0.22952  0.0129512  0.596754  0.223115  0.0825582  -0.00151687  0.678491  0.879862  0.0358118  0.280477  
TIPS-CFR  0.992377  0.613088  0.235314  0.213778  0.771143  0.1  0.729867  0.177974  0.223584  -0.00430963  
CSPS-CFR  0.0821294  0.217508  0.978939  0.110933  0.187344  0.364132  0.157746  0.421885  -0.0744471  -0.0981065  
CFPS-CFR  0.707657  1.04893  0.0763018  0.126506  0.232478  0.267568  0.631564  0.0461236  0.00972473  0.723153  
CFPS-CFR_EX+IN  0.189084  0.315338  0.85571  0.0678987  0.073647  0.581547  0.331955  0.766226  0.0788785  0.165612  
TIPS-CFR_EX+IN  -0.123413  0.4369  0.742445  0.195222  -0.0080564  0.752913  0.521029  0.797431  0.157803  0.164713  
t = 66
CFR  0.0748674  0.59242  1.40568  0.201984  0.471294  0.43792  0.201087  0.0670667  0.124053  0.221638  
CFR_EX+IN  0.0153509  0.05  0.369677  0.298391  0.652761  0.59697  0.456281  1.34942  -0.017879  1.19845  
CFR_IN  0.476907  0.78098  0.0664548  0.185529  0.195217  0.12192  14.9713  0.222829  0.159224  0.175654  
A-CFR_IN  0.204185  -0.317186  0.426432  0.1  0.0495578  0.370333  0.0188139  -0.0405722  0.384531  0.260151  
BPS-CFR  0.167717  -0.0438644  0.719331  0.239957  0.091836  -0.130957  0.671136  0.50964  0.0469559  0.290592  
TIPS-CFR  0.927037  0.701954  0.169778  0.222995  0.840899  0.1  0.823322  0.115998  0.50042  0.470889  
CSPS-CFR  0.110324  0.561444  -4.08579  0.0998449  0.187459  0.33309  0.153239  0.126251  -0.0471029  -0.0963573  
CFPS-CFR  0.76856  1.13949  0.111458  0.122747  0.407495  0.279011  0.926912  0.0513508  0.709608  0.930826  
CFPS-CFR_EX+IN  0.319503  0.671426  0.874716  0.0355239  0.0593214  0.381246  0.290777  0.268812  0.0644694  0.173331  
TIPS-CFR_EX+IN  -0.126369  0.446908  0.768473  0.210002  -0.0373962  0.390661  0.55241  0.694824  0.165973  0.181536  
t = 67
CFR  0.0810029  0.596987  1.53158  0.205009  0.415322  0.426062  0.124043  0.0670667  0.189982  0.253038  
CFR_EX+IN  0.0380669  0.05  0.236208  0.250191  0.669138  0.58318  0.567402  1.20758  -0.128278  1.31588  
CFR_IN  0.383577  0.928226  0.0557231  0.194595  0.2  0.172219  1.04504  0.170847  0.623548  0.045225  
A-CFR_IN  0.207497  -0.296324  0.413954  0.1  -0.0126923  0.362269  0.00521318  -0.152082  0.411898  0.189416  
BPS-CFR  0.237164  -0.101875  0.794192  0.254184  0.106654  -0.218826  0.666362  0.138163  0.116748  0.297783  
TIPS-CFR  0.754234  0.744969  0.103053  0.230543  0.883807  0.113573  0.915534  0.0574052  0.523774  0.751356  
CSPS-CFR  0.14546  0.250913  0.850105  0.100409  0.183207  0.288696  0.142812  0.123148  0.00441335  -0.0938796  
CFPS-CFR  0.76856  1.30174  0.154364  0.294405  0.584354  0.290352  1.1828  0.0572683  0.778346  0.959704  
CFPS-CFR_EX+IN  0.370565  0.784514  0.586428  0.0169957  -0.00550773  0.424242  0.251482  0.196928  0.0493058  0.187696  
TIPS-CFR_EX+IN  -0.119794  0.221439  0.832881  0.251322  -0.05802  0.168894  0.541216  0.672826  0.181992  0.19942  
t = 68
CFR  0.0897337  0.602406  0.703905  0.210064  0.318482  0.494124  0.115757  0.0670667  0.191771  0.26196  
CFR_EX+IN  0.0650534  0.05  0.244746  0.0501892  0.685392  0.605231  0.601587  1.06684  -0.195615  1.38075  
CFR_IN  0.737924  0.977668  0.0635603  0.201968  0.2  0.250925  3.78656  0.109601  0.900171  0.00983896  
A-CFR_IN  0.213079  -0.196064  0.398053  0.1  -0.0670423  0.30254  0.0028156  -0.15553  0.340315  0.217723  
BPS-CFR  0.254555  -0.166766  0.794192  0.271395  0.11762  -0.227936  0.666057  -0.117978  0.1589  0.302827  
TIPS-CFR  0.64151  0.729826  0.0172685  0.241568  0.887616  0.123304  0.969257  -0.00268515  0.793269  0.780001  
CSPS-CFR  0.156564  0.297873  0.4302  0.0956953  0.172019  0.270483  0.13029  0.135696  0.044563  -0.0919316  
CFPS-CFR  0.76856  1.45325  0.217265  0.263583  0.713824  0.302595  1.3302  0.0649138  0.791998  0.989556  
CFPS-CFR_EX+IN  0.397428  0.833695  0.413547  0.0254924  -0.0407498  0.145301  0.233789  0.178404  0.0269475  0.205731  
TIPS-CFR_EX+IN  -0.107425  0.191556  0.890855  0.247833  -0.0739512  0.128591  0.530754  0.681325  0.200275  0.21866  
t = 69
CFR  0.1  0.609567  0.274679  0.222226  0.378332  0.518386  0.113478  0.0670667  0.196258  0.266793  
CFR_EX+IN  0.1007  0.0525053  0.38196  -0.0574799  0.683176  0.630361  0.685262  0.939687  -0.186774  1.43194  
CFR_IN  0.989537  0.86867  0.0711846  0.209827  0.578743  0.316804  1.19045  0.0334311  0.923893  0.0262095  
A-CFR_IN  0.2223  -0.101582  0.370302  0.1  -0.103535  0.189884  0.0201857  -0.135247  0.260342  0.329186  
BPS-CFR  0.228263  -0.186157  0.158867  0.268636  0.123806  -0.230656  0.668035  -0.0832959  0.199649  0.304517  
TIPS-CFR  0.596662  0.777745  -0.073911  0.258278  0.886806  0.130576  0.875901  -0.057071  0.763875  0.763632  
CSPS-CFR  0.165089  0.340747  0.865163  0.085878  0.160375  0.322131  0.102781  0.237199  0.0776901  -0.090265  
CFPS-CFR  0.76856  1.54515  0.298187  0.262291  0.716616  0.3005  1.44073  0.0770664  0.799464  0.987417  
CFPS-CFR_EX+IN  0.412465  0.790195  0.420429  0.0367207  -0.0747078  0.17181  0.220963  0.181852  0.0157076  0.22492  
TIPS-CFR_EX+IN  -0.0949531  -0.120082  0.837061  0.198436  -0.0861094  0.119785  0.521783  0.698549  0.217619  0.283398  
t = 70
CFR  0.1  0.620755  0.184844  0.246348  -0.173627  0.600216  0.101005  0.0670667  0.202923  0.276439  
CFR_EX+IN  0.156241  0.0598182  0.532588  -0.15973  0.674208  0.622138  0.668979  0.808011  -0.0783278  1.2539  
CFR_IN  1.09702  0.73653  0.0769398  0.217489  0.625  0.329017  0.95588  -0.0187566  0.832561  0.132268  
A-CFR_IN  0.202484  -0.0659132  0.339434  0.1  -0.127499  0.107889  0.0971752  -0.120037  0.140245  0.397763  
BPS-CFR  0.617612  -0.190001  0.094192  0.23226  0.129528  -0.201575  0.673358  0.131545  0.231392  0.304454  
TIPS-CFR  0.566605  0.946168  -0.124462  0.272002  0.870903  0.141714  0.74237  -0.126242  0.699059  0.70363  
CSPS-CFR  0.175276  0.335783  1.00933  0.0509409  0.146724  0.400803  0.0913594  0.433715  0.0858053  -0.0887517  
CFPS-CFR  0.76856  1.60434  0.308644  0.254306  0.661774  0.312534  1.38551  0.1  0.768353  0.939505  
CFPS-CFR_EX+IN  0.41782  0.597066  0.52283  0.055907  -0.0942094  0.228582  0.202998  0.258709  0.0125727  0.24708  
TIPS-CFR_EX+IN  -0.0836385  0.0657936  0.626104  0.180639  -0.0968002  0.122705  0.513621  0.715607  0.23654  0.387995  
t = 71
CFR  0.1  0.629592  0.183795  0.261403  -0.28003  0.662618  0.0811675  0.0712801  0.211332  0.252356  
CFR_EX+IN  0.2  0.0655818  0.589456  -0.155185  0.663084  0.721507  0.492846  0.812983  0.0110447  1.2746  
CFR_IN  1.13991  0.677748  0.0904552  0.232311  0.625  0.338061  1.05155  -0.0757914  0.7824  0.25688  
A-CFR_IN  0.1952  -0.0694473  0.272758  0.1  -0.144969  0.0410265  0.109413  -0.113154  0.0795882  0.406207  
BPS-CFR  0.720316  -0.192777  0.094192  0.221235  0.137016  -0.198245  0.683465  0.152086  0.289344  0.287922  
TIPS-CFR  0.566304  0.888127  -0.157021  0.284028  0.866057  0.156748  0.614017  -0.158494  0.642327  0.654819  
CSPS-CFR  0.180458  0.378618  1.00712  0.0431066  0.129305  0.40878  0.0821753  0.484168  0.0965492  -0.0873111  
CFPS-CFR  0.765189  1.48744  0.320713  0.251851  0.75743  0.323985  1.19641  0.1  0.627412  0.886571  
CFPS-CFR_EX+IN  0.403113  0.470115  0.605183  0.0679806  -0.131582  0.28107  0.163312  0.390361  0.0153922  0.272561  
TIPS-CFR_EX+IN  -0.0466422  0.238264  0.554041  0.191173  -0.0928069  0.100719  0.505835  0.674017  0.261439  0.49552  
t = 72
CFR  0.1  0.598672  0.257091  0.272784  -0.256448  0.573731  0.0731141  0.0792773  0.234302  0.201444  
CFR_EX+IN  0.204218  0.0713505  0.625661  -0.124723  0.647584  0.77825  0.0232267  0.800694  0.0771341  1.27077  
CFR_IN  1.21022  0.641155  0.1  0.246426  0.625  0.342887  0.985643  -0.141772  0.746026  0.306247  
A-CFR_IN  0.191342  -0.0576716  0.217757  0.1  -0.156042  -0.0202879  0.114261  -0.102461  0.0570521  0.42221  
BPS-CFR  0.729486  -0.191455  0.094192  0.213603  0.146829  -0.187375  0.649468  -0.0638987  0.276558  0.269782  
TIPS-CFR  0.632855  0.854083  -0.192028  0.295561  0.853978  0.170687  0.56501  -0.171386  0.543988  0.634945  
CSPS-CFR  0.164162  0.997509  1.14638  0.0406095  0.131327  0.349169  0.0709339  0.484043  0.129307  -0.0858821  
CFPS-CFR  0.758792  1.46848  0.335684  0.248207  1.03937  0.32777  1.10541  0.1  0.51563  0.834999  
CFPS-CFR_EX+IN  0.300084  0.380609  0.612947  0.0996894  -0.11187  0.362517  0.114597  0.478685  0.0224967  0.302334  
TIPS-CFR_EX+IN  0.0267997  0.350764  0.608017  0.201869  -0.0854019  0.11017  0.498094  0.652889  0.294395  0.574987  
t = 73
CFR  0.1  0.541816  0.345301  0.286398  -0.214509  0.53715  0.0656062  0.151215  0.250966  0.123765  
CFR_EX+IN  0.211974  0.0783897  0.643425  -0.0669001  0.62291  0.728771  0.0922741  0.862113  0.0757998  1.26505  
CFR_IN  1.25854  0.625479  0.1  0.26219  0.625  0.334978  0.997444  -0.2  0.635153  0.583351  
A-CFR_IN  0.194179  -0.0248051  0.145364  0.1  -0.155115  -0.0820162  0.111771  -0.0886291  0.0506819  0.432247  
BPS-CFR  0.726691  -0.176138  0.094192  0.196413  0.156756  -0.157638  0.478313  -0.10467  0.252285  0.253865  
TIPS-CFR  0.80866  0.87624  -0.187054  0.307685  0.839506  0.184956  0.569188  -0.166233  0.503949  0.627122  
CSPS-CFR  0.150477  1.20195  1.16071  0.0496093  0.179493  0.277465  0.0619128  0.487836  0.178241  -0.0846361  
CFPS-CFR  0.595655  1.46298  0.35  0.239769  1.10297  0.323926  1.18415  0.102402  0.482384  0.811981  
CFPS-CFR_EX+IN  0.232873  0.32246  0.690467  0.136122  -0.0827417  0.397519  0.0951894  0.463616  0.0339896  0.326884  
TIPS-CFR_EX+IN  0.1046  0.580408  0.18486  0.208556  -0.076861  0.122712  0.490281  0.720096  0.322298  0.678891  
t = 74
CFR  0.1  0.497841  0.574915  0.299597  -0.0185049  0.588051  0.0440525  0.23001  0.265072  0.0874563  
CFR_EX+IN  0.217973  0.0895144  0.648498  0.0152308  0.598957  0.663149  0.195334  1.07591  -0.0483265  1.24732  
CFR_IN  1.24573  0.625876  0.1  0.275599  0.654997  0.328492  1.07187  -0.2  0.590856  0.625  
A-CFR_IN  0.196919  0.0302567  0.0805374  0.1  -0.117359  -0.119078  0.124009  -0.0706246  0.0470594  0.407887  
BPS-CFR  0.573376  -0.148854  0.103209  0.127021  0.167509  -0.109031  0.383647  -0.0636696  0.224774  0.239078  
TIPS-CFR  0.843731  0.900571  -0.181428  0.314979  0.813091  0.19789  0.657223  -0.160579  0.501746  0.558863  
CSPS-CFR  0.148395  0.96659  1.19727  0.0936829  0.20434  0.227501  0.0634431  0.489836  0.258227  -0.0717502  
CFPS-CFR  0.4217  1.33113  0.35  0.227453  1.09973  0.320424  1.20973  0.113616  0.491943  0.809554  
CFPS-CFR_EX+IN  0.178999  0.299988  0.747373  0.164577  -0.0497289  0.400239  0.0792763  0.395778  0.05151  0.35527  
TIPS-CFR_EX+IN  0.120955  0.691283  0.128151  0.216295  -0.0672936  0.257108  0.483115  0.771784  0.345804  0.815993  
t = 75
CFR  0.1  0.461699  0.843022  0.313927  0.243197  0.668715  0.0190863  0.277697  0.276128  0.0660595  
CFR_EX+IN  0.222903  0.1  0.826475  0.0904622  0.600682  0.647769  0.371445  1.14667  0.0180709  1.25187  
CFR_IN  1.51371  0.538685  0.1  0.288162  0.701715  0.322412  1.10776  -0.2  0.618743  0.625  
A-CFR_IN  0.200488  0.0794515  0.0241892  0.1  -0.0928692  -0.137387  0.128478  -0.0446917  0.118564  0.312862  
BPS-CFR  0.303112  -0.154719  0.12843  0.0740315  0.180063  -0.0433484  0.30076  -0.00708174  0.187972  0.222274  
TIPS-CFR  0.755785  0.910931  -0.17564  0.31784  0.776547  0.209558  0.79549  -0.148741  0.493815  0.534456  
CSPS-CFR  0.151614  0.591408  1.2143  0.120424  0.231582  0.238063  0.0637871  0.484453  0.275  -0.0347069  
CFPS-CFR  0.320647  1.24376  0.35  0.208902  1.12159  0.315195  1.33306  0.121485  0.545389  0.628734  
CFPS-CFR_EX+IN  0.131049  0.0650118  0.703796  0.151135  -0.00556599  0.397415  0.0452277  0.255657  0.0804669  0.414617  
TIPS-CFR_EX+IN  0.13354  0.82465  0.128151  0.236025  -0.0536338  0.301547  0.439837  0.855031  0.366047  0.77155  
t = 76
CFR  0.1  0.430226  1.07533  0.327986  0.389064  0.760924  -0.00484616  0.411308  0.284783  0.078321  
CFR_EX+IN  0.227196  0.1  0.841072  0.161252  0.602548  0.672176  0.432661  1.24741  -0.00261101  1.27162  
CFR_IN  2.04465  0.531695  0.1  0.301506  0.750428  0.301545  1.1554  -0.198679  0.643329  0.625  
A-CFR_IN  0.201441  0.134491  -0.031123  0.1  -0.0893629  -0.156785  0.128037  0.00329509  0.275032  0.185115  
BPS-CFR  0.116797  -0.161063  0.152353  0.035903  0.186446  0.0128596  0.220024  0.122041  0.123988  0.198886  
TIPS-CFR  0.693177  0.919197  -0.143714  0.321737  0.742616  0.221819  0.910446  -0.12858  0.495984  0.525676  
CSPS-CFR  0.156685  0.386756  1.23281  0.145354  0.245624  0.23202  0.0638206  0.505287  0.269919  0.00588481  
CFPS-CFR  0.0999578  1.07046  0.348899  0.173871  1.12079  0.309458  1.31402  0.128595  0.648898  0.488505  
CFPS-CFR_EX+IN  0.0856643  0.00702033  0.669441  0.129669  0.0712149  0.39016  0.047946  -0.00649296  0.132623  0.435882  
TIPS-CFR_EX+IN  0.137886  0.85835  0.128151  0.267338  -0.0299388  0.316781  0.375028  0.878466  0.384908  0.698176  
t = 77
CFR  0.1  0.401612  1.14354  0.341967  0.418969  0.791139  -0.029668  0.448632  0.257444  0.0945176  
CFR_EX+IN  0.2311  0.1  0.841508  0.160574  0.604597  0.706926  0.416121  1.29033  0.153569  1.08268  
CFR_IN  1.93081  0.501131  0.1  0.316082  0.793541  0.289679  1.19275  -0.177908  0.706136  0.624463  
A-CFR_IN  0.202708  0.255499  -0.0865485  0.1  -0.0949554  -0.157537  0.127751  0.0494485  0.337979  0.0977812  
BPS-CFR  0.0757207  -0.16803  0.173421  0.0213163  0.186355  0.105446  0.134075  0.23182  0.1  0.159975  
TIPS-CFR  0.623782  0.949852  -0.123463  0.314731  0.595095  0.237672  1.03476  -0.117087  0.477674  0.522553  
CSPS-CFR  0.163731  0.353278  1.25364  0.180002  0.244541  0.177925  0.065844  0.518454  0.263352  0.0506883  
CFPS-CFR  -0.0342527  0.903144  0.33159  0.139416  1.05675  0.316069  1.31237  0.13514  0.700296  0.505631  
CFPS-CFR_EX+IN  0.0594698  -0.0783479  0.501135  0.14891  0.1  0.390148  0.0370579  -0.114142  0.185593  0.397847  
TIPS-CFR_EX+IN  0.138112  0.838479  0.165941  0.296197  0.0183859  0.320665  0.313997  0.803625  0.427227  0.608118  
t = 78
CFR  0.1  0.374677  1.17922  0.354745  0.471396  0.74291  -0.0581697  0.413246  0.229807  0.093495  
CFR_EX+IN  0.234774  0.1  0.841426  0.137798  0.48768  0.766191  0.404737  1.58575  0.314494  1.00932  
CFR_IN  1.79618  0.442537  0.105851  0.325194  0.816565  0.282243  1.21637  -0.160981  0.757858  0.569668  
A-CFR_IN  0.197981  0.294747  -0.125183  0.1  -0.10779  -0.14237  0.164918  0.061368  0.365592  0.1332  
BPS-CFR  0.0849824  -0.131668  0.238749  0.00867044  0.208271  0.294846  0.132144  0.407864  0.1  0.122145  
TIPS-CFR  0.677194  0.994092  -0.106635  0.301975  0.200987  0.255434  1.10177  -0.144708  0.471655  0.483777  
CSPS-CFR  0.194228  0.329409  1.26435  0.138108  0.217556  0.178933  0.0699209  0.535723  0.23976  0.11256  
CFPS-CFR  -0.111551  0.494687  0.317484  0.130169  0.982919  0.39897  1.34207  0.14173  0.692171  0.614338  
CFPS-CFR_EX+IN  0.0285507  -0.131375  0.382094  0.169149  0.1  0.385858  0.00130975  -0.0497486  0.209327  0.394889  
TIPS-CFR_EX+IN  0.142143  0.692202  0.257731  0.284006  0.0695807  0.40264  0.2564  0.707719  0.476699  0.532408  
t = 79
CFR  0.1  0.334195  1.22108  0.312746  0.534283  0.77279  -0.0958137  0.364007  0.227392  0.0902003  
CFR_EX+IN  0.240952  0.1  0.829671  0.149686  0.306916  0.817175  0.477941  1.52242  0.447154  0.930359  
CFR_IN  1.63988  0.408603  0.115184  0.331515  0.812616  0.283248  0.797798  -0.145987  0.647998  0.560845  
A-CFR_IN  0.269422  0.263801  -0.157643  0.1  -0.116604  -0.120651  0.227537  0.0840206  0.347143  0.276166  
BPS-CFR  0.1251  -0.00731884  0.220707  -0.00413366  0.227601  0.368464  0.141777  0.370191  0.1  0.1  
TIPS-CFR  0.655383  0.993163  -0.0944639  0.283876  0.0530221  0.273474  1.06003  -0.0538295  0.446543  0.466897  
CSPS-CFR  0.251532  0.376178  1.54766  0.0763916  0.188656  0.163655  0.0741365  0.543608  0.212429  0.17874  
CFPS-CFR  -0.100013  0.450452  0.304989  0.112482  1.09675  0.205895  1.32321  0.148892  0.686443  0.695941  
CFPS-CFR_EX+IN  -0.0229906  -0.134083  0.569316  0.186005  0.1  0.389823  -0.0145546  -0.0229885  0.225285  0.476531  
TIPS-CFR_EX+IN  0.14791  0.758662  0.379038  0.210893  0.1  0.443131  0.193661  0.625247  0.538535  0.500827  
t = 80
CFR  0.1  0.231433  1.24357  0.246798  0.611124  0.81373  -0.113469  0.248678  0.244744  0.0914653  
CFR_EX+IN  0.25901  0.1  0.845603  0.151468  0.203735  0.748338  0.562749  1.33426  0.487885  1.08437  
CFR_IN  1.51808  0.349594  0.123313  0.33288  0.822373  0.271262  0.677791  -0.131503  0.496468  0.599779  
A-CFR_IN  0.39123  0.240026  -0.175398  0.1  -0.107338  -0.0925398  0.219294  0.1  0.331318  0.35553  
BPS-CFR  0.15099  0.0732074  0.21599  -0.0035275  0.239679  0.426167  0.150415  0.331642  0.1  0.100198  
TIPS-CFR  0.634646  1.06889  -0.0752017  0.26045  -0.0411155  0.284408  0.968294  -0.0533587  0.453316  0.468761  
CSPS-CFR  0.300463  0.394992  1.64136  0.0720269  0.162968  0.207335  0.0796375  0.440568  0.190563  0.191605  
CFPS-CFR  -0.0118831  0.491279  0.292919  0.1  1.12813  0.155445  1.23695  0.163077  0.667207  0.717696  
CFPS-CFR_EX+IN  -0.0952016  -0.125895  0.83182  0.203384  0.1  0.365065  -0.0469917  0.0555656  0.242131  0.431572  
TIPS-CFR_EX+IN  0.1515  0.776032  0.454274  0.169257  0.0997878  0.435257  0.170325  0.600338  0.604813  0.487302  
t = 81
CFR  0.103581  0.145775  1.27055  0.205673  0.719769  0.86409  -0.122276  0.121181  0.254993  0.107182  
CFR_EX+IN  0.274693  0.0976547  0.81255  0.14726  0.129576  0.666961  0.613009  1.21548  0.514043  1.29542  
CFR_IN  1.33634  0.407495  0.141901  0.328605  0.830904  0.278394  0.668602  -0.116861  0.50319  0.713421  
A-CFR_IN  0.468779  0.228103  -0.174326  0.1  -0.0966398  -0.0531385  0.248725  0.1  0.316466  0.409076  
BPS-CFR  0.172102  0.13071  0.210611  -0.0127339  0.245235  0.456456  0.1582  0.390641  0.1  0.102932  
TIPS-CFR  0.652443  1.15532  -0.0769469  0.227615  -0.0906842  0.296371  0.833091  -0.0850533  0.48361  0.473128  
CSPS-CFR  0.328501  0.407872  1.64423  0.0352843  0.139075  0.270747  0.0873599  0.540999  0.179206  0.205845  
CFPS-CFR  0.0792  0.66777  0.280717  0.1  0.921523  0.249934  1.24088  0.184193  0.603455  0.686167  
CFPS-CFR_EX+IN  -0.123283  -0.112622  0.739349  0.221931  0.1  0.296761  -0.0581346  0.231228  0.259606  0.433633  
TIPS-CFR_EX+IN  0.14214  0.665105  0.492138  0.141702  0.0967652  0.417775  0.144898  0.636883  0.663349  0.477294  
t = 82
CFR  0.106576  0.0771561  1.05149  0.183565  0.87998  0.884114  -0.119273  0.121181  0.253832  0.0956349  
CFR_EX+IN  0.287775  0.093582  0.754675  0.149043  0.0765506  0.691234  0.658484  1.03265  0.540247  1.43138  
CFR_IN  1.34691  0.521469  0.160386  0.321529  0.839018  0.252447  0.656191  -0.0909354  0.521641  0.774069  
A-CFR_IN  0.489193  0.214368  -0.165835  0.1  -0.039004  -0.0294206  0.26395  0.100992  0.270061  0.462429  
BPS-CFR  0.203585  0.20358  0.207019  0.00843944  0.252369  0.460442  0.124653  0.457421  0.1  0.1069  
TIPS-CFR  0.680115  1.2833  -0.0406663  0.20785  -0.130935  0.329235  0.63821  -0.104447  0.555287  0.476691  
CSPS-CFR  0.340017  0.409678  1.65093  0.026989  0.135455  0.546545  0.0983439  0.470867  0.162183  0.224287  
CFPS-CFR  0.0792  0.850963  0.250106  0.102396  0.815461  0.30516  1.28896  0.21033  0.556735  0.465992  
CFPS-CFR_EX+IN  -0.0840585  -0.0816201  0.663473  0.234421  0.1  0.221766  -0.0504197  0.352817  0.284767  0.346738  
TIPS-CFR_EX+IN  0.17351  0.655886  0.510342  0.11437  0.0923319  0.40338  0.114472  0.801807  0.816258  0.458484  
t = 83
CFR  0.109672  0.0121001  0.96014  0.165204  0.95192  0.908687  -0.114217  0.121181  0.208471  0.0924488  
CFR_EX+IN  0.300804  0.0907556  0.627448  0.149868  0.0913653  0.736302  0.690063  0.896325  0.562741  1.31232  
CFR_IN  1.07626  0.608589  0.178347  0.313102  0.847788  0.230507  0.65452  -0.0650744  0.531252  0.799062  
A-CFR_IN  0.503676  0.204792  -0.155722  0.1  0.0332194  -0.0126012  0.282942  0.102224  0.217392  0.481314  
BPS-CFR  0.167407  0.28363  0.20793  0.0162946  0.26018  0.429893  0.0112947  0.508998  0.1  0.111914  
TIPS-CFR  0.630682  1.39022  0.00914869  0.193834  -0.126439  0.404971  0.642831  -0.125299  0.586488  0.480048  
CSPS-CFR  0.345734  0.450532  1.6248  0.0127285  0.174626  0.507745  0.103503  0.450064  0.149541  0.255363  
CFPS-CFR  0.0792  1.04725  0.223257  0.104939  0.774405  0.35527  1.33156  0.226864  0.51146  0.543818  
CFPS-CFR_EX+IN  -0.0184027  -0.0564233  0.62845  0.248039  0.1  0.195058  -0.0378276  0.472321  0.329343  0.504857  
TIPS-CFR_EX+IN  0.191397  0.654742  0.527058  0.100726  0.0866878  0.390046  0.0764151  0.721918  0.842196  0.432254  
t = 84
CFR  0.113072  -0.0558401  0.91266  0.163397  1.0179  0.915817  -0.103886  0.158466  0.152971  0.0818472  
CFR_EX+IN  0.311843  0.0876369  0.628585  0.141078  0.171728  0.792763  0.716967  0.714266  0.584778  1.31891  
CFR_IN  0.81563  0.609665  0.196456  0.300998  0.861266  0.200396  0.699305  -0.0385636  0.534338  0.56668  
A-CFR_IN  0.502413  0.20386  -0.141197  0.1  0.0569252  0.0105783  0.297078  0.103968  0.170055  0.449103  
BPS-CFR  0.125165  0.306361  0.224375  0.0331683  0.269099  0.684232  -0.0685902  0.496504  0.1  0.118088  
TIPS-CFR  0.54502  1.44078  0.0680938  0.174518  -0.234763  0.485312  0.720477  -0.124714  0.595563  0.550137  
CSPS-CFR  0.34948  0.567915  1.44101  0.00144541  0.206  0.413598  0.108919  0.509073  0.144785  0.265937  
CFPS-CFR  0.0587875  1.25908  0.200023  0.107709  0.806708  0.374153  1.14485  0.231809  0.416175  0.613785  
CFPS-CFR_EX+IN  0.0542914  -0.0361021  0.609101  0.260552  0.1  0.208103  -0.0248467  0.556852  0.400234  0.456643  
TIPS-CFR_EX+IN  0.21948  0.684533  0.694679  0.107359  0.0797948  0.226373  0.0353315  0.672419  0.775748  0.393712  
t = 85
CFR  0.116829  -0.130937  0.942483  0.176686  1.0264  0.932275  -0.0591626  0.264649  0.28036  0.07688  
CFR_EX+IN  0.307529  0.0866667  0.632618  0.119176  0.26527  0.920478  0.927912  0.682043  0.601183  1.33331  
CFR_IN  0.611948  0.61675  0.215304  0.272799  0.870249  0.275001  0.725066  -0.00806623  0.53466  0.519452  
