learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
A-CFR_IN  -0.218373  -0.226488  -0.117588  1.38778e-17  -0.159752  -0.113548  -0.127036  -0.126503  -0.181048  -0.169023  -0.0729857  
BPS-CFR  0.0382556  -0.0209174  -0.00331259  1.7585  0  0.0253946  -0.0569268  0.0246481  -0.0594443  -0.0520365  0.188949  
TIPS-CFR  0.184684  0.135932  -0.0248337  1.63373  0.143092  0  0.0615345  -0.000944241  0.0998659  0.101618  0.0607494  
CSPS-CFR  0.0839648  0.0248467  0.0315931  1.76303  0.0524988  0.0624154  -1.11022e-16  0.0618787  -0.00793577  -0.00662989  0.182665  
CFPS-CFR  0.186372  0.138297  -0.0238804  1.63321  0.144785  0.000924631  0.0614125  0  0.102439  0.104273  0.0629924  
CFPS-CFR_EX+IN  0.0906909  0.036031  0.0283165  1.76608  0.0535736  0.0567824  0.000472533  0.056071  0  0.00490057  0.200326  
TIPS-CFR_EX+IN  0.0861766  0.0323771  0.0276692  1.76634  0.0471571  0.0562094  -0.000326065  0.0555073  -0.00495228  -1.66533e-16  0.199507  
BEHAV-CFR  0.19978  0.147469  -0.0900918  1.58755  0.145897  -0.0640022  0.0386405  -0.0648769  0.0971349  0.0995236  0  
BR  1.36584  1.29199  2.30792  2.08519  1.33136  2.31851  1.56145  2.31808  1.24507  1.23736  2.29965  
t = 4
CFR  8.32667e-17  0.010139  0.00261379  1.76117  -0.0101855  -0.0918788  0.0602169  -0.143596  -0.00234273  0.0113791  -0.261334  
CFR_EX+IN  -0.00536388  0  -0.00769659  1.7528  -0.0047796  -0.0962281  0.0585546  -0.123075  -0.00453699  0.000675014  -0.216103  
CFR_IN  0.0296378  0.0343492  -1.66533e-16  1.78765  0.0206996  0.00325765  0.177253  -0.00373863  0.00510023  -0.000846789  -0.0597745  
A-CFR_IN  -0.204075  -0.203222  0.13288  0  -0.247253  0.147987  0.0188198  0.140785  -0.290947  -0.143749  0.0420317  
