learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  -0.0531583  0.0789861  0.104202  0.104584  -0.117488  0.103627  0.1  0.108584  0.264741  0.206483  0.106729  
A-CFR_IN  -0.191218  -0.191615  0.0970083  0.1  -0.189094  0.1  0.1  0.1  0.0607806  0.1  0.1  
BPS-CFR  0.024194  0.203517  0.251585  0.333115  0.0824887  0.0242814  0.126716  -0.35287  0.0623695  0.019959  0.0132122  
TIPS-CFR  0.203249  0.298743  0.0976331  0.1  0.0201503  0.1  0.0848301  0.1  -0.00702447  0.0614897  0.1  
CSPS-CFR  0.23159  0.303193  0.1  0.1  0.242622  0.124774  0.1  0.1  0.0850563  0.0527494  0.111135  
CFPS-CFR  0.278624  0.251897  0.094398  0.1  0.246199  0.1  0.1  0.1  0.221172  0.118623  0.1  
CFPS-CFR_EX+IN  0.504418  0.0847825  0.0907135  0.136503  0.0809621  0.0481755  0.150239  -0.343935  0.0332836  -0.0746415  0.00534737  
TIPS-CFR_EX+IN  0.47218  0.164351  0.130331  0.1  0.127948  0.187593  0.195012  0.325009  0.0577999  -0.168867  0.163188  
BEHAV-CFR  0.187485  -0.0333907  0.0961689  0.1  0.045301  0.1  0.0973591  0.1  0.0593352  0.0730405  0.1  
t = 12
CFR  0.0863655  0.229274  -0.156645  0.261333  0.238903  0.174456  0.226844  -0.274057  0.0899438  0.075495  0.234782  
CFR_EX+IN  -0.0664179  0.0729487  0.0930391  0.34379  -0.0310669  -0.35029  0.14096  -0.325838  -0.0131025  -0.00220832  -0.271214  
CFR_IN  0.127627  0.286177  0.118146  0.115305  -0.0336406  0.105325  0.132209  0.12078  0.37296  0.319747  0.109361  
A-CFR_IN  -0.110079  -0.188501  0.0999165  0.1  -0.177216  0.0964821  0.093356  0.0903453  0.0952611  0.0958437  0.0985199  
BPS-CFR  -0.0752443  0.353294  0.0870249  0.294554  0.0876571  -0.280439  0.153791  -0.317127  0.0371626  0.0511764  -0.31699  
TIPS-CFR  0.0951068  0.348573  0.109718  0.10499  0.0812405  0.101822  0.0954489  0.102197  0.112137  -0.06446  0.102001  
CSPS-CFR  0.197073  0.254096  0.089772  0.11803  0.200638  0.118559  0.110136  0.108137  0.0733054  -0.0935724  0.10529  
CFPS-CFR  0.289511  0.23629  0.102669  0.115555  0.219546  0.108305  0.10151  0.107374  0.202874  0.13902  0.145836  
