learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_IN  0.103467  0.0989062  0.06  0.06  0.103467  0.06  0.06  0.06  0.0989062  0.0989062  
A-CFR_IN  0.103467  0.0989062  0.06  0.06  0.103467  0.06  0.06  0.06  0.0989062  0.0989062  
BPS-CFR  0.142938  0.138384  0.0868326  0.0868326  0.142938  0.0868326  0.0868326  0.0868326  0.138384  0.138384  
TIPS-CFR  0.103467  0.0989062  0.06  0.06  0.103467  0.06  0.06  0.06  0.0989062  0.0989062  
CSPS-CFR  0.103467  0.0989062  0.06  0.06  0.103467  0.06  0.06  0.06  0.0989062  0.0989062  
CFPS-CFR  0.103467  0.0989062  0.06  0.06  0.103467  0.06  0.06  0.06  0.0989062  0.0989062  
CFPS-CFR_EX+IN  0.14413  0.139608  0.0893542  0.0893542  0.14413  0.0893542  0.0893542  0.0893542  0.139608  0.139608  
TIPS-CFR_EX+IN  0.14413  0.139608  0.0893542  0.0893542  0.14413  0.0893542  0.0893542  0.0893542  0.139608  0.139608  
BR  0.353857  0.354824  0.3  0.3  0.353857  0.3  0.3  0.3  0.354824  0.354824  
t = 2
CFR  0.95832  1.27626  0.33564  0.340545  1.15565  0.340545  0.352447  0.338083  1.48672  1.79605  
CFR_EX+IN  1.01343  1.36691  0.360991  0.36646  1.22105  0.36646  0.377604  0.363713  1.59152  1.92146  
CFR_IN  1.11017  1.44138  0.353645  0.358302  1.33468  0.358302  0.359955  0.355957  1.67404  2.01558  
A-CFR_IN  0.564005  0.640606  0.361103  0.365759  0.632593  0.365759  0.367414  0.363415  0.706334  0.802301  
BPS-CFR  1.01092  1.3359  0.360875  0.366132  1.21817  0.366132  0.378312  0.363493  1.55509  1.87721  
TIPS-CFR  1.14097  1.42001  0.361103  0.365759  1.36883  0.365759  0.367414  0.363415  1.64479  1.9744  
CSPS-CFR  1.12742  1.39882  0.394114  0.40053  1.35033  0.40053  0.403444  0.397302  1.61734  1.93727  
CFPS-CFR  1.13078  1.43402  0.357374  0.36203  1.3587  0.36203  0.363684  0.359686  1.66381  2.00101  
CFPS-CFR_EX+IN  1.05806  1.41327  0.381178  0.386916  1.2737  0.386916  0.398259  0.384034  1.64403  1.98291  
TIPS-CFR_EX+IN  1.12362  1.46957  0.407386  0.413475  1.35132  0.413475  0.425076  0.410417  1.70741  2.05656  
BR  3.9354  4.99095  0.867493  0.909398  4.82258  0.909398  0.960204  0.888359  5.87353  7.16232  
t = 3
CFR  1.53799  1.47306  0.457936  0.192828  1.47344  0.192821  2.21858  0.281848  1.33243  1.33632  
CFR_EX+IN  1.50173  1.45015  0.454584  0.184042  1.40063  0.184035  2.19601  0.274672  1.27426  1.24231  
CFR_IN  1.51003  1.35518  0.411403  0.233877  1.4225  0.233876  1.65661  0.289678  1.21791  1.22235  
A-CFR_IN  1.20834  1.22064  0.414581  0.25333  1.1735  0.25333  0.280771  0.320439  0.968076  1.07121  
BPS-CFR  1.50482  1.46905  0.461421  0.193211  1.42462  0.193203  2.21415  0.283182  1.3037  1.26573  
TIPS-CFR  1.50426  1.33831  0.414581  0.253322  1.44068  0.253322  1.4104  0.320432  1.21711  1.25214  
CSPS-CFR  1.50256  1.35126  0.415314  0.248821  1.41945  0.248821  1.59922  0.290732  1.21579  1.22095  
CFPS-CFR  1.50707  1.35404  0.413015  0.243294  1.42176  0.243294  1.59667  0.304655  1.21777  1.22261  
CFPS-CFR_EX+IN  1.45522  1.41724  0.456994  0.183867  1.35534  0.18386  2.19237  0.275276  1.24684  1.2359  
TIPS-CFR_EX+IN  1.39681  1.34289  0.459586  0.183743  1.31602  0.183736  2.18995  0.27597  1.20434  1.21118  
BR  5.91691  5.76519  0.975093  0.759938  5.82909  0.759848  6.09442  0.82432  5.62862  5.63152  
t = 4
CFR  2.4516  2.43522  0.270223  0.229658  2.37953  0.229626  1.83792  0.209835  2.41535  3.16774  
CFR_EX+IN  2.40686  2.3786  0.374914  0.235139  2.33509  0.235165  1.79854  0.22498  2.3623  3.24612  
CFR_IN  1.57483  1.57271  0.277446  0.149481  1.54794  0.149592  2.37684  0.158257  1.54622  1.72427  
A-CFR_IN  1.49004  1.37658  0.277423  0.147717  1.48501  0.147828  0.840195  0.155112  1.25688  1.21622  
BPS-CFR  2.34806  2.46001  0.252504  0.224717  2.4076  0.224688  1.86562  0.20512  2.408  3.77375  
TIPS-CFR  1.28019  1.1104  0.277241  0.147643  1.61928  0.147754  1.78824  0.155015  1.25485  1.47193  
CSPS-CFR  1.2447  1.12828  0.277051  0.144348  1.11023  0.144459  2.05435  0.12837  1.05252  1.52329  
CFPS-CFR  1.59291  1.5846  0.277407  0.148574  1.56216  0.148685  1.9116  0.156661  1.56508  1.63233  
CFPS-CFR_EX+IN  2.29718  2.39636  0.365931  0.227668  2.35287  0.227699  1.7954  0.218389  2.34825  3.64979  
TIPS-CFR_EX+IN  2.35033  2.33464  0.358249  0.218019  2.26656  0.218055  1.83427  0.20924  2.27131  3.21697  
BR  4.51192  4.5159  1.0425  0.733263  4.46473  0.732744  5.27384  0.754064  4.49297  8.61295  
t = 5
CFR  2.79196  2.57062  0.298101  0.405306  2.30322  0.397749  1.87108  0.400835  2.03111  2.33981  
CFR_EX+IN  2.77293  2.54229  0.307275  0.339375  2.26349  0.340512  2.46058  0.345932  1.99654  2.28756  
CFR_IN  2.21989  2.03876  0.160528  0.144445  1.87161  0.142051  2.58675  0.129385  1.68558  2.15733  
A-CFR_IN  1.72946  1.60428  0.158457  0.147496  1.77456  0.144958  1.47068  0.149069  1.64966  1.45971  
BPS-CFR  2.85028  2.84407  0.289031  0.401698  2.56883  0.394221  1.86597  0.397203  2.26031  2.43783  
TIPS-CFR  1.55643  1.51919  0.157135  0.14741  1.45451  0.14503  2.1081  0.155644  1.42131  1.4821  
CSPS-CFR  2.29622  2.27843  0.143881  0.150539  1.92971  0.148747  2.82749  0.120103  2.03015  1.83477  
CFPS-CFR  2.23976  2.0974  0.159393  0.146375  1.86933  0.143876  2.64326  0.136934  1.66474  1.71734  
CFPS-CFR_EX+IN  2.88885  2.86034  0.302555  0.337553  2.57219  0.338576  2.57792  0.343957  2.26023  2.37394  
TIPS-CFR_EX+IN  2.65611  2.6149  0.300118  0.330973  2.30037  0.332665  2.62649  0.339255  2.07209  2.16566  
BR  3.99399  3.86515  0.85609  0.763553  3.52301  0.759429  4.21549  0.768653  3.25737  3.90872  
t = 6
CFR  2.90146  2.92064  0.315956  0.290474  2.10051  0.255969  2.27863  0.293448  2.59289  2.80315  
CFR_EX+IN  2.8882  2.93535  0.290209  0.220657  2.1415  0.196349  2.08928  0.230577  2.59337  2.75758  
CFR_IN  2.66668  2.66374  0.168164  0.180045  2.18863  0.162218  2.0191  0.148279  2.43973  2.60925  
A-CFR_IN  2.20398  1.97134  0.15729  0.1638  1.66935  0.160887  1.61947  0.179454  2.17757  1.98082  
BPS-CFR  3.00022  2.95697  0.313168  0.290756  2.29806  0.257513  2.46776  0.292988  2.59815  2.78317  
TIPS-CFR  2.29443  2.29994  0.155383  0.147758  1.70893  0.12545  2.20784  0.131691  2.23842  1.81395  
CSPS-CFR  2.78993  2.57275  0.243939  0.160207  2.0481  0.136267  2.05078  0.131894  2.41531  2.63126  
CFPS-CFR  2.54196  2.31312  0.162257  0.177876  2.18079  0.161616  2.25861  0.148466  2.13869  2.58885  
CFPS-CFR_EX+IN  3.01622  2.90881  0.28857  0.219368  2.30312  0.19589  2.29813  0.228804  2.56743  2.75337  
TIPS-CFR_EX+IN  2.77896  2.65239  0.284831  0.199042  2.22835  0.174733  2.32406  0.213602  2.36393  2.47734  
BR  3.71986  4.18429  0.775949  0.766392  2.86264  0.711501  2.92983  0.729934  3.60536  4.14002  
t = 7
CFR  3.1068  3.32471  0.279124  0.459009  2.27133  0.399073  1.9217  0.376428  2.33383  3.43219  
CFR_EX+IN  3.13093  3.39731  0.273196  0.386219  2.30888  0.32587  1.81991  0.314627  2.3806  3.43846  
CFR_IN  3.28481  3.65738  0.189537  0.350276  2.31066  0.294616  1.5055  0.305853  2.45505  3.42143  
A-CFR_IN  1.69807  1.97296  0.202437  0.34072  1.80025  0.232442  1.60743  0.259183  1.70069  2.00693  
BPS-CFR  3.19908  3.23307  0.280589  0.464264  2.25925  0.403616  2.00578  0.381367  2.38016  3.37125  
TIPS-CFR  2.25768  2.34414  0.146384  0.374699  1.81212  0.311868  1.92347  0.335174  1.81462  2.23687  
CSPS-CFR  2.67681  2.88246  0.459045  0.353018  2.12332  0.282999  1.85304  0.31605  1.95337  3.00345  
CFPS-CFR  3.18058  3.15445  0.146365  0.356247  2.25426  0.300125  1.77917  0.311053  2.35788  3.23297  
CFPS-CFR_EX+IN  3.22829  3.23005  0.280543  0.390279  2.23689  0.333009  1.8306  0.318576  2.37497  3.43684  
TIPS-CFR_EX+IN  2.98292  2.82837  0.277478  0.368162  2.19312  0.301201  1.79621  0.315513  2.08743  2.92095  
BR  4.09051  4.54544  0.913289  0.898569  2.71073  0.873935  2.40256  0.747009  2.94944  4.76474  
t = 8
CFR  2.66235  3.55363  0.364821  0.281703  2.34328  0.45029  2.22604  0.441038  2.4245  2.77995  
CFR_EX+IN  2.67261  3.77443  0.307386  0.247842  2.36199  0.358342  2.22752  0.376012  2.46631  2.8205  
CFR_IN  3.03166  3.61954  0.307246  0.226283  2.37926  0.269437  2.03455  0.293288  2.53292  2.5452  
A-CFR_IN  2.20412  1.88613  0.337039  0.23244  2.19619  0.32195  1.59326  0.340198  2.05743  2.45708  
BPS-CFR  3.06032  3.72253  0.367234  0.282341  2.32179  0.448471  2.28001  0.441513  2.46265  3.19001  
TIPS-CFR  2.25249  2.68673  0.427779  0.237837  2.12567  0.336375  2.01859  0.333405  2.03397  2.07261  
CSPS-CFR  2.35821  3.56734  0.426794  0.320527  2.26875  0.422516  1.99812  0.335912  2.31363  2.94376  
CFPS-CFR  2.43735  3.922  0.307963  0.22699  2.42512  0.269362  1.91135  0.28261  2.55226  3.24672  
CFPS-CFR_EX+IN  3.07812  3.94525  0.314225  0.251726  2.31731  0.358145  2.16403  0.376129  2.44475  3.20028  
TIPS-CFR_EX+IN  3.06883  3.7359  0.401373  0.235346  2.26445  0.340051  2.1354  0.34495  2.28093  2.69705  
BR  3.4338  4.81476  0.823635  0.49369  2.85439  0.782472  2.63107  0.627196  3.01456  4.01778  
t = 9
CFR  2.55503  4.03392  0.446397  0.419341  2.04923  0.416738  2.11944  0.304152  2.47993  3.45011  
CFR_EX+IN  2.5022  3.6107  0.345363  0.419628  2.05143  0.442597  2.15068  0.280381  2.46391  3.5515  
CFR_IN  2.44464  2.84751  0.341368  0.292138  2.04126  0.316156  1.86301  0.251607  2.33133  3.43355  
A-CFR_IN  2.57116  3.00486  0.329565  0.344349  2.13193  0.287551  1.87335  0.233086  2.21232  3.07323  
BPS-CFR  2.58102  4.06375  0.443062  0.416154  2.31169  0.404829  2.13565  0.307318  2.46244  3.54835  
TIPS-CFR  2.44965  3.46542  0.376831  0.398132  2.45366  0.393915  1.89317  0.269739  2.10408  2.44056  
CSPS-CFR  2.68524  3.91935  0.432138  0.430891  2.57703  0.431758  1.92412  0.252308  2.05422  3.2479  
CFPS-CFR  2.73915  3.56791  0.355929  0.297173  2.24673  0.283141  1.90458  0.248413  2.33879  3.60993  
CFPS-CFR_EX+IN  2.60842  3.66706  0.348982  0.41979  2.35277  0.441149  2.07196  0.286649  2.42604  3.55798  
TIPS-CFR_EX+IN  2.69901  3.67435  0.411904  0.403064  2.47298  0.396399  2.02316  0.291685  2.81407  3.08422  
BR  3.66622  4.8017  0.842697  0.612255  3.17593  0.893531  2.53023  0.547489  3.39278  4.2759  
t = 10
CFR  2.39675  2.95559  0.528902  0.426532  2.01888  0.611649  1.80841  0.412987  2.09629  3.95103  
CFR_EX+IN  2.36323  3.07013  0.417751  0.418586  1.99711  0.612643  1.8262  0.377722  2.05223  3.94089  
CFR_IN  1.85291  2.34812  0.353471  0.326226  1.71214  0.51333  1.73873  0.278746  1.71278  3.97547  
A-CFR_IN  2.61016  2.81014  0.39535  0.361693  1.73288  0.631009  1.61632  0.307817  2.20382  2.68777  
BPS-CFR  2.47069  2.90849  0.527535  0.419883  1.96211  0.601693  1.84682  0.416594  2.09895  3.93559  
TIPS-CFR  2.42247  2.65212  0.420767  0.401484  2.74057  0.440729  1.94458  0.319962  2.27465  3.14309  
CSPS-CFR  2.75912  2.98107  0.409871  0.378161  2.3696  0.548926  1.88562  0.346614  2.66763  3.77318  
CFPS-CFR  2.49948  3.03855  0.426284  0.325306  1.94112  0.514927  2.03732  0.275334  2.46879  3.93946  
CFPS-CFR_EX+IN  2.51173  3.06321  0.414398  0.415844  1.65364  0.611156  1.88711  0.38294  2.16055  3.92084  
TIPS-CFR_EX+IN  2.77003  3.12187  0.447371  0.37621  2.29162  0.541111  1.91891  0.42666  2.39224  3.6864  
BR  3.16211  4.36856  0.794003  0.697185  3.05054  1.01936  2.67698  0.584658  2.97136  4.90333  
t = 11
CFR  2.23374  2.88302  0.424642  0.567659  1.71892  0.515734  1.55814  0.466986  2.27275  4.06875  
CFR_EX+IN  2.28379  2.84106  0.379394  0.550497  1.71895  0.473018  1.43778  0.456027  2.29213  4.09532  
CFR_IN  1.94784  2.35194  0.283017  0.47495  1.7923  0.428476  1.54202  0.311305  2.17912  4.35075  
A-CFR_IN  2.64331  2.97484  0.27472  0.411614  1.82314  0.473291  1.55793  0.364619  2.22677  3.87937  
BPS-CFR  2.30082  2.9411  0.424221  0.56083  1.62385  0.513614  1.59345  0.474416  2.26467  4.08481  
TIPS-CFR  2.16103  3.2015  0.325852  0.481063  2.00148  0.399299  1.33443  0.433837  2.4121  4.30591  
CSPS-CFR  2.51757  3.12643  0.344152  0.52242  1.69326  0.490035  1.60099  0.430674  2.80065  4.75184  
CFPS-CFR  2.42847  3.0129  0.286513  0.485059  1.76402  0.43367  1.60462  0.304518  2.81211  4.58024  
CFPS-CFR_EX+IN  2.33485  2.86038  0.36824  0.547782  1.61488  0.468108  1.45924  0.462144  2.30333  4.1454  
TIPS-CFR_EX+IN  2.46415  3.36366  0.393308  0.514124  2.0015  0.458756  1.49215  0.505845  2.23141  4.131  
BR  3.17725  3.65477  0.656348  0.929607  2.15033  0.665146  2.13913  0.659139  3.05915  5.51905  
t = 12
CFR  2.22684  2.57956  0.492856  0.343776  1.50608  0.385912  1.50743  0.533383  1.75439  3.06569  
CFR_EX+IN  2.2293  2.65175  0.483317  0.343051  1.53869  0.371549  1.412  0.525531  1.76104  3.18018  
CFR_IN  2.2914  2.65898  0.326687  0.289705  1.59958  0.324176  1.52688  0.3524  1.90692  2.50383  
A-CFR_IN  2.80828  2.81429  0.330102  0.31726  1.8301  0.355838  1.346  0.423226  1.4382  2.74046  
BPS-CFR  2.22269  2.65325  0.498757  0.341062  1.48543  0.385035  1.54778  0.543813  1.72696  3.16734  
TIPS-CFR  2.45914  2.98929  0.429164  0.325542  1.75862  0.357369  1.37825  0.52214  1.99545  3.11697  
CSPS-CFR  2.44301  2.89253  0.451069  0.35779  1.62596  0.381817  1.48409  0.506696  1.99362  2.98992  
CFPS-CFR  2.35688  2.83969  0.344342  0.295942  1.62173  0.329385  1.32098  0.349066  1.74659  2.90028  
CFPS-CFR_EX+IN  2.22844  2.70089  0.48937  0.339469  1.52131  0.366597  1.44884  0.533915  1.726  3.27446  
TIPS-CFR_EX+IN  2.23185  2.86512  0.561507  0.351533  1.69478  0.389903  1.33996  0.568719  2.01624  3.04372  
BR  3.26416  3.33324  0.732146  0.545099  2.08302  0.56451  2.03269  0.649235  2.66689  3.86978  
t = 13
CFR  1.7311  2.50009  0.563623  0.379438  1.50684  0.461153  1.3432  0.602529  2.01809  2.89881  
CFR_EX+IN  1.72067  2.54197  0.55493  0.379398  1.54488  0.46581  1.38721  0.602067  1.9954  2.89779  
CFR_IN  1.74736  2.5714  0.418367  0.325203  1.57822  0.345365  1.46694  0.417734  2.13416  2.70892  
A-CFR_IN  1.42489  2.66418  0.400207  0.318  2.11391  0.363945  1.10918  0.558772  1.91388  3.0827  
BPS-CFR  1.79339  2.52723  0.574656  0.378028  1.60272  0.459641  1.40525  0.61192  1.85649  2.90048  
TIPS-CFR  2.06815  2.82146  0.520832  0.369149  1.9805  0.435096  1.60077  0.596951  2.32517  3.43798  
CSPS-CFR  2.01277  2.74396  0.633621  0.391649  1.72442  0.441169  1.41989  0.650761  2.14203  2.95439  
CFPS-CFR  1.86253  2.72548  0.425851  0.331856  1.67749  0.352339  1.35091  0.426363  1.9711  3.0235  
CFPS-CFR_EX+IN  1.80522  2.56332  0.568405  0.377197  1.63896  0.459883  1.41226  0.609974  1.85955  2.95043  
TIPS-CFR_EX+IN  1.81574  2.57391  0.67658  0.392812  1.74895  0.480445  1.42843  0.628224  2.34979  2.98981  
BR  2.73744  3.2501  0.884537  0.546315  2.24234  0.823444  2.05515  0.73016  2.51301  3.99222  
t = 14
CFR  1.84742  2.46434  0.58213  0.422059  1.75021  0.527766  1.50587  0.626665  1.77309  2.89839  
CFR_EX+IN  1.85167  2.46434  0.555861  0.424295  2.0219  0.52983  1.52175  0.626459  1.7903  2.8984  
CFR_IN  1.92073  2.42911  0.510116  0.351035  1.94959  0.394276  1.55804  0.457849  1.81422  2.73732  
A-CFR_IN  1.7521  2.70694  0.474292  0.318  2.12293  0.478107  1.12881  0.585489  2.05135  1.67962  
BPS-CFR  1.75862  2.4599  0.599023  0.422153  1.5621  0.531179  1.50725  0.626697  1.77866  2.8497  
TIPS-CFR  2.42312  2.94623  0.512632  0.406385  2.02556  0.493625  1.71138  0.675796  2.06578  2.53385  
CSPS-CFR  1.98845  2.55637  0.635904  0.439884  1.55188  0.56837  1.51468  0.676241  1.94991  2.13373  
CFPS-CFR  1.94901  2.58359  0.52671  0.359873  1.6341  0.40526  1.50983  0.481014  1.93891  1.98653  
CFPS-CFR_EX+IN  1.7879  2.46434  0.575964  0.423186  2.0066  0.535111  1.52922  0.633813  1.80881  2.89847  
TIPS-CFR_EX+IN  1.99627  2.61047  0.673744  0.445509  2.05774  0.600286  1.54167  0.668162  2.06559  2.65423  
BR  2.56766  3.20605  0.885705  0.546315  2.23323  0.82894  2.13159  0.849441  2.34628  3.96461  
t = 15
CFR  1.85179  2.2045  0.247383  0.468543  1.10817  0.642915  1.31726  0.6299  1.6581  2.7173  
CFR_EX+IN  1.79618  2.21145  0.260095  0.47012  1.12906  0.635978  1.32896  0.628128  1.69838  2.71349  
CFR_IN  2.02933  2.12616  0.353601  0.37486  1.26152  0.492181  1.3701  0.522337  1.65804  2.81312  
A-CFR_IN  1.98818  1.66538  0.289535  0.318  1.08406  0.571928  1.09296  0.62462  1.99356  1.86101  
BPS-CFR  1.72343  2.20876  0.261366  0.471632  1.25375  0.668916  1.31314  0.635382  1.71543  2.70123  
TIPS-CFR  2.2893  2.05977  0.281949  0.459296  1.33002  0.590656  1.43975  0.697193  1.91189  2.72873  
CSPS-CFR  1.67526  1.95634  0.314707  0.390105  1.26972  0.647007  1.35544  0.698328  1.82917  2.89791  
CFPS-CFR  1.98669  2.12724  0.344756  0.381343  1.28716  0.506492  1.26004  0.615498  1.80645  2.67974  
CFPS-CFR_EX+IN  1.68674  2.21158  0.262351  0.471113  1.29888  0.659064  1.34344  0.64677  1.76342  2.70123  
TIPS-CFR_EX+IN  1.99998  2.27665  0.283769  0.497886  1.35231  0.701683  1.42208  0.704421  1.84802  2.72507  
BR  2.44236  3.29378  0.613707  0.546315  1.99898  0.856533  1.81564  0.986048  2.27478  3.66266  
t = 16
CFR  1.79382  2.2686  0.19847  0.511232  1.32757  0.586818  1.24096  0.475544  1.62463  2.33184  
CFR_EX+IN  1.81553  2.28926  0.230488  0.511224  1.38395  0.578974  1.22723  0.467638  1.65093  2.22819  
CFR_IN  1.82235  2.50875  0.254362  0.396354  1.80354  0.472351  1.18361  0.637112  1.57218  2.38595  
A-CFR_IN  2.06373  1.68836  0.156025  0.315641  1.20656  0.533059  1.13135  0.544051  2.03836  2.52443  
BPS-CFR  1.77258  2.24949  0.173285  0.51377  1.47994  0.628379  1.21975  0.531449  1.69476  2.38444  
TIPS-CFR  2.03737  2.11584  0.107849  0.503045  1.40434  0.62164  1.29672  0.403333  1.92667  2.80224  
CSPS-CFR  1.61695  2.13522  0.154534  0.502756  1.38618  0.573189  1.3448  0.415006  1.72431  2.40653  
CFPS-CFR  1.93563  2.35467  0.215941  0.394984  1.45248  0.514631  1.22749  0.698593  1.6973  2.3957  
CFPS-CFR_EX+IN  1.80384  2.26713  0.218196  0.51279  1.46585  0.616491  1.24351  0.562235  1.70641  2.25903  
TIPS-CFR_EX+IN  1.96857  2.57297  0.111231  0.514114  1.42855  0.611672  1.3838  0.576537  1.73335  2.73414  
BR  2.38282  3.28399  0.516266  0.540132  2.24671  1.3915  1.78902  0.970945  2.235  3.34407  
t = 17
CFR  1.71227  2.43709  0.18848  0.508338  1.70438  0.426805  1.11073  0.608047  0.979745  2.32631  
CFR_EX+IN  1.73866  2.4606  0.198249  0.508258  1.71591  0.435012  1.16895  0.652618  1.40524  2.18727  
CFR_IN  1.65589  2.93739  0.249458  0.432963  1.94432  0.488653  1.01409  0.710376  1.22783  2.26315  
A-CFR_IN  1.92901  1.7407  0.250624  0.31343  1.23726  0.470406  1.1091  0.525149  1.20746  2.4277  
BPS-CFR  1.7204  2.41516  0.179187  0.508338  1.68785  0.422913  1.12487  0.599321  1.45334  2.36175  
TIPS-CFR  1.89286  2.42948  0.105063  0.508338  1.43426  0.511052  1.1882  0.42914  1.33879  2.7176  
CSPS-CFR  1.76515  2.44721  0.12643  0.508336  1.72281  0.578101  1.24098  0.577096  1.1672  2.74691  
CFPS-CFR  1.78044  2.7173  0.218897  0.4272  1.6851  0.487528  1.24174  0.63768  1.08123  2.52734  
CFPS-CFR_EX+IN  1.75224  2.44168  0.192915  0.508167  1.66125  0.42822  1.19278  0.61382  1.4676  2.32066  
TIPS-CFR_EX+IN  1.80014  2.79962  0.103133  0.508683  1.55379  0.378743  1.22681  0.509245  1.42013  2.723  
BR  2.29844  3.35522  0.469981  0.534338  2.28052  0.905196  1.67339  1.04482  2.29104  3.21592  
t = 18
CFR  1.62086  2.54008  0.167568  0.514889  1.90178  0.307428  1.19263  0.262449  1.7315  2.4192  
CFR_EX+IN  1.62071  2.5948  0.169798  0.504731  1.92112  0.300732  1.2601  0.310472  1.72675  2.41187  
CFR_IN  1.50741  3.01518  0.237119  0.457051  2.13891  0.401051  1.25027  0.320287  1.76866  2.38177  
A-CFR_IN  1.79962  1.78381  0.285381  0.326259  1.35516  0.390208  1.29701  0.260584  1.22774  2.42478  
BPS-CFR  1.60416  2.53822  0.163565  0.514889  1.8403  0.343604  1.21131  0.243144  1.67534  2.42602  
TIPS-CFR  1.79815  2.5698  0.176276  0.490963  1.51758  0.385404  1.2297  0.328438  1.5483  2.57426  
CSPS-CFR  1.65494  2.8602  0.115939  0.452271  1.97159  0.354016  1.25136  0.243392  1.64715  2.58681  
CFPS-CFR  1.61694  2.95109  0.216065  0.450326  1.88233  0.425297  1.26875  0.367826  1.68593  2.67132  
CFPS-CFR_EX+IN  1.60727  2.59591  0.167416  0.500287  1.84078  0.331376  1.26276  0.288142  1.65795  2.48816  
TIPS-CFR_EX+IN  1.70456  2.94365  0.137407  0.49084  1.75135  0.361231  1.26509  0.223243  1.62336  2.70148  
BR  2.22855  3.55965  0.482602  0.606089  2.4171  0.716713  1.6655  0.678373  2.42571  3.23882  
t = 19
CFR  1.59565  2.69185  0.179578  0.494306  2.04872  0.457727  1.27809  0.465701  1.90473  2.5021  
CFR_EX+IN  1.59522  2.7631  0.171515  0.485145  2.08055  0.4477  1.34333  0.47271  1.93106  2.55273  
CFR_IN  1.50547  3.10338  0.214344  0.458414  2.09615  0.471284  1.3103  0.3868  2.142  2.55595  
A-CFR_IN  1.8603  2.1752  0.285365  0.322537  1.47306  0.463614  1.21427  0.496504  1.25262  2.48963  
BPS-CFR  1.5773  2.6671  0.177589  0.494339  1.98663  0.480273  1.27951  0.491433  1.85718  2.50896  
TIPS-CFR  1.8909  3.03343  0.201579  0.456552  1.76574  0.410693  1.2263  0.59149  1.86912  2.53791  
CSPS-CFR  1.6576  2.99742  0.181288  0.485818  2.01617  0.386591  1.26558  0.475451  1.82906  2.62875  
CFPS-CFR  1.60471  3.01489  0.212559  0.453901  1.99965  0.477687  1.32885  0.456357  1.90141  2.6688  
CFPS-CFR_EX+IN  1.58007  2.77274  0.173915  0.477101  2.02058  0.47181  1.31378  0.480916  1.86756  2.57563  
TIPS-CFR_EX+IN  1.73701  3.01452  0.129041  0.462302  1.91359  0.404663  1.24237  0.523679  1.78736  2.67679  
BR  2.21656  3.79332  0.448242  0.712524  2.57384  0.688491  1.74603  0.974524  2.81684  3.26203  
t = 20
CFR  1.42007  2.90267  0.198658  0.490293  2.06297  0.39858  1.18343  0.845496  2.11868  2.59376  
CFR_EX+IN  1.45879  2.99947  0.190689  0.484845  2.0708  0.414363  1.24192  0.827516  2.20209  2.60176  
CFR_IN  0.76698  3.28479  0.197007  0.481507  2.05817  0.470015  1.20714  0.802526  2.22382  2.56014  
A-CFR_IN  1.13259  2.29843  0.23905  0.322418  1.60913  0.430236  1.22338  0.827347  1.27733  2.60798  
BPS-CFR  1.00123  2.86993  0.201953  0.490391  2.0775  0.389801  1.22731  0.830064  2.06934  2.57542  
TIPS-CFR  1.38652  3.43943  0.189799  0.47926  1.83791  0.414261  1.16203  0.886361  2.13363  2.56887  
CSPS-CFR  1.36968  3.11672  0.186752  0.507955  2.03742  0.362105  1.22566  0.930997  2.02822  2.72791  
