learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR  0.200203  0.214677  0.161277  0.209419  0.207891  0.16667  0.159073  0.16379  0.225622  0.243592  
CFPS-CFR_EX+IN  0.297159  0.351462  0.318898  0.131054  0.341014  0.423729  0.396256  0.37048  0.411022  0.537999  
TIPS-CFR_EX+IN  0.353332  0.416641  0.329375  0.142286  0.405513  0.433962  0.406487  0.380817  0.486081  0.63098  
t = 3
CFR  0.294766  0.299178  1.27454  0.172262  0.313075  0.692591  1.03493  1.18587  0.329941  0.302172  
CFR_EX+IN  0.306557  0.299878  1.36089  0.171486  0.29763  0.466331  1.14693  1.36521  0.323455  0.279431  
CFR_IN  -0.0639948  -0.0728675  0.299299  0.358238  -0.0762596  0.300075  0.477592  0.299683  -0.0796746  -0.0836677  
A-CFR_IN  0.1714  0.168101  0.227463  0.271161  0.18431  0.300607  0.296895  0.070437  0.185475  0.197184  
BPS-CFR  0.287428  0.300972  1.35639  0.18359  0.299656  0.722322  1.08896  1.25974  0.323191  0.283183  
TIPS-CFR  -0.00679156  0.0580229  0.299979  0.300607  -0.00844134  0.300607  0.465507  0.300288  -0.000525699  0.0186681  
CSPS-CFR  0.0277563  0.04996  0.550832  0.308501  0.0338688  0.50211  1.52903  0.568432  0.0624575  0.0232819  
CFPS-CFR  -0.0769096  -0.0841786  0.299638  0.466289  -0.0933324  0.300338  0.473006  0.299984  -0.0935819  -0.101247  
CFPS-CFR_EX+IN  0.309152  0.291599  1.42814  0.200646  0.290911  0.670588  1.19182  1.43074  0.312331  0.273124  
TIPS-CFR_EX+IN  0.320411  0.298374  1.51542  0.19648  0.295816  0.718436  1.31344  1.5152  0.306223  0.267251  
t = 4
CFR  0.1327  0.189334  0.194783  0.042506  0.17426  0.0996488  0.137358  0.162535  0.18923  0.171886  
CFR_EX+IN  0.104869  0.146166  0.23872  0.06124  0.139265  0.107052  0.148582  0.222188  0.13467  0.111229  
CFR_IN  0.525304  0.539612  0.158804  0.0998604  0.533114  0.158652  0.113066  0.158677  0.554398  0.502002  
A-CFR_IN  0.480114  0.491429  0.200243  0.116569  0.460432  0.158184  0.158179  0.231223  0.443553  0.42957  
BPS-CFR  0.108115  0.156896  0.213367  0.0363675  0.146104  0.0818162  0.152768  0.173695  0.143763  0.124963  
TIPS-CFR  0.257531  0.107314  0.15815  0.158095  0.278308  0.158149  0.12137  0.158108  0.27279  0.333447  
CSPS-CFR  0.502556  0.672395  0.649556  0.158159  0.487241  0.1173  0.310622  0.340169  0.642784  0.810983  
CFPS-CFR  0.535156  0.54708  0.158498  0.0694725  0.544974  0.158421  0.219436  0.158413  0.561409  0.505325  
CFPS-CFR_EX+IN  0.119339  0.170516  0.267606  0.0344251  0.141716  0.123289  0.169186  0.252698  0.146953  0.115874  
TIPS-CFR_EX+IN  0.134981  0.218942  0.0322975  0.0965876  0.181673  0.0575975  0.117464  0.0277032  0.197494  0.174727  
t = 5
CFR  0.143779  0.169643  0.281224  0.274212  0.150252  0.239758  0.120832  0.23601  0.15841  0.129842  
CFR_EX+IN  0.140282  0.140495  0.256715  0.318534  0.141611  -0.0201078  0.0522567  0.226914  0.0973635  0.0737144  
CFR_IN  0.657447  0.659122  0.0897478  0.0639963  0.651662  0.0758099  0.650865  0.0819138  0.660359  0.607266  
A-CFR_IN  -0.0424258  -0.190189  0.122152  0.0850448  -0.209565  0.08592  0.083832  0.152859  0.0543455  0.138243  
BPS-CFR  0.118501  0.171887  0.285757  0.340471  0.13173  0.257376  0.142034  0.233632  0.122422  0.0971828  
TIPS-CFR  0.189647  0.198929  0.105354  0.0887906  0.185413  0.0873047  0.0210081  0.097682  0.256711  0.226741  
CSPS-CFR  0.62801  0.786892  -0.115499  0.0954644  0.627035  0.175286  0.254988  0.0854008  0.72694  0.836682  
CFPS-CFR  0.628277  0.634634  0.0978195  0.0694974  0.631709  0.0794852  0.173433  0.089022  0.635167  0.569457  
CFPS-CFR_EX+IN  0.128998  0.200794  0.256578  0.183749  0.154327  0.162965  0.0822622  0.225761  0.144022  0.104589  
TIPS-CFR_EX+IN  0.142436  0.240578  0.0369602  0.202031  0.1976  0.0984434  0.0375727  0.0382529  0.209849  0.190853  
t = 6
CFR  0.147178  0.124869  0.141038  -0.150751  0.0908701  0.338648  0.229419  0.193112  0.0800203  0.0582264  
CFR_EX+IN  0.330033  0.128474  0.140196  0.124354  0.135516  -0.0952558  0.155907  0.167273  0.0906612  0.268939  
CFR_IN  0.789813  0.762315  0.0805305  0.0690198  0.755484  0.0622817  0.0534487  0.0709228  0.765352  0.731052  
A-CFR_IN  0.437972  0.417848  0.0725869  -0.00209889  0.496682  0.0843436  0.0770156  0.115434  -0.0680699  -0.109262  
BPS-CFR  0.210841  0.144768  0.145086  -0.0524525  0.12982  -0.0274839  0.231139  0.209925  0.142531  0.0946462  
TIPS-CFR  0.140263  0.155806  0.099117  0.0800776  0.466261  0.0823084  0.114143  0.0906769  0.360202  0.121433  
CSPS-CFR  0.6043  0.844419  0.235442  0.086902  0.553199  0.0487141  0.231668  0.193948  0.833494  0.936118  
CFPS-CFR  0.718035  0.718521  0.0904457  0.041248  0.702418  0.0719992  -0.138487  0.0809573  0.722166  0.645409  
CFPS-CFR_EX+IN  0.262811  0.160653  0.136837  0.190569  0.141288  0.00733016  0.151614  0.169584  0.14773  0.383925  
TIPS-CFR_EX+IN  0.33251  0.101755  0.0184812  0.238169  0.231525  0.0366662  0.105165  0.0299013  -0.00199449  0.125996  
t = 7
CFR  0.119092  0.174041  0.110443  0.0487016  0.185098  -0.0886959  0.165868  0.14142  0.126835  0.401441  
CFR_EX+IN  0.31829  0.105404  0.104507  0.157614  0.166706  -0.383044  0.124985  0.123893  0.227435  0.351446  
CFR_IN  0.863661  0.848645  0.0643919  0.0761136  0.858543  0.0370094  0.0438778  0.048545  0.853088  0.496575  
A-CFR_IN  0.0397703  0.336115  0.0635662  0.0641286  0.343822  0.0558636  0.0626169  0.0520018  0.0822813  -0.13344  
BPS-CFR  0.0256074  0.0808721  0.0990719  0.0508633  0.0560417  0.00849629  0.167228  0.117309  0.16113  0.442135  
TIPS-CFR  0.461443  0.325762  0.0741444  0.0601768  0.297088  0.0543279  -0.155693  0.0613191  0.177586  0.294791  
CSPS-CFR  0.675338  0.869033  0.152882  0.0621932  0.572293  0.205863  0.171803  0.188963  0.647448  0.94648  
CFPS-CFR  0.809026  0.81049  0.0724068  -0.0401687  0.785145  0.0466779  -0.167717  0.057217  0.819097  0.393959  
CFPS-CFR_EX+IN  0.177725  0.00694253  0.099938  0.0426146  0.142507  0.0637873  0.118709  0.116771  0.11551  0.296731  
TIPS-CFR_EX+IN  -0.107261  0.00701402  0.0998927  0.125483  -0.0918298  -0.282302  0.103042  0.0838389  0.00258618  0.114896  
t = 8
CFR  -0.0848822  -0.0197466  0.154297  0.188038  -0.0412326  0.135398  0.196757  0.150453  0.00260879  0.226472  
CFR_EX+IN  0.330121  -0.0583987  0.219116  0.264417  0.0307972  -0.230543  0.241869  0.216392  0.157972  0.204133  
CFR_IN  0.943406  0.761775  0.0931493  0.0491382  0.926682  0.0387604  -0.0687545  0.0514445  0.677772  -0.0208303  
A-CFR_IN  -0.0947452  0.121264  0.116192  0.0818414  0.0455759  0.0792898  0.0736515  0.000263702  0.106175  -0.081085  
BPS-CFR  -0.178506  -0.112999  0.133894  0.207057  -0.146275  0.144397  0.213212  0.119177  0.0178863  0.306167  
TIPS-CFR  0.078622  0.0208028  0.135646  0.0775996  -0.055975  0.0794695  -0.108065  0.0976449  -0.0817452  -0.00430477  
CSPS-CFR  0.606673  0.651316  0.210385  0.0792178  0.467111  0.282376  0.168879  0.257678  0.41903  0.64603  
CFPS-CFR  0.927621  0.733857  0.12758  0.139184  0.908987  0.0685033  -0.171147  0.0856844  0.704193  0.0400268  
CFPS-CFR_EX+IN  -0.0472325  -0.0366675  0.242648  0.0773838  0.0220975  0.0552292  0.249278  0.221098  0.0837312  0.0417919  
TIPS-CFR_EX+IN  -0.0878272  0.0935781  0.325797  0.206164  -0.00189801  -0.203929  0.214994  0.265189  0.150454  0.0937787  
t = 9
CFR  -0.153103  -0.138741  0.360043  0.267498  -0.150849  0.199561  0.469895  0.429935  -0.178781  -0.0641674  
CFR_EX+IN  0.400575  -0.154102  0.365252  0.336096  -0.158057  0.1102  0.254431  0.369549  -0.207545  0.057747  
CFR_IN  0.687447  0.534055  0.1  0.0466123  0.195417  0.037781  -0.235295  0.1  0.49113  -0.252977  
A-CFR_IN  -0.124032  -0.0534722  0.144849  0.0936977  -0.124643  0.0949848  0.0813297  0.0205548  0.100577  -0.00598073  
BPS-CFR  -0.146591  -0.0408811  0.374762  0.277604  -0.134449  0.154576  0.395864  0.317775  0.0405391  0.0610854  
TIPS-CFR  0.00727354  -0.157039  0.153427  0.0867392  -0.198073  0.090215  -0.0191836  0.155478  -0.195531  -0.352385  
CSPS-CFR  0.074054  0.244879  0.317063  0.0997729  0.0575137  0.191333  0.151409  0.163711  0.0389653  0.182368  
CFPS-CFR  0.597444  0.502868  0.1  0.139655  0.403891  0.0353873  -0.0676644  0.1  0.481629  -0.153718  
CFPS-CFR_EX+IN  0.00942613  0.0690544  0.350833  0.147849  0.0175432  -0.0757718  0.324957  0.348012  0.0637939  -0.0041894  
TIPS-CFR_EX+IN  0.102704  0.1379  0.431613  0.165667  0.14611  0.014312  0.244478  0.444724  0.275056  0.0791664  
t = 10
CFR  -0.148247  0.0145597  0.569471  0.27931  -0.221723  0.0881132  0.336298  0.483231  -0.205843  -0.0621825  
CFR_EX+IN  0.0723048  -0.154606  0.526825  0.37024  -0.165747  0.255152  0.25767  0.518124  -0.220952  -0.089537  
CFR_IN  0.103564  0.0714479  0.1  0.1  -0.237751  0.1  0.0155404  0.1  -0.128069  0.00904857  
A-CFR_IN  -0.119551  -0.184318  0.1  0.1  -0.16658  0.1  0.1  0.111364  0.0564478  0.114174  
BPS-CFR  -0.0460097  -0.0673178  0.482265  0.291339  -0.0431831  -0.0320209  0.427337  0.485536  0.0293952  0.0309247  
TIPS-CFR  0.0561507  0.11255  0.1  0.1  0.00782884  0.1  0.11883  0.1  -0.0379524  -0.240035  
CSPS-CFR  -0.0559243  -0.195619  -0.052323  0.1  -0.118667  0.0667044  0.124423  -0.000142148  -0.098511  -0.112874  
CFPS-CFR  0.0553355  0.157461  0.1  0.0820477  -0.119488  0.1  0.104829  0.1  -0.124076  -0.0372319  
CFPS-CFR_EX+IN  -0.000983729  -0.0575096  0.503675  0.184335  -0.00376847  -0.101252  0.322276  0.508321  -0.0155638  -0.0196252  
TIPS-CFR_EX+IN  0.0611129  0.179879  0.317553  0.0710139  0.257442  0.111557  0.394055  0.520713  0.227412  0.075  
t = 11
CFR  -0.163903  0.0785767  0.413567  0.211608  -0.113111  -0.174283  0.101496  0.311792  -0.124957  -0.0127194  
CFR_EX+IN  -0.100579  -0.166763  0.430648  0.375  -0.0969707  0.298053  0.339139  0.429787  -0.204114  -0.0250772  
CFR_IN  -0.0102643  -0.13015  0.104202  0.100284  0.075793  0.103626  0.117802  0.108584  -0.210144  0.273003  
A-CFR_IN  -0.010889  -0.2  0.0998147  0.1  -0.180731  0.1  0.1  0.0996676  0.0666768  0.123416  
BPS-CFR  -0.0333201  -0.0274366  0.345841  0.295634  0.0137746  -0.131891  0.0616074  0.547707  -0.0251909  0.00214445  
TIPS-CFR  0.0928816  0.338695  0.0976339  0.1  0.0085046  0.1  0.135658  0.1  -0.03273  0.123866  
CSPS-CFR  0.0370325  -0.317907  -0.0466063  0.1  0.125717  0.0238436  0.0926143  0.028132  0.023614  -0.119213  
CFPS-CFR  -0.0273419  -0.215172  0.094398  0.100323  -0.222879  0.1  0.159777  0.1  -0.125538  0.0620301  
CFPS-CFR_EX+IN  -0.161559  -0.123036  0.489613  0.154228  -0.0487382  0.00259432  0.0946451  0.396774  -0.126658  0.0416542  
TIPS-CFR_EX+IN  -0.0889806  0.356438  0.0209912  0.0920382  0.237238  0.0394414  0.362063  0.17016  0.1883  0.0800475  
t = 12
CFR  -0.165971  0.26888  0.22316  0.165832  0.00340877  -0.226385  -0.0630494  0.0371689  0.0235805  -0.238299  
CFR_EX+IN  -0.0738836  0.000538992  0.0513741  0.375  -0.0664419  0.286555  -0.0349567  -0.018588  -0.202334  0.0585943  
CFR_IN  0.109061  0.314675  0.118146  0.12869  0.160427  0.105637  0.162239  0.12078  0.45939  0.309052  
A-CFR_IN  0.0941643  -0.2  0.0809662  0.1  -0.187608  0.0964821  0.0929845  0.0837434  0.065872  0.119855  
BPS-CFR  -0.090789  0.037561  0.121298  0.283414  0.0705714  -0.0480005  -0.0108698  0.328246  -0.160339  0.0196028  
TIPS-CFR  0.0269919  0.446344  0.109356  0.10499  0.0171759  0.101822  0.0778382  0.102196  0.103497  0.263539  
CSPS-CFR  0.298582  -0.17474  0.199695  0.11812  0.374179  0.17825  0.0453023  0.0893878  0.183755  -0.0406517  
CFPS-CFR  0.317578  0.45745  0.102669  0.117491  -0.058843  0.108306  0.126777  0.107374  0.487177  0.362385  
CFPS-CFR_EX+IN  -0.104835  -0.145896  0.0126928  0.170577  -0.1369  0.0435248  -0.0282479  -0.00345827  -0.168892  0.110669  
TIPS-CFR_EX+IN  -0.0550985  0.378096  -0.00398881  0.0810465  0.205107  0.0381536  0.131844  -0.00918281  0.114983  0.0869598  
t = 13
CFR  0.004764  0.436739  -0.0621429  0.156753  0.0429681  0.00393255  -0.0375796  0.0472901  -0.0898333  -0.365072  
CFR_EX+IN  0.0374853  0.0607811  -0.077023  0.341871  0.0854149  0.233625  -0.10263  -0.121719  0.00373242  0.190533  
CFR_IN  0.199602  0.553397  0.13752  0.150895  -0.0375983  0.0581039  0.183687  0.00461631  0.565398  0.133837  
A-CFR_IN  0.13916  -0.190051  0.0599386  0.1  -0.109322  0.0832848  0.0680192  0.061728  0.0470968  0.0171801  
BPS-CFR  0.0599488  0.0265132  0.0384253  0.209193  0.0811646  -0.0884399  0.00868026  -0.0339508  -0.225079  0.0824927  
TIPS-CFR  -0.0327616  0.451638  0.115573  0.126853  0.15127  0.1117  0.159229  0.109194  0.169376  0.217069  
CSPS-CFR  0.377937  -0.134429  0.201002  0.146726  0.476264  0.0928752  0.057783  0.11264  0.352849  0.218237  
CFPS-CFR  0.0754816  0.574214  0.154619  0.139468  0.277359  0.109457  0.123778  0.120878  0.177819  0.378964  
CFPS-CFR_EX+IN  0.0172113  0.0530291  -0.0684688  0.177039  -0.121989  -0.00154414  0.00955245  -0.00695422  -0.176593  0.169061  
TIPS-CFR_EX+IN  0.0458185  0.305455  0.120198  0.251716  0.151939  0.0412461  -0.0980992  0.0788279  -0.0064511  0.0985243  
t = 14
CFR  0.058827  0.424712  -0.0934892  0.121322  0.0555617  0.0825796  0.043967  -0.0207745  -0.131599  -0.186157  
CFR_EX+IN  0.166346  0.0632997  -0.0771881  0.224766  0.120415  0.180864  0.0431108  0.0035997  0.0765295  0.261703  
CFR_IN  0.512148  0.521535  0.158043  0.140319  0.454845  0.0608002  0.208759  0.109689  0.252917  0.120193  
A-CFR_IN  0.16026  -0.0830088  0.163116  0.1  0.0214446  0.0929111  0.15232  0.0483328  0.0547828  0.180344  
BPS-CFR  0.0974901  0.0138549  -0.0644158  0.140758  0.0812492  -0.131484  0.100223  -0.0515065  -0.170277  0.131213  
TIPS-CFR  -0.0188408  0.456914  0.212347  0.0960237  0.272322  0.0751584  0.129817  0.121414  0.172074  0.133519  
CSPS-CFR  0.465428  0.327342  0.196419  0.136212  0.494426  0.106527  -0.0379781  0.141064  0.374707  0.219273  
CFPS-CFR  -0.0537494  0.177668  0.165944  0.153331  0.473436  0.102936  0.132112  0.0362117  -0.0416494  0.37107  
CFPS-CFR_EX+IN  0.0824486  0.108103  0.0424648  0.189663  -0.170109  -0.00247159  0.113992  0.0951346  -0.169772  0.141816  
TIPS-CFR_EX+IN  -0.0482827  0.238477  0.244146  0.110049  0.0915682  0.126791  -0.0333487  0.198656  -0.0950882  0.1  
t = 15
CFR  0.0592242  0.339745  -0.0754637  0.0841631  0.0942125  0.0628509  0.105138  0.00145721  -0.104161  -0.034006  
CFR_EX+IN  0.193656  0.0708137  0.149881  0.123211  0.207344  0.14026  0.138737  0.192827  0.0893455  0.269809  
CFR_IN  0.511516  0.0968234  0.182536  0.149521  0.51577  0.0427691  0.220192  0.0581058  -0.0486576  0.103606  
A-CFR_IN  0.18356  0.0524811  0.104914  0.1  0.0221478  0.096604  0.0945811  0.0980018  0.216165  0.0915661  
BPS-CFR  0.0607435  -0.0386181  0.0185181  0.161276  0.0821405  -0.0272069  0.205885  -0.075  -0.0237924  0.131002  
TIPS-CFR  0.10425  0.416375  0.235534  0.143351  0.199213  0.126269  0.100734  0.163267  0.161075  0.118288  
CSPS-CFR  0.507696  0.4712  0.193461  0.168185  0.500789  0.113522  -0.0779059  0.199311  0.420869  0.163457  
CFPS-CFR  0.0647061  -0.105286  0.250911  0.138927  0.529106  0.0515128  0.131825  0.140468  0.347382  0.340792  
CFPS-CFR_EX+IN  0.138657  0.127158  0.259566  -0.0366498  -0.0833795  0.028331  0.27208  0.256562  -0.0387319  0.153169  
TIPS-CFR_EX+IN  -0.16994  0.223736  0.242819  0.15246  0.0899964  0.0965117  0.139008  0.184151  -0.0250678  0.1  
t = 16
CFR  0.0637239  0.276687  -0.00313374  0.04364  0.130277  0.0858154  0.225  0.0591379  -0.00589179  0.0499007  
CFR_EX+IN  0.204764  0.0764858  0.285833  0.166128  0.156178  0.033549  0.187851  0.296066  0.0392194  0.258686  
CFR_IN  0.484542  0.00416667  0.105842  0.171335  0.502818  0.04896  0.242654  0.0133268  0.389002  0.434364  
A-CFR_IN  0.172711  0.00582466  0.128195  0.1  0.00352672  0.117728  0.13364  0.0891309  0.294461  0.181274  
BPS-CFR  0.0340642  0.0147238  0.0938921  0.175505  0.0879232  0.0750034  0.280437  0.0374819  0.0238113  0.0654459  
TIPS-CFR  0.101182  0.400847  0.293901  0.149179  0.118902  0.134848  0.179241  0.179396  0.138289  0.107793  
CSPS-CFR  0.524305  0.532767  0.206063  0.171801  0.418296  0.0700335  0.0336983  0.210047  0.494064  0.248695  
CFPS-CFR  0.37182  0.322726  0.239494  0.15914  0.481974  0.0840001  0.188054  0.163921  0.448592  0.30916  
CFPS-CFR_EX+IN  0.0951855  0.151008  0.294938  0.0799847  -0.010582  0.070702  0.32116  0.335664  0.0336843  0.100013  
TIPS-CFR_EX+IN  -0.129684  0.197179  0.153432  0.137961  0.092278  0.0694909  0.191087  0.165899  0.100003  0.1  
t = 17
CFR  0.0686683  0.222854  0.206409  0.0179321  0.076493  0.1  0.231799  0.158843  0.0732058  0.101933  
CFR_EX+IN  0.214972  0.0809091  0.24261  0.163477  0.0823219  0.120769  0.148429  0.370242  0.0477193  0.22625  
CFR_IN  0.0608231  0.40222  0.123783  0.17195  0.483553  0.057405  0.213563  0.411496  0.465532  0.445718  
A-CFR_IN  0.166594  0.00272175  0.156167  0.1  0.00102746  0.124708  0.156902  0.176707  0.311806  0.324869  
BPS-CFR  0.0925195  0.0947891  0.217318  0.179617  0.0936582  0.1005  0.281994  0.11195  0.0725603  0.0914817  
TIPS-CFR  0.1  0.203569  0.212022  0.163066  0.107628  0.145867  0.187916  0.17055  0.112872  0.0840559  
CSPS-CFR  0.48213  0.548266  0.232403  0.163418  0.313819  0.0628106  0.075953  0.265842  0.513217  0.425793  
CFPS-CFR  0.430556  0.458627  -0.0787289  0.168949  0.462374  0.141263  0.190873  0.181055  0.478136  0.178431  
CFPS-CFR_EX+IN  0.077347  0.135652  0.337288  0.0850019  0.0773097  0.105246  0.31237  0.387025  0.0880829  0.102011  
TIPS-CFR_EX+IN  -0.0395279  0.209931  0.144338  0.0810771  0.0254433  0.111938  0.218464  0.198475  0.10032  0.117027  
t = 18
CFR  0.0718806  0.167527  0.282394  0.0160193  0.0843992  0.101649  0.249091  0.225  0.0799838  0.1005  
CFR_EX+IN  0.225266  0.0699208  0.264043  0.164672  0.0853667  0.203896  0.105851  0.425  0.0562269  0.152688  
CFR_IN  -0.0165195  0.483234  0.113297  0.163488  0.482365  0.395832  0.16674  0.302896  0.47996  0.313769  
A-CFR_IN  0.156638  0.00266869  0.236218  0.1  0.03306  0.146188  0.199555  0.214061  0.168796  0.354592  
BPS-CFR  0.0993556  0.0985504  0.225  0.172151  0.1  0.0979915  0.251174  0.22385  0.0907182  0.107552  
TIPS-CFR  0.104586  0.00613871  -0.0519069  0.169887  0.122084  0.165725  0.189071  0.149383  0.119696  0.0479371  
CSPS-CFR  0.364474  0.535303  0.244934  0.185578  0.242975  0.120627  0.101773  0.275161  0.518663  0.489436  
CFPS-CFR  0.477784  0.5  -0.0354171  0.17607  0.453007  0.209982  0.154766  0.145657  0.5  0.0590929  
CFPS-CFR_EX+IN  0.0828462  0.122915  0.374002  0.133952  0.090704  0.143729  0.28903  0.425  0.0879042  0.0968256  
TIPS-CFR_EX+IN  0.0693259  0.317215  0.169179  0.0589091  0.0232133  0.146786  0.203411  0.240632  0.116452  0.121  
t = 19
CFR  0.074271  0.105127  0.267521  0.0324095  0.0851254  0.0911766  0.261233  0.225  0.0875324  0.0737696  
CFR_EX+IN  0.237578  0.0637912  0.281488  0.155149  0.0907627  0.295961  0.0564549  0.425  0.0790082  0.163997  
CFR_IN  -0.0057604  0.485051  0.0966672  0.14128  0.482425  0.419868  0.157942  0.0944897  0.5  0.247043  
A-CFR_IN  0.136023  0.0117683  0.532493  0.1  0.041772  0.232258  0.40646  0.265182  0.0360266  0.256447  
BPS-CFR  0.0985079  0.0990304  0.225  0.151354  0.1  0.122271  0.221654  0.253162  0.0982993  0.100456  
TIPS-CFR  0.116244  -0.224316  -0.0835112  0.154408  0.130227  0.177408  0.265644  0.0374657  0.12413  0.118002  
CSPS-CFR  0.277227  0.430579  0.202857  0.211629  0.163652  0.0189793  0.0985452  0.219146  0.514906  0.510495  
CFPS-CFR  0.483803  0.5  0.143048  0.182916  0.476386  0.332478  0.190483  0.130845  0.5  0.160636  
CFPS-CFR_EX+IN  0.0897512  0.0817744  0.425  0.181837  0.0941827  0.130022  0.196247  0.425  0.0910205  0.0951691  
TIPS-CFR_EX+IN  0.119801  0.356475  0.17479  0.0855714  0.101191  0.11471  0.136578  0.167223  0.128796  0.127649  
t = 20
CFR  0.0762758  0.0228588  0.30777  0.0942701  0.084769  0.0871455  0.26187  0.225  0.113133  0.0781846  
CFR_EX+IN  0.253226  0.0582796  0.295821  0.16531  0.0974192  0.326322  0.0803151  0.425  0.109097  0.178003  
CFR_IN  0.421428  0.486544  0.0857639  0.112746  0.483582  0.183199  0.140081  0.0379267  0.5  0.207574  
A-CFR_IN  0.0560467  0.00644189  0.620355  0.1  0.0686881  0.241206  0.512365  0.326041  -0.0841038  0.0642911  
BPS-CFR  0.0981407  0.0997135  0.238169  0.132377  0.1  0.128838  0.180907  0.264774  0.0999456  0.100077  
TIPS-CFR  0.125155  -0.314222  0.0588495  0.156578  0.153203  0.175256  0.180923  0.0517807  0.177468  0.168234  
CSPS-CFR  0.203814  0.252982  0.164992  0.210336  0.115068  0.126746  0.101962  0.217815  0.466906  0.451882  
CFPS-CFR  0.491492  0.5  0.174304  0.183346  0.470955  0.230851  0.126819  0.114067  0.5  0.179674  
CFPS-CFR_EX+IN  0.0703125  0.0342222  0.425  0.226291  0.0992891  0.0278124  0.157958  0.425  0.0960027  0.101853  
TIPS-CFR_EX+IN  0.116468  0.392535  0.194298  0.147017  0.101973  0.0836253  0.048633  0.198117  0.125562  0.127203  
t = 21
CFR  0.0762663  -0.00799374  0.33811  0.121649  0.0840485  0.0916253  0.217568  0.225  0.130232  0.0830154  
CFR_EX+IN  0.228699  0.0515118  0.286018  0.158185  0.0900783  0.329167  0.134867  0.425  0.131575  0.186281  
