learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR_EX+IN  0.213597  0.212551  0.189434  0.189434  0.213597  0.189434  0.189434  0.189434  0.212551  0.212551  
TIPS-CFR_EX+IN  0.213597  0.212551  0.189434  0.189434  0.213597  0.189434  0.189434  0.189434  0.212551  0.212551  
t = 2
CFR  1.39137  1.54051  2.34171  0.433194  1.51884  2.39408  2.42821  2.40159  1.65829  1.82205  
CFR_EX+IN  1.44759  1.59558  2.57918  0.449357  1.57739  2.62586  2.54436  2.64164  1.71383  1.87709  
CFR_IN  1.07519  1.20652  4.23762  1.05023  1.16296  4.10989  3.69742  4.31507  1.28377  1.3881  
A-CFR_IN  0.759821  0.777237  1.85734  0.407034  0.771342  1.78899  2.3088  1.89497  0.877294  0.886877  
BPS-CFR  1.43537  1.58685  2.39883  0.44653  1.56598  2.45175  2.41696  2.45977  1.70732  1.87468  
TIPS-CFR  1.08061  1.21093  4.15747  1.03142  1.16826  4.03183  4.22873  4.23223  1.28793  1.39195  
CSPS-CFR  1.01289  1.06678  4.41554  0.811368  1.16351  3.50484  3.82563  4.49784  1.18203  1.18266  
CFPS-CFR  1.0821  1.21389  4.27358  1.06188  1.17015  4.14679  3.72584  4.35173  1.29139  1.39605  
CFPS-CFR_EX+IN  1.48651  1.63601  2.63344  0.46017  1.61896  2.68047  2.54003  2.69689  1.7565  1.92275  
TIPS-CFR_EX+IN  1.53874  1.69001  2.70288  0.474123  1.67471  2.75028  2.69047  2.76757  1.81345  1.98361  
t = 3
CFR  1.24184  1.26733  1.29341  0.782674  1.215  1.28676  1.22134  1.32356  1.26484  1.2725  
CFR_EX+IN  1.26324  1.29333  1.41475  0.778699  1.24703  1.33798  0.973846  1.42204  1.30174  1.32161  
CFR_IN  1.77314  2.1745  2.47275  0.46766  1.96118  2.07067  2.93156  2.36091  1.97061  1.94821  
A-CFR_IN  0.324266  0.309611  1.11607  0.270138  0.336514  1.44295  1.10709  1.1946  0.398567  0.443694  
BPS-CFR  1.22745  1.25377  1.14849  0.754851  1.21226  1.31554  1.29711  1.18456  1.26256  1.28375  
TIPS-CFR  1.23677  1.56474  2.3192  0.461526  1.25948  1.89679  2.93442  2.17179  1.47005  1.37928  
CSPS-CFR  1.32999  1.55886  2.30382  0.609689  1.33263  2.11344  2.5831  2.40304  1.51214  1.5625  
CFPS-CFR  1.72451  2.16465  2.47185  0.534129  1.90951  2.08611  2.92367  2.44692  1.96166  1.94008  
CFPS-CFR_EX+IN  1.2552  1.28708  1.04905  0.486016  1.25309  0.986428  0.958978  1.04014  1.31105  1.33323  
TIPS-CFR_EX+IN  1.24643  1.28215  1.02407  0.399592  1.26526  1.10022  0.949734  1.01693  1.32465  1.34716  
t = 4
CFR  1.77175  1.76751  1.85884  0.218118  1.92719  1.14354  1.23523  1.41552  1.92492  1.7046  
CFR_EX+IN  1.75062  1.67086  2.24844  0.211988  1.93125  1.86759  1.33723  2.24516  1.91101  1.67789  
CFR_IN  2.56621  2.69835  2.94904  0.392499  1.78246  2.51058  3.08477  3.00756  2.22784  2.1542  
A-CFR_IN  0.671024  0.654666  1.33511  0.192685  0.673845  0.887873  0.97415  1.33108  0.635044  0.469595  
BPS-CFR  1.78613  1.74223  1.88396  0.191625  1.9274  1.34454  1.34752  1.81689  1.92916  1.71768  
TIPS-CFR  2.21067  3.02032  1.93925  0.491227  2.08683  2.08967  1.96676  2.42962  1.41814  1.38864  
CSPS-CFR  2.79717  2.22095  2.36652  0.576314  2.01836  2.37634  2.43021  1.82871  2.17963  2.31279  
CFPS-CFR  3.42767  2.54811  2.78711  0.494661  1.91219  2.33743  3.37405  2.88021  2.1791  2.17593  
CFPS-CFR_EX+IN  1.77293  1.69555  2.23035  0.233353  1.94844  1.5154  1.6767  2.2283  1.93859  1.70775  
TIPS-CFR_EX+IN  1.83299  1.75186  2.22628  0.417755  1.9978  1.50519  1.541  2.22611  1.98967  1.7681  
t = 5
CFR  1.83709  1.69303  1.6193  0.555679  1.63135  1.13465  1.8543  2.03302  1.54866  1.74632  
CFR_EX+IN  1.91645  1.7556  1.24121  0.553422  1.67109  1.34822  2.0127  1.21941  1.5631  1.73072  
CFR_IN  3.12478  2.1396  2.85773  0.354031  1.79163  2.08721  2.52088  2.69592  2.79671  2.68169  
A-CFR_IN  0.587082  0.595305  0.774983  0.196641  0.62965  0.945584  0.997826  0.645179  0.628936  0.755883  
BPS-CFR  2.09171  1.96809  1.65852  0.0142573  1.87935  1.21433  2.01344  1.44715  1.80205  1.96996  
TIPS-CFR  1.29654  1.47898  2.37774  0.344719  1.24097  2.2228  1.80217  2.12608  1.79649  1.33218  
CSPS-CFR  1.86462  1.46697  2.52765  0.414768  0.859577  2.56795  2.17288  2.79068  1.56871  2.02848  
CFPS-CFR  2.94934  2.45437  2.8785  0.486376  1.86041  2.73952  1.95979  2.72843  2.83146  2.77793  
CFPS-CFR_EX+IN  2.06273  1.95773  2.30494  0.0788884  1.86474  1.30524  1.55504  2.28721  1.78256  1.96422  
TIPS-CFR_EX+IN  1.86584  1.80091  2.24133  -0.0280915  1.77565  1.29402  1.73703  2.21913  1.7018  1.95062  
t = 6
CFR  1.52478  1.4162  1.23926  -0.151391  1.51788  1.37779  1.80424  1.92431  1.50055  1.2705  
CFR_EX+IN  1.83359  1.67625  1.70757  -0.171649  1.89466  1.60044  1.82802  1.70633  1.74699  1.55114  
CFR_IN  3.56183  1.67898  2.97499  0.413913  2.15116  1.73074  2.34941  3.05432  3.0655  2.55042  
A-CFR_IN  0.866391  0.881123  1.09787  0.264886  0.627326  0.970242  0.923484  1.33842  0.618966  0.480081  
BPS-CFR  1.74463  1.65488  0.89704  0.0270984  2.01411  1.32958  1.49321  1.00571  1.87218  1.76394  
TIPS-CFR  1.81517  2.62722  2.83875  0.45576  2.0042  2.11731  2.00922  2.45356  1.73113  1.59494  
CSPS-CFR  2.65915  2.98419  2.59955  0.377472  2.27349  2.02149  2.09355  2.81237  2.7873  2.8745  
CFPS-CFR  3.06232  1.70562  2.71588  0.441603  1.45365  2.48838  1.65379  2.84394  3.14098  3.13593  
CFPS-CFR_EX+IN  1.65499  1.56995  1.72566  0.0381319  1.93276  0.971669  1.15225  1.78162  1.81215  1.70217  
TIPS-CFR_EX+IN  1.42263  1.3542  1.41114  0.0861611  1.82561  1.05684  1.29337  1.79296  1.72445  1.78205  
t = 7
CFR  1.66791  1.34177  1.76818  -0.0686689  1.17426  1.45212  1.82101  2.32851  1.13631  1.29584  
CFR_EX+IN  2.1059  1.74963  1.84961  -0.100769  1.35884  1.80651  2.05501  1.77361  1.28371  1.63681  
CFR_IN  1.85225  2.0457  3.10371  0.311583  1.59039  1.71972  2.46803  2.64793  1.441  1.26994  
A-CFR_IN  0.763262  0.776188  1.19978  0.299315  0.416882  1.02898  0.818024  1.10674  0.392151  0.261212  
BPS-CFR  2.10093  1.93154  1.2774  0.213748  1.42905  1.60018  1.61004  0.927853  1.41096  2.22761  
TIPS-CFR  1.83512  2.4567  2.9028  0.351398  1.45518  1.72148  1.64077  2.44358  1.24509  1.42071  
CSPS-CFR  3.59286  3.52232  1.73229  0.45372  3.10019  2.49237  1.87129  1.85463  3.12  2.03028  
CFPS-CFR  2.72105  2.11425  2.704  0.493521  1.91077  2.28454  1.99265  2.43574  1.70119  1.19283  
CFPS-CFR_EX+IN  1.97855  1.88221  2.53581  0.172954  1.36714  1.48964  1.61404  2.60615  1.34177  2.1467  
TIPS-CFR_EX+IN  1.74194  1.53564  2.36961  0.258041  2.1699  1.43196  1.69234  3.06432  2.02855  1.79584  
t = 8
CFR  1.75461  1.55242  2.06517  0.115929  1.65824  1.31688  2.11544  2.83747  1.32216  1.07645  
CFR_EX+IN  1.94327  1.68811  1.44329  0.106948  1.63306  1.42119  2.08925  1.76692  1.58893  1.39644  
CFR_IN  1.46816  2.51964  2.92015  0.377528  1.2225  2.00709  1.56249  2.04123  1.87391  1.97053  
A-CFR_IN  0.50065  0.47599  0.832304  0.200922  0.193277  0.662049  1.19637  0.711419  0.29437  0.138283  
BPS-CFR  1.73426  1.88038  1.52285  0.378878  1.54353  1.6029  2.08356  1.3575  1.5217  2.3668  
TIPS-CFR  2.08673  2.69462  2.34  0.455862  1.95017  1.56472  1.48897  2.77025  1.52239  1.6881  
CSPS-CFR  2.30931  3.09944  1.95034  0.523283  2.80409  2.7133  1.91293  1.84612  2.4814  2.57669  
CFPS-CFR  2.13713  2.84806  3.00092  0.589485  1.87604  1.7339  1.89525  2.46252  1.83273  1.69095  
CFPS-CFR_EX+IN  1.67218  1.89723  1.84705  0.28142  1.48836  1.53169  2.21099  2.21619  1.45446  2.3836  
TIPS-CFR_EX+IN  2.2086  2.04205  1.88427  0.412906  1.74031  1.51173  1.68749  2.23241  1.47706  1.84315  
t = 9
CFR  1.67503  1.43214  1.50775  0.335305  1.6662  1.37079  2.49426  2.81155  1.68464  1.27835  
CFR_EX+IN  1.91536  1.28734  1.90327  0.314216  1.51406  1.15386  2.81183  2.98546  1.55726  1.81841  
CFR_IN  1.67669  2.4614  2.35573  0.431037  1.03651  2.06816  1.85276  1.9807  1.83298  1.94443  
A-CFR_IN  0.252718  0.2458  0.483722  0.283507  0.177424  0.760763  0.899096  0.577059  0.161897  0.357558  
BPS-CFR  1.96479  2.38678  1.81915  0.440576  1.77193  1.52446  2.20083  1.61109  1.80706  2.3783  
TIPS-CFR  2.47168  2.63597  2.16529  0.231789  2.41752  1.4973  1.67101  2.57815  2.0718  1.72686  
CSPS-CFR  1.89897  2.43925  1.82729  0.595455  1.78659  2.33931  1.66743  1.96859  1.45374  0.885043  
CFPS-CFR  2.25065  2.19063  2.61792  0.495914  1.26275  1.80286  1.57443  2.06  1.90905  1.77209  
CFPS-CFR_EX+IN  1.71887  2.09881  1.76002  0.450021  1.68637  1.11995  2.80114  1.90185  1.58529  2.60469  
TIPS-CFR_EX+IN  1.65246  1.35612  1.79508  0.244471  1.6801  1.53785  2.12443  2.01454  1.47913  1.55796  
t = 10
CFR  1.5338  1.60085  1.36918  0.393426  1.7728  1.70807  2.75194  2.50512  1.7598  1.46204  
CFR_EX+IN  1.18335  1.24614  2.65474  0.39262  1.76936  1.45902  2.93886  3.05807  1.67546  1.91706  
CFR_IN  2.25012  2.00539  2.27226  0.473939  1.21069  1.80869  1.50063  2.2141  1.61549  2.22382  
A-CFR_IN  0.15484  0.142959  0.0974776  0.33126  0.307138  0.527937  0.742904  0.550989  0.328986  0.382961  
BPS-CFR  2.05107  1.3148  1.5263  0.313983  1.78739  1.72653  2.23523  1.77007  1.72923  2.01865  
TIPS-CFR  1.85563  1.56292  2.01358  0.43048  2.57448  1.48811  1.84037  2.16674  2.41435  2.21431  
CSPS-CFR  1.91504  2.31681  1.99119  0.692426  1.86547  1.98919  1.59647  1.84526  1.71704  0.937628  
CFPS-CFR  2.66618  2.77641  2.46298  0.380604  1.15158  1.92571  1.80761  2.31875  1.91496  2.03413  
CFPS-CFR_EX+IN  1.90531  1.31453  1.83839  0.414408  1.76238  1.36899  3.1398  1.76129  1.77207  2.25299  
TIPS-CFR_EX+IN  1.4017  1.12803  1.74711  0.272988  2.20784  1.31108  2.27764  2.00159  2.09785  1.4759  
t = 11
CFR  1.27356  0.927434  1.62422  0.330192  1.75284  2.0347  2.57733  2.6062  2.06065  1.6337  
CFR_EX+IN  1.74895  1.2055  3.24271  0.483082  1.7348  1.70695  2.91683  2.55215  1.5909  1.25797  
CFR_IN  1.38717  2.40703  2.18666  0.230339  1.3051  1.73556  1.50927  2.47288  2.45808  1.70612  
A-CFR_IN  0.329039  0.114085  0.63238  0.296023  0.265627  0.391189  0.836278  0.785209  0.433537  0.300976  
BPS-CFR  1.6585  1.50267  1.40627  0.333797  1.7812  2.09864  2.28221  1.93467  1.81926  1.68978  
TIPS-CFR  1.65545  1.58813  1.72438  0.547719  2.02887  1.44026  2.17244  1.84803  2.67143  1.91171  
CSPS-CFR  2.0425  2.4441  2.21245  0.621423  1.8962  1.47878  1.57222  2.00857  2.0972  1.31992  
CFPS-CFR  2.52441  2.90599  2.48704  0.255676  1.21318  2.07707  1.95967  2.45067  1.91856  2.61331  
CFPS-CFR_EX+IN  1.68839  1.5935  1.47635  0.284752  1.72073  1.45557  3.11657  1.83036  1.7487  1.50173  
TIPS-CFR_EX+IN  1.32756  1.54917  1.82962  0.2989  1.55199  1.47105  1.87353  1.62854  1.61721  1.49882  
t = 12
CFR  1.171  1.6471  2.24997  0.214435  1.75233  2.21238  2.58451  2.80388  1.37066  1.15907  
CFR_EX+IN  0.54772  1.11608  2.97358  0.228901  1.08664  1.80051  3.40123  2.94114  1.34714  1.49121  
CFR_IN  1.06285  2.81932  2.19527  0.229652  1.55545  1.84342  1.81917  2.56534  1.06479  1.62522  
A-CFR_IN  0.537563  0.496397  0.571108  0.296  0.236275  0.457984  1.20832  0.684251  0.481186  0.23328  
BPS-CFR  1.22137  2.10563  1.75461  0.283043  1.63401  2.4802  2.91592  1.97015  1.82409  2.02231  
TIPS-CFR  1.91536  1.60299  1.59229  0.445449  1.55544  1.37633  2.3018  1.44493  1.90196  1.15472  
CSPS-CFR  2.18027  2.22372  2.09033  0.473278  1.06867  1.4792  1.48726  2.02617  2.69716  1.72088  
CFPS-CFR  2.25158  1.71842  2.58146  0.322255  1.93929  2.08607  1.86825  2.45612  2.31291  2.19423  
CFPS-CFR_EX+IN  1.7501  2.00593  2.0717  0.260455  1.47673  1.75935  2.5151  1.68492  1.86514  1.86201  
TIPS-CFR_EX+IN  1.67589  1.5686  1.78964  0.27016  1.65822  1.62585  1.72043  1.43409  1.56812  1.57278  
t = 13
CFR  1.13652  1.58044  1.92898  0.233865  1.43412  2.3407  3.41697  2.79361  0.612149  0.852807  
CFR_EX+IN  0.782153  1.08247  3.07913  0.225218  1.03513  1.61985  3.25929  2.23254  0.853176  1.98042  
CFR_IN  1.61565  2.871  2.30755  0.148991  1.80932  1.64707  1.70141  2.48103  1.45736  1.92923  
A-CFR_IN  0.480004  0.574617  0.623221  0.296  0.220336  0.340501  0.78542  0.709651  0.461822  0.248942  
BPS-CFR  1.44667  2.07697  1.30497  0.264435  1.48796  2.14015  2.03691  2.36033  1.13704  1.73447  
TIPS-CFR  1.88756  1.64233  1.49686  0.603998  2.07627  1.28366  2.30924  1.56839  1.98888  1.46105  
CSPS-CFR  1.70182  2.17212  2.26084  0.596152  1.61858  1.53993  1.48355  2.34873  2.42749  1.82745  
CFPS-CFR  2.31409  2.21691  2.66436  0.339928  1.79263  1.77547  1.58675  2.35271  1.32538  1.46471  
CFPS-CFR_EX+IN  2.33701  2.36604  1.6404  0.121013  1.53604  2.23504  2.65356  1.86518  1.64997  2.28948  
TIPS-CFR_EX+IN  1.7172  1.16674  1.50523  0.257512  1.94136  1.80248  1.55946  1.62874  1.37557  1.57304  
t = 14
CFR  1.14832  1.08348  2.06425  0.269948  1.47012  2.29627  3.29122  3.03208  1.43578  0.875326  
CFR_EX+IN  1.27747  0.988868  3.30327  0.251346  1.81147  1.64341  2.45895  2.67442  1.5196  1.2979  
CFR_IN  1.79739  2.55794  2.30213  0.249513  2.28799  1.22487  1.66398  2.45417  1.81832  1.45908  
A-CFR_IN  0.377989  0.520697  0.330555  0.296  0.276  0.558964  0.837331  0.544455  0.409422  0.230781  
BPS-CFR  1.50972  0.790705  1.40775  0.207616  1.35758  2.54218  1.66114  2.94128  1.40504  2.02828  
TIPS-CFR  2.13369  1.63585  1.67679  0.522793  1.40338  1.31602  2.33901  1.722  1.87019  1.66582  
CSPS-CFR  2.32723  2.65289  1.95147  0.404093  1.97289  1.57684  1.5696  2.08509  2.41584  1.94841  
CFPS-CFR  2.36339  1.79823  2.57772  0.362753  1.2166  1.68411  1.67559  2.37965  1.62649  1.60339  
CFPS-CFR_EX+IN  0.947736  1.0037  1.27507  0.0719935  1.41464  2.45556  2.39104  1.63462  1.35362  1.67657  
TIPS-CFR_EX+IN  1.39874  1.21718  1.84136  0.160051  1.9913  2.10293  1.48882  1.65697  1.56724  1.18225  
t = 15
CFR  1.08384  1.0873  2.04367  0.332034  1.36856  2.33004  2.35185  2.83877  1.67998  1.08499  
CFR_EX+IN  1.07988  0.815775  3.67985  0.272677  1.95925  1.93283  2.06706  2.22472  1.74908  0.452598  
CFR_IN  1.84006  2.3569  2.07871  0.352748  2.03694  1.21836  1.62289  2.4824  1.17587  1.31158  
A-CFR_IN  0.313157  0.421585  0.243833  0.293044  0.353041  0.291747  0.558164  0.366779  0.306082  0.246645  
BPS-CFR  1.60767  0.756551  1.95886  0.207349  1.31324  2.47686  1.91725  2.15834  1.52864  2.28971  
TIPS-CFR  2.44735  1.69998  1.65459  0.679636  1.33325  1.31717  2.12764  1.80858  1.81362  1.93485  
CSPS-CFR  3.03339  3.01019  1.72616  0.535952  1.95329  1.61428  1.46162  1.69779  2.71054  1.38967  
CFPS-CFR  2.59228  2.33628  2.65772  0.446233  2.12426  1.47414  1.71753  2.26128  1.70731  1.32057  
CFPS-CFR_EX+IN  0.85986  0.892282  1.4137  0.174008  1.45337  2.1766  2.04335  1.46681  1.42804  2.02584  
TIPS-CFR_EX+IN  0.749871  1.89814  1.67096  0.248804  1.80455  2.20382  2.00343  1.71907  1.57075  1.22668  
t = 16
CFR  1.07189  1.06165  1.75125  0.420448  1.30153  2.45999  2.01135  2.29923  1.82289  1.33951  
CFR_EX+IN  1.03921  0.749901  3.38362  0.30832  1.00765  1.66729  2.36371  1.47085  1.25062  0.673272  
CFR_IN  1.83636  2.45639  1.94543  0.345007  1.24237  1.38909  1.51783  2.2372  1.41155  1.34431  
A-CFR_IN  0.242415  0.345946  0.37026  0.290703  0.290562  0.409916  0.650253  0.459565  0.195658  0.267694  
BPS-CFR  1.76181  1.46951  2.42271  0.376616  1.40486  2.31861  2.05958  1.92436  1.76752  2.43979  
TIPS-CFR  2.64572  1.88583  1.43123  0.457829  1.4939  1.40666  1.73122  1.72336  1.80633  1.75535  
CSPS-CFR  3.22487  2.8233  1.89525  0.554241  1.93922  1.67621  1.55838  1.50794  2.64937  1.94869  
CFPS-CFR  3.05585  3.07099  2.86835  0.421118  2.40017  1.57463  1.77333  2.08827  1.47778  1.42277  
CFPS-CFR_EX+IN  0.860655  1.3624  1.45053  0.332835  1.25192  2.12432  2.47032  1.51812  1.52527  1.89254  
TIPS-CFR_EX+IN  0.720958  1.45875  1.70398  0.349333  1.71321  2.32167  1.54528  1.60964  1.62751  1.23608  
t = 17
CFR  0.90276  1.12174  1.7028  0.395904  1.4328  2.69241  2.77035  2.57004  1.65986  0.869278  
CFR_EX+IN  0.670882  0.77441  2.58843  0.388393  0.63756  1.63514  2.5052  1.94408  0.903734  0.879068  
CFR_IN  1.46602  2.69848  1.90119  0.337997  1.41058  1.54857  1.64247  2.06996  1.68634  1.5197  
A-CFR_IN  0.196082  0.280326  0.461461  0.288871  0.274173  0.521216  0.728885  0.461236  0.16902  0.275155  
BPS-CFR  1.62873  1.67783  1.94266  0.45165  1.45795  2.38796  1.86028  2.09456  1.90887  2.6287  
TIPS-CFR  2.90995  1.98184  1.09067  0.322733  1.71429  1.44675  1.75093  1.6709  1.18535  2.02489  
CSPS-CFR  2.51264  2.62286  1.84947  0.497425  1.89121  1.61895  1.60473  1.83356  2.54451  1.66829  
CFPS-CFR  2.85353  2.77127  2.61671  0.454082  1.85223  1.69737  1.78049  2.07992  1.05802  1.55251  
CFPS-CFR_EX+IN  1.01776  1.58731  1.01378  0.347525  1.25371  2.20332  2.54434  1.92858  1.61604  1.97437  
TIPS-CFR_EX+IN  0.903862  1.0675  1.42353  0.516816  1.60984  2.06354  1.58032  1.28405  1.53247  1.27584  
t = 18
CFR  1.01955  1.21658  1.97053  0.322904  1.6432  2.86477  3.13301  2.80467  1.29284  1.35774  
CFR_EX+IN  0.660642  0.78005  2.61438  0.428  0.728906  1.91967  2.58838  2.45058  0.765347  1.19429  
CFR_IN  1.40401  2.18916  1.95173  0.376022  1.52115  1.45866  2.04215  2.08106  1.58612  1.9296  
A-CFR_IN  0.188696  0.189309  0.433896  0.287318  0.389194  0.673659  0.438768  0.445768  0.155175  0.698442  
BPS-CFR  1.48755  1.59803  1.92359  0.382986  1.30155  2.18658  1.82775  2.25023  1.57634  2.80751  
TIPS-CFR  3.30615  2.02643  1.09214  0.210583  1.95762  1.59702  1.75156  1.72552  1.51485  2.04455  
CSPS-CFR  2.1927  2.4474  1.7881  0.67004  1.88603  1.74788  1.53181  1.79386  2.39957  1.37451  
CFPS-CFR  2.03338  1.85405  2.42791  0.493296  1.49616  1.3949  1.80829  2.19331  1.52646  1.25777  
CFPS-CFR_EX+IN  1.21676  1.71431  1.16424  0.357635  1.33765  2.08169  2.69069  1.38016  1.68348  1.78334  
TIPS-CFR_EX+IN  0.892329  0.917467  0.775321  0.841835  1.6833  1.8361  1.55488  1.06378  1.48466  1.08925  
t = 19
CFR  1.12219  1.29011  2.62817  0.322292  1.69979  3.03045  2.62456  3.03349  0.907446  1.51462  
CFR_EX+IN  0.674646  0.828588  2.51925  0.409538  0.851536  2.22034  2.23718  2.52832  0.758057  1.48884  
CFR_IN  1.42214  2.18547  2.01164  0.488084  1.29235  1.39193  2.0402  2.28993  1.54113  1.8721  
A-CFR_IN  0.194556  0.126604  0.286364  0.285926  0.487043  0.512684  0.489084  0.358804  0.163515  0.353457  
BPS-CFR  1.52305  1.40027  2.04075  0.342668  1.25063  1.78066  1.60717  2.51834  1.24575  3.11817  
TIPS-CFR  3.47826  1.63753  1.35271  0.334181  2.39864  1.31224  1.85214  1.75388  1.43286  1.55746  
CSPS-CFR  2.45074  2.63634  1.82858  0.606607  2.22606  1.75948  1.52108  1.78445  2.06429  1.26575  
CFPS-CFR  1.77762  1.87306  2.20747  0.5584  1.10924  1.56088  1.92352  2.23761  1.54616  1.35115  
CFPS-CFR_EX+IN  1.37793  1.33297  1.22224  0.335055  1.44711  2.21093  2.73773  1.35281  1.6175  1.44543  
TIPS-CFR_EX+IN  0.961048  0.985935  0.616523  0.474999  1.89034  2.02086  1.45625  1.19217  1.54774  1.0085  
t = 20
CFR  0.924417  0.805903  2.81662  0.356571  1.64493  3.22301  2.00245  2.81929  0.918005  1.56594  
CFR_EX+IN  0.792678  0.871793  2.2354  0.404374  0.957945  2.10207  2.29707  2.60932  1.29972  1.5654  
CFR_IN  1.47145  2.55726  1.84492  0.605509  1.38386  1.35887  1.98294  2.33019  1.54701  1.51824  
A-CFR_IN  0.186357  0.126921  0.360363  0.284622  0.538979  0.470119  0.576449  0.544189  0.203933  0.413106  
BPS-CFR  1.58641  1.10228  1.98606  0.212471  1.22626  2.0008  1.49312  1.99657  1.08111  2.00647  
TIPS-CFR  2.97908  1.81998  1.50893  0.478132  2.19192  1.49503  1.90041  2.0152  1.68905  1.62757  
CSPS-CFR  2.80381  2.60242  1.91084  0.418406  2.33852  1.66423  1.53967  1.67464  1.90789  1.20672  
CFPS-CFR  1.83008  1.72167  1.96455  0.381486  1.58087  1.56851  2.02167  2.16703  1.55223  1.13437  
CFPS-CFR_EX+IN  1.41844  0.529159  1.22538  0.269348  1.48223  2.07526  2.55646  1.38357  1.49449  1.33154  
TIPS-CFR_EX+IN  0.99296  1.09206  0.666163  0.358182  2.20921  1.76359  1.53479  1.52209  1.43565  0.99298  
t = 21
CFR  0.933696  0.773456  2.6539  0.409584  1.45084  3.38539  1.77114  2.63771  0.819947  0.616028  
CFR_EX+IN  0.806639  0.893494  2.23831  0.380061  1.44197  2.24728  2.23557  1.95143  1.42602  0.607681  
CFR_IN  1.53177  2.56087  1.79661  0.585111  1.71358  1.51574  2.02733  2.41145  1.56072  1.33697  
A-CFR_IN  0.150043  0.13858  0.410682  0.283354  0.514319  0.391796  0.55061  0.658267  0.26236  0.346432  
BPS-CFR  1.60653  0.45271  1.97653  0.206598  1.20481  2.25487  1.68862  1.92086  0.978392  1.97717  
TIPS-CFR  2.61088  2.0851  1.3082  0.471739  1.82694  1.48327  1.77509  1.9751  1.79862  1.87664  
CSPS-CFR  2.66351  2.58435  1.75883  0.380452  2.41324  1.82209  1.5843  1.42114  1.96363  1.84916  
CFPS-CFR  1.69207  2.39436  1.96374  0.250761  1.63974  1.66607  2.21433  2.20691  1.47311  1.2169  
CFPS-CFR_EX+IN  1.54083  0.48426  1.22981  0.196598  1.48968  1.98326  2.02369  1.55742  1.38076  1.46017  
TIPS-CFR_EX+IN  1.26936  1.565  1.03073  0.26719  2.33326  1.69417  1.54625  1.37772  1.31518  0.756716  
t = 22
CFR  0.945203  0.768389  2.57585  0.414826  1.22048  2.95583  1.81833  2.19955  0.828927  0.265048  
CFR_EX+IN  0.824381  0.892287  2.33794  0.362877  1.45985  2.19569  2.11769  1.60968  1.47109  0.626775  
CFR_IN  1.53385  2.48109  1.78707  0.559079  1.96289  1.64173  2.21499  2.3807  1.57514  1.06404  
