learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
TIPS-CFR_EX+IN  0.185103  0.0874668  -0.0399516  -0.00311523  0.11131  0.0586774  -0.100496  -0.0503905  0.101123  0.0210213  
t = 9
CFR  0.0211489  0.00458255  -0.0746328  -0.0298351  -0.00337934  -0.012584  -0.123936  -0.0455101  -0.0157805  -0.0944587  
CFR_EX+IN  0.0525033  0.0210489  -0.0297308  0.024318  0.0267923  0.219409  0.110318  0.0179454  -0.00317753  0.0941478  
CFR_IN  0.204847  0.12237  0.0704138  0.071147  0.12628  0.0995228  0.045755  0.0599712  0.0892709  0.222739  
A-CFR_IN  0.09281  0.0375995  0.0445135  0.0433611  0.133724  0.0342281  0.000389117  0.0333063  0.12759  0.0592706  
BPS-CFR  0.0536578  0.0379472  -0.0143542  -0.0464968  0.0250216  -0.0361459  -0.0527666  -0.0357795  0.00445121  -0.0219054  
TIPS-CFR  0.130839  -0.0241016  0.0313349  0.0499835  0.114396  0.0408276  0.0715541  0.113935  0.053625  0.058778  
CSPS-CFR  0.22929  0.067319  0.131546  0.112609  0.124747  0.0302799  -0.108959  0.107904  0.23031  0.225648  
CFPS-CFR  0.183222  0.105837  0.0814421  0.0673993  0.119534  0.00738205  0.0357781  0.0698602  0.14574  0.226403  
CFPS-CFR_EX+IN  0.0847699  0.072601  -0.0453111  -0.0232466  0.0504423  -0.00186833  -0.122193  -0.0515874  0.0233503  -0.0285227  
TIPS-CFR_EX+IN  0.173104  0.128489  -0.108519  0.015206  0.0940325  0.0925044  -0.114628  -0.114565  0.0517055  0.0126579  
t = 10
CFR  0.0322631  0.0216867  -0.0196136  -0.00212674  0.0249601  0.0145661  -0.0620405  0.00243967  0.0599715  0.00537515  
CFR_EX+IN  0.0385206  0.0288963  -0.0177038  -0.00233957  0.037425  0.355616  0.00223277  0.043273  0.0349774  0.107696  
CFR_IN  0.175952  0.174029  0.0494615  0.107627  0.163246  0.112196  0.0117323  0.053389  0.111798  0.227448  
A-CFR_IN  0.0898538  0.10633  0.00898696  0.0520199  0.163011  0.0233682  0.034581  0.00332017  0.0945682  0.123  
BPS-CFR  0.0223416  0.0217253  -0.00630659  -0.0584236  0.0510178  0.010779  -0.00166502  -0.00190493  0.0209786  0.0605826  
TIPS-CFR  0.121423  -0.0714391  0.01522  0.0739033  0.129462  0.0486104  0.238403  0.0438095  0.143442  0.0921191  
CSPS-CFR  0.200536  0.171952  0.13689  0.167573  0.137717  0.0627765  -0.171511  0.147106  0.233333  0.231262  
CFPS-CFR  0.162212  0.155832  0.0524317  0.117569  0.145568  0.0831272  0.0332204  0.056448  0.201023  0.229565  
CFPS-CFR_EX+IN  0.0256525  0.0207275  -0.0326351  0.0104763  0.038385  0.0645878  -0.126397  -0.0850233  0.0293407  0.0221431  
TIPS-CFR_EX+IN  0.114795  0.125865  -0.116289  0.0120197  0.0185948  0.0713428  -0.121962  -0.119782  0.00949059  0.0208281  
t = 11
CFR  0.0454391  0.0462372  0.0508662  0.014532  0.0629965  0.0970851  -0.00977264  0.0790818  0.077947  0.131516  
CFR_EX+IN  0.0334646  0.0283714  0.0272441  0.00638835  0.0616123  -0.0596921  0.0740567  -0.0604333  0.0547412  0.14189  
CFR_IN  0.135897  0.183288  0.0517852  0.0358165  0.162363  -0.00483312  0.0174171  0.0262818  0.160568  0.225555  
A-CFR_IN  0.0762114  0.0960003  0.0912901  0.0687347  0.146616  0.0581109  0.157009  0.113319  0.0803333  0.104866  
BPS-CFR  -0.0140981  0.00528184  0.0526561  -0.0419899  0.0401072  -0.010822  -0.0216509  0.00353107  0.065947  0.141053  
TIPS-CFR  0.0759498  0.180845  0.142903  0.122873  0.167869  0.0627003  0.117707  0.0406462  0.0900819  0.144356  
CSPS-CFR  0.164533  0.127342  0.0941986  -0.0139486  0.172222  0.0751272  -0.18  0.146652  0.167642  0.23001  
CFPS-CFR  0.121653  0.202525  0.0700884  0.0135011  0.163438  0.0573758  -0.006841  0.0475238  0.184984  0.233333  
CFPS-CFR_EX+IN  0.0163584  0.000275015  -0.0410668  0.0233333  0.00503808  0.318606  -0.0972005  -0.0635432  0.0285324  0.0688031  
TIPS-CFR_EX+IN  -0.000602071  0.0554698  -0.11972  0.0280316  -0.0470949  0.0712894  -0.12512  -0.126  -0.0210968  0.0407728  
t = 12
CFR  0.0579684  0.0449172  0.101433  0.027779  0.0554969  0.109025  -0.0588127  0.109372  0.0573306  0.240621  
CFR_EX+IN  0.0492619  0.0370998  -0.0879565  0.0175887  0.0338762  -0.0646825  0.071  0.0304331  0.0607796  0.173137  
CFR_IN  0.103931  0.243257  0.0515974  -0.00200795  0.21217  0.00977202  0.0674932  0.0618979  0.151933  0.162546  
A-CFR_IN  0.0602633  0.0824726  0.120485  0.0668198  0.123255  0.0783177  0.165119  0.131036  0.076003  0.0874445  
BPS-CFR  0.0518762  0.0500635  -0.0840047  -0.0249466  0.0447963  -0.0915116  -0.0772096  -0.0623118  0.0797154  0.178807  
TIPS-CFR  0.060619  0.192873  0.111621  0.0669794  0.155122  0.0531396  -0.0136004  0.0551588  0.0956854  0.126481  
CSPS-CFR  0.159338  0.140667  0.0240583  -0.0304195  0.168485  0.19119  -0.115279  0.0513287  0.107058  0.163069  
CFPS-CFR  0.092119  0.157226  0.0381824  -0.0141991  0.143204  0.0345153  0.0597304  0.0495803  0.156172  0.176537  
CFPS-CFR_EX+IN  0.0662289  0.00604387  0.00750116  0.0256391  -0.00343803  0.376567  -0.0555859  -0.0170398  0.0285383  0.083424  
TIPS-CFR_EX+IN  -0.121994  -0.00976258  -0.0721983  0.0393399  -0.0744286  0.091617  -0.0780301  -0.0893013  -0.0174348  0.0634861  
t = 13
CFR  0.064327  0.0476018  0.114823  0.0464885  0.0868302  0.115792  0.0480766  0.12521  0.0980841  0.185484  
CFR_EX+IN  0.0685715  0.0423199  0.00882584  0.0327326  0.0663679  -0.121726  0.071  0.000647594  0.0854331  0.173279  
CFR_IN  0.0895135  0.172411  0.0482832  -0.00519213  0.133171  0.0339866  0.0800151  0.0537562  0.176321  0.130113  
A-CFR_IN  0.046028  0.0643148  0.118063  0.0609918  0.0976183  0.150767  0.0626622  0.112126  0.0584926  0.0743459  
BPS-CFR  0.0652171  0.0317778  0.0304084  -0.00349956  0.0519154  -0.00454722  0.0455368  0.024584  0.102321  0.126383  
TIPS-CFR  0.047665  0.203646  0.0767259  0.0431407  0.114417  0.059994  0.0237083  0.0640528  0.150519  -0.0266528  
CSPS-CFR  0.0910288  0.140667  0.0101782  0.0485729  0.136699  0.129216  -0.00274608  -0.00484259  0.0514569  0.136783  
CFPS-CFR  0.0768554  0.140464  0.0504879  0.00850303  0.101751  0.0436846  0.0980017  0.0505228  0.118889  0.135802  
CFPS-CFR_EX+IN  0.064528  -0.00404817  -0.0566243  0.0398508  -0.00665684  0.162765  -0.0264243  0.0218233  0.0378328  0.121196  
TIPS-CFR_EX+IN  -0.0992212  -0.067674  -0.0290477  0.0377636  -0.0281241  0.219687  -0.0510557  -0.0552998  -0.0210746  0.0673333  
t = 14
CFR  0.071523  0.129645  0.126199  0.0570082  0.121174  0.0303596  0.0862518  0.0483016  0.143543  0.164856  
CFR_EX+IN  0.0122539  0.0565323  0.0724803  0.0414131  0.115048  -0.140654  0.0739961  0.0209696  0.114129  0.0780004  
CFR_IN  0.0737337  0.12555  0.0515514  0.0319134  0.116374  0.0288077  0.0897352  0.0560068  0.126038  0.10102  
A-CFR_IN  0.0387547  0.0544604  0.067946  0.0618358  0.0602476  0.13605  0.0465436  0.0741864  0.0476529  0.079246  
BPS-CFR  0.101059  0.0231858  0.0477336  0.0318039  0.059307  0.0676633  0.0717075  0.0681766  0.121587  0.0618972  
TIPS-CFR  0.0575734  0.192317  0.0674892  0.0387134  0.0887541  0.062944  0.0524023  0.0747837  0.19338  -0.0879878  
CSPS-CFR  0.0686985  0.137825  0.000128829  0.0557877  0.136022  0.0505531  0.0485323  -0.0098358  0.030989  0.0955971  
CFPS-CFR  0.155983  0.137398  0.0525955  0.0363008  0.0864829  0.0349428  0.107827  0.0524501  0.111502  0.0915565  
CFPS-CFR_EX+IN  0.0790156  -0.0155766  0.0128489  0.0495295  0.00805882  0.00620168  0.00449795  -0.000303271  0.0525133  0.0979301  
TIPS-CFR_EX+IN  -0.064913  -0.0699968  0.0127958  0.0258047  0.0563457  0.227955  -0.0224823  -0.0186138  0.00231938  0.0635707  
t = 15
CFR  0.074086  0.0777839  0.0387272  0.0691455  0.155485  -0.0201276  0.0894913  0.0765446  0.132311  0.155714  
CFR_EX+IN  0.0697821  0.0713755  0.0773159  0.0520108  0.0756363  -0.120658  0.090818  0.0484831  0.0852679  -0.0492579  
CFR_IN  0.1513  0.102009  0.0532786  0.0535705  0.0891704  0.02746  0.129766  0.0582695  0.0844492  0.0393673  
A-CFR_IN  0.027456  0.043384  0.0428388  0.0624733  0.0489509  0.153093  0.0403177  0.0472429  0.0383045  0.0759646  
BPS-CFR  0.085932  0.0583427  0.0861998  0.0437586  0.0723113  0.0851597  0.0752339  0.0855824  0.0613858  0.0475164  
TIPS-CFR  0.115117  0.176398  0.0701976  0.0451057  0.0801394  0.0644264  0.0816104  0.080221  0.233333  -0.111089  
CSPS-CFR  0.0597768  0.110285  -0.0368863  0.0488084  0.119294  0.0155987  0.0574058  -0.0136418  0.0587542  0.0748541  
CFPS-CFR  0.105064  0.116743  0.0564231  0.0506219  0.078086  0.0330314  0.114429  0.0546844  0.0761431  0.0967233  
CFPS-CFR_EX+IN  0.107451  0.0485149  0.0382691  0.0591834  0.0789156  -0.126  0.0300684  0.0431313  0.0692284  0.0338798  
TIPS-CFR_EX+IN  -0.049211  -0.00513601  0.105845  0.0269863  0.0786316  0.170221  0.0284475  -0.0233462  0.0873462  0.0607837  
t = 16
CFR  0.066231  0.0476102  0.0858524  0.0822971  0.094655  -0.183119  0.0645155  -0.0982327  0.140799  0.142267  
CFR_EX+IN  0.129515  0.0718938  0.0817561  0.0685738  0.0680942  -0.0811108  0.0615026  0.083735  0.074097  -0.099805  
CFR_IN  0.0885319  0.0804501  0.0556059  0.0617603  0.0701493  0.0281836  0.136493  -0.187246  0.0595362  0.0359696  
A-CFR_IN  0.0147067  0.0255952  0.0346299  0.0584631  0.0373397  0.121832  0.0400747  0.036693  0.0212826  0.0640341  
BPS-CFR  0.150422  0.0648403  0.116728  0.0558344  0.0680764  0.0910164  0.0837613  0.0922207  0.0713633  0.0592273  
TIPS-CFR  0.205026  0.147225  0.0708646  0.0395293  0.0756084  0.0645205  0.147488  0.0860754  0.182864  -0.130283  
CSPS-CFR  0.0465662  0.105923  -0.0234051  0.0404307  0.099089  0.00434866  0.0649411  -0.0153358  0.0411145  0.0629955  
CFPS-CFR  0.203402  0.0808167  0.183923  0.060433  0.0736199  0.0320364  0.118738  0.0580236  0.0372819  0.0280517  
CFPS-CFR_EX+IN  0.00667316  0.0684174  0.0815541  0.0744807  0.0821685  -0.103981  0.0595208  0.0932505  0.0693418  0.0440555  
TIPS-CFR_EX+IN  -0.0332282  0.0972271  0.143351  0.0365534  0.0778298  0.0290893  0.0770009  0.0816919  0.0778274  0.0859833  
t = 17
CFR  0.0653059  0.0747199  0.089026  0.0907385  0.228904  -0.167222  0.0400538  -0.184087  0.132092  0.120234  
CFR_EX+IN  0.138243  0.0697055  -0.0540746  0.0824701  0.0548881  -0.0454957  -0.0259129  0.0661431  0.086678  -0.114377  
CFR_IN  0.0846636  0.153368  0.0593409  0.0724212  0.0454081  0.0373731  -0.13778  -0.16859  0.0435957  0.0323238  
A-CFR_IN  0.00777558  0.0119699  0.0261397  0.0551537  0.0232062  0.0784584  0.04  0.0278605  0.00313837  0.0519148  
BPS-CFR  -0.0389853  0.0769932  0.1417  0.069699  0.0647815  0.0979151  0.0720967  0.099652  0.0872474  0.0694642  
TIPS-CFR  0.119211  0.124943  0.0653586  0.0603978  0.0689816  0.0650335  0.154834  0.102959  0.131706  0.122582  
CSPS-CFR  0.0642471  0.0836695  0.229379  0.04  0.0787537  0.00498113  0.0719271  -0.00846885  0.18058  0.0858714  
CFPS-CFR  0.281834  0.0531486  -0.120798  0.0717106  0.0668864  0.0403451  0.115152  -0.10067  0.01525  0.0253983  
CFPS-CFR_EX+IN  0.0478081  0.0499391  0.108116  0.0885704  0.0684531  -0.0663838  -0.0220024  0.142856  0.0694697  0.0569519  
TIPS-CFR_EX+IN  -0.00515935  0.17484  0.189584  0.0466864  0.084814  -0.118867  0.117379  0.148989  0.0644657  0.0733047  
t = 18
CFR  0.0634258  0.0944814  0.0953635  0.0737449  0.149301  -7.0506e-05  0.0299235  -0.0362035  0.114568  0.0738737  
CFR_EX+IN  0.131216  0.0655941  -0.0384853  0.093796  0.046156  -0.00283062  0.305114  0.0593766  0.087384  -0.0362043  
CFR_IN  0.0951699  0.0967649  -0.101015  0.0795629  0.0246566  0.0409339  -0.00747451  -0.137823  0.0393356  0.0493123  
A-CFR_IN  0.0260745  0.021923  0.0230136  0.052647  0.0123833  0.0371296  0.0404649  0.0241021  -0.00569816  0.0401212  
BPS-CFR  0.0323846  0.0853847  0.165544  0.0822709  0.0636449  0.114984  0.106535  0.120218  0.0984453  0.0792381  
TIPS-CFR  0.00199888  0.102155  0.0693556  0.119517  0.058914  0.0723161  0.165079  -0.134318  0.159951  0.288401  
CSPS-CFR  0.067183  0.0669579  0.209719  0.0395595  0.0571237  0.0459567  0.077572  0.237498  0.167595  0.0667935  
CFPS-CFR  0.10928  0.0353473  -0.199778  0.0783333  0.0560633  -0.0461399  -0.160364  -0.166959  0.0104012  0.036108  
CFPS-CFR_EX+IN  0.0676718  0.0491391  0.1277  0.0971611  0.062537  -0.0950144  -0.0512496  0.173738  0.0739865  0.0704258  
TIPS-CFR_EX+IN  0.0535259  0.0693056  0.215032  0.0574354  0.0915564  -0.082791  0.132867  0.152221  0.052941  0.0878789  
t = 19
CFR  0.0625766  0.110142  -0.0489318  0.0135641  0.133623  0.104778  0.0557131  0.0597331  0.112745  0.0630789  
CFR_EX+IN  0.104423  0.0639277  0.274813  0.102765  0.0488227  0.0896474  0.307017  0.032117  0.0783395  -0.0151835  
CFR_IN  0.201671  0.112574  -0.160085  0.0796073  0.0175798  0.202136  0.0249817  -0.142323  0.0347847  0.0546048  
A-CFR_IN  0.0813968  0.0134752  0.0230331  0.0503145  0.00273284  0.0371306  0.0446822  0.0241021  -0.0138989  0.0484819  
BPS-CFR  0.0630225  0.0805339  0.175865  0.0935024  0.0631497  0.0364654  0.144569  0.138729  0.0960995  0.0744783  
TIPS-CFR  -0.0693622  0.0716774  -0.18498  0.127772  0.0604577  0.0769353  0.0334073  -0.172807  0.116094  0.164536  
CSPS-CFR  0.0739322  0.148178  0.170575  0.0357566  0.0351151  0.203075  0.0786754  0.197177  0.161998  0.0864983  
CFPS-CFR  -0.00981684  0.0838869  -0.197923  0.0783333  0.0471008  -0.142617  -0.0695226  -0.172404  0.0147448  0.0457021  
CFPS-CFR_EX+IN  0.083912  0.0592597  0.142172  0.105353  0.0635896  -0.0491906  -0.0447091  0.182281  0.0834011  0.0624987  
