learner/env  CFR  CFR_EX+IN  CFR_IN  A-EFR_IN  BPS-EFR  TIPS-EFR  CSPS-EFR  CFPS-EFR  CFPS-EFR_EX+IN  TIPS-EFR_EX+IN  BEHAV-EFR  
t = 0
BPS-EFR  (-0.122037, 3)  (0.0367856, 11)  (0.157935, 14)  (0.596087, 17)  (-1.38778e-17, 6)  (-0.110309, 30)  (-0.000178026, 10)  (8.32667e-17, 11)  (-0.0533037, 25)  (0.105773, 27)  (0.00614617, 19)  
TIPS-EFR  (-0.109426, 3)  (0.252559, 11)  (0.241792, 14)  (0.50238, 18)  (-0.108961, 5)  (-1.38778e-17, 30)  (-8.0072e-05, 10)  (3.44876e-05, 12)  (-0.0285314, 25)  (0.117948, 28)  (-0.0289474, 19)  
CSPS-EFR  (0.0708074, 3)  (0.229206, 11)  (0.242287, 14)  (0.587786, 18)  (-0.108988, 6)  (-0.0555956, 30)  (0, 11)  (-1.38778e-16, 12)  (0.0827583, 24)  (0.23263, 28)  (0.14889, 19)  
CFPS-EFR  (-0.0188544, 3)  (0.088167, 11)  (0.269851, 13)  (0.545279, 17)  (-0.169117, 6)  (-0.153624, 31)  (-8.85372e-05, 11)  (2.77556e-17, 12)  (-0.103807, 24)  (0.300908, 27)  (-0.0380939, 19)  
CFPS-EFR_EX+IN  (-0.140484, 3)  (0.111125, 11)  (0.238456, 13)  (0.612766, 19)  (-0.124275, 6)  (-0.166247, 31)  (-0.000102758, 11)  (-8.32667e-17, 12)  (-1.38778e-17, 24)  (0.0931982, 28)  (-0.0646523, 19)  
TIPS-EFR_EX+IN  (-0.064871, 3)  (0.118817, 11)  (0.235583, 13)  (0.584105, 18)  (-0.109047, 6)  (0.00132148, 31)  (-0.000232217, 11)  (-1.11022e-16, 12)  (0.0176624, 25)  (-1.38778e-17, 28)  (-0.0570861, 19)  
BEHAV-EFR  (-0.0374078, 3)  (0.355997, 11)  (0.242065, 13)  (0.421263, 18)  (-0.10961, 5)  (0.129552, 30)  (-0.000165547, 10)  (-0.000551161, 12)  (-0.09928, 25)  (0.0220006, 28)  (-5.55112e-17, 19)  
BR  (0.521165, 2)  (0.632512, 8)  (0.770293, 9)  (0.712424, 12)  (0.301603, 4)  (0.73527, 21)  (9.29157e-05, 8)  (0.00580192, 9)  (0.556763, 17)  (0.50095, 18)  (0.700601, 12)  
t = 65
CFR  (0, 3)  (-0.0398323, 14)  (-0.0419303, 15)  (0.408204, 17)  (0.189615, 2)  (-0.21437, 29)  (-0.000236787, 11)  (0, 12)  (-0.103638, 28)  (0.0312338, 22)  (-0.141828, 22)  
CFR_EX+IN  (-0.12119, 3)  (-1.73472e-17, 14)  (-0.01255, 15)  (0.469647, 16)  (-0.172325, 3)  (-0.200569, 28)  (-0.000190627, 11)  (-5.55112e-17, 12)  (-0.0514122, 28)  (0.0459115, 22)  (-0.208368, 23)  
CFR_IN  (0.0582812, 3)  (-0.0211656, 14)  (0, 14)  (0.562693, 17)  (-0.197323, 2)  (-0.221588, 28)  (-8.84441e-05, 11)  (-1.11022e-16, 12)  (-0.128694, 27)  (0.0573575, 23)  (-0.214811, 23)  
A-EFR_IN  (-0.174352, 3)  (-0.106078, 14)  (-0.22283, 14)  (1.38778e-17, 17)  (-0.232969, 2)  (0.0218988, 29)  (-0.000136929, 11)  (-1.66533e-16, 12)  (-0.418165, 27)  (-0.176255, 22)  (-0.246978, 22)  
BPS-EFR  (-0.134142, 3)  (0.0468846, 14)  (-0.0309896, 14)  (0.432882, 17)  (-3.64292e-17, 2)  (-0.0805493, 28)  (-0.000155574, 11)  (0, 12)  (-0.054494, 27)  (0.0441785, 22)  (-0.110544, 23)  
TIPS-EFR  (-0.129151, 3)  (0.148938, 14)  (-0.0310642, 14)  (0.410134, 16)  (-0.171906, 2)  (-2.77556e-17, 28)  (-8.05286e-05, 11)  (4.43456e-05, 12)  (-0.00077524, 27)  (0.0265127, 23)  (0.0777222, 23)  
CSPS-EFR  (0.131802, 3)  (0.0367013, 14)  (-0.0329877, 14)  (0.577726, 17)  (-0.171906, 3)  (-0.0467297, 28)  (0, 11)  (-1.94289e-16, 12)  (0.171367, 27)  (0.180205, 24)  (0.139719, 23)  
CFPS-EFR  (-0.00979372, 3)  (0.0540236, 14)  (0.0947137, 14)  (0.522089, 17)  (-0.171906, 3)  (-0.126239, 29)  (-8.89403e-05, 11)  (0, 12)  (-0.0928467, 27)  (0.218469, 22)  (0.0757703, 23)  
CFPS-EFR_EX+IN  (-0.170523, 3)  (0.0936996, 14)  (0.00415011, 14)  (0.484312, 17)  (-0.176829, 3)  (-0.0632509, 29)  (-9.21414e-05, 11)  (0, 12)  (1.38778e-17, 28)  (0.0760243, 22)  (-0.0843776, 23)  
TIPS-EFR_EX+IN  (-0.03144, 3)  (0.0976424, 14)  (-0.0268534, 14)  (0.493764, 17)  (-0.171905, 3)  (-0.0400336, 28)  (-0.000212205, 11)  (-1.11022e-16, 12)  (-6.81529e-05, 28)  (-2.77556e-17, 22)  (-0.076486, 23)  
BEHAV-EFR  (-0.0921902, 3)  (0.208717, 14)  (0.0439106, 14)  (0.409326, 16)  (-0.169296, 3)  (0.0946666, 29)  (-0.000165379, 11)  (-0.000481394, 12)  (0.0314058, 26)  (0.152103, 23)  (-2.77556e-17, 23)  
BR  (0.502295, 2)  (0.585201, 10)  (0.510397, 10)  (0.66011, 11)  (0.306893, 2)  (0.570274, 20)  (9.20203e-05, 8)  (0.00580192, 9)  (0.671844, 19)  (0.568342, 15)  (0.622853, 14)  
t = 66
CFR  (1.38778e-17, 2)  (-0.00566433, 9)  (-0.00826895, 18)  (0.14192, 18)  (0.135504, 3)  (-0.0804143, 23)  (-0.000207384, 12)  (8.32667e-17, 12)  (-0.14003, 22)  (-0.164436, 11)  (-0.036798, 22)  
CFR_EX+IN  (-0.0878903, 2)  (-2.77556e-17, 9)  (0.035935, 19)  (0.364248, 19)  (-0.226954, 3)  (-0.0397656, 23)  (-0.000173437, 12)  (-5.55112e-17, 12)  (-0.120626, 23)  (-0.110531, 11)  (-0.0618999, 22)  
CFR_IN  (0.0550692, 2)  (-0.127275, 9)  (-1.38778e-17, 19)  (0.636272, 18)  (-0.228647, 3)  (-0.0651329, 23)  (-8.88707e-05, 12)  (5.55112e-17, 13)  (-0.258118, 22)  (-0.0627133, 11)  (0.025769, 22)  
A-EFR_IN  (-0.188581, 2)  (0.0226526, 9)  (0.0561525, 20)  (2.77556e-17, 18)  (-0.30641, 3)  (0.0905912, 23)  (-0.000137285, 12)  (-1.66533e-16, 12)  (-0.443455, 22)  (-0.454655, 11)  (-0.190488, 22)  
BPS-EFR  (-0.143243, 2)  (0.0431428, 9)  (-0.0232643, 19)  (0.158294, 18)  (-2.77556e-17, 3)  (-0.0818178, 23)  (-0.000134045, 12)  (8.32667e-17, 12)  (-0.0193201, 22)  (-0.0332576, 10)  (-0.0190894, 22)  
TIPS-EFR  (-0.0990375, 2)  (-0.299201, 9)  (-0.0894473, 18)  (0.527516, 18)  (-0.228373, 3)  (-1.21431e-17, 23)  (-8.09929e-05, 12)  (5.63721e-05, 12)  (-0.0402115, 22)  (-0.00347952, 11)  (0.0804532, 23)  
CSPS-EFR  (0.179781, 2)  (0.127213, 9)  (-0.0737569, 18)  (0.651403, 18)  (-0.227982, 3)  (-0.0675827, 24)  (-2.77556e-17, 12)  (-8.32667e-17, 12)  (0.0501474, 22)  (-0.0490609, 11)  (0.189358, 23)  
CFPS-EFR  (-0.0254597, 2)  (0.14677, 9)  (0.0596966, 17)  (0.65345, 19)  (-0.228566, 3)  (-0.0345706, 24)  (-8.93515e-05, 12)  (2.77556e-17, 13)  (-0.217246, 22)  (0.0101715, 11)  (0.144203, 23)  
CFPS-EFR_EX+IN  (-0.164629, 2)  (0.0185534, 9)  (0.0183104, 17)  (0.351319, 19)  (-0.22797, 3)  (-0.04469, 23)  (-8.23417e-05, 12)  (-2.77556e-17, 13)  (3.46945e-17, 22)  (-0.0259241, 11)  (0.0162649, 23)  
TIPS-EFR_EX+IN  (0.0391708, 2)  (0.0193085, 9)  (-0.0560213, 17)  (0.349026, 18)  (-0.16258, 3)  (-0.0945259, 23)  (-0.00019281, 12)  (1.11022e-16, 13)  (0.0500474, 23)  (-2.77556e-17, 11)  (0.0153036, 23)  
BEHAV-EFR  (0.252852, 2)  (-0.211937, 9)  (0.161507, 17)  (0.548554, 19)  (-0.223379, 3)  (0.0606227, 24)  (-0.000165221, 12)  (-0.000410385, 14)  (0.0634954, 22)  (0.216203, 11)  (-1.04083e-17, 23)  
BR  (0.561646, 1)  (0.716657, 6)  (0.545924, 11)  (0.798186, 13)  (0.296517, 2)  (0.719796, 16)  (9.11197e-05, 8)  (0.00580192, 9)  (0.682183, 15)  (0.603816, 7)  (0.521783, 14)  
t = 67
CFR  (1.38778e-17, 2)  (0.0106822, 8)  (-0.0151713, 13)  (0.242859, 16)  (0.0847761, 3)  (-0.186762, 7)  (-0.000178627, 12)  (2.77556e-17, 13)  (-0.0748431, 16)  (-0.0302616, 11)  (-0.0488821, 22)  
CFR_EX+IN  (-0.0651569, 2)  (-2.77556e-17, 8)  (-0.0118747, 13)  (0.427081, 16)  (-0.177988, 3)  (-0.152366, 8)  (-0.000157544, 13)  (-1.11022e-16, 13)  (-0.0920099, 16)  (-0.0141812, 12)  (-0.103638, 22)  
CFR_IN  (0.128698, 2)  (-0.00540042, 8)  (2.1684e-18, 13)  (0.553435, 16)  (-0.277561, 3)  (-0.184414, 7)  (-8.93054e-05, 13)  (-5.55112e-17, 12)  (-0.242794, 16)  (0.0150464, 11)  (-0.0269056, 22)  
A-EFR_IN  (-0.114498, 2)  (0.0499006, 8)  (0.0386548, 13)  (-6.93889e-18, 16)  (-0.375256, 3)  (0.261286, 7)  (-0.00013765, 12)  (-1.66533e-16, 12)  (-0.286864, 15)  (-0.414327, 11)  (-0.118601, 22)  
BPS-EFR  (-0.112017, 2)  (0.0580493, 8)  (-0.0518022, 13)  (0.264573, 16)  (0, 3)  (-0.0623624, 7)  (-0.000113367, 13)  (2.77556e-17, 13)  (0.00633781, 15)  (-0.000477223, 11)  (0.0395129, 22)  
TIPS-EFR  (-0.057304, 2)  (0.173311, 8)  (-0.109885, 13)  (0.572694, 16)  (-0.279272, 3)  (-5.55112e-17, 7)  (-8.14651e-05, 13)  (7.25406e-05, 13)  (0.0768745, 15)  (-0.05989, 11)  (0.053911, 23)  
CSPS-EFR  (0.0801768, 2)  (0.178738, 8)  (-0.130744, 14)  (0.577727, 16)  (-0.277857, 3)  (-0.142247, 7)  (2.77556e-17, 12)  (-1.11022e-16, 13)  (0.0128348, 15)  (-0.000786362, 11)  (0.0476312, 23)  
CFPS-EFR  (0.0483333, 2)  (0.201465, 8)  (-0.0528163, 14)  (0.573235, 16)  (-0.279335, 3)  (-0.00278646, 7)  (-8.97708e-05, 12)  (2.77556e-17, 13)  (-0.134103, 15)  (0.0460451, 11)  (0.0351142, 23)  
CFPS-EFR_EX+IN  (-0.110989, 2)  (0.00772601, 8)  (-0.0441827, 15)  (0.431283, 16)  (-0.276522, 3)  (0.000657489, 7)  (-7.33024e-05, 12)  (2.77556e-17, 13)  (2.77556e-17, 15)  (0.00130956, 11)  (0.027783, 23)  
TIPS-EFR_EX+IN  (0.141374, 2)  (0.0934503, 8)  (-0.0785649, 16)  (0.443531, 16)  (-0.125604, 3)  (-0.0580687, 7)  (-0.000173981, 13)  (5.55112e-17, 13)  (0.0331054, 16)  (1.38778e-17, 11)  (0.0372182, 23)  
BEHAV-EFR  (0.282832, 2)  (0.34272, 8)  (0.0930428, 16)  (0.571078, 16)  (-0.269514, 3)  (0.0211875, 7)  (-0.000165071, 13)  (-0.000337934, 13)  (0.128953, 16)  (0.150428, 11)  (0, 22)  
BR  (0.607153, 1)  (0.84322, 5)  (0.390075, 11)  (0.680693, 11)  (0.280623, 2)  (0.785544, 5)  (9.02136e-05, 9)  (0.00580192, 10)  (0.750009, 11)  (0.638973, 8)  (0.394425, 14)  
t = 68
CFR  (0, 1)  (0.035397, 8)  (-0.0500687, 14)  (0.115912, 17)  (0.038026, 3)  (-0.172324, 7)  (-0.000150446, 8)  (0, 13)  (-0.0575444, 14)  (-0.0014806, 10)  (-0.0516382, 27)  
CFR_EX+IN  (-0.0134462, 1)  (-2.77556e-17, 8)  (-0.0675147, 13)  (0.344025, 17)  (-0.169341, 3)  (-0.163454, 7)  (-0.000142182, 9)  (-1.66533e-16, 12)  (-0.0168509, 14)  (0.00437316, 10)  (-0.0388765, 28)  
CFR_IN  (0.210929, 1)  (0.0944064, 8)  (1.38778e-17, 12)  (0.450052, 17)  (-0.331046, 3)  (-0.193831, 7)  (-8.97485e-05, 9)  (-5.55112e-17, 12)  (-0.214158, 14)  (0.102419, 10)  (-0.0791398, 27)  
A-EFR_IN  (-0.163496, 1)  (-0.0313047, 8)  (0.00449231, 12)  (6.93889e-18, 16)  (-0.46006, 3)  (0.220084, 7)  (-0.000138024, 9)  (-2.498e-16, 12)  (-0.340605, 14)  (-0.425993, 10)  (0.0889061, 26)  
BPS-EFR  (-0.0683014, 1)  (0.0562579, 8)  (-0.0868225, 12)  (0.144976, 17)  (0, 3)  (0.0398666, 7)  (-9.34676e-05, 8)  (0, 12)  (-0.056575, 14)  (0.0355828, 10)  (0.0212818, 28)  
TIPS-EFR  (-0.00292814, 1)  (0.40711, 8)  (-0.10601, 12)  (0.503048, 17)  (-0.340224, 3)  (0, 7)  (-8.19453e-05, 8)  (9.51429e-05, 12)  (0.048433, 14)  (0.0421944, 10)  (0.00472575, 28)  
CSPS-EFR  (0.220404, 1)  (0.220451, 8)  (-0.108274, 12)  (0.502105, 17)  (-0.339423, 3)  (-0.136381, 7)  (8.32667e-17, 9)  (-1.11022e-16, 12)  (0.164262, 14)  (0.00825364, 10)  (0.0104048, 27)  
CFPS-EFR  (0.111692, 1)  (0.130792, 8)  (-0.0552434, 12)  (0.481273, 17)  (-0.340224, 3)  (0.0508258, 7)  (-9.01986e-05, 9)  (-2.77556e-17, 13)  (-0.095283, 14)  (0.110007, 10)  (-0.0132067, 27)  
CFPS-EFR_EX+IN  (-0.00986286, 1)  (0.00339084, 8)  (-0.0728739, 12)  (0.354109, 17)  (-0.266693, 3)  (0.0577763, 7)  (-6.49645e-05, 9)  (-1.94289e-16, 13)  (4.68375e-17, 15)  (0.0142639, 10)  (0.0166594, 27)  
TIPS-EFR_EX+IN  (0.218909, 1)  (0.21984, 8)  (-0.088189, 12)  (0.389967, 18)  (-0.0947019, 3)  (0.0370892, 7)  (-0.000155661, 9)  (-5.55112e-17, 13)  (0.00345286, 15)  (-5.55112e-17, 11)  (0.0182966, 27)  
BEHAV-EFR  (0.298746, 1)  (0.390847, 8)  (-0.0713562, 11)  (0.505494, 17)  (-0.321527, 3)  (0.0106309, 7)  (-0.000164932, 9)  (-0.000263826, 12)  (0.122845, 14)  (0.131832, 11)  (6.93889e-18, 26)  
BR  (0.657261, 1)  (0.881732, 5)  (0.392802, 8)  (0.652827, 12)  (0.282683, 2)  (0.832651, 5)  (8.93018e-05, 6)  (0.00580192, 9)  (0.687362, 10)  (0.742761, 7)  (0.219102, 16)  
t = 69
CFR  (-2.77556e-17, 1)  (0.0184742, 8)  (-0.0486336, 14)  (-0.0626162, 17)  (0.0357305, 1)  (0.0108417, 4)  (-0.000122769, 11)  (0, 12)  (-0.0390502, 22)  (0.0361759, 11)  (0.0212949, 27)  
CFR_EX+IN  (0.0704976, 1)  (6.93889e-17, 8)  (-0.0722707, 14)  (0.174883, 17)  (-0.129793, 1)  (-0.0129657, 4)  (-0.000127293, 11)  (-1.11022e-16, 13)  (-0.011652, 23)  (0.0258271, 11)  (0.033285, 26)  
CFR_IN  (0.164665, 1)  (0.12076, 8)  (4.16334e-17, 14)  (0.23138, 16)  (-0.335531, 1)  (-0.0725697, 4)  (-9.02003e-05, 12)  (-1.66533e-16, 13)  (-0.3043, 22)  (0.101562, 11)  (-0.0599463, 26)  
A-EFR_IN  (-0.188941, 1)  (-0.0138406, 8)  (-0.0743644, 14)  (0, 17)  (-0.44765, 1)  (0.258889, 4)  (-0.000138407, 12)  (-1.94289e-16, 12)  (-0.160706, 22)  (-0.462364, 11)  (0.151955, 27)  
BPS-EFR  (-0.00702293, 1)  (0.0338573, 8)  (-0.0919124, 15)  (0.0249875, 17)  (0, 1)  (0.0460707, 4)  (-7.4268e-05, 11)  (0, 12)  (-0.039844, 22)  (0.0457684, 12)  (0.0517914, 26)  
TIPS-EFR  (0.0459133, 1)  (0.513331, 8)  (-0.0940688, 15)  (0.363298, 17)  (-0.361521, 1)  (4.16334e-17, 4)  (-8.24339e-05, 12)  (0.000132489, 12)  (0.00989902, 22)  (0.0605331, 12)  (-0.112243, 27)  
CSPS-EFR  (0.223189, 1)  (0.366832, 8)  (-0.10784, 15)  (0.358472, 17)  (-0.359677, 1)  (0.00421416, 4)  (0, 12)  (-8.32667e-17, 13)  (-0.00384228, 22)  (0.0354394, 11)  (-0.107845, 27)  
CFPS-EFR  (0.110438, 1)  (0.103871, 8)  (-0.0672032, 15)  (0.323056, 17)  (-0.361521, 1)  (-0.0496307, 4)  (-9.06351e-05, 11)  (2.77556e-17, 12)  (-0.140277, 22)  (0.0466839, 12)  (-0.124885, 28)  
CFPS-EFR_EX+IN  (0.0232321, 1)  (0.0157951, 8)  (-0.089891, 15)  (0.242334, 17)  (-0.18848, 1)  (0.0193953, 4)  (-5.72662e-05, 11)  (8.32667e-17, 12)  (1.82146e-17, 22)  (0.0252394, 12)  (0.031681, 27)  
TIPS-EFR_EX+IN  (0.249418, 1)  (0.30849, 8)  (-0.0917995, 16)  (0.299223, 17)  (-0.0640122, 1)  (0.0159713, 4)  (-0.000137795, 11)  (0, 12)  (-0.00520581, 23)  (0, 12)  (0.0372245, 26)  
BEHAV-EFR  (0.306918, 1)  (0.404281, 8)  (-0.167256, 16)  (0.363772, 17)  (-0.299577, 1)  (0.0385791, 4)  (-0.000164802, 12)  (-0.000187833, 12)  (0.0678599, 23)  (0.0675355, 12)  (6.93889e-18, 27)  
BR  (0.622261, 1)  (0.801811, 5)  (0.368091, 11)  (0.762235, 12)  (0.299239, 1)  (0.734971, 3)  (8.8384e-05, 9)  (0.00580192, 10)  (0.790831, 17)  (0.787692, 8)  (0.370804, 17)  
t = 70
CFR  (0, 1)  (0.00787072, 5)  (-0.0616197, 16)  (-0.161867, 16)  (0.0323849, 2)  (0.272039, 5)  (-9.55202e-05, 15)  (2.77556e-17, 16)  (-0.023742, 30)  (0.0984444, 27)  (-0.0014534, 25)  
CFR_EX+IN  (0.0899656, 1)  (2.77556e-17, 5)  (-0.0740224, 17)  (0.0853416, 16)  (-0.0519862, 3)  (0.168046, 5)  (-0.000112819, 16)  (0, 17)  (-0.0131551, 30)  (0.0552348, 27)  (0.0106753, 25)  
CFR_IN  (0.126515, 1)  (0.111695, 5)  (-2.08167e-17, 16)  (0.0940403, 16)  (-0.285608, 2)  (0.0978629, 5)  (-9.06608e-05, 16)  (-8.32667e-17, 17)  (-0.331811, 30)  (0.0836414, 28)  (-0.039175, 26)  
A-EFR_IN  (-0.195813, 1)  (-0.0256607, 5)  (-0.140648, 14)  (5.55112e-17, 16)  (-0.365039, 2)  (0.52387, 5)  (-0.000138799, 16)  (-1.38778e-16, 17)  (-0.0906462, 30)  (-0.488317, 27)  (0.0646024, 25)  
BPS-EFR  (0.0540322, 1)  (-0.0102376, 5)  (-0.0867405, 13)  (3.05311e-16, 16)  (2.77556e-17, 2)  (0.0863602, 5)  (-5.56861e-05, 15)  (2.77556e-17, 17)  (-0.0134576, 30)  (-0.00344616, 27)  (0.00846101, 26)  
TIPS-EFR  (0.0993456, 1)  (0.475597, 5)  (-0.105425, 14)  (0.25, 16)  (-0.321612, 2)  (-5.55112e-17, 5)  (-8.29311e-05, 16)  (0.000184665, 17)  (0.0100347, 29)  (0.074926, 28)  (-0.0352039, 26)  
CSPS-EFR  (0.243919, 1)  (0.402963, 5)  (-0.113411, 14)  (0.25, 16)  (-0.220771, 2)  (0.0226085, 5)  (0, 16)  (-2.22045e-16, 17)  (-0.0493312, 31)  (0.0387236, 27)  (-0.0808509, 26)  
CFPS-EFR  (0.116925, 1)  (0.135348, 5)  (-0.0712954, 13)  (0.25, 16)  (-0.321612, 2)  (-0.109267, 5)  (-9.10804e-05, 16)  (2.77556e-17, 16)  (-0.147935, 30)  (-0.00292857, 28)  (-0.050696, 26)  
CFPS-EFR_EX+IN  (0.0468249, 1)  (0.0154005, 5)  (-0.0958676, 14)  (0.218167, 16)  (-0.103164, 2)  (-0.00748869, 5)  (-5.0143e-05, 16)  (2.77556e-17, 16)  (-8.67362e-18, 30)  (-0.00572409, 28)  (0.0118182, 26)  
TIPS-EFR_EX+IN  (0.219058, 1)  (0.396364, 5)  (-0.10565, 14)  (0.230737, 16)  (-0.0474072, 3)  (-0.0036763, 5)  (-0.000120325, 15)  (-2.77556e-17, 17)  (0.00482099, 30)  (1.11022e-16, 28)  (0.0173103, 26)  
BEHAV-EFR  (0.296488, 1)  (0.504903, 5)  (-0.162272, 14)  (0.25, 16)  (-0.129109, 3)  (0.104776, 5)  (-0.000164682, 15)  (-0.000109707, 17)  (-0.0267893, 30)  (0.154579, 28)  (2.77556e-17, 25)  
BR  (0.583324, 1)  (0.752693, 3)  (0.369931, 9)  (0.792017, 11)  (0.223933, 2)  (0.800573, 3)  (8.746e-05, 11)  (0.00580192, 13)  (0.667983, 21)  (0.812578, 19)  (0.318087, 16)  
t = 71
CFR  (1.04083e-17, 1)  (0.0102892, 6)  (-0.0901966, 22)  (1.11022e-16, 9)  (0.0259008, 2)  (0.321783, 10)  (-6.86195e-05, 15)  (0, 12)  (-0.0132001, 32)  (0.00856271, 39)  (-0.00736817, 25)  
CFR_EX+IN  (0.0377826, 1)  (1.38778e-17, 6)  (-0.0962404, 21)  (0.25, 9)  (0.00126809, 2)  (0.245167, 10)  (-9.86972e-05, 16)  (-1.11022e-16, 13)  (-0.0203661, 32)  (-0.00371388, 40)  (-0.0144006, 26)  
CFR_IN  (0.070211, 1)  (-0.0105922, 6)  (2.77556e-17, 20)  (0.25, 9)  (-0.246041, 2)  (0.244604, 10)  (-9.11304e-05, 16)  (0, 13)  (-0.30974, 30)  (-0.139394, 40)  (-0.027156, 26)  
A-EFR_IN  (-0.240728, 1)  (-0.0227015, 6)  (-0.163094, 20)  (5.55112e-17, 9)  (-0.24961, 2)  (0.447044, 10)  (-0.000139201, 16)  (-1.94289e-16, 12)  (-0.104937, 31)  (-0.158171, 39)  (-0.126121, 27)  
BPS-EFR  (0.093281, 1)  (-0.00907058, 6)  (-0.115521, 19)  (1.11022e-16, 9)  (0, 2)  (0.181895, 10)  (-3.76354e-05, 16)  (0, 12)  (0.00252413, 32)  (-0.0705058, 40)  (-0.0106999, 26)  
TIPS-EFR  (0.12054, 1)  (0.41947, 6)  (-0.157152, 19)  (0.25, 9)  (-0.232517, 2)  (2.77556e-17, 10)  (-8.3437e-05, 16)  (0.000197347, 12)  (0.0263212, 32)  (0.141974, 41)  (-0.0179391, 26)  
CSPS-EFR  (0.170959, 1)  (0.445761, 6)  (-0.142865, 20)  (0.25, 9)  (-0.119014, 2)  (0.0920061, 11)  (-2.77556e-17, 16)  (-2.498e-16, 12)  (-0.0422578, 32)  (-0.0596526, 41)  (-0.0356065, 26)  
CFPS-EFR  (0.128756, 1)  (0.27703, 6)  (-0.118056, 20)  (0.25, 9)  (-0.252327, 2)  (0.0818907, 10)  (-9.15348e-05, 16)  (2.77556e-17, 12)  (-0.0877837, 32)  (-0.129555, 40)  (-0.0253148, 26)  
CFPS-EFR_EX+IN  (0.077541, 1)  (0.0215421, 6)  (-0.127655, 22)  (0.25, 10)  (-0.0731676, 2)  (-0.0015305, 10)  (-4.35275e-05, 16)  (-1.11022e-16, 12)  (6.93889e-18, 30)  (-0.113192, 40)  (-0.00554608, 25)  
TIPS-EFR_EX+IN  (0.132576, 1)  (0.441521, 6)  (-0.154678, 24)  (0.25, 9)  (-0.052741, 2)  (-0.0168072, 10)  (-0.000103613, 16)  (0, 13)  (0.0318682, 32)  (-5.55112e-17, 40)  (-0.00313669, 27)  
BEHAV-EFR  (0.249918, 1)  (0.522307, 6)  (-0.20147, 24)  (0.25, 10)  (-0.0361972, 2)  (-0.00935098, 10)  (-0.000164572, 16)  (-2.91776e-05, 12)  (0.0453802, 33)  (0.154361, 41)  (0, 26)  
BR  (0.53408, 1)  (0.715633, 4)  (0.39487, 16)  (0.792017, 7)  (0.152645, 1)  (0.685599, 7)  (8.65296e-05, 11)  (0.00580192, 10)  (0.657406, 23)  (0.629548, 28)  (0.272592, 16)  
t = 72
CFR  (5.20417e-18, 1)  (0.0335824, 6)  (-0.101961, 23)  (0.020499, 12)  (0.0243448, 2)  (0.273081, 16)  (-5.90858e-05, 15)  (2.77556e-17, 17)  (-0.0230405, 32)  (-0.0169493, 42)  (0.000105858, 28)  
CFR_EX+IN  (0.0660691, 1)  (0, 6)  (-0.120377, 22)  (0.25, 12)  (-0.00457003, 2)  (0.286192, 16)  (-9.34703e-05, 15)  (-1.94289e-16, 17)  (-0.0261457, 33)  (-0.0170686, 43)  (0.000456359, 29)  
CFR_IN  (0.0962005, 1)  (-0.0730398, 6)  (-1.38778e-17, 19)  (0.25, 12)  (-0.220872, 2)  (0.207444, 16)  (-9.11902e-05, 15)  (-8.32667e-17, 17)  (-0.0802002, 33)  (-0.0327272, 42)  (-0.0100734, 29)  
A-EFR_IN  (-0.238842, 1)  (0.0271333, 6)  (0.00558853, 19)  (5.55112e-17, 12)  (-0.147945, 2)  (0.320443, 16)  (-0.000139193, 15)  (-1.38778e-16, 17)  (-0.110601, 33)  (-0.00306629, 41)  (-0.215288, 29)  
BPS-EFR  (0.0992102, 1)  (0.130135, 6)  (-0.138132, 20)  (2.77556e-16, 12)  (1.9082e-17, 2)  (0.161797, 16)  (-3.09269e-05, 15)  (2.77556e-17, 17)  (-0.00370624, 33)  (-0.0584836, 42)  (-0.014565, 29)  
TIPS-EFR  (0.144647, 1)  (0.294945, 6)  (-0.211575, 21)  (0.25, 12)  (-0.146629, 2)  (-1.38778e-17, 16)  (-8.35327e-05, 15)  (0.000204246, 17)  (0.0466179, 33)  (0.0246188, 43)  (-0.00639213, 29)  
CSPS-EFR  (0.162529, 1)  (0.330227, 6)  (-0.181618, 21)  (0.25, 12)  (-0.0434535, 2)  (0.038855, 16)  (-8.32667e-17, 16)  (-1.94289e-16, 18)  (-0.0415428, 33)  (-0.0695608, 42)  (-0.0199886, 28)  
CFPS-EFR  (0.142675, 1)  (0.350359, 6)  (-0.163369, 20)  (0.25, 12)  (-0.204374, 2)  (0.109448, 16)  (-9.15793e-05, 15)  (-2.77556e-17, 17)  (-0.0341623, 34)  (-0.166141, 42)  (-0.0129876, 29)  
CFPS-EFR_EX+IN  (0.114527, 1)  (0.19106, 6)  (-0.199144, 21)  (0.25, 12)  (-0.0489142, 2)  (0.148657, 16)  (-4.05033e-05, 15)  (-8.32667e-17, 17)  (0, 33)  (-0.0990256, 42)  (-0.00719062, 29)  
TIPS-EFR_EX+IN  (0.182464, 1)  (0.333166, 7)  (-0.18498, 22)  (0.25, 12)  (-0.0477202, 2)  (0.146113, 16)  (-9.78644e-05, 15)  (-8.32667e-17, 17)  (0.0325405, 33)  (2.77556e-17, 44)  (-0.00539592, 29)  
BEHAV-EFR  (0.317194, 1)  (0.255449, 6)  (-0.14228, 21)  (0.25, 12)  (0.00192966, 2)  (0.006327, 16)  (-0.000164053, 15)  (0, 17)  (0.0262499, 33)  (-0.00522329, 41)  (-2.77556e-17, 29)  
