learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_EX+IN  1.4424  0.885206  2.4031  0.664965  1.5297  1.42123  2.02633  2.52236  1.46127  0.555345  
CFR_IN  1.37133  0.90449  2.46875  0.664965  1.52531  1.40811  1.93696  2.39092  1.48672  0.546654  
A-CFR_IN  1.12075  0.910309  2.08602  -0.012037  1.32727  1.39625  1.61443  1.94885  1.2058  1.07904  
BPS-CFR  1.48142  0.915906  2.38782  0.668485  1.52187  1.42291  2.01188  2.53418  1.42416  0.537883  
TIPS-CFR  1.55982  0.91448  2.68057  0.665155  1.69224  1.45772  1.89685  2.59212  1.57756  0.631899  
CSPS-CFR  1.48171  0.937437  2.52602  0.664965  1.67086  1.47342  1.91704  2.48398  1.50473  0.652053  
CFPS-CFR  1.42701  0.921766  2.56242  0.664965  1.66794  1.38469  1.99167  2.35537  1.45571  0.53598  
CFPS-CFR_EX+IN  1.45666  0.893966  2.4035  0.664965  1.58035  1.42168  2.01433  2.53788  1.41773  0.564261  
TIPS-CFR_EX+IN  1.46372  0.943081  2.35689  0.664965  1.61255  1.4298  1.98214  2.59081  1.45086  0.643057  
BR  1.79601  1.25537  3.11246  0.72493  1.90062  1.79426  2.37466  2.99024  1.79614  1.16119  
t = 45
CFR  1.42492  0.895131  2.35996  0.642204  1.54637  1.37125  2.01815  2.50134  1.40756  0.559023  
CFR_EX+IN  1.42617  0.889987  2.33448  0.622375  1.52788  1.37023  2.0096  2.50241  1.44258  0.557956  
CFR_IN  1.38363  0.898011  2.45229  0.622375  1.50072  1.3578  2.01388  2.40874  1.50542  0.551339  
A-CFR_IN  1.13017  0.909182  2.06939  -0.0141934  1.34851  1.33645  1.63257  1.95849  1.22044  1.07043  
BPS-CFR  1.45853  0.908139  2.35338  0.638546  1.53411  1.37606  1.99402  2.51169  1.41002  0.55187  
TIPS-CFR  1.54317  0.909191  2.61322  0.622667  1.65075  1.41618  1.89555  2.5816  1.64387  0.622654  
CSPS-CFR  1.45332  0.927904  2.40172  0.622375  1.65315  1.36982  1.98085  2.47597  1.51988  0.644433  
CFPS-CFR  1.40518  0.919119  2.53014  0.622375  1.63001  1.41262  1.99814  2.36556  1.45621  0.53795  
CFPS-CFR_EX+IN  1.43737  0.892739  2.36482  0.622375  1.55472  1.37254  2.00005  2.50801  1.39882  0.573861  
TIPS-CFR_EX+IN  1.4335  0.937248  2.33212  0.622375  1.57293  1.39277  1.94509  2.58011  1.44208  0.638967  
BR  1.79178  1.39399  2.97983  0.718434  1.87829  1.71731  2.39035  2.91996  1.77642  1.15631  
t = 46
CFR  1.40384  0.892036  2.24423  0.636578  1.48981  1.225  2.00622  2.48958  1.18894  0.563111  
CFR_EX+IN  1.40542  0.88789  2.2518  0.604209  1.48746  1.22611  1.99923  2.49154  1.18129  0.572079  
CFR_IN  1.36028  0.896579  2.39969  0.588823  1.42873  1.31167  1.99562  2.45694  1.26698  0.58374  
A-CFR_IN  1.13011  0.947508  1.97355  -0.0158923  1.3571  1.33028  1.6347  1.97331  1.08645  1.06278  
BPS-CFR  1.43209  0.905052  2.20927  0.632542  1.50571  1.22353  1.99688  2.49151  1.27802  0.565488  
TIPS-CFR  1.53231  0.90522  2.55294  0.588983  1.48135  1.3092  1.89816  2.57586  1.50939  0.949018  
CSPS-CFR  1.42445  0.922062  2.2981  0.588823  1.53384  1.22902  1.98404  2.47756  1.51172  0.966909  
CFPS-CFR  1.38788  0.919662  2.45529  0.588823  1.5035  1.29104  1.92513  2.38037  1.28607  0.756434  
CFPS-CFR_EX+IN  1.41316  0.895452  2.25137  0.600515  1.50313  1.22512  2.00281  2.49636  1.28157  0.592749  
TIPS-CFR_EX+IN  1.4098  0.936544  2.20952  0.588823  1.45577  1.22356  1.92186  2.54342  1.47352  0.633459  
BR  1.78812  1.39398  2.87469  0.728945  1.87346  1.58836  2.36677  2.89676  1.73096  1.14874  
t = 47
CFR  1.37903  0.904305  2.16777  0.643578  1.4379  1.30157  1.98176  2.58869  1.28496  0.873369  
CFR_EX+IN  1.38054  0.885715  2.18809  0.603035  1.44752  1.30765  1.99494  2.58954  1.27325  0.794599  
CFR_IN  1.33451  0.895591  2.28874  0.551032  1.35571  1.36723  2.00188  2.54772  1.2932  0.996918  
A-CFR_IN  1.1249  0.945344  1.91968  -0.0178057  1.34468  1.34125  1.63162  1.98305  1.07348  0.761171  
BPS-CFR  1.40004  0.949818  2.15435  0.638646  1.46484  1.29338  1.96758  2.5637  1.30448  0.809081  
TIPS-CFR  1.51231  0.901203  2.37408  0.551369  1.43276  1.35639  1.93185  2.49379  1.52237  0.676053  
CSPS-CFR  1.39014  0.915991  2.10238  0.551032  1.45346  1.37258  1.97199  2.46678  1.4674  0.67613  
CFPS-CFR  1.35979  0.956841  2.33104  0.551032  1.39071  1.36005  1.99154  2.46426  1.30496  1.10142  
CFPS-CFR_EX+IN  1.37831  0.901973  2.23122  0.599312  1.4699  1.29785  1.98384  2.57781  1.30398  0.64917  
TIPS-CFR_EX+IN  1.38142  0.936124  2.14939  0.551657  1.35554  1.32886  1.88655  2.61703  1.50341  0.550351  
BR  1.78384  1.39398  2.72038  0.740785  1.86427  1.59221  2.40153  2.88767  1.73759  1.29332  
t = 48
CFR  1.35523  1.03145  2.11944  0.672186  1.38277  1.3191  2.02737  2.41404  1.32335  0.805463  
CFR_EX+IN  1.35465  0.961371  2.13473  0.619037  1.40853  1.33082  2.04161  2.41402  1.31157  0.794689  
CFR_IN  1.31061  0.942895  2.22798  0.507695  1.28187  1.37046  2.04674  2.37437  1.34004  0.966568  
A-CFR_IN  1.13691  0.960366  1.80043  -0.02  1.38354  1.33532  1.65625  1.89718  1.06675  0.726276  
BPS-CFR  1.39666  1.08279  2.14219  0.664491  1.41781  1.31064  2.01417  2.38545  1.34889  0.802183  
TIPS-CFR  1.49059  0.911592  2.30414  0.507996  1.3268  1.3804  2.00366  2.26886  1.5694  0.789309  
CSPS-CFR  1.36102  0.923834  2.04863  0.507695  1.34788  1.39116  1.99498  2.3632  1.55441  0.60298  
CFPS-CFR  1.34458  1.00732  2.27945  0.507695  1.26896  1.39195  2.07567  2.34076  1.33774  1.03235  
CFPS-CFR_EX+IN  1.3445  0.980073  2.21719  0.613518  1.41948  1.31652  2.03524  2.39595  1.35233  0.748619  
TIPS-CFR_EX+IN  1.3613  0.972372  2.15116  0.569489  1.41589  1.36067  1.96323  2.40465  1.55032  0.606894  
BR  1.78133  1.2414  2.64715  0.754362  1.82858  1.6135  2.49699  2.77054  1.75289  1.20799  
t = 49
CFR  1.30837  1.09783  2.10894  0.747759  1.31678  1.33616  2.01731  2.37239  1.36448  0.711953  
CFR_EX+IN  1.31527  0.997516  2.11715  0.697582  1.3461  1.3519  2.03236  2.37286  1.35272  0.710188  
CFR_IN  1.23698  0.994731  2.17576  0.644887  1.2374  1.37441  2.02338  2.3527  1.39972  0.934768  
A-CFR_IN  1.09671  0.966754  1.8295  -0.02  1.41747  1.32469  1.63905  1.89  1.09271  0.615513  
BPS-CFR  1.31833  1.16665  2.11281  0.732321  1.36334  1.33029  2.01588  2.35843  1.38754  0.708922  
TIPS-CFR  1.19475  0.917027  2.22147  0.508352  1.23428  1.40049  2.04679  2.23665  1.61774  0.716625  
CSPS-CFR  1.22002  0.925838  2.02482  0.507695  1.24442  1.40563  1.99524  2.37798  1.64815  0.669518  
CFPS-CFR  1.26234  1.04409  2.22361  0.634565  1.15786  1.41504  2.03488  2.34241  1.36387  0.905076  
CFPS-CFR_EX+IN  1.24023  1.02652  2.15929  0.688377  1.35115  1.33998  2.04311  2.3775  1.39123  0.705168  
TIPS-CFR_EX+IN  1.23574  1.0158  2.15744  0.626468  1.37796  1.38646  2.02955  2.37107  1.58822  0.756844  
BR  1.82782  1.25323  2.59702  0.754362  1.79796  1.6682  2.44931  2.78453  1.76275  1.16148  
t = 50
CFR  1.28685  1.12541  2.13849  0.754362  1.3172  1.53015  2.11896  2.40576  1.40648  0.691158  
CFR_EX+IN  1.29517  1.01838  2.13775  0.754362  1.32224  1.55629  2.12201  2.4065  1.3981  0.689986  
CFR_IN  1.20753  0.9879  2.14104  0.754362  1.32633  1.42325  2.17633  2.37907  1.45384  0.967484  
A-CFR_IN  1.07219  0.950913  1.77093  -0.02  1.43035  1.29861  1.6777  1.9427  1.13733  0.5873  
BPS-CFR  1.28179  1.1751  2.12097  0.754362  1.3385  1.52709  2.13756  2.3992  1.42436  0.691945  
TIPS-CFR  1.05951  0.899293  2.13016  0.689366  1.23597  1.43584  2.21072  2.31139  1.64658  0.80329  
CSPS-CFR  1.15795  0.952994  2.00009  0.686667  1.31539  1.50782  2.10292  2.44861  1.82132  0.705003  
CFPS-CFR  1.22105  1.03126  2.17491  0.754362  1.18022  1.45751  2.21914  2.39873  1.38907  0.887595  
CFPS-CFR_EX+IN  1.19112  1.04288  2.16247  0.754362  1.33448  1.55368  2.14002  2.42761  1.42756  0.688717  
TIPS-CFR_EX+IN  1.18457  1.06553  2.17498  0.697162  1.38844  1.64735  1.97694  2.40255  1.62351  0.893374  
BR  1.87911  1.26181  2.57055  0.754362  1.77903  1.88303  2.50661  2.84771  1.78541  1.25385  
t = 51
CFR  1.26872  0.688747  2.15327  0.754362  1.31054  1.3392  2.24935  2.41146  1.444  0.694194  
CFR_EX+IN  1.26792  0.705031  2.16118  0.754362  1.31976  1.36224  2.25456  2.42721  1.43837  0.694938  
CFR_IN  1.21032  0.517487  2.13145  0.754362  1.4041  1.41214  2.45735  2.39176  1.5032  0.969512  
A-CFR_IN  1.05954  0.567222  1.75096  -0.02  1.42692  1.32234  1.77434  1.98763  1.17291  0.614731  
BPS-CFR  1.25862  0.708602  2.1403  0.754362  1.33223  1.34512  2.21058  2.41124  1.46245  0.711335  
TIPS-CFR  0.984349  0.522731  2.07058  0.754714  1.42608  1.41181  2.38359  2.38578  1.68213  0.96462  
CSPS-CFR  1.11698  0.518823  2.02146  0.754362  1.38343  1.40786  2.20208  2.54162  1.59294  0.847573  
CFPS-CFR  1.1911  0.524507  2.16119  0.754362  1.27994  1.41687  2.45318  2.43753  1.42485  0.928276  
CFPS-CFR_EX+IN  1.14285  0.608672  2.18912  0.754362  1.32952  1.38288  2.23631  2.44676  1.46615  0.707811  
TIPS-CFR_EX+IN  1.14761  0.612744  2.16739  0.754362  1.39951  1.42422  2.13078  2.4212  1.6605  0.907077  
BR  1.87504  1.05102  2.57123  0.754362  1.78175  1.69086  3.37642  2.87575  1.83054  1.27892  
t = 52
CFR  1.24525  0.688234  2.16738  0.759608  1.30295  1.35172  2.40517  2.43536  1.48275  0.723717  
CFR_EX+IN  1.24505  0.704534  2.18194  0.759608  1.31422  1.37356  2.42624  2.44694  1.48032  0.724256  
CFR_IN  1.24631  0.504902  2.12404  0.759608  1.44778  1.42025  2.35436  2.40645  1.55183  0.967653  
A-CFR_IN  1.05651  0.62074  1.74091  0.100009  1.42448  1.32239  1.69809  2.02673  1.26142  0.658005  
BPS-CFR  1.22573  0.707432  2.16075  0.759608  1.32632  1.36439  2.45609  2.44902  1.50362  0.734229  
TIPS-CFR  0.911882  0.532883  2.12117  0.76064  1.44763  1.42247  2.21792  2.42944  1.72226  0.979735  
CSPS-CFR  1.11824  0.566341  2.02555  0.759608  1.39125  1.46326  2.00165  2.59911  1.66386  0.956265  
CFPS-CFR  1.15975  0.510407  2.15866  0.759608  1.33879  1.43474  2.40282  2.46786  1.51095  0.957069  
CFPS-CFR_EX+IN  1.09431  0.633129  2.20494  0.759608  1.32527  1.4227  2.45642  2.472  1.50794  0.739691  
TIPS-CFR_EX+IN  1.12181  0.648337  2.18341  0.759608  1.41584  1.42414  2.4424  2.47675  1.6974  0.893342  
BR  1.86843  1.07867  2.56085  0.759608  1.78451  1.74212  3.35445  2.89634  1.87724  1.2704  
t = 53
CFR  1.21564  0.68828  2.16667  0.764777  1.14086  1.49254  2.05219  2.46823  1.52867  0.742758  
CFR_EX+IN  1.21419  0.702388  2.18516  0.764777  1.15165  1.50776  2.05274  2.48538  1.52985  0.743286  
CFR_IN  1.23298  0.681639  2.11991  0.764777  1.1777  1.49418  1.95905  2.45874  1.58952  0.96825  
A-CFR_IN  1.07577  0.617626  1.73391  0.218243  1.13086  1.37238  1.59924  2.07719  1.34919  0.72177  
BPS-CFR  1.20095  0.704431  2.17792  0.764777  1.17338  1.49919  2.06166  2.50145  1.55113  0.752253  
TIPS-CFR  0.889005  0.588275  2.10503  0.764526  1.17565  1.55079  2.05393  2.48356  1.77681  0.975382  
CSPS-CFR  1.1881  0.643105  2.07624  0.764777  1.16718  1.58485  1.84726  2.61398  1.65043  0.978584  
CFPS-CFR  1.16032  0.60503  2.14237  0.764777  1.14041  1.57188  2.01729  2.50478  1.6263  0.965172  
CFPS-CFR_EX+IN  1.12406  0.703855  2.19775  0.764777  1.16202  1.55888  2.06534  2.52086  1.55639  0.796198  
TIPS-CFR_EX+IN  1.15156  0.698381  2.18232  0.764777  1.07868  1.55375  2.09442  2.52073  1.73655  0.877737  
BR  1.86155  1.08001  2.52386  0.764777  1.51811  1.86728  2.77023  2.9245  1.9284  1.26411  
t = 54
CFR  1.23261  0.692696  2.13476  0.765029  1.13427  1.56141  1.86319  2.5117  1.5891  0.764454  
CFR_EX+IN  1.24029  0.701579  2.14371  0.765029  1.14326  1.56148  1.85336  2.52089  1.59394  0.782404  
CFR_IN  1.26042  0.699575  2.12199  0.765029  1.22477  1.54214  1.90817  2.50431  1.63595  0.968472  
A-CFR_IN  1.07418  0.638456  1.7298  0.224  1.12052  1.39082  1.56539  2.14425  1.43104  0.743026  
BPS-CFR  1.28786  0.701579  2.14625  0.765029  1.16274  1.57351  1.82753  2.55236  1.61087  0.775256  
TIPS-CFR  1.18715  0.632017  2.06985  0.765443  1.2094  1.60263  2.0422  2.57516  1.86123  0.977121  
CSPS-CFR  1.32797  0.692525  2.05873  0.765029  1.21528  1.63459  1.89126  2.60867  1.6957  1.00224  
CFPS-CFR  1.26766  0.669192  2.10823  0.765029  1.20627  1.60381  1.88353  2.46239  1.72243  0.967063  
CFPS-CFR_EX+IN  1.23805  0.701579  2.1485  0.765029  1.15278  1.61634  1.82049  2.56984  1.61844  0.871247  
TIPS-CFR_EX+IN  1.44177  0.698811  2.13912  0.765029  1.2209  0.410812  1.93338  2.57028  1.78086  0.877555  
BR  1.8687  1.08051  2.47872  0.765029  1.49518  1.92482  2.49912  2.9121  1.99228  1.26207  
t = 55
CFR  1.26708  0.701465  2.13395  0.765029  1.1178  1.62753  2.01831  2.40338  1.73585  0.830526  
CFR_EX+IN  1.29508  0.701579  2.13588  0.765029  1.12181  1.624  2.01549  2.4149  1.73666  0.896989  
CFR_IN  1.27462  0.70115  2.12983  0.765029  1.2105  1.5523  2.08977  2.41756  1.76867  0.969682  
A-CFR_IN  1.10713  0.671435  1.73651  0.224  1.12469  1.34955  1.70622  2.07024  1.49573  0.792335  
BPS-CFR  1.36595  0.701579  2.1426  0.765029  1.15496  1.64018  1.99147  2.44843  1.70021  0.847037  
TIPS-CFR  1.36659  0.668117  2.07716  0.765591  1.21327  1.57456  2.05323  2.501  1.98391  0.979645  
CSPS-CFR  1.40275  0.72892  2.0859  0.765029  1.21675  1.54543  1.99485  2.57752  1.74198  1.00437  
CFPS-CFR  1.30035  0.727704  2.10831  0.765029  1.21391  1.59196  2.0596  2.45563  1.80037  0.969953  
CFPS-CFR_EX+IN  1.33999  0.707055  2.135  0.765029  1.14297  1.66632  2.00757  2.47133  1.7009  0.946729  
TIPS-CFR_EX+IN  1.45773  0.650786  2.13536  0.765029  1.24044  1.64376  1.98775  2.4717  1.83494  0.880047  
BR  1.89209  1.08051  2.47564  0.765029  1.48254  1.98906  2.42206  2.83944  2.11499  1.25883  
t = 56
CFR  1.26106  0.701579  2.19618  0.764769  1.10334  1.8132  1.9644  2.41117  1.6801  0.891632  
CFR_EX+IN  1.32048  0.701579  2.18499  0.764769  1.10374  1.81586  1.95783  2.42079  1.69334  0.96986  
CFR_IN  1.24826  0.701579  2.13393  0.764769  1.19077  1.70866  2.04431  2.4432  1.73181  0.975858  
A-CFR_IN  1.12865  0.696661  1.7584  0.224  1.13385  1.50374  1.56683  2.08186  1.45618  0.847638  
BPS-CFR  1.36315  0.701579  2.20067  0.764769  1.1499  1.82432  1.95488  2.45637  1.65636  0.884082  
TIPS-CFR  1.31222  0.694566  2.1547  0.737484  1.21371  1.63928  2.02555  2.55068  1.89469  0.985237  
CSPS-CFR  1.45851  0.729803  2.10046  0.764769  1.19805  1.80457  1.94674  2.54084  1.62898  1.03751  
CFPS-CFR  1.3048  0.729094  2.14436  0.764769  1.20016  1.80037  2.01638  2.37819  1.68485  0.981915  
CFPS-CFR_EX+IN  1.38448  0.715118  2.17445  0.764769  1.13886  1.86386  1.96256  2.48051  1.64342  0.957888  
TIPS-CFR_EX+IN  1.38534  0.698811  2.19439  0.764769  1.26943  1.76451  1.96179  2.4822  1.70721  0.88349  
BR  1.78432  1.08051  2.69456  0.764769  1.4868  2.16724  2.54298  2.76858  2.05499  1.26237  
t = 57
CFR  1.26039  0.701579  2.17206  0.764303  1.09457  1.57584  2.0013  2.31572  1.57739  0.934225  
CFR_EX+IN  1.34126  0.701579  2.15556  0.764303  1.0921  1.57704  2.0042  2.32409  1.59232  0.979808  
CFR_IN  1.25629  0.701579  2.14265  0.764303  1.17665  1.53184  2.07712  2.37986  1.62935  0.985058  
A-CFR_IN  1.13548  0.696661  1.74642  0.224  1.14832  1.51302  1.57212  2.02602  1.4056  0.874826  
BPS-CFR  1.37401  0.702081  2.1766  0.764303  1.14927  1.58504  1.99632  2.36455  1.55732  0.917397  
TIPS-CFR  1.38396  0.667084  2.0786  0.764551  1.21412  1.54516  2.01207  2.42863  1.7373  0.990851  
CSPS-CFR  1.47359  0.73077  2.10025  0.764303  1.28932  1.58634  1.95271  2.45471  1.45324  1.09276  
CFPS-CFR  1.38046  0.729283  2.11504  0.764303  1.34278  1.56774  2.04419  2.38089  1.62507  1.00288  
CFPS-CFR_EX+IN  1.42274  0.722141  2.14527  0.764303  1.1541  1.6241  2.0014  2.38239  1.56451  0.9656  
TIPS-CFR_EX+IN  1.49971  0.718687  2.17247  0.764303  1.2798  1.63005  1.98629  2.38631  1.53467  0.890816  
BR  1.73302  1.08051  2.53304  0.764303  1.50757  1.94285  2.55282  2.70176  2.0356  1.27396  
t = 58
CFR  1.26429  0.705412  2.18614  0.763537  1.11842  1.58598  2.18995  2.27251  1.53636  0.983869  
CFR_EX+IN  1.36086  0.701579  2.16886  0.763537  1.08299  1.58563  2.19809  2.28167  1.5477  0.98839  
CFR_IN  1.29634  0.701579  2.16211  0.763537  1.21201  1.53909  2.30068  2.34715  1.58784  0.990568  
A-CFR_IN  1.1321  0.696661  1.75777  0.224  1.18852  1.51727  1.7194  2.02303  1.37928  0.883174  
BPS-CFR  1.37861  0.709797  2.19097  0.763537  1.15204  1.60512  2.21209  2.3244  1.50291  0.95432  
TIPS-CFR  1.30869  0.710185  2.10597  0.763697  1.20692  1.57094  2.19656  2.39966  1.63147  1.00073  
CSPS-CFR  1.47528  0.731863  2.13503  0.770613  1.38431  1.59873  2.12054  2.39938  1.47025  1.10011  
CFPS-CFR  1.41484  0.729467  2.13421  0.763537  1.4259  1.58313  2.29467  2.34551  1.57  1.00388  
CFPS-CFR_EX+IN  1.43837  0.729733  2.15748  0.763537  1.17543  1.6324  2.22435  2.337  1.51082  0.971984  
TIPS-CFR_EX+IN  1.49629  0.736417  2.19842  0.763537  1.30395  1.63847  2.20327  2.34368  1.43805  0.898586  
BR  1.70813  1.08051  2.5175  0.763537  1.55252  1.91694  2.60384  2.64587  2.00632  1.31  
t = 59
CFR  1.27667  0.731515  2.19412  0.76275  1.14294  1.62745  2.29913  2.20303  1.49195  1.00986  
CFR_EX+IN  1.37178  0.701579  2.17691  0.76275  1.12199  1.67431  2.29146  2.20823  1.49255  1.01229  
CFR_IN  1.32328  0.701579  2.16741  0.76275  1.40612  1.54292  2.30012  2.29538  1.50364  1.01332  
A-CFR_IN  1.12997  0.696661  1.754  0.224  1.20823  1.49048  1.69047  2.011  1.35688  0.909016  
BPS-CFR  1.38623  0.729728  2.19934  0.76275  1.15816  1.69379  2.25303  2.25613  1.44794  0.999333  
TIPS-CFR  1.34481  0.74332  2.11746  0.763262  1.32974  1.58623  2.16143  2.35269  1.53105  1.02024  
CSPS-CFR  1.45943  0.733222  2.16937  0.659379  1.39882  1.63472  2.17359  2.31659  1.34337  1.10465  
CFPS-CFR  1.43964  0.72965  2.1485  0.76275  1.47048  1.62163  2.22638  2.29231  1.5056  1.01856  
CFPS-CFR_EX+IN  1.43315  0.73809  2.16475  0.76275  1.18219  1.68381  2.22412  2.26205  1.45745  0.998173  
TIPS-CFR_EX+IN  1.48192  0.749351  2.21494  0.76275  1.32462  1.71011  2.26845  2.27456  1.34543  0.906728  
BR  1.70046  1.08051  2.49501  0.76275  1.5892  2.01929  2.68898  2.57944  1.97129  1.39158  
t = 60
CFR  1.286  0.746374  2.1921  0.758783  1.16916  1.5832  2.16544  2.10003  1.44512  0.999606  
CFR_EX+IN  1.35184  0.701579  2.17734  0.758783  1.16742  1.63357  2.15989  2.10096  1.4394  0.998047  
CFR_IN  1.33874  0.701579  2.17473  0.758783  1.42153  1.48333  2.15947  2.22207  1.42915  0.999422  
A-CFR_IN  1.12958  0.696661  1.75493  0.219165  1.21915  1.42456  1.66326  1.98729  1.38759  0.942918  
BPS-CFR  1.35445  0.751545  2.20422  0.758783  1.16535  1.68474  2.15747  2.15127  1.40811  0.989019  
TIPS-CFR  1.39448  0.747154  2.13446  0.758694  1.41964  1.54666  2.02877  2.25893  1.43828  1.03314  
CSPS-CFR  1.45477  0.737746  2.2073  0.657516  1.40662  1.57822  2.04404  2.21227  1.3307  1.10185  
CFPS-CFR  1.41604  0.730589  2.15798  0.758783  1.48793  1.59443  2.04901  2.21775  1.43762  1.01263  
CFPS-CFR_EX+IN  1.3916  0.748081  2.17292  0.758783  1.19499  1.64701  2.13945  2.15192  1.4131  0.987106  
TIPS-CFR_EX+IN  1.4182  0.761317  2.23373  0.758783  1.33995  1.69409  2.13406  2.17195  1.27137  0.909917  
BR  1.71942  1.08051  2.56362  0.758783  1.61344  2.03591  2.4988  2.50138  1.94259  1.414  
t = 61
CFR  1.30751  0.736461  2.1986  0.75464  1.18771  1.5679  2.01318  2.03276  1.3981  1.01655  
CFR_EX+IN  1.35483  0.70574  2.18769  0.75464  1.21265  1.59638  2.02095  2.02964  1.39196  1.00682  
CFR_IN  1.35845  0.679236  2.18311  0.75464  1.43561  1.4596  2.04484  2.17269  1.37717  1.0142  
A-CFR_IN  1.14908  0.723754  1.75705  0.215165  1.21552  1.40759  1.703  1.9725  1.39207  0.948347  
BPS-CFR  1.37402  0.768505  2.21119  0.75464  1.17705  1.64436  2.03642  2.07483  1.38016  1.0048  
TIPS-CFR  1.44214  0.755479  2.15893  0.754392  1.43278  1.53442  1.97313  2.18961  1.38278  1.05802  
CSPS-CFR  1.50995  0.838224  2.22093  0.731364  1.39304  1.55531  2.0349  2.14381  1.33061  1.10728  
CFPS-CFR  1.41652  0.796313  2.17112  0.75464  1.46992  1.55895  1.96292  2.16272  1.37566  1.04223  
CFPS-CFR_EX+IN  1.41174  0.763218  2.18423  0.75464  1.23138  1.60746  2.03179  2.06976  1.38567  1.00527  
TIPS-CFR_EX+IN  1.42266  0.805537  2.23198  0.75464  1.35546  1.67642  2.04416  2.09842  1.23161  0.910663  
BR  1.7774  1.12709  2.62965  0.763994  1.61196  1.96623  2.52914  2.44928  1.92774  1.41663  
t = 62
CFR  1.34289  0.752878  2.17028  0.746751  1.18653  1.66999  2.02353  2.04903  1.44  1.00321  
CFR_EX+IN  1.38748  0.771126  2.16392  0.746751  1.2333  1.662  2.03437  2.04174  1.43106  0.991085  
CFR_IN  1.38705  0.709077  2.17965  0.746751  1.42095  1.50152  2.03808  2.19001  1.37498  1.00126  
A-CFR_IN  1.16156  0.800313  1.75408  0.207227  1.21219  1.35431  1.62419  1.97885  1.40322  0.935748  
BPS-CFR  1.43445  0.782615  2.18446  0.746751  1.1883  1.72032  2.05962  2.04718  1.3815  0.994626  
TIPS-CFR  1.52875  0.800153  2.18602  0.746989  1.41831  1.57433  2.00189  2.1229  1.38054  1.03236  
CSPS-CFR  1.55632  0.9157  2.25375  0.761946  1.37609  1.57567  2.03487  2.13003  1.34813  1.05965  
CFPS-CFR  1.4476  0.874612  2.17739  0.746751  1.44848  1.63286  2.02488  2.14144  1.37659  1.03056  
CFPS-CFR_EX+IN  1.47111  0.876191  2.16305  0.746751  1.26721  1.68376  2.04958  2.03908  1.38992  0.993696  
TIPS-CFR_EX+IN  1.42402  0.85339  2.21966  0.746751  1.36039  1.76792  2.07503  2.07301  1.36217  0.893192  
BR  1.82779  1.19003  2.67148  0.776941  1.61952  2.1798  2.51274  2.42788  1.93548  1.33425  
t = 63
CFR  1.39266  0.757924  2.18133  0.740092  1.18818  1.64917  2.10006  2.04043  1.52904  0.981384  
CFR_EX+IN  1.45584  0.831252  2.18022  0.740092  1.26145  1.63093  2.10365  2.03196  1.51844  0.963084  
CFR_IN  1.43957  0.736722  2.1742  0.740092  1.40689  1.53081  2.07232  2.15619  1.44736  0.976639  
A-CFR_IN  1.17934  0.867206  1.77029  0.203138  1.23238  1.34586  1.71542  1.96241  1.484  0.909674  
BPS-CFR  1.46024  0.779047  2.18516  0.740092  1.1996  1.66133  2.09852  2.02363  1.51131  0.970967  
TIPS-CFR  1.45528  0.890616  2.21162  0.740964  1.41175  1.57355  2.13221  2.11938  1.40998  0.982864  
CSPS-CFR  1.54397  0.955246  2.23165  0.740724  1.36119  1.5361  2.13417  2.11079  1.37511  1.02311  
CFPS-CFR  1.48732  0.926935  2.19161  0.740092  1.42963  1.6403  2.04891  2.10916  1.38621  0.978023  
CFPS-CFR_EX+IN  1.51096  0.946943  2.18139  0.740092  1.2858  1.64185  2.08741  2.0103  1.51958  0.975138  
TIPS-CFR_EX+IN  1.49857  0.920532  2.20697  0.740092  1.36942  1.71023  2.15388  2.03826  1.55229  0.871388  
BR  1.8809  1.25859  2.71698  0.794095  1.62558  2.0131  2.53335  2.39499  2.07904  1.23202  
t = 64
CFR  1.41498  0.779868  2.16699  0.729381  1.19071  1.61319  2.0607  2.01475  1.57242  1.01816  
CFR_EX+IN  1.47747  0.96459  2.18122  0.729381  1.27381  1.60055  2.05981  2.00445  1.56873  0.996065  
CFR_IN  1.49272  0.94241  2.16059  0.729381  1.3915  1.55777  2.0122  2.11367  1.48466  1.01296  
A-CFR_IN  1.17648  0.96599  1.83173  0.1975  1.24122  1.35744  1.65299  1.9447  1.54763  0.957297  
BPS-CFR  1.44608  0.794046  2.17306  0.729381  1.21103  1.62507  2.04882  1.99793  1.58739  1.00226  
TIPS-CFR  1.51846  0.981136  2.24271  0.72986  1.40412  1.55457  2.15563  2.10126  1.45423  1.00235  
CSPS-CFR  1.66948  0.972557  2.24419  0.725858  1.34349  1.50819  2.11194  2.06302  1.39684  1.01671  
CFPS-CFR  1.48167  0.977485  2.16608  0.729381  1.40937  1.56988  2.00888  2.07073  1.47856  0.997072  
CFPS-CFR_EX+IN  1.50877  0.984249  2.19631  0.729381  1.29619  1.60643  2.04683  1.98803  1.60136  1.00778  
TIPS-CFR_EX+IN  1.45522  0.942263  2.17703  0.729381  1.36945  1.66657  2.12442  1.9989  1.72747  0.907915  
BR  1.80136  1.36464  2.76814  0.81886  1.64232  2.04334  2.48256  2.36733  2.31063  1.20398  
t = 65
