learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR  -0.0181435  -0.0128843  -0.0025521  0.00762927  -0.013633  0.0261313  0.0565433  5.20417e-18  -0.0667928  -0.111484  0.0340665  
CFPS-CFR_EX+IN  -0.00073715  -0.00656657  -0.0216967  0.0375155  -0.0014409  0.0144207  0.0333708  -0.0192249  1.38778e-17  -0.00477876  0.0412084  
TIPS-CFR_EX+IN  0.000135522  -0.0121069  0.0146932  0.0578267  -0.00525657  0.0468494  0.0782289  0.017445  0.000148525  1.17094e-17  0.0723453  
BEHAV-CFR  0.0551939  0.0169923  -0.0162989  0.0221031  -0.00546405  -0.00745624  0.0146159  -0.0143449  -0.0189826  -0.0427844  1.21431e-17  
BR  0.113123  0.204892  0.456863  0.52658  0.114408  0.457255  0.522569  0.46439  0.264118  0.347946  0.472348  
t = 7
CFR  -8.13152e-18  0.00307642  -0.0612743  0.0635721  0.000729204  0.0181933  0.0562414  -0.0454606  0.00198132  0.0123001  0.0224499  
CFR_EX+IN  0.00254732  6.93889e-18  -0.0432829  0.0488043  0.00291168  0.0194864  0.0354135  -0.0291874  0.00264934  0.0108116  0.0193081  
CFR_IN  -0.0029774  -0.0607312  9.1073e-18  -0.010335  -0.0212953  0.022452  0.0162854  0.00517897  -0.0120806  0.0380184  0.0126259  
A-CFR_IN  0.065589  0.00538161  0.0277681  -1.04083e-17  0.0517098  0.0293933  0.0465392  0.0391515  0.0486321  0.0655393  0.010165  
BPS-CFR  -0.000944737  0.000394705  -0.0574585  0.0656842  4.33681e-18  0.0210012  0.0866968  -0.041546  -0.000787362  0.00347573  0.0221864  
TIPS-CFR  0.0666121  -0.0396041  -0.0256312  0.0167863  0.0529842  7.37257e-18  0.0184269  -0.022882  0.00574362  -0.000798628  -0.000110105  
CSPS-CFR  0.0476645  -0.0214014  -0.0440125  0.0119204  0.00413018  -0.0244418  -6.93889e-18  -0.042054  0.00589914  0.00564595  -0.024815  
CFPS-CFR  -0.00257987  -0.0768617  -0.00413123  -0.0143804  -0.0188846  0.0157864  0.0355019  -1.73472e-18  -0.0140172  0.0345542  0.00821113  
CFPS-CFR_EX+IN  0.00117156  -0.00484255  -0.0394267  0.0502251  0.00193235  0.0214692  0.056215  -0.0252938  3.46945e-18  0.00353365  0.0197271  
TIPS-CFR_EX+IN  0.000701813  -0.0103275  0.00416313  0.0797417  0.00103252  0.0446974  0.0777265  0.0196294  -0.00101108  1.99493e-17  0.035329  
BEHAV-CFR  0.0736853  -0.0304865  -0.0290985  0.0269309  0.0436647  0.00196558  0.0125124  -0.0271639  0.00380331  -0.00698643  2.00577e-18  
BR  0.0969208  0.248654  0.331877  0.552872  0.114651  0.30674  0.348894  0.348659  0.135075  0.181673  0.255348  
t = 8
CFR  4.33681e-18  -0.00174305  -0.105956  0.101195  0.000904892  0.00187632  0.0431515  -0.0781112  0.00517658  0.0205722  0.0388754  
CFR_EX+IN  0.00282287  1.73472e-17  -0.0792176  0.0929317  0.00182484  0.0148846  0.0304463  -0.0565237  0.00267181  0.0158512  0.0464788  
CFR_IN  0.00218652  0.0148471  1.9082e-17  0.0275828  0.00982637  0.0331878  0.00600049  0.000891121  -0.00354655  0.0335668  0.0402671  
A-CFR_IN  0.0554343  0.0202992  0.0293554  1.04083e-17  0.072904  0.00395552  0.0153928  0.0115741  0.058539  0.0714157  0.0243369  
BPS-CFR  -0.00100943  -0.004491  -0.0787738  0.113053  -8.67362e-18  -0.00115622  0.0646863  -0.0648271  0.001828  0.0111147  0.0386647  
TIPS-CFR  0.0699709  0.0038243  0.00891407  0.0428717  0.0757017  1.64799e-17  0.00396716  -0.00763572  0.00774965  -0.00307693  0.0108483  
CSPS-CFR  0.0723683  -0.000900971  -0.00265075  0.0363815  0.0422799  -0.0128776  0  -0.0237064  0.00579015  0.000530349  0.00459526  
CFPS-CFR  0.00575209  0.010098  0.00784969  0.0269844  0.0125843  0.0215154  0.0211614  2.42861e-17  -0.00339318  0.0305531  0.0299719  
CFPS-CFR_EX+IN  0.00140999  -0.00228668  -0.0609797  0.107776  0.00106813  0.0109433  0.051192  -0.0476129  1.38778e-17  0.00751874  0.0458545  
TIPS-CFR_EX+IN  0.00054841  0.000229259  -0.0111448  0.117606  0.00329903  0.0170707  0.0603573  -0.00751031  0.00237541  3.46945e-18  0.0639094  
BEHAV-CFR  0.0723246  -0.0167995  0.0226744  0.0482666  0.0741422  -0.0115443  0.000934347  0.00546454  0.00706921  -0.0126342  9.89455e-06  
BR  0.100054  0.129297  0.305516  0.425533  0.112831  0.224109  0.2777  0.280415  0.110138  0.174187  0.252918  
t = 9
CFR  1.38778e-17  0.00394621  -0.0330842  0.110871  0.00132316  -0.0251023  0.0476364  -0.0367532  0.00649884  0.0168875  0.0468632  
CFR_EX+IN  0.00169388  2.08167e-17  -0.0310744  0.118761  0.00102763  -0.0106428  0.0452451  -0.0292506  0.00410493  0.0173557  0.0580068  
CFR_IN  0.00724389  0.0386892  3.46945e-18  0.0856531  0.00566768  0.0127922  0.0121411  0.00477614  0.0205185  0.0589658  0.0339021  
A-CFR_IN  0.0574654  -0.00701139  -0.00685126  1.38778e-17  0.0646027  0.00531712  0.00621845  -0.00742692  0.0659213  0.00794337  0.0129271  
BPS-CFR  0.000276793  -0.00222365  -0.0394291  0.0814967  -8.67362e-19  -0.0196294  0.0402731  -0.0329748  0.00196524  0.0110472  0.0496326  
