learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  0.249864  0.343222  -3.1225e-17  -0.492347  0.234585  0.0252581  -0.0174962  -0.128792  0.32813  0.318733  -0.0706889  
A-CFR_IN  0.0850689  -0.0640167  0.492347  -5.55112e-17  0.400807  0.346997  -0.282658  0.443296  -0.0488821  -0.118483  -0.1216  
BPS-CFR  0.0358761  0.136621  -0.234585  -0.400807  -5.55112e-17  -0.228575  0.0368151  -0.162077  0.0933703  0.0796266  -0.329494  
TIPS-CFR  0.0648653  0.473912  -0.0252581  -0.346997  0.228575  3.46945e-17  0.112499  -0.14669  0.316898  0.409023  0.207744  
CSPS-CFR  -0.0888405  0.0181926  0.0174962  0.282658  -0.0368151  -0.112499  9.86076e-32  0.109418  0.077255  -0.022735  0.0434681  
CFPS-CFR  0.304395  0.390967  0.128792  -0.443296  0.162077  0.14669  -0.109418  2.77556e-17  0.38241  0.366269  -0.190059  
CFPS-CFR_EX+IN  -0.0720508  0.0364399  -0.32813  0.0488821  -0.0933703  -0.316898  -0.077255  -0.38241  -2.77556e-17  -7.2663e-05  -0.523568  
TIPS-CFR_EX+IN  -0.0640754  0.0331623  -0.318733  0.118483  -0.0796266  -0.409023  0.022735  -0.366269  7.2663e-05  0  -0.531236  
BEHAV-CFR  0.40521  0.496273  0.0706889  0.1216  0.329494  -0.207744  -0.0434681  0.190059  0.523568  0.531236  4.16334e-17  
t = 6
CFR  0  0.0143974  0.456476  -0.20536  -0.0219188  0.435051  -0.0755677  0.87314  0.00245632  -0.0191052  0.208272  
CFR_EX+IN  -0.0143974  0  0.821497  -0.227523  -0.0483341  0.543741  -0.104485  0.797451  -0.0147915  -0.0420791  0.0984259  
CFR_IN  -0.456476  -0.821497  -2.08167e-17  0.0664732  -0.323951  -0.00476453  0.0088171  0.0337823  -0.673695  -0.806667  0.115906  
A-CFR_IN  0.20536  0.227523  -0.0664732  0  0.202696  0.0783586  -0.105308  0.037688  0.140877  0.191872  0.555472  
BPS-CFR  0.0219188  0.0483341  0.323951  -0.202696  -1.38778e-17  0.456016  -0.011853  0.555944  0.0163861  -0.0240962  0.353471  
TIPS-CFR  -0.435051  -0.543741  0.00476453  -0.0783586  -0.456016  -2.77556e-17  -0.210645  0.134406  -0.47104  -0.755027  0.021724  
CSPS-CFR  0.0755677  0.104485  -0.0088171  0.105308  0.011853  0.210645  0  0.205032  0.104467  0.0760798  0.345591  
CFPS-CFR  -0.87314  -0.797451  -0.0337823  -0.037688  -0.555944  -0.134406  -0.205032  -1.47451e-17  -0.799886  -0.780932  0.0607179  
CFPS-CFR_EX+IN  -0.00245632  0.0147915  0.673695  -0.140877  -0.0163861  0.47104  -0.104467  0.799886  6.93889e-18  -0.0214094  0.4482  
TIPS-CFR_EX+IN  0.0191052  0.0420791  0.806667  -0.191872  0.0240962  0.755027  -0.0760798  0.780932  0.0214094  2.77556e-17  0.365377  
BEHAV-CFR  -0.208272  -0.0984259  -0.115906  -0.555472  -0.353471  -0.021724  -0.345591  -0.0607179  -0.4482  -0.365377  0  
t = 7
CFR  -2.77556e-17  -0.0854885  -0.0902519  0.28824  0.0141133  0.159946  0.0428962  -0.0276534  -0.0600101  -0.0800426  0.3627  
CFR_EX+IN  0.0854885  -6.93889e-18  0.0106283  0.160382  0.112663  0.131151  -0.018201  0.00837465  -0.0375094  0.00456278  0.141502  
CFR_IN  0.0902519  -0.0106283  2.77556e-17  -0.295887  0.0406755  0.108248  -0.272207  0.112667  -0.0655499  0.0370259  -0.102476  
A-CFR_IN  -0.28824  -0.160382  0.295887  -5.55112e-17  -0.354129  -0.392914  0.1938  -0.396896  -0.0387832  -0.233555  0.212778  
BPS-CFR  -0.0141133  -0.112663  -0.0406755  0.354129  2.08167e-17  0.196817  -0.16358  -0.045332  -0.0948017  -0.10758  0.406322  
TIPS-CFR  -0.159946  -0.131151  -0.108248  0.392914  -0.196817  0  -0.296421  -0.0395885  -0.195236  -0.185569  -0.064369  
CSPS-CFR  -0.0428962  0.018201  0.272207  -0.1938  0.16358  0.296421  5.55112e-17  0.327817  0.0105536  0.12811  0.394836  
CFPS-CFR  0.0276534  -0.00837465  -0.112667  0.396896  0.045332  0.0395885  -0.327817  0  0.0153135  -0.031033  -0.0758219  
CFPS-CFR_EX+IN  0.0600101  0.0375094  0.0655499  0.0387832  0.0948017  0.195236  -0.0105536  -0.0153135  2.77556e-17  0.00658472  0.239066  
TIPS-CFR_EX+IN  0.0800426  -0.00456278  -0.0370259  0.233555  0.10758  0.185569  -0.12811  0.031033  -0.00658472  -4.16334e-17  0.357146  
BEHAV-CFR  -0.3627  -0.141502  0.102476  -0.212778  -0.406322  0.064369  -0.394836  0.0758219  -0.239066  -0.357146  -3.46945e-18  
t = 8
CFR  -3.46945e-18  -0.0423333  0.467445  -0.367227  0.0114587  0.045927  -0.341296  -0.099666  -0.122804  -0.151299  -0.022735  
CFR_EX+IN  0.0423333  0  -0.0701231  0.0539206  0.0846617  -0.144791  -0.420345  -0.134509  0.139508  -0.00398812  0.0804184  
CFR_IN  -0.467445  0.0701231  -3.1225e-17  0.0278166  -0.320858  0.0190823  -0.433177  0.028281  0.130019  -0.171842  0.0555435  
A-CFR_IN  0.367227  -0.0539206  -0.0278166  -5.55112e-17  -0.132299  0.232356  0.0961696  0.207718  -0.266535  -0.170148  -0.240502  
BPS-CFR  -0.0114587  -0.0846617  0.320858  0.132299  -6.93889e-18  0.0528038  0.0437926  0.0289995  -0.176477  -0.233085  0.0252697  
TIPS-CFR  -0.045927  0.144791  -0.0190823  -0.232356  -0.0528038  0  0.0954067  0.235504  0.119199  0.15029  0.162829  
CSPS-CFR  0.341296  0.420345  0.433177  -0.0961696  -0.0437926  -0.0954067  0  -0.480862  0.347101  0.328708  -0.617306  
CFPS-CFR  0.099666  0.134509  -0.028281  -0.207718  -0.0289995  -0.235504  0.480862  -5.55112e-17  0.00978581  -0.075456  0.0133927  
CFPS-CFR_EX+IN  0.122804  -0.139508  -0.130019  0.266535  0.176477  -0.119199  -0.347101  -0.00978581  -1.38778e-17  -0.0417501  -0.352416  
TIPS-CFR_EX+IN  0.151299  0.00398812  0.171842  0.170148  0.233085  -0.15029  -0.328708  0.075456  0.0417501  0  -0.108323  
BEHAV-CFR  0.022735  -0.0804184  -0.0555435  0.240502  -0.0252697  -0.162829  0.617306  -0.0133927  0.352416  0.108323  0  
t = 9
CFR  -1.21431e-17  -0.275528  0.2732  0.203741  0.0728969  0.0565946  -0.675102  0.675499  -0.224723  -0.239159  0.165861  
CFR_EX+IN  0.275528  -2.77556e-17  0.665742  0.0918381  0.262677  0.378801  -0.344539  0.424137  0.0850187  0.041367  -0.119994  
CFR_IN  -0.2732  -0.665742  6.93889e-18  0.333969  -0.26841  0.204388  0.424974  0.157703  -0.646395  -0.194165  0.221119  
A-CFR_IN  -0.203741  -0.0918381  -0.333969  0  0.244558  -0.436672  -0.396916  0.0938499  0.0946299  -0.106914  0.00586109  
BPS-CFR  -0.0728969  -0.262677  0.26841  -0.244558  2.08167e-17  0.0126448  -0.513824  0.450063  -0.19581  -0.176615  -0.0138971  
TIPS-CFR  -0.0565946  -0.378801  -0.204388  0.436672  -0.0126448  0  0.614345  0.0229339  -0.0888876  -0.439358  0.371265  
CSPS-CFR  0.675102  0.344539  -0.424974  0.396916  0.513824  -0.614345  -1.38778e-17  -0.585257  0.324278  -0.216146  -0.173883  
CFPS-CFR  -0.675499  -0.424137  -0.157703  -0.0938499  -0.450063  -0.0229339  0.585257  -3.46945e-17  -0.164416  -0.129096  0.447995  
CFPS-CFR_EX+IN  0.224723  -0.0850187  0.646395  -0.0946299  0.19581  0.0888876  -0.324278  0.164416  -4.16334e-17  -0.0189249  -0.514926  
TIPS-CFR_EX+IN  0.239159  -0.041367  0.194165  0.106914  0.176615  0.439358  0.216146  0.129096  0.0189249  0  -0.412548  
BEHAV-CFR  -0.165861  0.119994  -0.221119  -0.00586109  0.0138971  -0.371265  0.173883  -0.447995  0.514926  0.412548  2.77556e-17  
t = 10
CFR  -1.38778e-17  0.00124561  0.059687  -0.248773  0.0389183  -0.131687  -0.132778  -0.0431436  0.1451  0.0374545  -0.174488  
CFR_EX+IN  -0.00124561  6.93889e-18  0.184326  0.448642  0.070218  -0.257135  -0.153872  -0.0201018  0.00364776  -0.0249866  0.00443282  
CFR_IN  -0.059687  -0.184326  0  0.107354  -0.24913  -0.0498287  0.527099  0.209829  -0.40291  -0.556291  -0.164792  
A-CFR_IN  0.248773  -0.448642  -0.107354  -1.11022e-16  0.443288  0.233377  0.07644  0.762508  -0.330092  -0.458045  0.3406  
BPS-CFR  -0.0389183  -0.070218  0.24913  -0.443288  -2.77556e-17  -0.097931  -0.175484  -0.140553  0.166828  0.123637  -0.256445  
TIPS-CFR  0.131687  0.257135  0.0498287  -0.233377  0.097931  0  -0.0496983  -0.0339928  0.00634119  0.0413369  -0.061001  
CSPS-CFR  0.132778  0.153872  -0.527099  -0.07644  0.175484  0.0496983  5.55112e-17  0.110409  -0.00223755  -0.0371688  -0.0132563  
CFPS-CFR  0.0431436  0.0201018  -0.209829  -0.762508  0.140553  0.0339928  -0.110409  0  -0.410422  -0.219694  0.0677022  
CFPS-CFR_EX+IN  -0.1451  -0.00364776  0.40291  0.330092  -0.166828  -0.00634119  0.00223755  0.410422  8.67362e-18  -0.0141195  0.577092  
TIPS-CFR_EX+IN  -0.0374545  0.0249866  0.556291  0.458045  -0.123637  -0.0413369  0.0371688  0.219694  0.0141195  2.08167e-17  0.445058  
BEHAV-CFR  0.174488  -0.00443282  0.164792  -0.3406  0.256445  0.061001  0.0132563  -0.0677022  -0.577092  -0.445058  2.77556e-17  
t = 11
CFR  -1.38778e-17  0.118317  0.0575233  0.27536  0.000434843  -0.358628  -0.0816433  -0.280736  0.132826  0.0318238  -0.204321  
CFR_EX+IN  -0.118317  -1.38778e-17  0.0885839  0.781685  -0.126716  0.160575  0.0726082  -0.039802  -0.0829778  -0.121849  0.076513  
CFR_IN  -0.0575233  -0.0885839  0  -0.541084  -0.147489  -0.12104  -0.118412  -0.0632226  0.0907946  -0.0984164  0.0142991  
A-CFR_IN  -0.27536  -0.781685  0.541084  0  -0.195  -0.394876  0.174771  -0.165624  -0.169773  -0.636448  -0.134768  
BPS-CFR  -0.000434843  0.126716  0.147489  0.195  -1.38778e-17  -0.122271  -0.272524  -0.152988  0.0889113  0.0241822  -0.151098  
TIPS-CFR  0.358628  -0.160575  0.12104  0.394876  0.122271  0  0.119485  0.0992342  0.158117  0.183954  0.0958015  
CSPS-CFR  0.0816433  -0.0726082  0.118412  -0.174771  0.272524  -0.119485  0  -0.184147  0.073201  -0.15287  -0.179878  
CFPS-CFR  0.280736  0.039802  0.0632226  0.165624  0.152988  -0.0992342  0.184147  0  -0.159986  0.19686  0.0772106  
CFPS-CFR_EX+IN  -0.132826  0.0829778  -0.0907946  0.169773  -0.0889113  -0.158117  -0.073201  0.159986  -6.93889e-18  -0.03348  0.216377  
TIPS-CFR_EX+IN  -0.0318238  0.121849  0.0984164  0.636448  -0.0241822  -0.183954  0.15287  -0.19686  0.03348  -3.46945e-18  0.161404  
BEHAV-CFR  0.204321  -0.076513  -0.0142991  0.134768  0.151098  -0.0958015  0.179878  -0.0772106  -0.216377  -0.161404  0  
t = 12
CFR  0  0.00462135  -0.589706  0.285139  -0.0314435  -0.483543  0.0705331  -0.264934  0.00373266  -0.232996  -0.626041  
CFR_EX+IN  -0.00462135  0  -0.217095  -0.148481  -0.0558046  -0.202869  0.215515  -0.362349  0.00158412  -0.121753  -0.389807  
CFR_IN  0.589706  0.217095  1.38778e-17  0.240955  0.650389  -0.0613831  -0.211018  0.0158669  0.173415  0.123634  -0.0260528  
A-CFR_IN  -0.285139  0.148481  -0.240955  0  -0.0112591  0.0205698  0.146377  -0.569345  0.226607  -0.409322  -0.396968  
BPS-CFR  0.0314435  0.0558046  -0.650389  0.0112591  0  -0.347081  -0.226891  -0.432527  -0.0210666  -0.16519  -0.540804  
TIPS-CFR  0.483543  0.202869  0.0613831  -0.0205698  0.347081  0  0.125434  0.0174176  0.322855  0.165211  0.108451  
CSPS-CFR  -0.0705331  -0.215515  0.211018  -0.146377  0.226891  -0.125434  0  -0.322405  -0.0702842  0.0744691  0.127863  
CFPS-CFR  0.264934  0.362349  -0.0158669  0.569345  0.432527  -0.0174176  0.322405  -2.77556e-17  0.33546  0.336363  -0.515198  
CFPS-CFR_EX+IN  -0.00373266  -0.00158412  -0.173415  -0.226607  0.0210666  -0.322855  0.0702842  -0.33546  -1.38778e-17  -0.0164017  -0.263897  
TIPS-CFR_EX+IN  0.232996  0.121753  -0.123634  0.409322  0.16519  -0.165211  -0.0744691  -0.336363  0.0164017  3.46945e-18  -0.339964  
BEHAV-CFR  0.626041  0.389807  0.0260528  0.396968  0.540804  -0.108451  -0.127863  0.515198  0.263897  0.339964  -2.77556e-17  
t = 13
CFR  0  -0.165692  -0.100925  -0.27034  0.0426112  -0.248348  -0.0376539  -0.38221  -0.263829  -0.314897  -0.0209254  
CFR_EX+IN  0.165692  -2.77556e-17  -0.259438  0.0519489  0.0246858  -0.4623  0.0912784  -0.164563  0.0125278  -0.0406796  -0.359634  
CFR_IN  0.100925  0.259438  -1.38778e-17  0.0611953  0.477776  0.0884172  0.356193  -0.206675  0.187081  0.192879  -0.27423  
A-CFR_IN  0.27034  -0.0519489  -0.0611953  1.11022e-16  0.608419  0.235225  -0.457818  -0.178315  -0.491717  -0.000281482  -0.386415  
BPS-CFR  -0.0426112  -0.0246858  -0.477776  -0.608419  0  -0.453572  0.0924837  -0.0244881  -0.0828409  -0.159366  -0.153045  
TIPS-CFR  0.248348  0.4623  -0.0884172  -0.235225  0.453572  2.77556e-17  0.116404  0.0968675  0.226864  0.303853  0.0769198  
CSPS-CFR  0.0376539  -0.0912784  -0.356193  0.457818  -0.0924837  -0.116404  2.77556e-17  -0.10214  -0.165749  0.287827  0.0918137  
CFPS-CFR  0.38221  0.164563  0.206675  0.178315  0.0244881  -0.0968675  0.10214  2.77556e-17  0.0341543  0.0441346  0.4566  
CFPS-CFR_EX+IN  0.263829  -0.0125278  -0.187081  0.491717  0.0828409  -0.226864  0.165749  -0.0341543  2.08167e-17  -0.0325743  -0.523733  
TIPS-CFR_EX+IN  0.314897  0.0406796  -0.192879  0.000281482  0.159366  -0.303853  -0.287827  -0.0441346  0.0325743  1.73472e-17  -0.447647  
BEHAV-CFR  0.0209254  0.359634  0.27423  0.386415  0.153045  -0.0769198  -0.0918137  -0.4566  0.523733  0.447647  -1.38778e-17  
t = 14
CFR  0  -0.539904  -0.0183887  -0.420142  -0.20166  0.0755935  -0.065728  0.152722  -0.10313  -0.0446392  -0.278229  
CFR_EX+IN  0.539904  2.08167e-17  -0.240164  0.0798745  0.288495  -0.392967  -0.11542  -0.238101  0.0482123  0.0372018  -0.332532  
CFR_IN  0.0183887  0.240164  -2.77556e-17  -0.103151  0.149449  -0.013211  -0.135336  0.0730336  0.00938859  0.297523  0.0870433  
A-CFR_IN  0.420142  -0.0798745  0.103151  2.22045e-16  0.161401  -0.0910861  0.0770059  0.23865  -0.210797  -0.470537  -0.279122  
BPS-CFR  0.20166  -0.288495  -0.149449  -0.161401  0  -0.0446291  -0.112865  -0.0382378  -0.247118  0.00861805  -0.171714  
TIPS-CFR  -0.0755935  0.392967  0.013211  0.0910861  0.0446291  1.38778e-17  -0.232359  0.0209166  0.24582  0.206422  -0.265224  
CSPS-CFR  0.065728  0.11542  0.135336  -0.0770059  0.112865  0.232359  0  0.414478  0.042203  -0.114951  0.159646  
CFPS-CFR  -0.152722  0.238101  -0.0730336  -0.23865  0.0382378  -0.0209166  -0.414478  -5.55112e-17  0.0388012  0.125877  0.0364318  
CFPS-CFR_EX+IN  0.10313  -0.0482123  -0.00938859  0.210797  0.247118  -0.24582  -0.042203  -0.0388012  6.93889e-18  -0.123481  -0.124471  
TIPS-CFR_EX+IN  0.0446392  -0.0372018  -0.297523  0.470537  -0.00861805  -0.206422  0.114951  -0.125877  0.123481  0  -0.120756  
BEHAV-CFR  0.278229  0.332532  -0.0870433  0.279122  0.171714  0.265224  -0.159646  -0.0364318  0.124471  0.120756  -1.11022e-16  
t = 15
CFR  -1.38778e-17  -0.138071  -0.263644  0.00292826  -0.355014  0.234392  0.131694  -0.205471  0.00655085  0.0408834  -0.468374  
CFR_EX+IN  0.138071  2.77556e-17  0.131299  -0.126024  -0.22002  -0.309427  -0.283806  -0.220112  0.10915  -0.0403489  -0.173888  
CFR_IN  0.263644  -0.131299  5.55112e-17  -0.200908  0.0238284  -0.0778088  0.238083  -0.16981  -0.17915  -0.0280427  0.136573  
A-CFR_IN  -0.00292826  0.126024  0.200908  0  -0.0818785  -0.821292  -0.113419  0.224657  -0.263637  -0.130323  -0.381057  
BPS-CFR  0.355014  0.22002  -0.0238284  0.0818785  -1.04083e-17  0.397776  -0.142946  -0.207362  0.170623  0.019797  -0.0599169  
TIPS-CFR  -0.234392  0.309427  0.0778088  0.821292  -0.397776  2.77556e-17  0.337932  -0.219465  0.161088  0.0540466  -0.165104  
CSPS-CFR  -0.131694  0.283806  -0.238083  0.113419  0.142946  -0.337932  0  0.117457  0.214719  -0.260305  -0.290092  
CFPS-CFR  0.205471  0.220112  0.16981  -0.224657  0.207362  0.219465  -0.117457  0  0.32812  0.271112  0.0562036  
CFPS-CFR_EX+IN  -0.00655085  -0.10915  0.17915  0.263637  -0.170623  -0.161088  -0.214719  -0.32812  6.93889e-18  -0.116591  0.0137185  
