learner/env  CFR  CFR_EX+IN  CFR_IN  A-EFR_IN  BPS-EFR  TIPS-EFR  CSPS-EFR  CFPS-EFR  CFPS-EFR_EX+IN  TIPS-EFR_EX+IN  BEHAV-EFR  
t = 0
A-EFR_IN  (0.0986978, 6)  (-0.0460386, 7)  (0.048839, 10)  (0, 6)  (-0.0214848, 9)  (0.110005, 14)  (0.128663, 11)  (-0.109054, 11)  (-0.239062, 11)  (0.000274081, 13)  (0.203495, 12)  
BPS-EFR  (0.042156, 6)  (0.264368, 7)  (0.210333, 10)  (1.93333, 6)  (5.55112e-17, 9)  (0.129341, 13)  (-0.0424467, 11)  (0.0448064, 11)  (0.0652243, 11)  (0.0578471, 13)  (0.00851514, 11)  
TIPS-EFR  (0.653495, 7)  (0.259527, 7)  (0.534877, 11)  (1.93333, 7)  (0.342909, 10)  (1.11022e-16, 15)  (0.00235876, 12)  (-0.202647, 12)  (0.0754069, 12)  (0.184998, 14)  (-0.064818, 13)  
CSPS-EFR  (-0.0262819, 7)  (0.247898, 7)  (0.202824, 11)  (1.93333, 7)  (0.266356, 11)  (0.0483754, 15)  (-8.32667e-17, 12)  (-0.0306577, 12)  (0.0629213, 12)  (0.0416675, 14)  (0.0140655, 13)  
CFPS-EFR  (0.0941585, 6)  (0.286303, 7)  (0.210168, 11)  (1.93333, 7)  (0.154951, 10)  (0.0342593, 14)  (-0.0181948, 12)  (0, 12)  (-0.0108918, 12)  (0.176663, 14)  (-0.0529367, 13)  
CFPS-EFR_EX+IN  (0.054129, 7)  (0.258779, 7)  (0.156392, 11)  (1.93333, 7)  (0.214129, 11)  (0.113624, 15)  (-0.0538523, 13)  (0.0404932, 12)  (-1.38778e-17, 12)  (-0.0586549, 14)  (0.0202493, 13)  
TIPS-EFR_EX+IN  (-0.0486998, 7)  (0.0738793, 8)  (0.283567, 11)  (1.93333, 7)  (0.272424, 11)  (0.0346416, 15)  (-0.0628443, 13)  (-0.0211036, 12)  (-0.0212202, 13)  (-6.93889e-17, 14)  (0.0422852, 13)  
BEHAV-EFR  (0.114383, 6)  (0.155485, 7)  (0.126925, 11)  (1.93333, 7)  (0.308785, 10)  (-0.044846, 15)  (0.0807749, 12)  (0.114199, 12)  (0.0508225, 12)  (0.162802, 14)  (0, 13)  
BR  (1.37399, 3)  (0.750878, 3)  (1.2396, 5)  (1.96667, 3)  (0.804233, 5)  (1.12494, 7)  (1.29128, 6)  (0.871256, 6)  (1.11168, 6)  (1.18544, 6)  (1.31799, 6)  
t = 85
CFR  (5.55112e-17, 6)  (-0.0191507, 6)  (-0.0351342, 10)  (1.93333, 6)  (-0.0613409, 9)  (0.0890665, 12)  (0.0334605, 11)  (0.00966762, 10)  (-0.0103307, 12)  (0.015277, 12)  (0.141849, 10)  
CFR_EX+IN  (-0.00727682, 7)  (5.55112e-17, 7)  (0.0166237, 11)  (1.93333, 7)  (-0.0836962, 10)  (0.0994032, 13)  (0.0551331, 12)  (-0.0186772, 11)  (-0.00638576, 13)  (0.0221464, 13)  (0.164131, 10)  
CFR_IN  (-0.0250055, 6)  (-0.000859506, 7)  (0, 11)  (1.93333, 6)  (-0.0992191, 10)  (0.111226, 13)  (0.0873659, 12)  (-0.0455484, 11)  (-0.00129644, 13)  (0.0472115, 13)  (0.174506, 10)  
A-EFR_IN  (0.0940301, 6)  (-0.0507232, 6)  (0.0139163, 10)  (0, 6)  (-0.0304539, 9)  (0.0696573, 12)  (0.14952, 12)  (-0.0923268, 10)  (-0.25981, 12)  (0.0268344, 11)  (0.280927, 9)  
BPS-EFR  (0.0176355, 6)  (0.24713, 6)  (0.169849, 10)  (1.93333, 6)  (0, 9)  (0.146264, 12)  (-0.0337589, 11)  (0.046754, 10)  (0.0684566, 11)  (0.087498, 11)  (0.116235, 9)  
TIPS-EFR  (0.366272, 7)  (-0.0141483, 7)  (0.562548, 11)  (1.93333, 7)  (0.371429, 10)  (5.55112e-17, 13)  (0.00653405, 12)  (-0.221175, 11)  (-0.10833, 12)  (0.16058, 13)  (-0.0171302, 11)  
CSPS-EFR  (-0.0292093, 7)  (0.105809, 7)  (0.206159, 11)  (1.93333, 7)  (0.240736, 10)  (0.0162761, 13)  (5.55112e-17, 13)  (0.0489168, 11)  (-0.0959642, 12)  (0.0669875, 13)  (0.122256, 11)  
CFPS-EFR  (0.152028, 7)  (0.232909, 7)  (0.240962, 11)  (1.93333, 7)  (0.156727, 10)  (0.0547481, 14)  (-0.00420887, 12)  (5.55112e-17, 11)  (-0.193032, 12)  (-0.00731307, 13)  (0.0374765, 10)  
CFPS-EFR_EX+IN  (0.0326719, 7)  (0.240108, 7)  (0.135465, 11)  (1.93333, 7)  (0.189576, 11)  (0.118923, 13)  (-0.02466, 13)  (0.0367397, 11)  (8.32667e-17, 13)  (0.00954605, 13)  (0.147115, 11)  
TIPS-EFR_EX+IN  (0.0214171, 7)  (0.0532679, 7)  (0.253878, 12)  (1.93333, 7)  (0.240756, 11)  (0.0110348, 13)  (-0.0337031, 13)  (0.0421393, 12)  (-0.195193, 13)  (5.55112e-17, 13)  (0.148793, 11)  
BEHAV-EFR  (0.141717, 7)  (0.156626, 7)  (0.0503814, 11)  (1.93333, 7)  (0.20071, 10)  (0.00718548, 13)  (0.0962105, 12)  (0.179632, 11)  (-0.138084, 13)  (0.110482, 13)  (1.11022e-16, 10)  
BR  (1.3306, 3)  (0.750932, 3)  (1.15603, 5)  (1.96667, 3)  (0.857717, 5)  (1.02581, 6)  (1.39472, 6)  (0.94122, 5)  (1.15019, 6)  (1.11197, 6)  (1.11928, 5)  
t = 86
CFR  (5.55112e-17, 6)  (0.020158, 7)  (-0.023284, 10)  (1.93333, 6)  (-0.0872956, 9)  (0.046022, 12)  (-0.00150979, 13)  (-0.0192388, 9)  (0.0020663, 12)  (0.056666, 13)  (0.108197, 11)  
CFR_EX+IN  (-0.00323124, 7)  (6.93889e-18, 7)  (0.0133338, 11)  (1.93333, 7)  (-0.112703, 10)  (0.0682745, 13)  (0.0146361, 14)  (-0.0284783, 9)  (-0.00599921, 13)  (0.0705131, 14)  (0.135016, 11)  
CFR_IN  (0.013346, 7)  (0.00200979, 7)  (-8.67362e-19, 11)  (1.93333, 7)  (-0.108897, 10)  (0.0710067, 13)  (0.00409813, 14)  (-0.0528862, 9)  (-0.00748331, 13)  (0.099269, 13)  (0.139649, 11)  
A-EFR_IN  (0.0955421, 6)  (-0.048871, 7)  (-0.00600233, 10)  (0, 6)  (-0.0362659, 9)  (-0.0111614, 12)  (0.179162, 13)  (-0.0721025, 9)  (-0.274969, 12)  (0.0668156, 13)  (0.221422, 10)  
BPS-EFR  (-0.00107809, 6)  (0.252876, 7)  (0.103684, 10)  (1.93333, 6)  (-5.55112e-17, 9)  (0.134331, 12)  (-0.0679843, 13)  (0.0322975, 9)  (0.028899, 12)  (0.0950446, 13)  (0.136673, 9)  
TIPS-EFR  (0.321517, 7)  (-0.0675005, 7)  (0.192517, 11)  (1.93333, 7)  (0.384802, 10)  (-5.55112e-17, 13)  (-0.0133542, 15)  (-0.26347, 10)  (-0.211409, 13)  (0.176413, 14)  (-0.000121189, 11)  
CSPS-EFR  (-0.0153704, 7)  (-0.0286253, 7)  (0.161472, 11)  (1.93333, 7)  (0.233271, 10)  (-0.0449333, 13)  (0, 15)  (0.0483401, 10)  (-0.166142, 13)  (0.0272421, 14)  (0.123344, 11)  
CFPS-EFR  (0.166345, 6)  (0.175558, 7)  (0.159876, 11)  (1.93333, 7)  (0.153359, 10)  (0.0434304, 13)  (-0.0461238, 14)  (2.77556e-17, 9)  (-0.278019, 13)  (-0.194355, 13)  (0.086401, 10)  
CFPS-EFR_EX+IN  (0.0224119, 7)  (0.239417, 8)  (0.0832757, 11)  (1.93333, 7)  (0.159092, 10)  (0.0838529, 13)  (-0.0632954, 15)  (0.0321258, 10)  (5.55112e-17, 13)  (0.087753, 14)  (0.163928, 11)  
TIPS-EFR_EX+IN  (0.056586, 7)  (0.0473629, 8)  (0.187171, 12)  (1.93333, 7)  (0.201315, 11)  (-0.0244531, 13)  (-0.0684295, 15)  (0.046955, 10)  (-0.25975, 14)  (-1.11022e-16, 14)  (0.143118, 12)  
BEHAV-EFR  (0.294471, 7)  (0.147757, 8)  (0.112479, 11)  (1.93333, 7)  (0.285852, 10)  (0.0325619, 13)  (0.134167, 15)  (0.213264, 10)  (-0.23396, 13)  (0.0854092, 13)  (0, 11)  
BR  (1.27267, 3)  (0.756439, 3)  (1.14676, 5)  (1.96667, 3)  (0.940177, 5)  (0.976017, 6)  (1.48774, 7)  (1.02764, 5)  (1.11134, 7)  (1.14491, 6)  (0.856105, 5)  
t = 87
CFR  (5.20417e-17, 6)  (0.0287244, 7)  (-0.00219411, 9)  (1.93333, 6)  (-0.0847729, 9)  (0.0099099, 10)  (-0.108351, 12)  (-0.0781114, 9)  (0.00799041, 12)  (0.08713, 13)  (0.0609381, 10)  
CFR_EX+IN  (6.7402e-05, 7)  (0, 7)  (0.0245897, 10)  (1.93333, 7)  (-0.107528, 10)  (0.040874, 11)  (-0.0957902, 14)  (-0.069716, 10)  (-0.00594234, 13)  (0.0889918, 14)  (0.0873458, 11)  
CFR_IN  (0.249699, 7)  (0.0030563, 7)  (-5.55112e-17, 11)  (1.93333, 6)  (-0.09675, 10)  (0.0429613, 11)  (-0.158169, 13)  (-0.0836926, 10)  (-0.00259535, 12)  (0.0925813, 13)  (0.0916222, 10)  
A-EFR_IN  (0.106386, 6)  (-0.0424224, 6)  (-0.0142844, 10)  (0, 6)  (-0.0436698, 9)  (-0.0820407, 11)  (0.161244, 13)  (-0.0580702, 9)  (-0.21972, 12)  (0.0757602, 12)  (0.152904, 9)  
BPS-EFR  (-0.0175779, 6)  (0.258901, 6)  (0.154807, 9)  (1.93333, 6)  (-1.11022e-16, 9)  (0.111261, 10)  (-0.161973, 12)  (-0.00572942, 9)  (0.00891394, 22)  (0.0886443, 12)  (0.0980331, 9)  
TIPS-EFR  (0.286003, 7)  (0.0326447, 7)  (0.257831, 11)  (1.93333, 7)  (0.40301, 10)  (6.76542e-17, 11)  (-0.109214, 13)  (-0.351375, 10)  (-0.263786, 15)  (0.137234, 13)  (0.0258163, 10)  
CSPS-EFR  (-0.0255433, 7)  (-0.0379569, 7)  (0.170745, 11)  (1.93333, 7)  (0.106482, 10)  (-0.0991076, 11)  (3.46945e-17, 13)  (0.0293197, 10)  (-0.198796, 14)  (0.0823338, 13)  (0.0722203, 11)  
CFPS-EFR  (0.159263, 7)  (0.167267, 7)  (0.158535, 11)  (1.93333, 7)  (0.157137, 10)  (0.0467464, 11)  (-0.149998, 13)  (5.55112e-17, 11)  (-0.325528, 14)  (-0.0924157, 13)  (0.108289, 11)  
CFPS-EFR_EX+IN  (0.0507443, 7)  (0.23808, 7)  (0.122383, 11)  (1.93333, 7)  (0.0570749, 11)  (0.0622591, 12)  (-0.141735, 14)  (0.0154628, 11)  (0, 14)  (0.10241, 13)  (0.121977, 11)  
TIPS-EFR_EX+IN  (0.024777, 7)  (0.0439026, 8)  (0.201287, 11)  (1.93333, 7)  (0.084583, 11)  (-0.0578156, 12)  (-0.154859, 14)  (0.0168395, 11)  (-0.270406, 14)  (0, 14)  (0.0952999, 11)  
BEHAV-EFR  (0.411768, 7)  (0.144814, 7)  (0.0812803, 11)  (1.93333, 7)  (0.159651, 11)  (0.0339202, 12)  (0.140661, 14)  (0.201924, 11)  (-0.279677, 13)  (0.173938, 14)  (1.11022e-16, 11)  
BR  (1.18304, 3)  (0.792443, 3)  (1.16279, 5)  (1.96667, 3)  (1.02221, 5)  (1.02382, 6)  (1.57082, 6)  (1.01845, 5)  (1.04719, 6)  (0.936657, 6)  (0.681973, 5)  
t = 88
CFR  (0, 6)  (0.0258058, 6)  (0.015391, 10)  (1.93333, 6)  (-0.0189125, 9)  (0.0167594, 11)  (-0.248592, 12)  (-0.133366, 9)  (0.0276193, 11)  (0.0510704, 12)  (0.0168325, 10)  
CFR_EX+IN  (0.0265113, 7)  (-5.55112e-17, 7)  (0.0343496, 11)  (1.93333, 7)  (-0.0505477, 11)  (0.0529291, 12)  (-0.231008, 13)  (-0.130584, 10)  (0.0281739, 12)  (0.0511721, 13)  (0.0446465, 11)  
CFR_IN  (0.198773, 7)  (0.00362796, 7)  (-2.77556e-17, 11)  (1.93333, 6)  (-0.0520843, 10)  (0.0636706, 12)  (-0.220968, 13)  (-0.107433, 10)  (0.0179261, 12)  (0.0508811, 13)  (0.0465507, 11)  
A-EFR_IN  (0.23946, 6)  (-0.028951, 6)  (-0.0189857, 10)  (0, 6)  (-0.0503456, 9)  (-0.0932372, 11)  (0.059448, 12)  (-0.0487693, 9)  (-0.167926, 11)  (0.0808382, 12)  (0.0781025, 10)  
BPS-EFR  (-0.139318, 6)  (0.272155, 6)  (0.187474, 10)  (1.93333, 6)  (-4.16334e-17, 9)  (0.120446, 11)  (-0.0902526, 12)  (-0.0375459, 9)  (-0.0116413, 10)  (0.0601873, 12)  (0.0534617, 10)  
TIPS-EFR  (0.229805, 7)  (0.0327248, 7)  (0.314746, 11)  (1.93333, 7)  (0.417499, 10)  (-1.38778e-17, 12)  (0.0479234, 14)  (-0.420759, 10)  (-0.259076, 12)  (0.0847531, 14)  (0.0681072, 12)  
CSPS-EFR  (-0.150513, 7)  (0.210885, 7)  (0.180797, 11)  (1.93333, 7)  (-0.0118536, 11)  (-0.117584, 12)  (0, 14)  (-0.0180948, 10)  (-0.176925, 12)  (0.0441171, 14)  (0.0321152, 12)  
CFPS-EFR  (0.0146961, 7)  (0.202522, 7)  (0.189969, 11)  (1.93333, 7)  (0.211284, 10)  (0.0974763, 12)  (-0.0329937, 13)  (8.32667e-17, 10)  (-0.311294, 12)  (-0.104566, 13)  (0.0640221, 11)  
CFPS-EFR_EX+IN  (-0.0586549, 7)  (0.233787, 7)  (0.157404, 11)  (1.93333, 7)  (-0.0454382, 10)  (0.0916011, 12)  (0.0101649, 14)  (-0.0265258, 10)  (0, 12)  (0.0387691, 14)  (0.0719992, 12)  
TIPS-EFR_EX+IN  (-0.113813, 7)  (0.0385057, 7)  (0.206291, 11)  (1.93333, 7)  (-0.0482857, 11)  (-0.0541845, 13)  (-0.133379, 14)  (-0.0524675, 10)  (-0.218677, 12)  (-1.66533e-16, 14)  (0.0616196, 11)  
BEHAV-EFR  (0.633495, 7)  (0.157946, 7)  (0.105473, 11)  (1.93333, 7)  (0.0269169, 10)  (0.0579101, 13)  (0.0287131, 13)  (0.0057094, 10)  (-0.226826, 11)  (0.195427, 14)  (0, 11)  
BR  (1.32131, 3)  (0.82933, 3)  (1.19038, 5)  (1.96667, 3)  (1.10365, 5)  (1.03114, 6)  (1.71546, 6)  (1.02888, 5)  (1.00362, 5)  (0.852122, 7)  (0.629476, 5)  
t = 89
CFR  (-8.32667e-17, 6)  (0.0210396, 6)  (-0.00305255, 10)  (1.93333, 6)  (0.0767736, 9)  (0.0538198, 10)  (-0.421666, 12)  (-0.144343, 9)  (0.0505739, 11)  (0.0297954, 12)  (-0.0137581, 11)  
CFR_EX+IN  (-0.0312184, 7)  (-8.32667e-17, 7)  (0.00407019, 11)  (1.93333, 7)  (0.0445227, 10)  (0.0875444, 12)  (-0.459268, 13)  (-0.15426, 10)  (0.0525316, 12)  (-0.00282322, 13)  (0.0157639, 11)  
CFR_IN  (-0.0530967, 7)  (0.00518213, 6)  (0, 11)  (1.93333, 6)  (0.0361532, 10)  (0.104654, 11)  (-0.403234, 13)  (-0.0819152, 10)  (0.0434179, 12)  (0.0117397, 12)  (0.0520628, 11)  
A-EFR_IN  (0.509306, 6)  (-0.027667, 6)  (-0.0662617, 10)  (0, 6)  (-0.0410298, 10)  (-0.102565, 11)  (-0.0109922, 12)  (-0.0483233, 9)  (-0.11937, 11)  (0.104202, 11)  (-0.0164948, 10)  
BPS-EFR  (0.186713, 6)  (0.283984, 6)  (0.170341, 10)  (1.93333, 6)  (0, 9)  (0.165471, 11)  (-0.131573, 12)  (-0.0172288, 9)  (-0.0181167, 11)  (0.0460044, 11)  (0.0144969, 11)  
TIPS-EFR  (0.299432, 7)  (0.0341309, 7)  (0.30918, 11)  (1.93333, 6)  (0.559137, 10)  (2.77556e-17, 12)  (0.0102503, 13)  (-0.437947, 10)  (-0.224119, 12)  (0.065485, 13)  (0.0494423, 12)  
CSPS-EFR  (0.162361, 7)  (0.142669, 7)  (0.156693, 11)  (1.93333, 7)  (-0.197194, 11)  (-0.152969, 12)  (0, 13)  (0.0572851, 10)  (-0.149364, 12)  (0.0856975, 13)  (0.00593382, 12)  
CFPS-EFR  (0.167025, 7)  (0.220788, 7)  (0.232801, 11)  (1.93333, 7)  (0.366111, 10)  (0.161796, 11)  (0.0546975, 13)  (-2.77556e-17, 10)  (-0.285307, 12)  (-0.078159, 13)  (0.0389975, 12)  
CFPS-EFR_EX+IN  (0.186777, 8)  (0.232014, 7)  (0.147726, 11)  (1.93333, 7)  (-0.199145, 11)  (0.152563, 12)  (-0.0726648, 14)  (-0.0242317, 10)  (-9.02056e-17, 12)  (0.0164265, 13)  (0.0329159, 11)  
TIPS-EFR_EX+IN  (0.0998071, 8)  (0.04092, 7)  (0.153148, 11)  (1.93333, 7)  (-0.226864, 11)  (-0.0373083, 12)  (-0.0148647, 14)  (-0.0559926, 11)  (-0.167398, 12)  (0, 14)  (0.034878, 12)  
BEHAV-EFR  (0.421034, 7)  (0.170839, 7)  (0.0712173, 11)  (1.93333, 7)  (0.119204, 11)  (0.0488961, 11)  (0.00668995, 13)  (0.0526167, 10)  (-0.186828, 12)  (0.115069, 14)  (5.55112e-17, 11)  
BR  (1.06947, 3)  (0.867155, 3)  (1.23981, 5)  (1.96667, 3)  (1.15017, 5)  (1.02608, 5)  (1.63432, 6)  (1.05642, 5)  (0.963382, 6)  (0.836676, 6)  (0.852722, 5)  
t = 90
CFR  (-5.55112e-17, 6)  (0.0177596, 6)  (-0.0131379, 10)  (1.93533, 6)  (0.118641, 9)  (0.0807839, 11)  (-0.109804, 12)  (-0.0900651, 9)  (0.0594571, 11)  (0.0065003, 13)  (-0.00363479, 11)  
CFR_EX+IN  (-0.0101266, 7)  (-5.55112e-17, 6)  (-0.0146412, 11)  (1.93533, 7)  (0.0991692, 10)  (0.114513, 12)  (-0.162118, 13)  (-0.102556, 9)  (0.0539175, 12)  (-0.0412999, 14)  (0.0238813, 11)  
CFR_IN  (-0.0820626, 6)  (0.00714317, 6)  (0, 10)  (1.93533, 7)  (0.138584, 10)  (0.132984, 12)  (-0.220693, 13)  (-0.085214, 9)  (0.0469147, 11)  (-0.0247865, 14)  (0.0675175, 11)  
A-EFR_IN  (0.462864, 6)  (-0.0312555, 6)  (-0.121328, 10)  (0, 6)  (-0.0294654, 9)  (-0.109467, 11)  (0.307809, 13)  (-0.0465528, 8)  (-0.102911, 11)  (0.11813, 13)  (-0.0452127, 10)  
BPS-EFR  (0.302475, 6)  (0.294514, 6)  (0.181517, 10)  (1.93431, 6)  (5.55112e-17, 9)  (0.174346, 11)  (-0.0304456, 12)  (0.0650556, 9)  (-0.0290458, 10)  (0.0362512, 12)  (0.0152967, 10)  
TIPS-EFR  (0.333979, 7)  (0.0380828, 6)  (0.330936, 11)  (1.93431, 7)  (0.608828, 10)  (-5.55112e-17, 12)  (-0.02622, 13)  (-0.496852, 10)  (-0.207287, 12)  (0.0497588, 14)  (0.0886409, 11)  
CSPS-EFR  (0.29993, 7)  (0.154335, 7)  (0.172053, 11)  (1.93431, 7)  (-0.277312, 10)  (-0.124989, 12)  (-5.55112e-17, 13)  (0.0871684, 10)  (-0.136439, 12)  (0.0580045, 14)  (0.0223249, 11)  
CFPS-EFR  (0.294405, 7)  (0.235253, 6)  (0.258179, 11)  (1.93431, 7)  (0.434107, 10)  (0.164905, 12)  (0.015057, 13)  (-4.16334e-17, 10)  (-0.279974, 11)  (-0.0355818, 14)  (0.0437832, 12)  
CFPS-EFR_EX+IN  (0.334971, 7)  (0.231617, 7)  (0.146328, 11)  (1.93431, 7)  (-0.275453, 10)  (0.169639, 12)  (-0.0499601, 13)  (0.0382243, 10)  (0, 11)  (0.00816126, 14)  (0.0306709, 11)  
TIPS-EFR_EX+IN  (0.292428, 7)  (0.0709248, 7)  (0.163387, 11)  (1.93431, 7)  (-0.300202, 10)  (-0.0645198, 12)  (0.0111674, 14)  (-0.0562952, 10)  (-0.146276, 12)  (1.38778e-17, 14)  (0.0517392, 13)  
BEHAV-EFR  (0.446752, 7)  (0.18513, 6)  (0.0567444, 11)  (1.93333, 7)  (0.0732404, 10)  (0.0558646, 12)  (-0.00842315, 13)  (0.121456, 10)  (-0.206348, 11)  (0.125726, 14)  (1.38778e-17, 12)  
BR  (1.03496, 3)  (0.969523, 3)  (1.30078, 5)  (1.96667, 3)  (1.14548, 5)  (0.97403, 6)  (1.53087, 6)  (1.0982, 5)  (0.892426, 6)  (0.847874, 7)  (0.829013, 5)  
t = 91
CFR  (-5.55112e-17, 6)  (0.0149905, 6)  (-0.0170883, 9)  (1.93765, 6)  (0.11172, 9)  (0.0935605, 11)  (-0.0179997, 12)  (-0.0807286, 9)  (0.0235513, 11)  (-0.0129561, 12)  (-0.00202212, 11)  
CFR_EX+IN  (0.00608207, 7)  (-8.67362e-17, 7)  (-0.0266022, 10)  (1.93765, 7)  (0.0997719, 10)  (0.126675, 12)  (-0.0813827, 13)  (-0.0957765, 10)  (0.0240864, 12)  (-0.0736408, 13)  (0.0271, 11)  
CFR_IN  (-0.0636226, 7)  (0.00918394, 6)  (-1.38778e-17, 10)  (1.93765, 7)  (0.16736, 10)  (0.121475, 12)  (-0.177416, 13)  (-0.103174, 10)  (0.0265865, 11)  (-0.0645244, 13)  (0.0816422, 11)  
A-EFR_IN  (0.359017, 6)  (-0.0347403, 6)  (-0.190988, 9)  (0, 6)  (-0.0142005, 10)  (-0.116789, 11)  (0.37605, 12)  (-0.0443222, 10)  (-0.131873, 11)  (0.133304, 12)  (-0.0680484, 11)  
BPS-EFR  (0.334979, 6)  (0.327207, 6)  (0.204668, 9)  (1.93704, 6)  (0, 9)  (0.141056, 11)  (-0.0253584, 11)  (0.125349, 9)  (-0.0411051, 10)  (0.0323663, 12)  (0.0192732, 10)  
TIPS-EFR  (0.285295, 7)  (0.0868058, 7)  (0.287937, 10)  (1.93704, 7)  (0.579554, 11)  (2.77556e-17, 12)  (0.0592032, 13)  (-0.219873, 10)  (-0.217521, 11)  (-0.0144286, 13)  (0.0902371, 11)  
CSPS-EFR  (0.307861, 7)  (0.191999, 7)  (0.230134, 10)  (1.93704, 7)  (-0.0456142, 11)  (-0.0866926, 12)  (0, 14)  (-0.0220156, 10)  (-0.108618, 11)  (0.0391128, 14)  (0.0250146, 11)  
CFPS-EFR  (0.298476, 7)  (0.265506, 7)  (0.281257, 10)  (1.93704, 7)  (0.392648, 11)  (0.106283, 11)  (-0.0181528, 13)  (1.38778e-17, 10)  (-0.195433, 11)  (-0.0281882, 13)  (0.0268065, 11)  
CFPS-EFR_EX+IN  (0.3265, 7)  (0.271469, 7)  (0.151201, 11)  (1.93704, 7)  (-0.172504, 11)  (0.131482, 12)  (-0.00821551, 13)  (0.0715697, 11)  (-1.38778e-17, 12)  (0.0401811, 14)  (0.0330755, 11)  
TIPS-EFR_EX+IN  (0.309444, 7)  (0.139963, 7)  (0.224977, 11)  (1.93704, 7)  (-0.0449769, 11)  (-0.0432723, 12)  (0.012487, 13)  (-0.0386862, 11)  (-0.0917738, 12)  (1.11022e-16, 14)  (0.0526608, 12)  
BEHAV-EFR  (0.393222, 7)  (0.201781, 6)  (0.064829, 10)  (1.93629, 7)  (0.446458, 11)  (0.0403374, 12)  (0.0113097, 13)  (0.147565, 10)  (-0.238145, 12)  (0.112539, 13)  (0, 11)  
BR  (0.958264, 3)  (1.00465, 3)  (1.39579, 5)  (1.96667, 3)  (1.18619, 5)  (0.88055, 5)  (1.47921, 6)  (1.18056, 5)  (0.866668, 5)  (0.856921, 6)  (0.791783, 5)  
t = 92
CFR  (1.11022e-16, 6)  (0.0179363, 6)  (-0.0115373, 9)  (1.93955, 6)  (0.16647, 9)  (0.0972505, 10)  (0.0549318, 14)  (-0.0887896, 9)  (-0.00689927, 10)  (-0.0202124, 11)  (-0.00425075, 11)  
CFR_EX+IN  (0.0203169, 7)  (-2.77556e-17, 6)  (-0.0241276, 10)  (1.93955, 7)  (0.156571, 10)  (0.100019, 11)  (0.0548699, 16)  (-0.1143, 9)  (-0.000397384, 11)  (-0.0945095, 12)  (0.0221447, 12)  
CFR_IN  (-0.0314008, 6)  (0.00875058, 6)  (-7.63278e-17, 10)  (1.93955, 7)  (0.144896, 10)  (0.0981521, 11)  (-0.0589417, 16)  (-0.134318, 9)  (0.0141592, 11)  (-0.0873185, 12)  (0.0809627, 12)  
A-EFR_IN  (0.201711, 6)  (-0.0381252, 6)  (-0.235799, 9)  (0, 6)  (-0.0962841, 9)  (-0.12265, 11)  (0.281045, 15)  (-0.0407159, 9)  (-0.142492, 10)  (0.158385, 12)  (-0.0867271, 11)  
BPS-EFR  (0.276389, 6)  (0.32092, 6)  (0.240997, 9)  (1.93922, 6)  (0, 9)  (0.100133, 10)  (0.00665874, 14)  (0.112719, 8)  (-0.0531654, 10)  (0.0422225, 12)  (0.0107022, 10)  
TIPS-EFR  (0.187544, 7)  (0.1238, 7)  (0.554207, 10)  (1.93922, 7)  (0.176599, 10)  (0, 11)  (0.0783296, 16)  (-0.0802441, 9)  (-0.0789938, 11)  (-0.0136898, 12)  (0.0905074, 11)  
CSPS-EFR  (0.225202, 7)  (0.216843, 7)  (0.249454, 10)  (1.93922, 7)  (0.0114579, 18)  (-0.0472868, 12)  (0, 16)  (0.0126478, 10)  (-0.0745106, 11)  (0.0375156, 12)  (0.0193386, 11)  
CFPS-EFR  (0.217867, 7)  (0.247729, 6)  (0.304017, 10)  (1.93922, 7)  (-0.127882, 12)  (0.0446158, 12)  (-0.0220065, 16)  (2.77556e-17, 9)  (-0.0368397, 11)  (-0.0220402, 12)  (0.00550867, 11)  
CFPS-EFR_EX+IN  (0.257086, 7)  (0.262701, 7)  (0.18047, 10)  (1.93922, 7)  (-0.142501, 11)  (0.0888463, 12)  (0.0155956, 16)  (0.0791295, 10)  (4.16334e-17, 11)  (0.0612065, 12)  (0.0250419, 12)  
TIPS-EFR_EX+IN  (0.21475, 7)  (0.197764, 7)  (0.316042, 11)  (1.93922, 7)  (-0.0727311, 11)  (-0.0229342, 12)  (0.0287646, 16)  (-0.0277105, 10)  (-0.0333324, 12)  (1.38778e-17, 13)  (0.0416934, 13)  
BEHAV-EFR  (0.324952, 7)  (0.184381, 6)  (0.0892663, 10)  (1.93882, 7)  (0.0216386, 11)  (0.0250076, 11)  (-0.111254, 16)  (0.226316, 9)  (-0.237757, 11)  (0.10636, 12)  (0, 12)  
BR  (0.863506, 3)  (1.00347, 3)  (1.47282, 5)  (1.96667, 3)  (1.20797, 5)  (0.923801, 6)  (1.3073, 8)  (1.29026, 4)  (0.872795, 5)  (0.870432, 6)  (0.777667, 5)  
t = 93
CFR  (8.32667e-17, 6)  (0.021147, 6)  (-0.0114638, 9)  (1.94119, 6)  (0.165826, 10)  (0.00483278, 10)  (0.140978, 14)  (-0.0680215, 10)  (-0.0461977, 10)  (-0.0134604, 11)  (-0.0134317, 11)  
CFR_EX+IN  (-0.0083016, 7)  (0, 7)  (-0.0322981, 10)  (1.94119, 7)  (0.157892, 10)  (-0.00445395, 11)  (0.143462, 15)  (-0.0947815, 11)  (-0.0277727, 11)  (-0.083781, 12)  (0.00873392, 12)  
