learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CSPS-CFR  0.246254  0.113026  0.05  0.0344596  0.222228  0.0317369  0.153503  0.0252285  0.0802203  -0.254821  
CFPS-CFR  0.21456  0.148513  0.05  0.0379485  0.205418  0.0352522  0.147258  0.0346248  0.0955215  0.243665  
CFPS-CFR_EX+IN  0.245302  0.179091  0.05  0.0453495  0.22476  0.0425424  0.194104  0.0437513  0.216638  0.0947586  
TIPS-CFR_EX+IN  0.243972  0.176504  0.05  0.0536005  0.226026  0.0507713  0.193909  0.0440705  0.205211  0.113721  
BR  0.721329  0.62768  0.191667  0.156153  0.74475  0.15352  0.490428  0.135291  0.754645  0.563408  
t = 9
CFR  0.175464  0.235757  0.05  0.108796  0.133095  0.109327  0.162073  0.0711406  0.127095  0.0490733  
CFR_EX+IN  0.104968  0.228493  0.05  0.0968994  0.109029  0.0975917  0.153772  0.0832748  0.117956  0.0542004  
CFR_IN  0.162712  0.0763106  0.05  0.0353645  0.0801283  0.036188  0.120887  0.0541676  0.0865293  0.158485  
A-CFR_IN  0.248631  0.184934  0.05  0.0331239  0.195639  0.0339517  0.0626518  0.0281386  0.0738078  -0.0123377  
BPS-CFR  0.175581  0.233483  0.05  0.112234  0.134007  0.112826  0.113784  0.06619  0.127789  0.0463468  
TIPS-CFR  0.191245  0.140409  0.05  0.0316302  0.0831784  0.0324639  0.120246  0.020398  0.0848883  0.105823  
CSPS-CFR  0.160807  0.0305648  0.05  0.0298094  0.0784322  0.0306508  0.113275  0.0191383  0.0914358  0.0436904  
CFPS-CFR  0.184413  0.0849373  0.05  0.0344349  0.0838611  0.0352603  0.113598  0.0414378  0.128795  0.106992  
CFPS-CFR_EX+IN  0.102578  0.231656  0.05  0.102734  0.11093  0.103397  0.124984  0.0831827  0.113082  0.0539334  
TIPS-CFR_EX+IN  0.0967686  0.233319  0.05  0.116086  0.112289  0.116701  0.112244  0.084554  0.120979  0.0475216  
BR  0.670634  0.764688  0.191667  0.129788  0.621239  0.127367  0.458606  0.160272  0.573217  0.250017  
t = 10
CFR  0.092781  0.127648  0.05  0.103457  0.0663888  0.108967  0.144308  0.0491866  0.0511799  0.0192327  
CFR_EX+IN  0.133082  0.117547  0.05  0.103457  0.0550002  0.108967  0.139018  0.05  0.04853  0.0237152  
CFR_IN  0.129021  0.0668608  0.05  0.0446593  0.0467134  0.0500399  0.125093  0.05  0.0816055  0.025  
A-CFR_IN  0.046763  0.123306  0.05  0.0374249  0.0173561  0.0428246  0.148308  0.05  -0.0637284  -0.00862298  
BPS-CFR  0.100764  0.128712  0.05  0.103457  0.0629757  0.108967  0.136073  0.048875  0.0492825  0.0232986  
TIPS-CFR  0.186816  0.0764948  0.05  0.0303998  0.042278  0.0358422  0.130978  0.05  0.0709079  0.025  
CSPS-CFR  0.076555  0.134284  0.05  0.0243096  0.0249204  0.0297794  0.0881847  0.05  0.0698407  0.168067  
CFPS-CFR  0.179713  0.0743932  0.05  0.0412123  0.0422793  0.0466029  0.108483  0.05  0.0877145  0.025  
CFPS-CFR_EX+IN  0.147418  0.114534  0.05  0.103457  0.0514695  0.108967  0.138652  0.05  0.0479051  0.025  
TIPS-CFR_EX+IN  0.158974  0.121824  0.0569997  0.103457  0.0565663  0.108967  0.146852  0.05  0.0485542  0.025  
BR  0.307135  0.571426  0.191667  0.145558  0.271018  0.139755  0.404092  0.191667  0.316225  0.3  
t = 11
CFR  0.0807425  0.0621391  0.05  0.05  0.0387486  0.0656591  0.145473  0.0499203  0.0414863  0.0518021  
CFR_EX+IN  0.124789  0.0554543  0.05  0.05  0.00883411  0.0656591  0.137371  0.05  0.0289717  0.0290682  
CFR_IN  0.179035  0.0812708  0.05  0.05  -0.0160768  0.0656591  0.0756503  0.05  -0.0141601  -0.0241712  
A-CFR_IN  0.200053  -0.0785607  0.05  0.05  -0.0630224  0.0656591  0.126484  0.05  -0.0662424  -0.0325045  
BPS-CFR  0.0745959  0.0569365  0.05  0.05  0.0411388  0.0656591  0.141219  0.0495754  0.0465692  0.0475338  
TIPS-CFR  0.186108  0.0863932  0.0603965  0.0309998  -0.0200854  0.0464002  0.0713446  0.05  -0.0162147  -0.0241712  
CSPS-CFR  0.182955  0.1334  0.064456  0.00197634  -0.0235354  0.0175631  0.0679139  0.05  -0.0157256  0.166288  
CFPS-CFR  0.182631  0.077433  0.05  0.05  -0.0172615  0.0656591  0.101026  0.05  -0.0151702  -0.0241712  
CFPS-CFR_EX+IN  0.119679  0.0508919  0.05  0.05  0.0092199  0.0656591  0.131654  0.05  0.0293449  0.0248348  
TIPS-CFR_EX+IN  0.11978  0.0449693  0.0652423  0.05  0.00620748  0.0656591  0.123108  0.05  0.0263216  0.0295888  
BR  0.307073  0.342551  0.191667  0.191667  0.16981  0.178467  0.316805  0.191667  0.256551  0.250829  
t = 12
CFR  0.0546715  0.0406661  0.0509579  0.05  0.05  0.05  0.0829527  0.05  0.0640641  0.0323844  
CFR_EX+IN  0.0362778  0.0306249  0.0536746  0.05  -0.0232678  0.05  0.0857754  0.05  0.0359126  0.0321995  
CFR_IN  -0.0479238  -0.0112343  0.0555724  0.05  -0.0392633  0.05  0.0643529  0.05  0.00763622  -0.088857  
A-CFR_IN  -0.0431441  -0.131834  0.0440199  0.05  -0.0592739  0.05  0.15711  0.05  -0.013078  -0.104243  
BPS-CFR  0.0340854  0.0460391  0.0648963  0.05  0.05  0.05  0.0735416  0.05  0.0619094  0.0332808  
TIPS-CFR  -0.0994637  -0.0137254  0.0707005  0.05  -0.0593267  0.05  0.058759  0.05  -0.00795878  -0.093141  
CSPS-CFR  0.0243123  -0.0134733  0.0949668  0.05  -0.0625205  0.05  0.032511  0.05  -0.0054334  0.0760796  
CFPS-CFR  -0.0994637  -0.0124539  0.0540592  0.05  -0.0466572  0.05  0.0852179  0.05  0.00138671  -0.0934727  
CFPS-CFR_EX+IN  0.00804668  0.03224  0.0652615  0.05  -0.0292409  0.05  0.0735093  0.05  0.0341393  0.031116  
TIPS-CFR_EX+IN  -0.0152347  0.030759  0.0944351  0.05  -0.0369884  0.05  0.0627075  0.0566553  0.0311265  0.0366828  
BR  0.235535  0.257289  0.224421  0.191667  0.191667  0.191667  0.295478  0.191667  0.208607  0.167567  
t = 13
CFR  0.0323158  0.0610719  0.0702039  0.05  0.0698609  0.05  -0.159234  0.0496996  0.0868323  0.0151995  
CFR_EX+IN  0.0437858  0.03349  0.0734414  0.05  0.0573255  0.05  -0.150251  0.0503234  0.0423539  0.0310088  
CFR_IN  0.0368868  0.0179036  0.0745641  0.05  0.0479965  0.05  -0.0757767  0.0522254  0.0314151  -0.0294297  
A-CFR_IN  -0.0337309  -0.0230403  0.0196231  0.05  0.036855  0.05  -0.0275815  0.0496996  0.0147632  -0.0427134  
BPS-CFR  0.0334689  0.0595811  0.070862  0.05  0.0607361  0.05  -0.159121  0.0541482  0.0825424  0.0246791  
TIPS-CFR  0.0185838  0.00148467  0.0658906  0.05  0.0608548  0.05  -0.0955258  0.0606738  0.0204613  -0.0155486  
CSPS-CFR  0.0487699  0.00285589  0.110613  0.05  0.0563119  0.05  -0.0880552  0.063236  0.0270997  -0.0283518  
CFPS-CFR  0.0180398  0.0116317  0.0731338  0.05  0.0538935  0.05  -0.0891405  0.0502812  0.0271338  -0.0400972  
CFPS-CFR_EX+IN  0.0391099  0.0324185  0.0734692  0.05  0.0499257  0.05  -0.154456  0.0546871  0.0393328  0.0333772  
TIPS-CFR_EX+IN  0.0398027  0.0302818  0.105739  0.05  0.0645068  0.05  -0.159433  0.0645268  0.0346426  0.0483236  
BR  0.267313  0.2151  0.269444  0.191667  0.225056  0.191667  0.158939  0.193318  0.155523  0.115235  
t = 14
CFR  0.025  0.0787892  0.0820156  0.05  0.079573  0.05  -0.351336  0.0525716  0.0608861  0.05  
CFR_EX+IN  0.025  0.0375969  0.0871625  0.05  0.0788143  0.05  -0.365381  0.0604281  0.0540253  0.05  
CFR_IN  0.025  0.0492441  0.0893452  0.05  0.0778063  0.05  -0.29479  0.0638565  -0.0240511  0.0483789  
A-CFR_IN  0.0148334  0.0283384  0.103784  0.05  0.0139099  0.05  -0.177934  0.0520325  -0.0278243  0.0454287  
BPS-CFR  0.025  0.0764375  0.0872718  0.05  0.0772604  0.05  -0.362933  0.0681121  0.0608861  0.05  
TIPS-CFR  0.025  0.037112  0.186797  0.0553539  0.10709  0.05  -0.30407  0.0740664  -0.0259121  0.05  
CSPS-CFR  0.025  0.0397338  0.249177  0.0610871  0.107057  0.0542804  -0.207547  0.095386  -0.0134043  -0.039744  
CFPS-CFR  0.025  0.044804  0.113057  0.05  0.0798641  0.05  -0.29575  0.0635432  -0.0249293  0.05  
CFPS-CFR_EX+IN  0.025  0.0361366  0.0929969  0.0500694  0.0756431  0.05  -0.383794  0.069339  0.048836  0.05  
TIPS-CFR_EX+IN  0.025  0.0331296  0.130635  0.0634304  0.0862218  0.0596669  -0.39356  0.0837471  0.041389  0.05  
BR  0.3  0.174031  0.368246  0.191667  0.276369  0.191667  0.0974692  0.245172  0.187399  0.13826  
t = 15
CFR  0.0323227  0.109698  0.0915049  0.0605313  0.0869216  0.0491997  -0.250713  0.0213957  0.05  0.05  
CFR_EX+IN  0.006327  0.0438221  0.100611  0.0631199  0.0921575  0.0529173  -0.25762  0.0273082  0.05  0.05  
CFR_IN  0.00968529  0.0182257  0.105303  0.067442  0.104071  0.0604156  -0.213088  0.0309152  -0.0100723  0.05  
A-CFR_IN  -0.0221651  0.0133729  0.0689077  0.05  0.108411  0.0514866  -0.133523  0.0222565  -0.0221381  0.0464639  
BPS-CFR  0.0299053  0.109698  0.112718  0.0663974  0.0902063  0.0588702  -0.254847  0.0191432  0.05  0.05  
TIPS-CFR  -0.0274365  0.0152712  0.209451  0.0715778  0.244838  0.0603553  -0.214913  0.0582067  -0.0195823  0.05  
CSPS-CFR  -0.0247703  0.020302  0.245568  0.0856176  0.23445  0.070849  -0.218577  0.0883701  0.0359073  -0.0373604  
CFPS-CFR  -0.00642311  0.0172432  0.163785  0.065688  0.133825  0.0582229  -0.215702  0.0478904  -0.0148018  0.05  
CFPS-CFR_EX+IN  0.00344835  0.0408519  0.121669  0.0672764  0.103175  0.0596479  -0.268241  0.025276  0.05  0.05  
TIPS-CFR_EX+IN  0.00626632  0.0348098  0.1889  0.0608381  0.138765  0.0796828  -0.267235  0.0417438  0.05  0.05  
BR  0.226773  0.169014  0.57405  0.191667  0.379066  0.24781  0.00708148  0.213075  0.191667  0.13826  
t = 16
CFR  0.0393079  0.05  0.030816  0.0879701  0.066935  0.0314609  -0.160405  0.00149101  0.05  0.05  
CFR_EX+IN  0.0255055  0.05  0.0549882  0.0912161  0.079193  0.0369847  -0.162758  0.00629616  0.05  0.05  
CFR_IN  0.131921  -0.0247955  0.11557  0.100206  0.109485  0.0415559  -0.186897  0.0100466  0.05  0.05  
A-CFR_IN  0.131921  -0.0358913  0.0608391  0.05  0.0714625  0.032911  -0.188854  0.0582707  0.0464098  0.0475535  
BPS-CFR  0.0386584  0.05  0.0753408  0.0860843  0.108126  0.0400186  -0.158657  0.0113585  0.05  0.05  
TIPS-CFR  0.124336  -0.0335416  0.199113  0.0948247  0.247892  0.0349508  -0.204257  0.117895  0.05  0.05  
CSPS-CFR  0.128295  -0.0226081  0.0890515  0.115611  0.236589  0.0648123  -0.226289  0.145172  0.05  -0.0343148  
CFPS-CFR  0.131921  -0.0281989  0.192594  0.0966566  0.173584  0.0380692  -0.195653  0.0398189  0.05  0.05  
CFPS-CFR_EX+IN  0.0230728  0.05  0.0844991  0.0916968  0.133092  0.0439954  -0.16203  0.0159291  0.05  0.05  
TIPS-CFR_EX+IN  0.0247197  0.05  0.164606  0.0951487  0.210354  0.070712  -0.15644  0.0410806  0.05  0.05  
BR  0.156921  0.191667  0.782806  0.191667  0.536133  0.227354  0.0760255  0.290393  0.191667  0.137945  
t = 17
CFR  0.05  0.05  -0.194519  0.110888  0.0966263  -0.0250918  -0.0577907  0.0221842  0.0554982  0.05  
CFR_EX+IN  0.0388938  0.05  -0.129335  0.115267  0.195464  -0.0246062  -0.0568853  0.0275398  0.0521394  0.05  
CFR_IN  0.00708608  0.0325335  0.0126278  0.123465  0.221933  -0.0287773  -0.126249  0.0191462  0.0580912  0.05  
A-CFR_IN  0.0123912  -0.0121911  -0.0626957  0.05  0.246542  0.054501  -0.145011  0.0438533  0.0485718  0.0489474  
BPS-CFR  0.05  0.05  -0.1829  0.106208  0.108462  -0.0309703  -0.0572254  0.042649  0.053015  0.05  
TIPS-CFR  0.0223849  -0.0072351  -0.13917  0.123423  0.11985  0.0232236  -0.0608807  0.136481  0.0554476  0.05  
CSPS-CFR  0.0244142  0.0446025  -0.142712  0.140014  0.130678  0.0602854  -0.0862478  0.157932  0.0568675  -0.0303761  
CFPS-CFR  0.0095109  0.013678  -0.0936422  0.122457  0.232714  0.0302024  -0.133744  0.0790987  0.0487986  0.05  
CFPS-CFR_EX+IN  0.0383723  0.05  -0.140558  0.113745  0.205749  -0.0232198  -0.0597752  0.0463817  0.0511488  0.05  
TIPS-CFR_EX+IN  0.0459531  0.05  -0.102526  0.119216  0.247088  0.00292792  -0.0547157  0.0857936  0.0661389  0.05  
BR  0.191667  0.191667  0.494575  0.191667  0.538955  0.164095  0.129152  0.4408  0.195333  0.137945  
t = 18
CFR  0.05  0.05  0.0900315  0.129232  0.113433  0.000795125  -0.0696479  -0.0280306  0.0758859  0.05  
CFR_EX+IN  0.05  0.05  0.107666  0.135109  0.0803323  0.00350119  -0.0738169  -4.21666e-05  0.0698019  0.05  
CFR_IN  0.0399697  0.05  0.0497345  0.144758  0.0366159  0.00368071  -0.0817323  0.0104773  0.0710829  0.05  
A-CFR_IN  0.0388412  0.05  0.166094  0.05  0.309528  -0.00763544  -0.0763881  0.0114654  0.033146  0.0518616  
BPS-CFR  0.05  0.05  0.0875468  0.126828  0.0768891  0.00202098  -0.0720046  -0.00543809  0.0700535  0.05  
TIPS-CFR  0.05  0.05  -0.000783743  0.149166  -0.013978  0.00424766  0.0127788  0.0809849  0.0701034  0.05  
CSPS-CFR  0.05  0.05  -0.0241483  0.168528  -0.0146501  0.02967  0.00826714  0.0925728  0.0701171  -0.0249066  
CFPS-CFR  0.0370122  0.05  0.00726064  0.145307  0.00748316  0.030617  -0.0555877  0.110528  0.0500325  0.05  
CFPS-CFR_EX+IN  0.05  0.05  0.094775  0.134124  0.0416357  0.00745131  -0.0778408  0.0118306  0.0643288  0.05  
TIPS-CFR_EX+IN  0.05  0.0565709  0.0704118  0.13982  -0.0140488  0.0270556  -0.0740013  0.0626075  0.0846894  0.05  
BR  0.191667  0.191667  0.50638  0.191667  0.396219  0.137615  0.102352  0.531587  0.235108  0.137945  
t = 19
CFR  0.05  0.0591443  0.112545  0.148086  0.0530456  -0.000625931  -0.0979555  0.0513114  0.0771457  0.05  
CFR_EX+IN  0.05  0.0551623  0.128833  0.15694  0.0492301  0.00233704  -0.0927498  0.114396  0.0786548  0.05  
CFR_IN  0.05  0.0566677  0.0706958  0.170945  0.0409801  0.00910965  -0.0750205  0.166243  0.0783698  0.05  
