learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  0.035907  0.0169918  -0.0804846  0.343394  0.00904092  2.22045e-16  0.0448235  -0.060984  -0.00792997  0.0179428  -0.171559  
CSPS-CFR  -0.0142883  -0.0425744  -0.121708  0.298272  -0.0362943  -0.0448235  2.22045e-16  -0.103258  -0.0632802  -0.00130912  -0.217229  
CFPS-CFR  0.0633996  0.0510103  -0.0182866  0.390369  0.0373078  0.060984  0.103258  0  0.0267481  0.057763  -0.110491  
CFPS-CFR_EX+IN  0.106922  0.0501601  -0.0283575  0.555314  0.0555174  0.00792997  0.0632802  -0.0267481  1.11022e-16  0.00395014  0.0171137  
TIPS-CFR_EX+IN  0.112083  0.052722  -0.0550954  0.500456  0.0530623  -0.0179428  0.00130912  -0.057763  -0.00395014  2.77556e-16  -0.00800281  
BEHAV-CFR  0.0411254  0.0080514  0.0959309  0.356538  0.0146551  0.171559  0.217229  0.110491  -0.0171137  0.00800281  -1.11022e-16  
t = 4
CFR  8.32667e-17  0.0204401  -0.0668236  0.30438  -0.0336975  -0.118611  0.120658  -0.0519243  0.00700547  -0.0186032  -0.105888  
CFR_EX+IN  -0.0204401  2.22045e-16  -0.0509022  0.290133  -0.0358787  -0.0719313  0.111651  -0.0438212  -0.00432395  -0.0169506  -0.0664268  
CFR_IN  0.0668236  0.0509022  2.77556e-16  0.23188  0.0564034  0.0240863  0.224367  -0.0129911  0.0441237  0.0897359  -0.165466  
A-CFR_IN  -0.30438  -0.290133  -0.23188  9.99201e-16  -0.356907  -0.307383  -0.244947  -0.292718  -0.352892  -0.342102  -0.397205  
BPS-CFR  0.0336975  0.0358787  -0.0564034  0.356907  2.77556e-17  -0.151464  0.143071  -0.0446568  0.0168591  0.0239066  -0.145478  
TIPS-CFR  0.118611  0.0719313  -0.0240863  0.307383  0.151464  2.498e-16  0.301401  -0.0350208  0.119566  0.124198  -0.16207  
CSPS-CFR  -0.120658  -0.111651  -0.224367  0.244947  -0.143071  -0.301401  2.5327e-16  -0.240866  -0.123408  -0.150949  -0.405112  
CFPS-CFR  0.0519243  0.0438212  0.0129911  0.292718  0.0446568  0.0350208  0.240866  -2.22045e-16  0.0413473  0.138196  -0.162558  
CFPS-CFR_EX+IN  -0.00700547  0.00432395  -0.0441237  0.352892  -0.0168591  -0.119566  0.123408  -0.0413473  8.32667e-17  0.0185636  -0.119716  
TIPS-CFR_EX+IN  0.0186032  0.0169506  -0.0897359  0.342102  -0.0239066  -0.124198  0.150949  -0.138196  -0.0185636  7.97973e-17  -0.103491  
BEHAV-CFR  0.105888  0.0664268  0.165466  0.397205  0.145478  0.16207  0.405112  0.162558  0.119716  0.103491  -1.11022e-16  
t = 5
CFR  0  -0.00472817  0.0604472  0.0552381  -0.0793509  -0.0644489  0.0109896  -0.031295  -0.115872  -0.0407117  -0.0696426  
CFR_EX+IN  0.00472817  1.66533e-16  0.0475058  0.0463213  -0.0748726  -0.0785698  0.0353405  -0.0563076  -0.105857  -0.037691  -0.079863  
CFR_IN  -0.0604472  -0.0475058  2.22045e-16  0.15138  -0.0583629  -0.0814603  -0.266676  -0.0572126  -0.0583927  -0.0344178  0.0371341  
A-CFR_IN  -0.0552381  -0.0463213  -0.15138  1.16573e-15  -0.053385  -0.116606  -0.202998  -0.103876  -0.0455356  -0.158299  -0.130156  
BPS-CFR  0.0793509  0.0748726  0.0583629  0.053385  1.11022e-16  0.0167291  -0.0013529  -0.0384646  -0.0327309  -0.0796831  0.0118122  
TIPS-CFR  0.0644489  0.0785698  0.0814603  0.116606  -0.0167291  -5.55112e-17  -0.0119038  0.0101304  -0.0382748  0.000140366  -0.103321  
CSPS-CFR  -0.0109896  -0.0353405  0.266676  0.202998  0.0013529  0.0119038  5.55112e-17  0.182513  -0.0245475  0.0268679  -0.155042  
CFPS-CFR  0.031295  0.0563076  0.0572126  0.103876  0.0384646  -0.0101304  -0.182513  2.498e-16  0.0581853  -0.0464081  0.0134721  
CFPS-CFR_EX+IN  0.115872  0.105857  0.0583927  0.0455356  0.0327309  0.0382748  0.0245475  -0.0581853  2.77556e-17  -0.0842532  0.037188  
TIPS-CFR_EX+IN  0.0407117  0.037691  0.0344178  0.158299  0.0796831  -0.000140366  -0.0268679  0.0464081  0.0842532  2.35922e-16  0.00445869  
BEHAV-CFR  0.0696426  0.079863  -0.0371341  0.130156  -0.0118122  0.103321  0.155042  -0.0134721  -0.037188  -0.00445869  -2.77556e-17  
t = 6
CFR  0  -0.0120625  0.0452025  0.0996961  0.0595418  0.0568702  0.0128505  0.11156  0.0392863  0.0696488  0.0423332  
CFR_EX+IN  0.0120625  1.11022e-16  0.0667414  0.103121  0.071082  0.0863798  0.0807915  0.128166  0.04922  0.0663136  0.0642259  
CFR_IN  -0.0452025  -0.0667414  2.22045e-16  0.189463  0.013116  -0.153402  0.105558  -0.0715225  0.00879746  0.0963558  -0.502581  
A-CFR_IN  -0.0996961  -0.103121  -0.189463  2.01228e-16  -0.153282  -0.388544  -0.329537  -0.343862  -0.16104  -0.261269  -0.291827  
BPS-CFR  -0.0595418  -0.071082  -0.013116  0.153282  0  0.0112217  -0.0157206  0.0975623  -0.0147271  -4.29507e-05  0.0397077  
TIPS-CFR  -0.0568702  -0.0863798  0.153402  0.388544  -0.0112217  1.11022e-16  -0.178233  0.0795506  -0.063573  0.0373104  -0.185472  
CSPS-CFR  -0.0128505  -0.0807915  -0.105558  0.329537  0.0157206  0.178233  2.22045e-16  -0.147156  0.0304489  0.530315  0.082756  
CFPS-CFR  -0.11156  -0.128166  0.0715225  0.343862  -0.0975623  -0.0795506  0.147156  -1.11022e-16  -0.135571  0.242042  -0.391264  
CFPS-CFR_EX+IN  -0.0392863  -0.04922  -0.00879746  0.16104  0.0147271  0.063573  -0.0304489  0.135571  1.11022e-16  0.0479358  0.0637732  
TIPS-CFR_EX+IN  -0.0696488  -0.0663136  -0.0963558  0.261269  4.29507e-05  -0.0373104  -0.530315  -0.242042  -0.0479358  3.88578e-16  -0.132039  
BEHAV-CFR  -0.0423332  -0.0642259  0.502581  0.291827  -0.0397077  0.185472  -0.082756  0.391264  -0.0637732  0.132039  5.55112e-17  
t = 7
CFR  0  0.00698653  -0.0823576  0.4153  -0.0989752  -0.0705477  -0.00991625  -0.303186  -0.0939666  -0.135231  -0.0169621  
CFR_EX+IN  -0.00698653  4.44089e-16  -0.0813064  0.441709  -0.103161  -0.106595  -0.0566194  -0.248011  -0.0924994  -0.0543447  -0.060636  
