learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CSPS-CFR  1.61687  1.68967  1.77976  0.853535  1.61743  1.61366  2.10739  1.68894  1.68967  1.68966  1.5363  
CFPS-CFR  1.55624  1.60907  1.74884  1.06596  1.55864  1.74879  2.2539  1.74881  1.61062  1.61231  1.74879  
CFPS-CFR_EX+IN  1.77409  1.77245  2.31167  1.11194  1.77209  1.95463  1.85149  2.06643  1.7714  1.77078  1.85142  
TIPS-CFR_EX+IN  1.77417  1.77273  2.30534  1.10887  1.77229  2.05777  1.85149  2.0618  1.77173  1.77113  1.85142  
BEHAV-CFR  1.69004  1.68964  1.74876  1.06296  1.69004  1.77191  2.40654  1.74872  1.68964  1.68964  1.7487  
t = 4
CFR  2.34398  2.31922  1.48304  1.47915  2.2983  1.59287  1.67149  1.55393  2.27625  2.23369  1.64989  
CFR_EX+IN  2.30866  2.28308  1.43013  1.11598  2.26132  1.49993  1.63048  1.51659  2.23881  2.19575  1.6116  
CFR_IN  2.42214  2.35856  2.16999  1.08462  2.40561  2.02334  2.36273  2.0804  2.31762  2.28612  2.08704  
A-CFR_IN  1.98127  2.27208  2.54432  0.955808  1.97368  2.09917  2.49824  2.60759  2.29749  2.32256  2.61311  
BPS-CFR  2.3493  2.32572  1.46872  1.49328  2.30462  1.57497  1.63887  1.54926  2.28449  2.24426  1.62799  
TIPS-CFR  2.30303  2.36737  2.17312  1.21931  2.35092  2.08638  1.34561  2.19238  2.06055  2.25188  2.18653  
CSPS-CFR  1.92573  1.88162  2.19969  1.50127  1.8077  2.55368  1.63273  2.91182  1.7573  1.64796  2.53519  
CFPS-CFR  2.35004  2.26618  2.25248  1.35398  2.32363  2.05387  1.30521  2.16302  2.23315  2.19309  2.14075  
CFPS-CFR_EX+IN  2.32135  2.29691  1.46027  1.24816  2.27409  1.57164  1.60511  1.52692  2.25345  2.21214  1.60668  
TIPS-CFR_EX+IN  2.24713  2.22626  1.47912  1.07836  2.20413  1.52156  1.5818  1.54011  2.18635  2.15008  1.58576  
BEHAV-CFR  1.96555  1.86728  2.14136  1.36712  1.8097  2.12539  0.926305  2.10388  1.73347  1.63304  2.12476  
t = 5
CFR  2.2737  2.20307  1.67815  1.30382  2.22799  2.18494  2.20956  2.10231  2.16611  2.05728  1.79021  
CFR_EX+IN  2.278  2.20755  2.12184  0.873496  2.23838  2.29722  2.08851  2.16468  2.17153  2.06022  1.4689  
CFR_IN  2.9477  2.23356  2.50192  0.684636  2.88722  2.10814  1.75972  3.18507  2.26187  2.23527  2.87563  
A-CFR_IN  1.72081  2.07709  2.14481  0.904808  1.711  2.12045  1.91605  2.26746  1.42842  1.30234  2.37424  
BPS-CFR  2.31506  2.24598  1.70609  1.28073  2.26978  2.24775  1.70467  2.14367  2.21108  2.11197  1.25495  
TIPS-CFR  2.3428  1.78221  2.33568  0.80092  2.15805  1.9374  2.0844  2.06503  2.3013  2.14441  2.45797  
CSPS-CFR  2.46839  2.43946  2.18428  0.45837  2.29551  2.07525  1.71441  2.08626  2.25603  2.17987  1.89119  
CFPS-CFR  2.37386  2.34405  1.4094  0.951985  2.38266  2.05948  2.09945  2.08556  2.36989  2.38266  1.77019  
CFPS-CFR_EX+IN  2.31609  2.24942  2.1621  1.06176  2.27091  2.04288  1.52001  2.1543  2.21253  2.10978  1.3474  
TIPS-CFR_EX+IN  2.31735  2.26051  2.21674  0.853735  2.26559  2.32285  1.12869  2.16646  2.21429  2.11141  1.11418  
BEHAV-CFR  2.45985  2.32337  1.64327  0.871627  2.34048  1.70932  2.11003  2.33765  2.28354  2.16634  1.96501  
t = 6
CFR  2.11862  2.02181  2.88133  1.0785  2.0894  2.07925  1.4287  1.53389  1.66021  1.5111  1.61834  
CFR_EX+IN  2.18252  2.09279  1.83961  0.978225  2.16184  2.64027  1.69265  1.63007  1.86459  2.08725  1.52059  
CFR_IN  2.55957  1.34093  1.78253  0.647894  1.9509  2.18388  2.24732  1.77973  0.925394  0.770189  1.7903  
A-CFR_IN  1.34916  1.52892  2.19892  0.751989  1.06733  2.05235  1.4759  1.71969  1.04957  1.02213  1.05867  
BPS-CFR  2.1826  2.09433  2.99004  0.882453  2.14924  2.25813  1.36593  1.60772  1.76599  2.10258  1.92694  
TIPS-CFR  1.31919  0.849279  2.25905  0.687635  0.85794  2.0117  1.87883  2.1834  0.95045  0.623289  2.15306  
CSPS-CFR  2.16794  1.75096  1.75644  1.09382  3.01554  2.07708  1.20091  2.04162  2.1674  1.71602  1.58018  
CFPS-CFR  2.01632  1.78163  2.18269  0.99656  1.75821  2.21473  1.79409  2.05909  1.65893  1.40425  2.10219  
CFPS-CFR_EX+IN  2.64324  2.4445  1.87693  0.832924  2.58409  2.31687  2.0675  1.69548  2.19641  2.10084  1.98853  
TIPS-CFR_EX+IN  2.69283  2.20892  2.00027  0.58821  2.26174  2.60322  1.79482  1.87349  2.22257  2.12611  1.67126  
BEHAV-CFR  2.1303  2.59379  2.18955  1.31468  2.45767  2.20288  2.27942  2.13803  1.99652  2.02781  2.18099  
t = 7
CFR  1.64641  1.6149  1.85382  0.501136  1.64835  1.79753  1.57073  2.07536  3.06865  2.95038  1.60142  
CFR_EX+IN  1.66136  1.63088  2.28924  1.33673  1.66339  0.982577  1.80924  1.9186  3.01702  2.05074  1.98996  
CFR_IN  2.39695  1.17563  1.77213  0.780144  2.29097  1.73506  1.89953  2.07594  0.98776  1.24669  2.1297  
A-CFR_IN  1.43314  1.70685  2.162  0.810293  1.13642  1.017  0.628295  1.35506  0.619882  0.484955  0.783468  
BPS-CFR  1.64205  1.61564  1.74941  0.524681  1.64417  1.80038  1.83951  1.90117  3.00472  1.96387  1.78043  
TIPS-CFR  1.61343  1.44854  2.37902  1.10103  1.46634  1.69445  2.17761  1.99382  1.32572  1.74952  1.76813  
CSPS-CFR  1.5213  1.83433  1.78621  1.34664  1.77761  1.73378  1.31901  1.93691  1.55774  1.19086  1.05333  
CFPS-CFR  1.12168  0.984079  1.50984  1.10265  1.07085  1.95144  1.84697  1.9368  1.11407  1.78122  1.85079  
CFPS-CFR_EX+IN  0.843908  1.17849  2.08526  1.38211  1.47516  1.84933  1.93996  1.75784  1.967  2.02806  2.18246  
TIPS-CFR_EX+IN  1.58683  1.92447  1.71952  1.16764  1.97678  1.28196  1.54705  1.5016  1.93568  1.8963  1.98813  
BEHAV-CFR  2.08773  1.44289  1.76376  1.43516  1.79078  2.32998  1.86811  2.01946  1.38412  1.32556  1.93955  
t = 8
CFR  1.4793  1.49159  1.74374  0.757572  1.43091  1.58137  1.91148  1.92093  0.619931  0.812039  1.88953  
CFR_EX+IN  1.44898  1.46348  2.21652  1.46739  1.41646  0.961591  1.85344  1.87572  1.07477  2.9535  1.91284  
CFR_IN  2.33515  1.36031  1.78694  1.16605  2.21476  2.36228  1.97999  2.09529  1.41732  1.8024  2.14684  
A-CFR_IN  1.1891  1.28232  1.08712  0.900463  0.94457  1.00714  1.16988  0.544054  0.867697  0.993652  0.824695  
BPS-CFR  1.52065  1.52283  2.0662  0.785294  1.47295  1.22308  2.2411  1.75581  1.1713  2.9055  2.13796  
TIPS-CFR  1.50351  2.01744  2.00301  1.23342  1.53677  2.06454  1.99536  2.07924  1.66777  1.69568  1.51076  
CSPS-CFR  1.16169  1.03158  1.74445  0.99643  1.13403  1.42876  1.76668  1.43065  1.6237  1.37368  1.45926  
CFPS-CFR  1.47564  1.54017  1.81127  1.09962  1.49108  1.95441  2.45855  1.94207  1.50154  1.91039  1.72004  
CFPS-CFR_EX+IN  2.33724  1.57642  1.7221  1.24505  1.80937  1.0704  1.70791  1.88004  2.05862  2.9211  1.86259  
TIPS-CFR_EX+IN  2.81152  1.83692  1.65163  0.850012  1.87597  1.3233  1.95683  1.88183  1.88034  1.88193  2.02077  
BEHAV-CFR  1.30171  1.39041  1.49596  1.34568  1.33698  2.80287  1.49249  2.26239  1.54015  1.18714  2.12445  
t = 9
CFR  1.34206  1.15881  2.34784  0.949452  1.40463  1.42583  1.53186  2.10481  1.57603  1.52043  1.38875  
CFR_EX+IN  1.61729  1.42656  2.33486  1.64547  1.67277  1.42267  1.6015  2.1615  1.13679  0.642012  2.43476  
CFR_IN  2.22766  1.57228  1.79992  1.34661  2.2103  1.52986  1.5743  1.86311  1.57759  1.30841  1.56533  
A-CFR_IN  0.963747  0.966494  0.635328  1.04932  0.610163  0.472561  1.04935  0.662628  1.17478  0.95595  1.16188  
BPS-CFR  1.30308  1.10805  2.21782  0.961616  1.35476  1.09618  2.63596  2.0336  1.06666  0.74026  2.66688  
TIPS-CFR  1.35084  1.56044  1.80582  1.15988  1.69491  1.89839  2.03125  2.13723  1.43366  1.82569  2.26596  
CSPS-CFR  1.21408  1.33912  2.15517  0.982442  1.06547  1.47368  1.27506  1.7391  1.16177  1.06991  1.19785  
CFPS-CFR  1.36854  1.40082  2.11527  1.16699  1.37841  2.09881  2.2793  1.88441  1.38744  1.44215  2.0209  
CFPS-CFR_EX+IN  1.36314  2.11963  1.93242  0.961818  1.52109  1.08964  2.1306  2.09804  2.05247  0.703569  1.71091  
TIPS-CFR_EX+IN  1.05941  2.62419  1.8613  0.921122  2.3421  0.82808  1.95371  1.11863  2.42384  1.82498  2.08756  
BEHAV-CFR  1.77071  1.07057  2.04497  1.17831  0.936651  2.43707  2.22196  1.96119  1.598  0.987526  2.04134  
t = 10
CFR  0.990199  1.16044  2.62025  1.00393  0.986233  1.48338  2.0986  2.24994  2.06101  2.0166  2.10699  
CFR_EX+IN  0.913254  1.06098  1.63373  1.71055  0.976484  1.32519  2.05682  1.67773  2.43891  1.15551  2.16084  
CFR_IN  1.76119  1.64659  1.6061  0.892015  1.69761  1.84695  1.92211  1.85241  1.55426  1.60765  1.9666  
A-CFR_IN  0.87365  0.965805  1.59661  1.03056  0.552322  0.674249  0.607473  1.61886  1.50216  1.88534  1.44747  
BPS-CFR  0.988793  1.00398  2.49675  0.957171  0.983395  1.17606  2.57056  2.24731  1.65487  1.21886  2.61568  
TIPS-CFR  1.69395  1.61847  1.64768  1.09111  1.99336  1.79322  1.9636  2.48759  1.1666  1.12358  2.90991  
CSPS-CFR  1.189  1.00499  1.61896  0.943727  1.69566  1.44854  1.57754  1.91457  1.12945  1.73389  1.64121  
CFPS-CFR  1.58277  1.63292  2.32681  0.842645  1.42026  1.87462  3.12728  1.80093  1.60927  1.37853  2.42254  
CFPS-CFR_EX+IN  0.641589  0.739255  1.57101  0.545118  1.25661  1.21472  1.7746  2.05493  1.51453  1.19959  1.06793  
TIPS-CFR_EX+IN  0.529771  1.44113  1.872  0.455174  1.14441  1.16554  1.02325  1.64208  1.31582  1.93593  0.625434  
BEHAV-CFR  1.67088  0.951639  1.56653  0.957321  0.875415  1.77031  1.53832  1.16667  1.72107  1.47841  1.96869  
t = 11
CFR  0.966908  0.986  2.9194  1.1136  0.971356  1.65935  1.81906  2.81707  2.0082  2.03392  1.43187  
CFR_EX+IN  0.965619  0.996573  1.34708  1.82867  0.968252  0.948378  1.76574  1.61644  1.74993  1.48538  1.37961  
CFR_IN  1.68344  1.77008  1.69114  0.958795  1.81269  1.85823  1.14126  1.32202  1.84499  1.52138  1.41704  
A-CFR_IN  0.833485  1.26935  1.86738  1.05349  0.587934  1.44027  0.853586  1.458  1.33214  1.34606  1.14804  
BPS-CFR  0.970968  0.979943  2.3509  0.897148  0.97359  1.21942  3.00021  1.55497  1.91658  1.62849  1.4895  
TIPS-CFR  2.05585  1.77779  2.19449  0.701237  2.01913  1.7929  1.76968  2.06651  0.982514  1.50951  1.74931  
CSPS-CFR  1.93767  1.31997  1.3829  1.04504  1.69785  1.56404  1.5585  2.25532  1.55242  1.14551  1.65877  
CFPS-CFR  1.90605  1.69676  2.3211  0.923834  1.70574  1.92689  3.98145  1.4176  1.84164  1.30244  2.12741  
CFPS-CFR_EX+IN  0.66216  1.04516  1.28664  0.763353  1.18523  1.3245  1.53168  1.68623  1.1165  1.54317  0.964034  
TIPS-CFR_EX+IN  0.670109  0.662771  2.06907  0.947239  0.703065  1.09104  1.24856  1.63836  0.609947  1.92987  1.31551  
BEHAV-CFR  1.82596  1.34341  2.00044  1.07406  1.42613  2.40246  1.12389  1.40355  1.38108  1.90147  1.81963  
t = 12
CFR  0.972301  1.03643  2.16038  0.957667  0.975572  1.61786  1.9202  2.94433  1.00109  2.00882  1.4532  
CFR_EX+IN  0.973677  1.04749  1.46402  1.33132  0.974037  1.12327  0.928765  1.59  0.794937  1.65116  1.28295  
CFR_IN  1.8981  1.93521  1.74893  0.913875  1.90717  2.1203  1.72874  0.624928  1.78063  1.07347  1.51494  
A-CFR_IN  1.06047  2.21106  1.7772  1.0395  0.938149  1.45861  1.24699  1.08045  0.843751  1.39749  1.27626  
BPS-CFR  0.976691  1.00403  1.42506  0.544676  0.97826  1.45917  3.20434  1.80306  2.10377  1.82767  1.01334  
TIPS-CFR  2.05377  1.62077  1.46036  0.730732  1.82023  1.80711  1.48739  1.50285  1.09307  1.04034  1.13307  
CSPS-CFR  2.17179  1.71172  2.28538  0.694662  1.12052  1.73534  1.24883  2.41999  1.13922  1.49849  2.35782  
CFPS-CFR  1.70976  2.05647  2.79106  0.960333  1.75399  2.08633  2.48492  1.43359  1.98866  1.12532  2.05953  
CFPS-CFR_EX+IN  1.0232  1.55422  1.36465  0.936466  0.768965  1.30498  1.87243  1.34329  1.07467  1.60979  1.65995  
TIPS-CFR_EX+IN  0.796184  0.817632  1.78042  1.04405  0.915091  1.4204  1.00943  1.90917  0.882124  1.94843  1.59712  
BEHAV-CFR  1.54046  1.67991  2.64779  0.862438  1.84306  2.30474  1.17589  1.61906  0.942685  1.92986  1.81765  
t = 13
CFR  0.874938  0.814958  1.75577  0.806025  0.773515  1.55579  2.09932  2.67948  0.985135  0.104472  1.65145  
CFR_EX+IN  1.00001  0.947785  1.04328  1.44044  0.858273  1.40327  1.48157  1.54059  0.963293  1.7952  1.06657  
CFR_IN  2.18909  2.38841  1.80899  1.0743  1.64045  2.06257  1.28046  1.46392  1.4213  1.63304  1.53316  
A-CFR_IN  1.00115  2.2515  0.989238  1.14487  0.972808  1.67875  1.19636  0.749857  0.716018  1.03746  1.71467  
BPS-CFR  0.976348  0.89757  1.98466  0.396503  0.872896  1.50431  2.22305  1.57351  2.17848  2.13043  1.67387  
TIPS-CFR  1.9898  0.971651  1.14499  0.657445  1.79279  1.70965  1.61996  1.42393  1.17237  1.20836  1.751  
CSPS-CFR  1.85318  2.09886  2.15208  0.691796  1.65971  1.33848  1.32501  2.08702  1.48579  1.90784  1.82353  
CFPS-CFR  1.77542  2.31117  2.54792  0.664059  1.80209  1.91814  3.55907  1.47801  1.96007  1.74641  1.67399  
CFPS-CFR_EX+IN  1.05025  0.994011  1.43129  0.939011  0.443761  1.32619  1.02093  0.540723  1.06731  2.04199  1.75315  
TIPS-CFR_EX+IN  1.66648  0.833721  1.31258  1.32446  1.00733  1.17516  1.49426  1.09666  0.859967  1.11681  1.63831  
BEHAV-CFR  1.28675  1.84977  2.88013  0.482969  1.678  1.29088  1.33567  2.01629  0.445119  1.93768  1.90537  
t = 14
CFR  0.889052  0.562846  1.529  0.806355  0.82529  1.61058  1.85125  1.98601  0.0507378  0.349363  1.79134  
CFR_EX+IN  1.44447  1.09118  1.27901  1.47229  1.30492  1.71863  1.84331  1.52402  0.99991  1.83259  2.00873  
CFR_IN  2.11661  2.34614  1.02923  1.2891  2.00034  1.50059  1.57852  1.6585  1.47213  1.96406  1.92066  
A-CFR_IN  0.846737  2.08956  0.50348  1.28607  0.615114  1.3455  1.27204  0.665691  0.981702  1.15709  1.82441  
BPS-CFR  0.966139  0.673264  1.26532  0.590508  0.900151  1.82774  1.96891  1.54898  0.593659  1.00444  1.62574  
TIPS-CFR  1.85397  0.508242  1.32571  0.825721  1.98406  1.51295  1.65155  1.94587  1.44033  1.48864  1.4703  
CSPS-CFR  1.11601  2.17353  2.88585  0.495074  1.8036  1.03669  1.14584  2.15301  1.72243  2.04591  2.02929  
CFPS-CFR  2.1306  1.68996  2.46665  0.659969  1.86765  1.81939  3.44248  1.52557  1.15648  1.78323  1.75006  
CFPS-CFR_EX+IN  1.62708  0.99939  1.72366  0.790552  1.29009  1.06415  1.14577  1.94086  1.06195  1.0183  1.45733  
TIPS-CFR_EX+IN  1.61866  0.894085  1.38575  0.949643  1.13979  1.32131  1.04875  1.03506  1.09012  1.49364  1.63537  
BEHAV-CFR  1.2633  1.65204  3.07249  0.437775  1.59995  1.33848  1.38519  1.93114  1.29118  1.94815  1.8926  
t = 15
CFR  1.14037  0.964583  1.43632  0.802667  1.161  1.84539  2.26042  2.16843  0.427163  0.985732  3.39003  
CFR_EX+IN  1.39707  1.19393  1.95925  1.59191  1.32134  1.91907  2.77907  1.20892  1.25166  1.06345  1.48687  
CFR_IN  1.98537  2.43144  1.3041  1.25721  1.47179  1.21932  1.05178  1.68734  1.12977  2.28658  1.89629  
A-CFR_IN  0.792129  1.53807  0.548306  1.29157  0.642213  1.24415  1.13926  1.29007  1.11437  1.59773  1.58532  
BPS-CFR  1.09607  1.08294  1.47399  0.683704  1.13977  1.69727  2.33684  0.90982  0.538695  0.129009  1.49708  
TIPS-CFR  1.86898  0.467929  1.43298  0.768522  2.2037  1.52072  1.46738  2.32043  1.74183  1.67229  1.3846  
CSPS-CFR  1.25645  2.6624  3.75328  0.74582  1.95557  1.37744  0.958048  2.22537  1.29117  1.2971  1.96093  
CFPS-CFR  2.16136  1.58124  2.51204  0.72676  2.10779  1.43202  2.87359  1.28545  2.04489  1.62462  1.72393  
CFPS-CFR_EX+IN  1.53785  0.595038  2.78601  0.616022  1.52585  1.19147  1.25004  0.553551  1.20098  0.0891486  1.4378  
TIPS-CFR_EX+IN  1.61502  1.05674  1.37594  0.818805  1.70288  1.46813  1.78095  1.24065  1.72628  1.76613  2.00028  
BEHAV-CFR  1.81684  2.08924  3.10557  0.684099  1.82375  1.42374  1.76145  1.9649  1.47655  2.32655  1.6404  
t = 16
CFR  1.22437  1.23952  1.77537  0.874679  1.24714  1.77316  2.1945  2.26947  1.12829  1.18638  2.33896  
CFR_EX+IN  1.33516  1.35423  2.78719  1.621  1.35402  1.93926  2.61629  1.70313  0.978749  0.242958  2.20209  
CFR_IN  1.64867  2.06055  1.53702  0.699899  1.37002  1.24779  1.83556  1.74455  1.60175  2.08934  1.25281  
A-CFR_IN  0.44066  1.03152  1.42294  1.17186  0.390826  1.54973  1.0591  1.3503  0.929344  1.83306  0.925763  
BPS-CFR  1.20302  1.2046  1.37875  0.873417  1.23076  1.36877  1.99604  0.640126  1.06361  0.536938  2.14982  
TIPS-CFR  1.92535  0.978946  1.43915  0.680201  2.35412  1.5511  1.23655  1.75417  1.62141  1.44665  1.63947  
CSPS-CFR  1.4227  2.04119  3.5059  0.855048  2.03321  1.67674  0.969221  2.2676  0.935989  1.00561  2.60273  
CFPS-CFR  2.24118  1.16223  2.58086  0.696944  2.24214  1.38863  3.15516  1.27844  1.50849  1.53509  1.76369  
CFPS-CFR_EX+IN  0.894505  1.07587  2.74948  0.680955  1.59782  1.51197  1.64348  0.848649  1.09579  0.421329  1.4378  
TIPS-CFR_EX+IN  1.75926  1.59736  1.7333  0.594438  1.60853  1.66871  1.87288  1.44182  1.63088  1.52026  2.69114  
BEHAV-CFR  1.8742  2.14641  3.48959  0.755829  1.88796  0.907339  1.11392  1.62676  1.47655  2.02377  1.63315  
t = 17
CFR  1.2229  1.53566  1.71838  0.910343  1.33522  1.95546  0.883622  2.69428  1.37674  1.41388  1.61976  
CFR_EX+IN  0.520517  0.825679  3.3561  1.60699  0.569364  1.76423  2.69145  0.884263  1.19948  0.565678  2.92714  
CFR_IN  2.05348  1.50645  1.43126  0.621827  1.12666  1.07576  1.91942  0.636464  1.89326  1.46109  1.44542  
A-CFR_IN  0.532235  0.837704  1.51232  1.21967  0.544169  1.25799  1.28722  1.3503  1.0722  1.50936  0.971448  
BPS-CFR  1.15021  1.50567  2.39904  0.519695  1.2472  1.62731  2.25098  1.79211  1.28632  1.00846  1.8745  
TIPS-CFR  1.98756  1.3379  1.3304  0.857359  1.97901  1.54643  1.61256  0.968328  1.63317  1.47068  1.73757  
CSPS-CFR  1.7794  2.26017  3.95879  0.841768  1.91271  1.70815  0.979967  1.28064  1.24597  1.10189  1.56305  
CFPS-CFR  2.09321  1.61473  2.74148  0.696944  1.85871  1.60505  3.39687  1.30011  1.49701  1.41965  1.37344  
CFPS-CFR_EX+IN  0.779648  1.16298  2.02081  0.707653  1.41935  1.72457  1.53511  1.12549  1.31655  0.928891  1.38266  
TIPS-CFR_EX+IN  1.23822  1.45401  1.69293  0.876099  1.62413  2.09065  2.02125  1.59714  1.57528  1.16857  2.49805  
BEHAV-CFR  1.7808  2.20966  3.53535  0.547726  2.16538  1.09252  1.86237  1.40354  1.49776  2.16599  1.61012  
t = 18
CFR  0.818957  0.806612  1.73711  0.799999  0.819087  2.44265  0.759827  1.46075  1.68205  1.61393  1.25189  
CFR_EX+IN  0.828263  0.81675  1.79168  1.33423  0.824777  2.18441  1.80427  1.18532  1.3064  1.35436  2.69996  
CFR_IN  2.09461  1.46839  1.24604  0.549863  1.21848  1.11595  1.97978  1.09001  2.17575  1.67778  2.25709  
A-CFR_IN  0.699728  0.947639  1.62385  1.09271  0.465646  0.882884  1.34328  1.1738  1.22438  1.47165  0.614941  
BPS-CFR  0.819739  0.810412  1.94634  0.738956  0.818782  1.7826  1.9953  1.95819  1.59698  1.1859  1.89069  
TIPS-CFR  1.93434  0.75277  1.21488  1.02295  1.60936  1.56432  2.02162  0.904971  1.63846  1.3054  1.33403  
CSPS-CFR  1.85016  2.78745  4.13054  0.787871  2.2313  1.35709  1.03553  1.02595  1.6655  1.58976  1.56928  
CFPS-CFR  2.10053  1.93225  2.93491  0.731185  1.60463  1.71442  3.38952  1.56783  1.53628  1.16408  1.39877  
CFPS-CFR_EX+IN  0.322956  1.30351  1.26544  0.635889  0.665777  2.87062  1.81584  1.25946  1.31293  1.13799  1.31036  
