learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_IN  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
A-CFR_IN  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
BPS-CFR  0.14428  0.139262  0.0983344  0.0983344  0.14428  0.0983344  0.0983344  0.0983344  0.139262  0.139262  
TIPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CSPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CFPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CFPS-CFR_EX+IN  0.14474  0.139784  0.0999861  0.0999861  0.14474  0.0999861  0.0999861  0.0999861  0.139784  0.139784  
TIPS-CFR_EX+IN  0.14474  0.139784  0.0999861  0.0999861  0.14474  0.0999861  0.0999861  0.0999861  0.139784  0.139784  
BR  0.388032  0.383787  0.3  0.3  0.388032  0.3  0.3  0.3  0.383787  0.383787  
t = 2
CFR  2.15  2.53248  0.338157  0.34923  2.44843  0.34923  0.354337  0.343641  2.84112  3.26845  
CFR_EX+IN  2.3307  2.7338  0.362878  0.374434  2.6471  0.374434  0.379197  0.368601  3.05926  3.50909  
CFR_IN  2.62355  3.05586  0.357445  0.36633  2.96855  0.36633  0.367687  0.361838  3.40765  3.89264  
A-CFR_IN  0.891166  1.0638  0.368388  0.377273  1.02947  0.377273  0.37863  0.37278  1.21208  1.42428  
BPS-CFR  2.30576  2.71016  0.360995  0.372508  2.62049  0.372508  0.377796  0.366697  3.03478  3.48352  
TIPS-CFR  2.74234  3.17037  0.368388  0.377273  3.0969  0.377273  0.37863  0.37278  3.52859  4.02205  
CSPS-CFR  2.94404  3.38295  0.393843  0.404721  3.34432  0.404721  0.406899  0.399226  3.78294  4.33652  
CFPS-CFR  2.70601  3.14331  0.362916  0.371801  3.05887  0.371801  0.373158  0.367309  3.50187  3.99588  
CFPS-CFR_EX+IN  2.48154  2.90322  0.382343  0.394245  2.8133  0.394245  0.399141  0.388238  3.24333  3.71275  
TIPS-CFR_EX+IN  2.68051  3.12559  0.407789  0.420147  3.03249  0.420147  0.42522  0.413911  3.48486  3.97993  
BR  5.96695  7.01763  0.850305  0.932556  6.84033  0.932556  0.978715  0.891094  7.92113  9.17759  
t = 3
CFR  2.2204  2.19574  0.905653  1.07353  2.19529  0.930464  8.59944  0.906842  2.18757  2.18237  
CFR_EX+IN  2.20642  2.18798  0.910848  1.06878  2.18767  0.9141  8.86467  0.911921  2.18229  2.17881  
CFR_IN  2.12026  2.10321  0.81437  1.00986  2.10326  0.815438  8.84594  0.814922  2.09892  2.09663  
A-CFR_IN  2.00599  1.99221  0.81551  0.800422  2.0249  0.816511  3.18105  0.816028  1.95594  1.98589  
BPS-CFR  2.20717  2.18853  0.91787  1.08671  2.18819  0.942315  8.71634  0.918947  2.18271  2.17911  
TIPS-CFR  2.05179  1.8688  0.81551  1.0114  1.96735  0.816511  8.29469  0.816028  1.86595  1.84959  
CSPS-CFR  2.0707  2.40773  0.815646  1.02492  1.78281  0.816639  8.95369  0.823865  2.12836  2.43588  
CFPS-CFR  2.12033  2.10328  0.814944  1.01063  2.10336  0.815978  8.86191  0.815479  2.09901  2.09672  
CFPS-CFR_EX+IN  2.2009  2.18449  0.913786  1.07127  2.18435  0.916115  8.88412  0.914594  2.17983  2.1771  
TIPS-CFR_EX+IN  2.19626  2.18124  0.913786  1.07114  2.18132  0.91573  8.88412  0.914594  2.17745  2.17541  
BR  6.36548  6.35965  1.61274  1.58984  6.35971  1.62174  13.0451  1.61739  6.35826  6.35753  
t = 4
CFR  5.03574  4.69746  0.584628  0.481546  2.99679  0.566993  5.2927  0.577638  4.46273  3.97271  
CFR_EX+IN  4.93976  4.65543  0.551485  0.475488  2.83713  0.547842  5.29248  0.548103  4.45001  3.98138  
CFR_IN  4.35189  4.20651  0.459836  0.404522  1.80927  0.455887  5.02064  0.45721  3.96414  3.49204  
A-CFR_IN  2.92674  2.86195  0.454791  0.391501  1.37146  0.452807  3.86598  0.453373  2.78587  2.62333  
BPS-CFR  5.95965  5.65862  0.580504  0.485685  3.86466  0.563339  5.29241  0.574163  5.36016  4.73379  
TIPS-CFR  4.02618  4.25869  0.454746  0.441014  1.51503  0.452729  4.25662  0.453316  4.0277  3.71697  
CSPS-CFR  3.5153  4.9215  0.455804  0.442509  0.965898  0.453185  5.03749  0.453999  4.54079  4.60561  
CFPS-CFR  4.04874  3.89707  0.457282  0.427223  1.82419  0.454336  5.08108  0.455274  4.098  3.63406  
CFPS-CFR_EX+IN  5.88714  5.61457  0.548593  0.47885  3.72493  0.545571  5.29234  0.545819  4.43443  3.97577  
TIPS-CFR_EX+IN  4.27808  4.1434  0.545634  0.491089  2.9373  0.543109  5.29227  0.543435  4.04951  3.69661  
BR  8.33152  8.11257  1.38357  1.02446  5.92761  1.38578  8.14858  1.38486  7.89499  7.38797  
t = 5
CFR  3.27147  3.64018  0.27015  0.179214  2.64934  0.254675  2.44133  0.261428  4.58016  5.1265  
CFR_EX+IN  3.27168  3.68826  0.38146  0.199597  2.57857  0.36625  2.40084  0.373166  4.55658  4.95032  
CFR_IN  3.27122  3.77603  0.314599  0.267594  1.91741  0.297142  2.11397  0.304407  4.43883  5.00213  
A-CFR_IN  1.87337  1.99779  0.308625  0.330664  2.25012  0.293705  2.12242  0.300013  2.23962  2.16949  
BPS-CFR  3.64198  3.6947  0.268776  0.175297  2.65081  0.253474  2.43521  0.260315  4.57584  5.11243  
TIPS-CFR  2.74108  3.52427  0.308314  0.258873  2.08362  0.293059  1.47002  0.299576  3.43379  4.2115  
CSPS-CFR  2.55014  3.2159  0.308143  0.258873  2.52481  0.300902  4.06369  0.304073  3.34268  5.48225  
CFPS-CFR  3.27111  3.5319  0.311574  0.270435  2.5518  0.295419  2.25991  0.302199  3.81285  5.21291  
CFPS-CFR_EX+IN  3.64217  3.75162  0.380457  0.197606  2.58967  0.36557  2.4002  0.372365  4.08049  5.01658  
TIPS-CFR_EX+IN  3.27164  3.6794  0.379398  0.192989  3.22825  0.364917  2.40111  0.371557  3.79973  5.36584  
BR  5.09991  5.53642  1.37645  1.11373  3.93712  1.36653  6.05568  1.3621  5.44552  7.35692  
t = 6
CFR  3.07346  3.55924  0.37631  0.366349  2.36627  0.361243  2.98354  0.334689  4.64262  2.67087  
CFR_EX+IN  3.08582  3.46605  0.346524  0.287798  2.46135  0.30172  2.99311  0.293569  4.66196  2.89616  
CFR_IN  3.02908  3.58481  0.299886  0.275954  3.20101  0.309438  3.63688  0.309392  4.6332  2.8274  
A-CFR_IN  2.92414  3.07574  0.271212  0.308876  2.81385  0.276165  3.4637  0.277597  3.22678  3.37532  
BPS-CFR  3.12727  3.62214  0.381631  0.356634  2.5145  0.35454  2.98306  0.329964  4.71608  2.77345  
TIPS-CFR  3.10159  3.19041  0.267762  0.219637  2.9436  0.274127  3.32037  0.275146  3.80699  3.67125  
CSPS-CFR  3.04543  3.2824  0.358518  0.213906  2.41572  0.313459  3.68368  0.313398  3.78808  1.98793  
CFPS-CFR  3.06611  3.53468  0.271726  0.277015  3.24045  0.282615  3.31331  0.281952  4.30293  2.69505  
CFPS-CFR_EX+IN  3.14482  3.56942  0.347207  0.276433  2.61663  0.291666  2.99277  0.284683  4.65931  2.97766  
TIPS-CFR_EX+IN  3.04342  3.61157  0.352128  0.268519  3.21968  0.28107  2.93554  0.276712  4.73116  3.39848  
BR  4.24603  4.98782  0.86516  0.691106  4.12396  0.95886  5.2905  0.803871  6.41882  5.09282  
t = 7
CFR  3.4575  4.4975  0.42595  0.454992  2.43954  0.309593  2.92387  0.317356  3.82085  3.16703  
CFR_EX+IN  3.52828  3.9972  0.418818  0.370439  2.431  0.255139  2.95148  0.27049  3.46751  3.12031  
CFR_IN  2.69635  3.7533  0.349531  0.345411  2.14324  0.205509  3.56365  0.208532  3.37566  3.01893  
A-CFR_IN  2.80036  3.56328  0.451581  0.353118  2.22716  0.216577  2.64444  0.209132  3.46187  3.0293  
BPS-CFR  3.4517  4.35105  0.441521  0.453755  2.27741  0.308489  2.91968  0.315608  3.91997  2.09943  
TIPS-CFR  3.12261  3.90879  0.419798  0.253237  2.2925  0.212329  3.08809  0.199933  3.0785  4.2499  
CSPS-CFR  3.19118  3.07951  0.446196  0.270064  2.05932  0.25481  3.18651  0.281053  3.9641  2.71533  
CFPS-CFR  3.17419  3.59135  0.38895  0.362406  2.05218  0.220096  3.57369  0.233435  2.71481  3.08269  
CFPS-CFR_EX+IN  3.50907  4.01369  0.428698  0.362648  2.25233  0.251096  2.95083  0.267848  3.52685  3.12211  
TIPS-CFR_EX+IN  3.7482  3.95834  0.436354  0.369564  2.31688  0.250842  2.96136  0.271718  3.61562  3.01987  
BR  5.11134  5.74178  0.83708  0.693342  3.5416  0.536765  4.73641  0.626389  5.15893  5.2255  
t = 8
CFR  2.9689  3.37384  0.342502  0.373625  2.0372  0.396192  2.83646  0.444179  4.39738  2.71085  
CFR_EX+IN  2.92475  3.34102  0.38441  0.320001  2.0372  0.381512  2.8367  0.463206  4.28631  2.70177  
CFR_IN  2.88649  2.86418  0.329032  0.315516  2.33665  0.32652  2.34096  0.426518  3.83106  2.52886  
A-CFR_IN  3.07615  3.10589  0.131857  0.265453  2.77827  0.342947  2.25919  0.35318  3.74269  3.01319  
BPS-CFR  2.99023  3.35762  0.359824  0.374138  2.0351  0.389538  2.83305  0.458871  4.33917  2.72079  
TIPS-CFR  3.3857  3.38593  0.398694  0.3462  2.07387  0.31426  2.70207  0.292729  3.56427  2.78251  
CSPS-CFR  3.37004  3.35142  0.444393  0.326353  2.44074  0.453467  2.6854  0.57942  4.47181  2.61979  
CFPS-CFR  2.98322  3.36477  0.34557  0.31601  2.28673  0.328892  2.42172  0.378132  3.61255  2.51683  
CFPS-CFR_EX+IN  2.93372  3.33784  0.393316  0.321008  2.03316  0.384107  2.8368  0.473023  4.26673  2.69875  
TIPS-CFR_EX+IN  3.31963  3.80113  0.369797  0.348189  2.0372  0.415117  2.8369  0.495994  4.32941  2.67134  
BR  4.32758  4.49614  0.62076  0.615865  3.73519  0.864978  3.90099  0.826987  5.71802  3.82196  
t = 9
CFR  2.65357  2.84606  0.30842  0.159471  1.55256  0.357468  3.03346  0.589076  3.89315  2.54029  
CFR_EX+IN  2.72394  2.85912  0.290293  0.153164  1.57963  0.351672  3.29212  0.555065  3.82724  2.55016  
CFR_IN  2.93177  2.33071  0.263473  0.163329  1.67671  0.380196  3.1851  0.630399  3.86083  2.06878  
A-CFR_IN  3.18738  1.76211  0.251308  0.137083  2.03122  0.324242  2.83781  0.637301  3.65836  2.65039  
BPS-CFR  2.66314  2.15944  0.297561  0.160972  1.50885  0.367806  3.1629  0.635084  3.81461  3.25138  
TIPS-CFR  3.30226  1.92353  0.250592  0.177007  1.83306  0.295829  3.04451  0.621327  4.14696  2.39769  
CSPS-CFR  3.54956  1.84431  0.204691  0.17156  1.6151  0.40234  2.75508  0.663756  4.20172  2.62422  
CFPS-CFR  3.32577  2.15686  0.25555  0.161635  1.62979  0.375896  3.20746  0.625796  4.12472  2.36822  
CFPS-CFR_EX+IN  2.74682  2.03347  0.278494  0.151315  1.54456  0.355517  3.29209  0.579562  3.84395  2.55513  
TIPS-CFR_EX+IN  3.48961  2.54001  0.233253  0.182646  1.01487  0.371703  3.29078  0.639943  4.3715  2.44898  
BR  4.01231  4.50871  0.575686  0.501437  2.62827  0.720532  3.98845  1.2958  4.96594  3.58967  
t = 10
CFR  2.0352  2.46067  0.226111  0.127889  1.4796  0.411301  3.7113  0.633765  2.95984  2.02948  
CFR_EX+IN  2.07949  2.5478  0.204491  0.148417  1.44211  0.423078  3.87627  0.576079  2.96577  2.0294  
CFR_IN  2.06648  3.03232  0.188022  0.112168  1.39784  0.369008  3.68619  0.573727  3.13329  2.03027  
A-CFR_IN  2.42502  2.23373  0.19256  0.110705  1.77487  0.324503  3.29127  0.574466  2.92006  2.09591  
BPS-CFR  1.21591  2.48978  0.236747  0.13391  1.45366  0.435272  3.69341  0.655454  3.06452  2.03452  
TIPS-CFR  1.57685  3.11372  0.250859  0.101687  1.4437  0.32663  4.00473  0.667006  3.15667  1.9002  
CSPS-CFR  1.78313  2.8877  0.175088  0.168718  1.46539  0.544954  2.81814  0.614743  3.15403  1.97114  
CFPS-CFR  2.03627  3.27275  0.201143  0.117571  1.41561  0.371087  4.03376  0.656726  3.52424  2.03336  
CFPS-CFR_EX+IN  1.33842  2.5669  0.206387  0.14947  1.43231  0.438618  3.87449  0.601184  3.10236  2.03378  
TIPS-CFR_EX+IN  2.48472  2.99609  0.161632  0.173725  1.32103  0.488637  3.86579  0.607695  3.07167  2.03452  
BR  3.65083  3.62431  0.480495  0.346739  2.49153  0.812417  4.19761  1.42166  4.10023  3.73627  
t = 11
CFR  2.31295  2.05793  0.250762  0.22541  1.29942  0.478523  2.77209  0.732851  1.80779  2.09415  
CFR_EX+IN  2.43472  2.04827  0.218609  0.253413  1.29936  0.456786  3.0844  0.580723  1.88805  2.11844  
CFR_IN  2.35897  2.05984  0.195569  0.176526  1.40194  0.474212  2.79656  0.440013  2.12282  2.08799  
A-CFR_IN  2.26662  1.71031  0.175546  0.127626  0.984995  0.49764  2.5364  0.470096  2.01006  2.08127  
BPS-CFR  2.36009  2.08667  0.291708  0.231476  1.28183  0.495608  2.66405  0.76698  1.90696  2.02704  
TIPS-CFR  2.26409  2.00906  0.328205  0.216087  1.31596  0.496077  2.90783  0.418479  2.06649  2.52301  
CSPS-CFR  2.2756  2.27684  0.202319  0.251464  0.714028  0.510966  2.45525  0.612963  2.1723  2.59801  
CFPS-CFR  2.3246  2.08852  0.234875  0.183137  1.1375  0.535023  3.22881  0.536722  2.65909  2.06084  
CFPS-CFR_EX+IN  2.47609  2.07706  0.230173  0.258786  0.68083  0.468087  3.06753  0.620572  2.37026  2.0161  
TIPS-CFR_EX+IN  2.8442  2.22275  0.147774  0.27332  1.39866  0.477746  2.72004  0.622529  2.1587  2.26154  
BR  3.59258  3.65653  0.514824  0.367347  2.57447  1.0521  3.74745  1.13454  3.84138  3.68763  
t = 12
CFR  2.44118  2.20806  0.214414  0.335445  1.27387  0.739608  2.90595  0.411431  2.69839  2.32552  
CFR_EX+IN  2.62838  2.20287  0.202771  0.344309  1.37151  0.659987  3.25164  0.394539  2.88926  2.34283  
CFR_IN  2.50258  2.3722  0.223466  0.267694  1.58642  0.699913  2.96686  0.350515  3.0978  2.35566  
A-CFR_IN  2.08523  2.61627  0.105351  0.226162  1.04015  0.723468  2.47079  0.341504  2.15015  2.20162  
BPS-CFR  2.50479  2.19974  0.215689  0.350484  1.28143  0.777513  2.68723  0.384742  2.55181  2.32045  
TIPS-CFR  2.31151  2.16511  0.220938  0.34169  1.78831  0.669188  2.74875  0.326713  2.70392  2.56409  
CSPS-CFR  2.60498  2.79176  0.28995  0.351165  1.17729  0.755186  2.47796  0.301641  2.51768  2.74815  
CFPS-CFR  2.52677  2.31533  0.225047  0.295906  1.81513  0.755446  3.12854  0.345247  3.04787  2.35426  
CFPS-CFR_EX+IN  2.69861  2.24247  0.20487  0.354152  1.38152  0.700217  3.2235  0.387418  2.68961  2.32901  
TIPS-CFR_EX+IN  2.79213  2.41565  0.123455  0.3601  1.5173  0.740277  2.75072  0.238447  2.55758  2.30303  
BR  3.58536  3.62678  0.700358  0.454669  2.5847  1.3855  3.65633  0.6287  4.17719  3.42279  
t = 13
CFR  2.3729  2.27896  0.374917  0.341713  0.949754  1.08528  3.21088  0.382296  2.9461  2.2315  
CFR_EX+IN  2.43044  2.24971  0.302162  0.342613  0.988291  0.991139  3.27377  0.381489  3.03251  2.23239  
CFR_IN  3.00897  2.48087  0.24981  0.276744  0.995782  1.02128  3.10473  0.286812  3.58223  2.79496  
A-CFR_IN  2.28388  2.70426  0.251237  0.234015  0.491318  0.94476  2.61659  0.363049  2.67072  2.16519  
BPS-CFR  2.4116  2.26301  0.372802  0.349448  0.970924  1.1524  3.20436  0.351998  2.98498  2.21078  
TIPS-CFR  2.4656  2.4829  0.239883  0.35444  0.974009  0.944193  2.92623  0.332977  3.15172  2.39288  
CSPS-CFR  4.07029  3.00659  0.324777  0.342577  1.13091  1.00349  2.64502  0.189641  3.0306  2.59038  
CFPS-CFR  2.76914  2.45359  0.254975  0.312581  0.996051  1.06949  3.04472  0.294595  3.34639  2.43919  
CFPS-CFR_EX+IN  2.43362  2.26545  0.303863  0.35053  0.987846  1.05154  3.26367  0.363869  2.74983  2.21592  
TIPS-CFR_EX+IN  2.44449  2.40923  0.288072  0.372577  0.818229  0.994814  3.11676  0.347107  3.0928  2.21777  
BR  3.46603  3.38334  0.712283  0.474773  1.75377  1.66849  3.72767  0.647065  4.29963  3.08401  
t = 14
CFR  2.37817  2.11528  0.530614  0.393264  0.9301  1.00328  3.23998  0.232206  3.76708  2.17386  
CFR_EX+IN  2.41861  2.10769  0.336888  0.363182  0.9301  0.96692  3.27699  0.233816  3.05066  2.17358  
CFR_IN  3.10011  2.17862  0.288286  0.322361  1.15793  0.630461  3.21176  0.248532  2.48205  2.83487  
A-CFR_IN  2.40838  2.44599  0.297695  0.290192  0.79301  0.659665  2.75745  0.24469  2.30685  2.69931  
BPS-CFR  2.41959  2.12282  0.529303  0.399097  0.9301  1.07308  3.23376  0.21983  3.91978  2.17006  
TIPS-CFR  3.13971  2.32521  0.263475  0.379707  0.911728  0.809347  3.02942  0.217609  2.65504  2.3025  
CSPS-CFR  2.92553  2.62777  0.325674  0.360789  1.06665  0.84714  2.67848  0.12481  3.21614  2.36114  
CFPS-CFR  3.11334  2.20057  0.294919  0.324441  1.15798  0.709073  3.17445  0.221463  2.7582  2.90076  
CFPS-CFR_EX+IN  2.41856  2.13961  0.338241  0.372767  0.9301  1.02541  3.27156  0.220274  3.19098  2.17825  
TIPS-CFR_EX+IN  2.4274  2.2865  0.346022  0.393957  0.93645  0.985325  3.20875  0.210495  3.40043  2.19035  
BR  3.53168  2.97152  0.726201  0.525225  1.73886  1.29029  3.73895  0.59324  4.43068  3.10086  
t = 15
CFR  1.88299  2.06329  0.606958  0.468463  0.7919  1.21436  3.45092  0.10012  2.77098  1.30595  
CFR_EX+IN  1.78375  2.07245  0.467369  0.441319  0.791794  1.24929  3.4498  0.0908025  3.00259  1.30595  
CFR_IN  1.83137  2.04007  0.344992  0.367169  0.792104  0.858766  3.58897  0.151269  2.32872  1.94205  
A-CFR_IN  1.7155  2.35471  0.345366  0.33988  0.608979  0.756648  2.80857  0.173848  2.96961  1.57698  
BPS-CFR  1.78376  2.08107  0.607122  0.464178  0.791941  1.23836  3.4424  0.109708  3.26182  1.30595  
TIPS-CFR  1.18208  2.20374  0.421473  0.432564  0.48868  0.987365  3.13347  0.147768  3.07779  1.0701  
CSPS-CFR  1.67713  2.48746  0.433025  0.451404  0.704903  1.02025  2.74331  0.023317  3.20123  1.32334  
CFPS-CFR  1.78379  2.07154  0.350081  0.394658  0.792104  0.850813  3.27994  0.136044  2.10302  1.86165  
CFPS-CFR_EX+IN  1.78376  2.08192  0.469025  0.438585  0.791838  1.25706  3.4466  0.0966078  3.05851  1.21947  
TIPS-CFR_EX+IN  1.78377  2.20768  0.5233  0.464315  0.545011  1.20499  3.31995  0.0561827  3.19438  1.81458  
BR  2.74591  2.93713  0.796512  0.601889  1.63804  1.72836  3.66021  0.479892  4.19952  2.66349  
t = 16
CFR  1.72017  2.04829  0.696174  0.520545  0.791842  1.47176  2.52812  0.143184  2.62675  1.85745  
CFR_EX+IN  1.59077  2.05456  0.685402  0.495117  0.791842  1.49625  2.48983  0.134815  2.64224  1.85745  
CFR_IN  1.61778  2.5576  0.431875  0.406641  0.791842  1.21971  2.63799  0.173709  2.68321  1.80135  
A-CFR_IN  1.69245  2.35902  0.45998  0.360151  0.68202  1.12568  2.71656  0.192906  2.72407  1.76337  
BPS-CFR  1.6559  2.04941  0.699728  0.514849  0.791842  1.55316  2.5006  0.153172  3.09193  1.85745  
TIPS-CFR  1.46649  2.72814  0.548663  0.447891  0.773368  1.24212  2.60915  0.145662  2.99231  1.7429  
CSPS-CFR  1.48265  2.45712  0.563938  0.44568  0.709354  1.50049  2.50759  0.146224  2.92184  1.03931  
CFPS-CFR  1.57982  2.69366  0.438324  0.430424  0.791842  1.20087  2.63067  0.129008  2.86245  1.70397  
CFPS-CFR_EX+IN  1.51431  2.0504  0.688412  0.492089  0.791842  1.5769  2.48983  0.140172  2.88537  1.85745  
TIPS-CFR_EX+IN  1.51431  2.2177  0.732562  0.522527  0.791597  1.42263  2.48451  0.101001  3.2989  1.68806  
BR  2.59809  2.96205  0.97724  0.635202  1.63817  2.15362  3.25771  0.54343  3.61405  2.57585  
t = 17
CFR  1.58741  1.14419  0.792695  0.538822  0.791842  0.609152  3.06128  0.182439  2.59624  1.6466  
CFR_EX+IN  1.48406  1.72675  0.798556  0.530066  0.791842  0.651555  2.98172  0.171717  2.59384  1.6466  
CFR_IN  1.48315  1.72273  0.513255  0.489622  0.791842  0.793918  3.14332  0.181721  2.46638  1.6466  
A-CFR_IN  1.53347  1.8531  0.579698  0.372408  1.06362  0.326641  3.19863  0.183878  2.53613  1.82685  
BPS-CFR  1.52158  1.11268  0.792287  0.538871  0.791842  0.65777  3.04412  0.200823  2.84286  1.6466  
TIPS-CFR  1.27645  1.1194  0.767981  0.47563  0.791842  0.531723  3.41153  0.166029  2.63317  1.28595  
CSPS-CFR  1.28238  1.11668  0.841471  0.481475  0.945694  0.552096  2.75867  0.180535  3.02468  1.05156  
CFPS-CFR  1.45214  1.63851  0.516462  0.470521  0.791842  0.785173  3.18021  0.145262  2.78501  1.55233  
CFPS-CFR_EX+IN  1.4387  1.69386  0.795536  0.53046  0.791842  0.717458  2.9817  0.182842  2.73491  1.6466  
TIPS-CFR_EX+IN  1.2946  1.5252  0.836177  0.567359  0.791842  0.790539  2.98386  0.118834  3.14253  1.56065  
BR  2.50612  2.60265  1.11401  0.684082  1.63817  1.3611  3.71314  0.414869  3.468  2.48758  
t = 18
CFR  1.3063  1.67326  0.98736  0.508123  1.254  0.802948  2.77558  0.262218  2.60433  1.42939  
CFR_EX+IN  1.4147  1.60506  0.994931  0.500206  1.25383  0.856968  2.71283  0.247384  2.54808  1.42939  
CFR_IN  1.09  1.58176  0.670975  0.512424  1.24035  1.20937  2.73071  0.198779  2.66844  1.42939  
A-CFR_IN  0.940302  1.7467  0.831518  0.361843  1.27431  1.07839  3.12013  0.197914  2.32558  1.83551  
BPS-CFR  0.877607  1.6267  0.99547  0.507411  0.791842  0.773895  2.77379  0.273621  2.6735  1.42939  
TIPS-CFR  1.28771  1.3903  0.992413  0.485036  1.26828  0.812365  3.17005  0.159499  2.58227  1.7987  
CSPS-CFR  1.1308  1.32382  1.00904  0.492156  1.1089  0.817402  2.64008  0.193247  2.75478  1.2523  
CFPS-CFR  0.958236  1.50942  0.664794  0.496121  1.0796  0.950148  2.82766  0.159446  2.83199  1.40069  
CFPS-CFR_EX+IN  0.953126  1.57059  0.999527  0.501427  1.26328  0.825014  2.71311  0.287082  2.57073  2.04051  
TIPS-CFR_EX+IN  1.14888  1.32382  1.07272  0.545768  0.791842  0.888941  2.74256  0.145149  2.8864  1.42939  
BR  2.52289  2.51835  1.31409  0.6946  1.63817  1.47884  3.62796  0.400641  3.57513  2.50462  
t = 19
CFR  1.4052  1.43536  1.04966  0.540645  0.703549  0.902259  2.85104  0.257796  2.56049  1.27273  
CFR_EX+IN  1.52229  1.433  1.04487  0.551063  0.703549  0.999164  2.8848  0.271822  2.52455  1.27267  
CFR_IN  1.51947  1.36965  0.766978  0.563244  0.703549  1.30068  2.90223  0.275562  2.66231  1.27174  
A-CFR_IN  1.23292  1.56717  1.18192  0.371549  0.560856  1.1008  2.90035  0.239137  2.25615  1.33654  
BPS-CFR  1.47686  1.43536  1.12711  0.543253  0.695212  0.829582  2.85229  0.255882  2.69404  1.2741  
TIPS-CFR  1.73468  1.12582  1.2511  0.560228  0.703549  0.846653  3.22035  0.150337  2.69761  1.72289  
CSPS-CFR  1.69539  1.03908  1.17267  0.560915  0.703119  0.911028  2.57628  0.250678  2.81566  1.58394  
CFPS-CFR  1.55993  1.28487  0.874067  0.561056  0.700061  1.15687  2.98189  0.181047  3.08839  1.27458  
CFPS-CFR_EX+IN  1.56971  1.37535  1.1322  0.550137  0.703549  0.927998  2.8848  0.269797  2.5537  1.27657  
TIPS-CFR_EX+IN  1.78616  1.17494  1.18385  0.546752  0.78181  0.961682  3.01015  0.189112  2.8503  1.27655  
BR  2.51557  2.50353  1.33559  0.733246  1.69614  1.4608  3.43482  0.442538  3.71846  2.58559  
t = 20
CFR  1.51762  1.42939  0.641737  0.501681  0.6935  0.914962  2.7988  0.232707  2.62271  1.19992  
CFR_EX+IN  1.61978  1.42939  0.672253  0.509897  0.6935  0.985043  2.86258  0.252783  2.62454  1.19992  
CFR_IN  1.60242  1.42939  0.679384  0.503734  0.6935  1.15772  2.73768  0.21362  2.63858  1.19992  
A-CFR_IN  1.33369  1.8248  0.880793  0.339476  0.547105  1.07257  2.67271  0.185331  2.12578  1.31481  
BPS-CFR  1.56713  1.42939  1.04777  0.503803  0.6935  0.847019  2.80171  0.236391  2.72633  1.19992  
TIPS-CFR  1.65199  1.59238  1.11691  0.514914  0.982226  0.832335  2.9438  0.173391  2.97635  1.71732  
CSPS-CFR  1.7272  1.57359  0.89487  0.496811  0.950472  0.88336  2.45366  0.189912  2.76022  1.61639  
