learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR_EX+IN  6.17504  6.27494  3.73619  5.54266  6.28163  3.75004  5.89001  3.74333  6.35822  6.45756  
CFR_IN  6.1675  6.21542  9.49455  6.42836  6.27307  9.49785  7.08122  9.49633  6.29699  6.39431  
A-CFR_IN  5.968  6.95952  8.29304  2.59854  5.35831  8.3222  5.31911  8.35519  6.01566  6.37328  
BPS-CFR  6.22295  6.31845  3.60123  5.50195  6.33019  3.61505  5.83342  3.60828  6.40214  6.50198  
TIPS-CFR  7.3986  7.37523  9.49574  6.45208  7.8968  9.49886  7.02785  9.49916  7.48045  7.32458  
CSPS-CFR  5.30929  4.21755  7.34866  5.34554  5.26544  7.37923  6.09774  7.30858  5.47371  4.49309  
CFPS-CFR  6.20992  6.2718  9.49527  6.44331  6.31639  9.49852  7.16552  9.49701  6.35344  6.45232  
CFPS-CFR_EX+IN  6.21592  6.31349  3.73531  5.52953  6.32251  3.74916  5.88051  3.74244  6.39676  6.49611  
TIPS-CFR_EX+IN  6.26493  6.35948  3.72961  5.46257  6.37152  3.74343  5.83289  3.73672  6.44275  6.5421  
BR  11.534  11.6609  19.0143  13.0955  11.7513  19.0143  12.5246  19.0143  11.829  12.0296  
t = 3
CFR  5.04859  5.04386  9.12405  10.4998  5.03977  13.7054  4.26918  9.32911  5.03852  4.97819  
CFR_EX+IN  5.0516  5.04729  9.33282  10.5315  5.04279  14.0314  4.34997  9.55982  5.04196  4.98126  
CFR_IN  3.50462  3.48603  12.3347  6.95757  3.4956  14.3855  4.98756  12.4386  3.49544  3.45292  
A-CFR_IN  2.77563  3.74962  6.74091  2.90801  3.2548  7.67872  4.09456  6.96895  3.18761  3.1729  
BPS-CFR  5.05166  5.04757  9.30177  10.0813  5.04286  14.0678  4.0184  9.51817  5.04225  4.98263  
TIPS-CFR  3.94019  4.33481  12.403  5.92774  4.47434  14.2107  4.27615  12.0912  4.52923  3.77959  
CSPS-CFR  4.48613  3.51667  8.37445  6.90327  4.03295  12.8551  4.54656  8.66321  4.56261  3.20815  
CFPS-CFR  3.66529  3.61539  12.3753  9.58849  3.64057  14.4807  5.22877  12.4787  3.60964  3.53509  
CFPS-CFR_EX+IN  4.69042  5.04905  9.48549  10.444  4.68085  14.3465  4.16852  9.72338  5.04374  4.98349  
TIPS-CFR_EX+IN  4.48482  4.82927  9.72923  8.47281  4.47591  14.8239  3.69389  9.99195  4.82377  4.76363  
BR  8.80533  8.81223  20.1613  13.0955  8.80345  28.6145  9.18497  20.3462  8.81253  8.64176  
t = 4
CFR  7.26413  6.97843  13.2561  12.7753  7.21  12.0654  7.5013  12.983  6.93097  6.89666  
CFR_EX+IN  7.64169  7.32564  13.6793  12.6339  7.53226  11.9818  7.58638  13.4169  7.2258  7.06633  
CFR_IN  7.20963  6.69055  11.1146  10.6544  7.08916  11.0401  6.44371  10.4859  6.61773  6.63119  
A-CFR_IN  5.09387  5.49004  7.94952  3.19228  4.92598  7.51714  4.56018  6.95472  5.40954  5.13494  
BPS-CFR  7.38459  7.17597  12.9463  12.7047  7.32798  12.0398  7.59816  13.1821  7.12565  7.07731  
TIPS-CFR  5.01574  6.51473  10.5844  4.55191  5.99737  10.6963  5.90472  10.2939  5.42815  5.44546  
CSPS-CFR  7.25815  5.15984  10.5301  6.75027  6.36341  9.15101  6.85282  11.096  6.73172  4.94431  
CFPS-CFR  6.47435  6.10556  10.4518  9.14619  6.53558  10.8259  6.51358  10.9125  5.98842  5.86179  
CFPS-CFR_EX+IN  7.70114  7.48934  12.7373  12.9897  7.59219  11.9761  7.63222  13.2213  7.38963  7.22049  
TIPS-CFR_EX+IN  7.75164  7.80488  11.0764  12.7287  7.64914  11.3411  7.70946  12.3055  7.70934  7.52471  
BR  10.3044  10.2306  16.5408  13.0955  10.368  16.7787  14.4207  16.8525  10.3808  10.892  
t = 5
CFR  8.14326  8.4546  13.4277  13.0676  8.29201  12.218  7.17516  13.521  8.50657  8.19327  
CFR_EX+IN  8.52868  8.38119  13.3907  13.0688  8.56205  12.1679  7.10716  13.6156  8.45293  7.95525  
CFR_IN  7.35525  7.37293  10.1409  11.3899  7.59073  10.6448  5.01944  9.53214  7.15349  7.0169  
A-CFR_IN  6.17475  6.49496  6.72661  3.6277  6.05211  6.33329  5.10156  7.37555  6.77012  6.18846  
BPS-CFR  8.56364  8.57769  12.8489  13.0744  8.66217  11.9907  7.03185  12.7755  8.61413  8.00985  
TIPS-CFR  7.18059  7.67155  11.1739  6.26016  7.8198  10.0162  4.83655  11.307  8.6027  5.6872  
CSPS-CFR  9.63954  7.18585  9.31188  5.88514  8.7449  6.98149  4.23254  9.84154  8.22127  4.97868  
CFPS-CFR  7.23597  7.58972  10.9571  11.7508  7.69731  10.2847  4.98332  9.67131  7.40655  6.86695  
CFPS-CFR_EX+IN  8.49261  8.48249  12.9541  13.0782  8.54711  11.9545  6.93779  12.8514  8.54673  7.81636  
TIPS-CFR_EX+IN  8.24794  8.39417  10.0517  12.6506  8.30311  11.1224  6.70911  11.649  8.43129  7.76024  
BR  10.4565  11.2023  16.1119  13.0955  11.3497  15.953  12.1969  17.2411  11.6901  10.25  
t = 6
CFR  9.66419  9.99134  13.4066  13.069  9.63447  15.5932  8.12264  13.2807  8.97444  8.44134  
CFR_EX+IN  9.60692  9.72718  13.6052  13.0703  9.61502  15.6692  8.1285  13.4898  8.72222  8.24811  
CFR_IN  8.51395  8.80216  9.84435  11.1872  8.58718  13.3012  6.36328  9.67049  7.97391  6.81332  
A-CFR_IN  6.91627  8.00929  9.60058  3.95491  6.97631  7.02062  4.944  8.29668  6.53928  6.84306  
BPS-CFR  9.75192  9.94108  12.8055  13.0768  9.77052  14.6001  8.07782  12.5811  8.84889  8.25517  
TIPS-CFR  8.94736  9.7048  11.2449  6.76569  8.83469  12.1415  5.35539  9.82997  7.99728  6.22496  
CSPS-CFR  8.9676  8.78927  11.3257  8.37449  9.20636  11.2084  6.65968  10.827  7.2969  7.16888  
CFPS-CFR  8.20516  8.17231  9.80784  12.9327  8.01412  12.663  6.3686  9.4836  7.13117  6.80464  
CFPS-CFR_EX+IN  9.5082  9.64894  12.8693  13.0805  9.51567  14.8971  8.07191  12.8076  8.65349  8.13257  
TIPS-CFR_EX+IN  8.96763  9.18856  13.1151  13.0955  8.89089  14.9186  7.66771  11.2983  8.4057  7.86125  
BR  11.5033  12.0871  18.6969  13.0955  11.7091  19.8751  17.4213  16.2775  10.5461  9.68773  
t = 7
CFR  10.1941  9.37846  17.1577  13.0704  10.3421  12.3738  8.28791  15.6047  9.26785  8.56699  
CFR_EX+IN  9.77567  9.40649  16.5467  13.0719  10.3139  12.3434  8.30225  15.1898  9.17327  8.45846  
CFR_IN  9.35325  8.05836  12.3113  12.3171  9.6424  11.7256  6.47292  12.4739  8.07741  7.54702  
A-CFR_IN  7.60282  7.83678  9.37158  4.07268  7.7211  7.94053  5.53542  9.64997  7.98204  7.72384  
BPS-CFR  10.1416  9.33074  17.1887  13.0788  10.2955  11.9928  8.28692  15.8596  9.00718  8.49892  
TIPS-CFR  9.326  8.71408  11.9333  8.75128  9.41521  10.1913  5.99746  11.8282  8.2426  7.23529  
CSPS-CFR  9.84759  7.46652  11.6904  7.95115  9.6524  10.5321  6.42503  12.6865  8.36972  7.84874  
CFPS-CFR  8.94527  8.64235  12.0482  13.0955  9.00404  11.0317  6.45104  11.2165  7.9411  7.267  
CFPS-CFR_EX+IN  10.1314  9.36416  15.9556  13.0823  10.2384  12.2056  8.3206  15.7053  9.02238  8.39372  
TIPS-CFR_EX+IN  9.15756  9.49432  14.7661  13.0955  9.98435  11.7185  8.24954  15.017  9.18326  8.037  
BR  12.1021  11.3309  20.6818  13.0955  12.2221  14.6874  10.8343  18.9253  10.9476  9.75357  
t = 8
CFR  10.5211  10.0901  19.361  13.0719  10.8065  12.558  8.13061  18.5763  8.88392  7.52022  
CFR_EX+IN  10.4241  10.2224  18.7661  13.0734  11.021  12.6297  8.0628  17.8064  8.82088  7.51357  
CFR_IN  9.84553  9.14022  14.6697  12.401  10.9339  12.1805  7.42075  15.5067  8.45892  7.20545  
A-CFR_IN  9.04498  8.88194  8.68331  4.16661  8.68146  8.58295  6.1337  10.4862  7.68996  7.36805  
BPS-CFR  10.5266  10.3226  18.194  13.0806  10.7914  12.1856  8.08427  18.7595  8.84845  7.53605  
TIPS-CFR  11.3287  9.38189  13.6327  9.93408  8.89187  11.1898  7.10961  14.8251  8.92453  6.77623  
CSPS-CFR  10.2127  7.96145  12.6604  10.5424  10.77  10.0857  7.27177  11.2301  8.97491  7.24181  
CFPS-CFR  10.0343  8.96376  13.8897  13.0955  10.4344  11.5774  7.42623  13.2651  7.90048  7.03168  
CFPS-CFR_EX+IN  10.3967  10.4947  18.4167  13.0839  10.9965  12.2622  8.04541  18.1396  8.8367  7.51624  
TIPS-CFR_EX+IN  10.3603  10.5802  17.5481  13.0955  10.7393  12.1628  8.23724  16.4833  8.86299  7.36471  
BR  12.4147  11.9059  22.219  13.0955  12.7761  15.1479  10.7082  20.6987  9.73253  8.64173  
t = 9
CFR  8.41175  10.1018  20.6724  13.0733  10.9791  13.1527  9.08623  23.3374  9.10436  7.43492  
CFR_EX+IN  8.50634  9.7282  20.7065  13.0749  11.044  13.1645  9.03434  23.1531  8.97654  7.44883  
CFR_IN  8.32384  8.98165  18.6787  12.5282  9.87702  12.2725  8.3963  18.6597  8.73048  7.07279  
A-CFR_IN  7.05663  7.66904  10.2041  4.54531  8.32105  8.47095  6.26536  11.8134  8.19572  7.80492  
BPS-CFR  8.42348  10.1073  18.5802  13.0822  11.2011  13.0389  8.81746  20.153  9.14865  7.38648  
TIPS-CFR  8.58883  9.05965  17.4269  10.8259  10.0083  11.3519  7.64397  13.5676  6.95441  6.87769  
CSPS-CFR  8.3284  8.69994  14.6066  12.1605  8.50705  10.3938  7.26582  15.5851  8.71972  7.46399  
CFPS-CFR  8.57565  9.26469  18.6406  13.0954  9.83344  11.9886  8.26242  17.7769  8.7618  7.0876  
CFPS-CFR_EX+IN  8.51686  9.82679  19.3291  13.0852  11.4028  12.8584  8.79254  19.75  9.04253  7.40231  
TIPS-CFR_EX+IN  8.7626  9.75251  18.9959  13.0955  11.4173  12.697  8.698  16.4449  8.88365  6.8971  
BR  10.623  10.5458  26.0226  13.0955  12.8269  15.8605  10.9839  33.755  9.95485  9.31986  
t = 10
CFR  10.0241  9.54783  19.6529  13.0748  10.4816  14.1482  8.95414  18.2478  9.08565  7.41493  
CFR_EX+IN  9.91508  9.53547  19.592  13.0764  9.8772  14.1877  8.96126  18.2449  8.99832  7.35505  
CFR_IN  9.99011  9.48922  18.0073  12.8092  8.67465  13.3659  8.55144  15.8237  8.89914  7.24848  
A-CFR_IN  8.50443  8.52978  11.7874  5.09849  8.21105  9.00745  6.68746  11.1962  8.09724  7.35115  
BPS-CFR  10.0298  9.49492  19.5371  13.0836  10.4555  14.1572  8.88291  18.8252  9.12448  7.32555  
TIPS-CFR  9.92204  8.22382  15.6864  10.5245  9.029  12.142  8.20317  12.4675  8.03691  6.35375  
CSPS-CFR  9.89771  8.88939  16.6667  12.4278  8.87294  11.8152  7.85942  15.5186  8.55483  7.34984  
CFPS-CFR  9.95411  9.29487  17.946  13.0954  8.84613  13.1277  8.50536  14.6333  9.02913  6.97307  
CFPS-CFR_EX+IN  9.92271  9.40314  19.9361  13.0864  9.89642  13.9474  8.80087  18.8553  9.01946  7.32095  
TIPS-CFR_EX+IN  10.6135  9.20142  20.3945  13.0955  9.88128  13.7414  8.81296  18.855  9.01582  6.96052  
BR  12.8995  10.315  23.3792  13.0955  11.6365  16.161  11.1054  23.7131  10.5891  8.37167  
t = 11
CFR  9.56102  9.54438  17.0408  13.0764  9.75518  15.2716  9.7195  18.2156  9.08369  5.99207  
CFR_EX+IN  9.23426  9.46184  16.8388  13.0779  9.59935  15.248  9.71733  18.209  9.02793  5.98421  
CFR_IN  9.2929  9.31418  16.8469  13.0955  9.15651  14.7832  9.12099  16.1365  8.91294  5.72337  
A-CFR_IN  7.53775  8.62855  12.4306  5.00736  7.92111  9.72587  6.81409  9.84849  8.4222  6.22021  
BPS-CFR  9.49372  9.55685  16.2402  13.085  9.74239  15.3345  9.75703  18.302  9.11255  6.06619  
TIPS-CFR  8.51662  9.0871  15.4571  11.6775  10.5206  12.9967  8.62167  153.937  7.63736  6.15744  
CSPS-CFR  9.11275  9.5362  15.4814  11.9239  9.62021  13.5028  8.95333  14.8802  9.14285  6.52114  
CFPS-CFR  9.27657  9.44232  16.9609  13.0955  9.04967  14.5449  9.23467  13.9849  9.03434  6.08335  
CFPS-CFR_EX+IN  9.32062  9.47239  17.0311  13.0875  9.58716  15.3209  9.70596  19.005  9.06649  6.0243  
TIPS-CFR_EX+IN  10.1172  9.44544  16.8692  13.0955  9.37976  14.7713  9.75755  19.0868  9.13472  6.324  
BR  11.0031  10.7419  20.574  13.0955  12.0239  17.1188  12.5295  22.6627  10.7172  7.21507  
t = 12
CFR  9.1341  9.52599  15.8879  13.0779  9.97727  14.8056  10.1325  18.708  7.66894  6.07235  
CFR_EX+IN  9.25226  9.504  15.7035  13.0794  9.35337  14.77  10.0604  18.5886  7.6735  6.09419  
CFR_IN  9.79538  9.66559  16.3243  13.0955  10.7844  13.7038  9.91118  17.164  7.88991  6.20862  
A-CFR_IN  8.24061  8.88449  13.6227  5.48851  8.03721  10.3905  8.23451  10.3079  7.17707  5.62668  
BPS-CFR  9.16002  9.5679  15.8905  13.0863  9.5956  14.7176  10.2705  18.981  7.69742  6.09169  
TIPS-CFR  8.99023  9.25931  16.2938  12.405  10.104  13.4293  9.85904  14.5212  7.03611  6.16691  
CSPS-CFR  9.06479  9.61597  15.6263  13.0956  10.4752  12.847  10.0908  16.3377  7.10204  6.16299  
CFPS-CFR  9.62287  9.56649  16.3597  13.0955  10.8542  13.9976  10.1617  15.0128  7.87337  6.27487  
CFPS-CFR_EX+IN  9.27768  9.56628  17.4309  13.0885  9.54845  14.7201  10.2933  20.0612  7.71075  6.13536  
TIPS-CFR_EX+IN  10.0565  9.67908  17.1257  13.0955  10.2049  14.568  10.3426  19.6901  7.89799  6.24247  
BR  10.2278  10.935  20.3343  13.0955  11.389  17.6853  13.4539  21.5546  8.76434  7.25838  
t = 13
CFR  9.07568  9.74501  16.5753  13.0795  8.79068  15.9474  10.8245  19.6922  7.57035  6.61985  
CFR_EX+IN  9.1614  9.66054  16.5881  13.0809  8.96293  15.9257  10.8088  19.5453  7.57737  6.67973  
CFR_IN  9.56101  9.38221  16.3516  13.0955  9.41154  15.3944  10.6179  17.8319  7.77696  6.65322  
A-CFR_IN  8.37023  9.21149  13.3686  6.11819  6.97123  11.3615  9.17297  10.9783  7.37139  6.27052  
BPS-CFR  9.08325  9.83578  16.7091  13.0875  8.79367  15.4428  10.931  19.7597  7.59678  6.56418  
TIPS-CFR  8.77319  9.52462  17.0528  12.5495  9.11303  14.2409  10.3136  16.1339  7.60407  6.1861  
CSPS-CFR  8.81214  9.96424  16.1639  13.0954  9.25693  13.6323  10.9218  17.2046  7.16126  6.21836  
CFPS-CFR  9.20393  9.58222  16.8696  13.0954  9.51648  15.3714  10.9447  16.1904  7.74485  6.56975  
CFPS-CFR_EX+IN  9.17739  9.83548  17.8227  13.0895  8.64069  15.5237  10.8482  20.6628  7.61456  6.64838  
TIPS-CFR_EX+IN  9.88303  9.86081  17.7427  13.0955  9.63109  15.0481  10.9627  20.4911  7.77156  6.17404  
BR  10.0812  10.9588  20.1366  13.0955  10.355  17.9276  15.1879  21.6731  8.75305  7.37585  
t = 14
CFR  9.0084  8.13778  16.7095  13.0812  8.41213  13.6474  11.5342  18.1089  7.51004  7.36552  
CFR_EX+IN  9.1934  8.12283  16.7365  13.0825  8.54766  13.6328  11.5093  18.1502  7.52095  7.3248  
CFR_IN  9.61937  8.208  16.1263  13.0955  8.90826  13.0831  10.9386  16.7913  7.69639  7.31703  
A-CFR_IN  8.35588  7.44393  14.7336  6.77721  6.89522  11.3731  8.93794  12.9692  7.11058  6.64773  
BPS-CFR  9.03004  8.19922  15.8187  13.0887  8.43937  13.3518  11.4969  18.4306  7.53742  7.3014  
TIPS-CFR  8.40095  8.08198  17.0739  12.6201  8.00955  13.3532  10.0711  15.6667  7.80264  6.61243  
CSPS-CFR  8.46567  7.78306  16.7886  13.0958  8.24392  12.1394  10.2784  16.9874  7.50142  6.69409  
CFPS-CFR  9.53805  8.21957  16.4656  13.0955  8.90826  13.1036  10.8075  16.2308  7.64564  7.04447  
CFPS-CFR_EX+IN  9.21557  8.19242  16.4032  13.0904  8.58703  13.3561  11.372  18.53  7.5573  7.30164  
TIPS-CFR_EX+IN  9.64935  8.34688  16.603  12.3953  8.90826  13.3186  11.2512  18.5751  7.76982  6.80814  
BR  10.3017  9.05763  19.5746  13.0955  9.78586  17.0427  16.0592  19.8182  8.75316  8.11527  
t = 15
CFR  9.02741  7.98475  17.4865  13.0829  8.15185  15.0145  12.2995  16.1825  6.48411  7.61176  
CFR_EX+IN  8.99503  7.97541  17.5075  13.0841  8.26232  15.033  12.2757  16.1994  6.46881  7.35247  
CFR_IN  9.092  8.07004  16.872  13.0955  8.35728  14.3898  11.7205  15.8183  6.43345  7.16455  
A-CFR_IN  8.37233  7.59468  14.8764  7.27385  7.26548  12.3914  9.02929  14.1803  6.80754  6.78821  
BPS-CFR  9.0126  8.04261  16.3401  13.0898  8.20346  14.5123  12.4275  16.171  6.50521  7.62253  
TIPS-CFR  7.98545  8.08182  17.7964  12.7345  8.03144  12.886  11.0072  14.8979  6.78382  6.81324  
CSPS-CFR  7.8742  7.72672  17.0143  13.0947  8.11743  13.2261  12.7895  15.2244  6.82236  6.76957  
CFPS-CFR  9.27459  7.89397  17.6477  13.0955  8.50511  14.3045  11.681  15.5245  6.72452  7.20731  
CFPS-CFR_EX+IN  9.04023  8.04548  16.5494  13.0913  8.28481  14.5109  12.2977  16.227  6.49765  7.61924  
TIPS-CFR_EX+IN  9.1363  8.19489  17.2653  13.0186  8.76417  14.7637  12.3165  16.0977  6.57917  7.28121  
BR  10.1535  8.96414  20.3881  13.0955  9.29725  16.8024  16.9155  19.0582  7.69641  9.01416  
t = 16
CFR  9.00558  7.93033  15.9141  13.0847  8.12254  12.5893  13.3829  15.3511  6.48778  7.71868  
CFR_EX+IN  8.78727  7.92372  16.0078  13.0857  8.0593  12.5941  13.1701  15.3622  6.46913  7.72394  
CFR_IN  8.46799  8.00505  16.0608  13.0955  7.89784  12.1243  13.1182  15.3332  6.75681  7.42216  
A-CFR_IN  8.16317  7.65376  15.7231  6.91814  7.52815  9.94541  10.3789  14.3627  6.96957  7.0399  
BPS-CFR  9.05485  7.98916  15.0279  13.091  8.10239  12.1253  13.6213  15.3146  7.01392  7.71868  
TIPS-CFR  8.05017  8.06383  17.1985  12.6733  7.86723  10.6807  12.6659  16.0306  7.12835  7.60649  
CSPS-CFR  8.15392  7.2318  13.866  13.0959  8.25297  11.5476  14.2128  15.7218  6.91344  7.48178  
CFPS-CFR  8.78575  8.00812  16.6446  13.0955  8.04957  11.8283  13.0223  15.1989  6.88163  7.31827  
CFPS-CFR_EX+IN  8.89061  7.99594  15.0574  13.0921  8.04889  12.1859  13.5366  15.286  6.49106  7.71868  
TIPS-CFR_EX+IN  8.93992  8.12732  15.9465  13.0955  8.31334  12.1379  13.3219  15.3782  6.49302  7.67868  
BR  10.0513  8.89736  19.4616  13.0955  9.41149  14.8022  17.189  18.7742  7.69433  9.84895  
t = 17
CFR  8.86271  7.89765  15.8106  13.0866  8.3263  15.5574  13.8287  14.4841  6.09826  8.96485  
CFR_EX+IN  8.77624  7.89683  15.9195  13.0874  8.21942  15.5823  13.6858  14.4845  6.03474  8.87213  
CFR_IN  8.1999  7.96055  15.6277  13.0955  8.13745  14.9627  14.1875  15.1582  5.88885  8.55185  
A-CFR_IN  8.20583  7.35155  16.6453  7.6483  7.7499  11.6905  11.6877  14.8537  6.20539  8.01041  
BPS-CFR  9.00804  7.95006  14.6447  13.0921  8.26508  15.3138  14.0737  14.4738  6.06338  8.93605  
TIPS-CFR  7.81626  8.07682  15.7956  12.8355  8.39828  13.6029  11.3456  15.4624  6.29213  8.96091  
CSPS-CFR  8.66229  7.72168  15.4559  13.0958  8.50754  14.8341  13.1867  15.0158  6.45896  8.19895  
CFPS-CFR  8.7012  7.9647  15.6697  13.0954  8.19515  14.9098  13.7543  15.2643  5.89521  8.10749  
CFPS-CFR_EX+IN  8.89764  7.96174  14.5521  13.093  8.18676  15.4596  14.1309  14.3762  6.00396  8.88369  
TIPS-CFR_EX+IN  8.67656  8.06534  14.7836  13.0955  8.01434  15.2397  13.3825  14.9703  6.01491  8.67131  
BR  9.88272  8.86398  18.7581  13.0955  10.1455  17.2189  17.066  18.4751  7.921  10.4839  
t = 18
CFR  8.90989  7.88276  16.747  13.0886  8.69878  13.4114  14.8055  13.8346  6.62715  10.0001  
CFR_EX+IN  8.8865  7.88682  16.7706  13.0891  8.64264  13.4449  14.7705  13.8359  6.56875  9.96439  
CFR_IN  8.53524  7.94925  15.732  13.0955  8.47969  13.188  14.1084  14.4545  6.21467  9.8197  
A-CFR_IN  8.0484  7.66954  16.6263  7.78987  7.57045  10.2025  11.215  15.6943  6.59389  8.70495  
BPS-CFR  9.06676  7.92689  15.6739  13.0933  8.63459  13.3569  15.0649  13.8253  6.52614  10.017  
TIPS-CFR  9.00535  7.79841  15.942  12.9228  8.19877  11.721  13.8438  14.0486  6.5835  9.58971  
CSPS-CFR  9.19998  7.84992  14.5295  13.0973  9.02604  12.8009  13.9292  14.3096  6.80711  9.03391  
CFPS-CFR  8.88715  7.92389  15.8073  13.0954  8.43099  13.0489  14.3223  14.5753  6.16583  9.54155  
CFPS-CFR_EX+IN  9.04518  7.94135  15.4845  13.0938  8.59519  13.3736  15.1581  13.7281  6.45709  9.99406  
TIPS-CFR_EX+IN  9.10407  8.01556  15.3145  13.0955  8.24647  13.1456  14.8746  14.5341  6.51379  9.8992  
BR  10.1272  8.92745  19.0471  13.0955  10.7768  14.659  17.7317  17.8598  7.98668  11.6712  
t = 19
CFR  7.58972  7.66357  18.0996  13.0907  9.06713  15.6205  15.4203  14.1536  7.936  10.6734  
CFR_EX+IN  7.31275  7.80362  18.0057  13.0909  8.98933  15.5952  15.4327  14.1686  7.8753  10.6281  
CFR_IN  6.98251  8.11874  16.3868  13.0955  8.72979  15.5569  14.6066  14.6578  7.02233  10.1495  
A-CFR_IN  6.59212  7.65973  16.8668  7.95362  8.29837  10.8235  12.1936  16.1125  7.71232  9.36388  
BPS-CFR  7.56086  7.70674  17.6916  13.0944  9.11973  15.6008  15.2933  14.1741  7.88531  10.7505  
TIPS-CFR  7.68161  8.03188  16.3065  13.0605  9.51318  13.648  14.1967  14.9845  8.02211  9.54555  
CSPS-CFR  7.86089  7.93341  16.8896  12.8183  9.17122  15.3001  14.2943  15.0177  7.77442  10.0308  
CFPS-CFR  7.32483  7.96927  16.5744  13.0954  8.72633  15.4782  14.8924  14.7068  7.14858  10.2207  
CFPS-CFR_EX+IN  7.29621  7.83761  17.4566  13.0946  9.02438  15.6845  15.2537  14.0993  7.82249  10.6807  
TIPS-CFR_EX+IN  7.32483  7.99762  16.8828  13.0955  8.70451  15.6644  15.2552  14.7583  7.51284  10.7051  
BR  9.70712  9.14488  19.8355  13.0955  10.86  17.0809  16.995  17.8567  8.94855  12.6222  
t = 20
CFR  7.9202  7.37055  18.9898  13.0929  9.74232  15.8205  15.3557  14.2978  8.12248  11.1008  
CFR_EX+IN  7.81521  7.58696  18.8812  13.0927  9.60244  15.7949  15.3505  14.3302  8.08488  10.962  
CFR_IN  7.51419  8.17964  17.5679  13.0955  9.15571  16.0602  15.0168  14.6717  7.15032  9.90792  
A-CFR_IN  6.86666  7.38918  16.8395  7.98951  8.36719  10.706  12.7152  16.2075  7.87982  9.76947  
BPS-CFR  7.89297  7.33891  19.0983  13.0955  9.80189  15.7688  15.1951  14.2452  8.05216  11.2817  
TIPS-CFR  8.12132  7.68618  16.688  13.0955  9.50897  13.8051  14.5961  14.7757  8.0903  11.0087  
CSPS-CFR  7.89336  7.75295  17.7295  13.0966  9.30484  15.3144  14.1204  15.1713  7.94254  10.7634  
CFPS-CFR  7.45903  7.93998  17.6041  13.0955  9.15932  16.0965  14.643  14.6672  7.34666  10.7949  
