learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BPS-CFR  1.30263  1.75076  0.580504  0.562958  0.95555  0.563339  1.61261  0.574163  0.989989  1.69616  0.563339  
TIPS-CFR  1.23863  1.61439  0.454746  0.452384  0.952714  0.452729  1.54468  0.453316  0.596787  1.21  0.452729  
CSPS-CFR  1.23875  1.61418  0.463573  0.455954  0.952591  0.453105  1.49164  0.453999  0.596787  1.21  0.453105  
CFPS-CFR  1.20236  1.53737  0.457282  0.453991  0.880428  0.454336  1.52354  0.455274  0.685355  1.20984  0.454336  
CFPS-CFR_EX+IN  1.29869  1.74875  0.548593  0.545192  0.944912  0.545571  1.6127  0.545819  0.977308  1.66241  0.545571  
TIPS-CFR_EX+IN  1.30454  1.75146  0.545634  0.54273  0.966883  0.543109  1.61283  0.543436  1.00568  1.30826  0.543109  
BEHAV-CFR  1.18925  1.53592  0.454746  0.452384  0.886926  0.452729  1.52323  0.453316  0.802471  1.21002  0.452729  
BR  2.09969  2.98107  1.38357  1.38566  1.61494  1.38578  3.63454  1.38486  1.63934  2.9157  1.38578  
t = 5
CFR  1.13889  1.16417  0.270148  0.254876  0.679591  0.254672  1.9268  0.261425  0.679125  1.02753  0.254672  
CFR_EX+IN  1.08461  1.08986  0.381459  0.366503  0.679269  0.36625  1.89414  0.373166  0.67885  0.969992  0.36625  
CFR_IN  0.787214  0.871495  0.314599  0.297251  0.611054  0.297142  1.74219  0.304407  0.611296  0.831334  0.297142  
A-CFR_IN  0.461091  0.409025  0.308779  0.293806  0.286435  0.293705  1.47499  0.300013  0.318862  0.382658  0.293705  
BPS-CFR  1.13462  1.15709  0.268774  0.253676  0.678582  0.253472  1.91644  0.260312  0.678384  1.03224  0.253472  
TIPS-CFR  0.787364  0.869028  0.308314  0.29316  0.609313  0.293059  1.35034  0.299576  0.609634  0.840866  0.293059  
CSPS-CFR  0.785258  0.854129  0.308345  0.300632  0.609324  0.300555  1.73535  0.304073  0.609629  0.840016  0.300555  
CFPS-CFR  0.787248  0.869496  0.311574  0.295524  0.60911  0.295419  1.74308  0.302199  0.609381  0.838094  0.295419  
CFPS-CFR_EX+IN  1.08214  1.08554  0.380456  0.365822  0.678186  0.365569  1.88338  0.372364  0.677991  0.976041  0.365569  
TIPS-CFR_EX+IN  1.08193  1.12918  0.379398  0.36517  0.678593  0.364916  1.81924  0.371556  0.678561  1.05297  0.364916  
BEHAV-CFR  0.783651  0.823214  0.308314  0.29316  0.60923  0.293059  1.1297  0.299576  0.609542  0.83251  0.293059  
BR  1.63785  1.77282  1.37645  1.36623  1.18643  1.36653  3.39262  1.3621  1.18641  1.66284  1.36653  
t = 6
CFR  0.68294  1.5235  0.376309  0.356519  0.835379  0.361221  1.69751  0.334686  0.693459  1.17569  0.361321  
CFR_EX+IN  0.681819  1.48337  0.346523  0.29831  0.828654  0.30172  1.70673  0.293569  0.693457  1.06083  0.301747  
CFR_IN  0.612425  1.3373  0.299886  0.306339  0.822282  0.309438  1.72449  0.309392  0.742384  1.02465  0.309442  
A-CFR_IN  0.61504  0.976546  0.271985  0.274187  0.701134  0.276204  1.66245  0.277568  0.770717  0.83314  0.276247  
BPS-CFR  0.683003  1.43246  0.381631  0.35003  0.677  0.354519  1.70927  0.329961  0.677  1.16369  0.354618  
TIPS-CFR  0.612672  1.34706  0.267762  0.272113  0.677  0.274127  1.62128  0.275146  0.861272  1.10497  0.274133  
CSPS-CFR  0.612571  1.31803  0.359982  0.306182  0.677  0.311342  1.72204  0.326473  0.856218  1.09793  0.311353  
CFPS-CFR  0.612435  1.2718  0.271726  0.280352  0.677  0.282615  1.72785  0.281952  0.68294  1.01337  0.282621  
CFPS-CFR_EX+IN  0.682004  1.39869  0.347207  0.288363  0.677  0.291666  1.71883  0.284683  0.677  1.05392  0.291693  
TIPS-CFR_EX+IN  0.682358  1.39655  0.352128  0.277969  0.677  0.28107  1.75073  0.276712  0.677  1.14507  0.281098  
BEHAV-CFR  0.612667  1.29285  0.267762  0.272111  0.677  0.274123  1.64641  0.275143  0.677  1.10733  0.274128  
BR  1.19874  2.27655  0.86516  0.83474  1.18802  0.95887  2.76564  0.803871  1.18785  1.81662  0.997746  
t = 7
CFR  0.716889  1.81516  0.425955  0.300826  0.604232  0.309594  1.73647  0.317356  0.733382  1.13694  0.309648  
CFR_EX+IN  0.714018  1.78636  0.418821  0.241007  0.604232  0.25514  1.75676  0.270491  0.728344  1.13708  0.25019  
CFR_IN  0.752244  1.41679  0.349531  0.19414  0.604232  0.205509  1.81026  0.208532  0.749068  1.08878  0.202545  
A-CFR_IN  0.802422  1.10314  0.455687  0.208182  0.265523  0.211386  1.91775  0.208674  0.610838  1.02583  0.211396  
BPS-CFR  0.699974  1.80384  0.441527  0.298961  0.543547  0.308489  1.74166  0.315609  0.673735  1.12542  0.308545  
TIPS-CFR  0.733751  1.40188  0.419798  0.201409  0.376732  0.212329  1.98245  0.199933  0.749068  1.23063  0.212491  
CSPS-CFR  0.724933  1.3731  0.446876  0.235325  0.376732  0.249844  1.81625  0.28153  0.749068  1.23436  0.24675  
CFPS-CFR  0.733517  1.39726  0.38895  0.214363  0.457924  0.220096  1.81276  0.233435  0.72643  1.19334  0.220242  
CFPS-CFR_EX+IN  0.697604  1.78101  0.4287  0.237005  0.506695  0.251097  1.76162  0.267848  0.607919  1.13041  0.246147  
TIPS-CFR_EX+IN  0.707618  1.92452  0.436355  0.234442  0.376732  0.250842  1.78035  0.271718  0.521568  1.09548  0.245814  
BEHAV-CFR  0.728181  1.44636  0.425099  0.204141  0.542255  0.212024  2.06155  0.199559  0.72187  1.18285  0.212187  
BR  1.34064  2.57928  0.83708  0.560016  1.10734  0.536765  3.13448  0.626389  1.11651  1.67249  0.536618  
t = 8
CFR  0.950154  1.65336  0.342511  0.321074  0.526206  0.396195  1.43074  0.444185  0.495  1.13602  0.396157  
CFR_EX+IN  0.907929  1.58576  0.384419  0.296222  0.51657  0.381516  1.39472  0.463212  0.495  1.13055  0.376735  
CFR_IN  1.02152  1.45116  0.329032  0.30259  0.467923  0.32652  1.46042  0.426518  0.495  1.27759  0.322108  
A-CFR_IN  0.874016  1.22332  0.126777  0.28094  -0.096473  0.337537  1.02905  0.353107  -0.0838553  1.19318  0.336347  
BPS-CFR  0.899453  1.77943  0.359834  0.315728  0.524925  0.389542  1.41599  0.458877  0.495  1.06365  0.389461  
TIPS-CFR  0.980342  1.58254  0.398694  0.252416  0.460631  0.31426  1.49865  0.292729  0.495  1.28099  0.313705  
CSPS-CFR  0.951156  1.42601  0.472151  0.368031  0.459588  0.45066  1.53881  0.583605  0.495  1.28005  0.442656  
CFPS-CFR  0.973665  1.52992  0.34557  0.296728  0.468217  0.328892  1.45958  0.378132  0.495  1.32499  0.328051  
CFPS-CFR_EX+IN  0.866011  1.70248  0.393326  0.296729  0.515741  0.384112  1.37552  0.473029  0.495  1.06598  0.379313  
TIPS-CFR_EX+IN  0.935303  1.76538  0.369799  0.329685  0.521725  0.41512  1.29952  0.495997  0.491714  1.07574  0.409161  
BEHAV-CFR  0.980649  1.60553  0.324856  0.254425  0.466832  0.314594  1.4796  0.292504  0.495  1.3352  0.314003  
BR  1.78665  2.39191  0.62076  0.715909  1.08044  0.864978  2.36876  0.826987  1.13869  1.55842  0.864716  
t = 9
CFR  0.986591  1.39764  0.308425  0.420004  0.635038  0.357472  1.01374  0.589091  0.623101  1.16718  0.352723  
CFR_EX+IN  0.792058  1.33524  0.290297  0.412297  0.607184  0.351677  1.01328  0.555082  0.584464  1.14528  0.349291  
CFR_IN  0.471636  1.36952  0.263473  0.438624  0.437289  0.380196  1.05007  0.630399  0.415059  1.22525  0.379856  
A-CFR_IN  0.238342  1.2125  0.251371  0.350728  0.284687  0.315471  1.35514  0.637669  0.270125  1.11508  0.32722  
BPS-CFR  0.940838  1.3546  0.297566  0.435402  0.63109  0.36781  1.01382  0.635098  0.620499  1.15087  0.36263  
TIPS-CFR  0.623377  1.30541  0.250592  0.312911  0.440695  0.295829  1.14353  0.621327  0.415327  1.21563  0.294709  
CSPS-CFR  0.532769  1.20012  0.195834  0.558939  0.440603  0.40234  1.39321  0.666465  0.415676  1.21247  0.414304  
CFPS-CFR  0.51872  1.29101  0.25555  0.379114  0.442502  0.375896  1.05668  0.625796  0.415041  1.232  0.373735  
CFPS-CFR_EX+IN  0.798831  1.29382  0.278498  0.417032  0.603644  0.355523  1.01398  0.579579  0.582467  1.16493  0.352808  
TIPS-CFR_EX+IN  0.806607  1.38804  0.233253  0.442378  0.614393  0.371706  1.0826  0.639942  0.605507  1.07433  0.367903  
BEHAV-CFR  0.598022  1.31782  0.249193  0.321004  0.394911  0.297587  1.12943  0.605755  0.415325  1.22733  0.296375  
BR  1.85314  2.16689  0.575686  0.837644  1.05878  0.720532  1.96864  1.2958  1.05708  1.39113  0.751994  
t = 10
CFR  0.927376  1.51553  0.226121  0.38548  0.748646  0.41132  1.09581  0.633785  0.756538  1.03776  0.42627  
CFR_EX+IN  0.880691  1.51551  0.2045  0.370052  0.745709  0.423099  1.12645  0.576103  0.746563  1.07148  0.434838  
CFR_IN  0.479833  1.59147  0.188022  0.334723  0.798631  0.369008  1.16766  0.573727  0.348736  1.11032  0.368806  
A-CFR_IN  0.247699  1.45736  0.192802  0.371918  0.610254  0.305189  1.70137  0.57448  0.247142  1.05781  0.355954  
BPS-CFR  1.0343  1.47399  0.236759  0.39911  0.740356  0.435291  1.11554  0.655469  0.745391  1.0691  0.451222  
TIPS-CFR  1.09429  1.57922  0.250859  0.338734  0.796557  0.32663  1.13862  0.667006  0.715731  1.10148  0.332239  
CSPS-CFR  0.933499  1.68564  0.184171  0.414592  0.796431  0.546439  1.28114  0.587952  0.725805  1.09907  0.563268  
CFPS-CFR  0.671889  1.78291  0.201143  0.354104  0.797469  0.371087  1.18201  0.656726  0.351025  1.11341  0.373873  
CFPS-CFR_EX+IN  1.01649  1.41402  0.206397  0.377509  0.7343  0.438639  1.15202  0.601201  0.732809  1.10744  0.450648  
TIPS-CFR_EX+IN  1.08406  1.79867  0.161633  0.404615  0.726772  0.488639  1.187  0.607696  0.719653  1.03398  0.498838  
BEHAV-CFR  0.948739  1.59922  0.208618  0.339845  0.770838  0.316303  1.14171  0.649876  0.650129  1.11244  0.322115  
BR  1.98619  2.53824  0.480495  0.90356  1.14515  0.812421  1.8943  1.42165  1.17109  1.35863  0.822712  
t = 11
CFR  1.54121  1.66212  0.250785  0.605997  0.603474  0.478548  1.09703  0.732872  0.781098  0.278752  0.471785  
CFR_EX+IN  1.63735  1.66207  0.218629  0.558784  0.607564  0.456812  1.13957  0.580731  0.771265  0.165909  0.445665  
CFR_IN  1.4809  1.70215  0.195569  0.597068  0.991074  0.474222  1.09264  0.440014  0.816941  0.604551  0.469931  
A-CFR_IN  0.944203  1.46856  0.178577  0.516757  0.674814  0.437542  1.27007  0.470207  0.619984  0.681964  0.465032  
BPS-CFR  2.10881  2.15039  0.291746  0.630629  0.659524  0.495624  1.10262  0.76701  0.767957  0.205929  0.487689  
TIPS-CFR  1.55497  2.08008  0.328205  0.604043  0.991074  0.496084  1.0935  0.41848  0.84095  0.524221  0.479784  
CSPS-CFR  1.5495  2.01693  0.239898  0.634191  0.991074  0.511137  1.20624  0.608347  0.84095  0.573367  0.498047  
CFPS-CFR  1.72125  2.00728  0.234875  0.636194  0.991074  0.535035  1.10167  0.536722  0.81663  0.61174  0.511653  
CFPS-CFR_EX+IN  1.95343  2.15782  0.230198  0.575046  0.665969  0.468111  1.14292  0.620574  0.756746  0.717571  0.457217  
TIPS-CFR_EX+IN  1.57693  2.59798  0.147773  0.616378  0.66523  0.477856  1.11106  0.622528  0.744999  0.66828  0.468768  
BEHAV-CFR  1.25938  1.98789  0.250538  0.580334  0.990084  0.489287  1.00591  0.475112  0.794576  0.598015  0.474108  
BR  2.84041  2.84539  0.514824  1.2226  1.20036  1.0521  1.64541  1.13454  1.20725  1.14426  1.02496  
t = 12
CFR  1.46124  1.54934  0.214411  0.614892  0.429369  0.735657  0.814311  0.411417  0.649469  0.710565  0.675924  
CFR_EX+IN  1.50711  1.50446  0.202771  0.538942  0.474  0.65998  0.79093  0.394528  0.645752  0.703387  0.615033  
CFR_IN  1.47022  0.976877  0.223466  0.502983  0.754988  0.699998  0.976246  0.350515  0.99919  0.669204  0.645014  
A-CFR_IN  1.19744  1.31826  0.108392  0.495627  0.525632  0.679133  0.374746  0.341541  0.74789  0.775613  0.65867  
BPS-CFR  1.53715  1.57491  0.215686  0.654341  0.514397  0.773543  0.819122  0.384723  0.680382  0.705539  0.71093  
TIPS-CFR  1.11238  1.36075  0.220938  0.558306  0.754988  0.669219  0.820258  0.326713  0.746025  0.674229  0.613677  
CSPS-CFR  1.23839  1.41307  0.289875  0.548423  0.754988  0.715654  1.0283  0.298985  0.747378  0.674151  0.662853  
CFPS-CFR  1.37946  1.03499  0.225047  0.556377  0.754988  0.755505  0.871374  0.345247  0.99919  0.670028  0.695976  
CFPS-CFR_EX+IN  1.49445  1.58565  0.20487  0.581106  0.590669  0.700195  0.791703  0.387407  0.681022  0.706402  0.652959  
TIPS-CFR_EX+IN  1.53458  2.00088  0.123461  0.573936  0.688106  0.740447  0.793067  0.238449  0.701482  0.73082  0.684949  
BEHAV-CFR  1.2157  1.33203  0.246708  0.540012  0.754988  0.65671  0.811473  0.334748  0.80596  0.669676  0.599764  
BR  2.59884  2.65876  0.700358  0.941658  0.93391  1.22271  1.6235  0.6287  1.23541  1.22591  1.10708  
t = 13
CFR  1.3772  1.41667  0.374911  0.652465  0.280109  1.073  1.03063  0.382277  0.673969  0.798445  0.933171  
CFR_EX+IN  1.3599  1.44732  0.302164  0.616486  0.288919  0.983015  1.02034  0.381485  0.679295  0.802551  0.845308  
CFR_IN  1.1817  1.37669  0.24981  0.545246  0.301368  1.01431  1.02577  0.286812  1.0563  0.775868  0.833359  
A-CFR_IN  1.40699  1.31576  0.253236  0.5256  0.248027  0.885012  0.670042  0.363128  0.847949  0.871102  0.799589  
BPS-CFR  1.71111  1.35119  0.372797  0.713761  0.305488  1.14859  1.02699  0.351984  0.676493  0.814483  0.989103  
TIPS-CFR  1.36979  1.1736  0.239888  0.665374  0.320264  0.945632  0.976574  0.332976  1.00627  0.797541  0.766538  
CSPS-CFR  1.43092  1.30628  0.324476  0.661762  0.327137  1.02199  1.02815  0.185406  1.00629  0.798186  0.737264  
CFPS-CFR  1.29766  1.2156  0.254975  0.642553  0.335715  1.06544  1.02494  0.294595  1.0563  0.778677  0.859102  
CFPS-CFR_EX+IN  1.52364  1.34723  0.303865  0.677054  0.329422  1.05021  1.01854  0.36387  0.672408  0.817841  0.888169  
TIPS-CFR_EX+IN  1.69506  1.22976  0.288073  0.700765  0.329576  0.993076  0.993432  0.347104  0.783954  0.800617  0.771503  
BEHAV-CFR  1.31112  1.18791  0.276493  0.656613  0.301368  0.952713  1.02814  0.336221  1.00707  0.775679  0.781843  
BR  2.52613  2.20848  0.712283  0.996959  0.662612  1.69068  1.62527  0.647065  1.29908  1.35113  1.30593  
t = 14
CFR  1.15427  1.31667  0.530612  0.519723  0.314551  0.99877  1.03782  0.232201  0.342916  0.384577  1.04791  
CFR_EX+IN  1.10939  1.33235  0.336886  0.551324  0.314551  0.959068  1.039  0.233811  0.369336  0.387117  1.03667  
CFR_IN  1.1113  1.31723  0.288286  0.421246  0.339103  0.628346  1.19355  0.248532  0.455443  0.383856  0.756794  
A-CFR_IN  1.18694  1.43576  0.302721  0.408677  0.267057  0.612167  0.801186  0.244727  0.36518  0.00882722  0.749513  
BPS-CFR  1.35712  1.33206  0.529301  0.594858  0.354038  1.06865  1.02931  0.219826  0.392252  0.413421  1.14364  
TIPS-CFR  1.26773  1.40185  0.263466  0.565066  0.368641  0.813902  1.35174  0.217609  0.477416  0.436863  0.877068  
CSPS-CFR  1.33881  1.28748  0.325643  0.595523  0.373776  0.876318  1.01089  0.127142  0.477139  0.437994  0.92059  
CFPS-CFR  1.29905  1.08282  0.294919  0.524322  0.382739  0.703967  1.14894  0.221463  0.471464  0.405209  0.822242  
CFPS-CFR_EX+IN  1.24773  1.331  0.33824  0.623085  0.360669  1.01985  1.02741  0.220269  0.425645  0.417936  1.10945  
TIPS-CFR_EX+IN  1.05086  1.24752  0.346025  0.662808  0.354516  1.01922  0.978704  0.210494  0.470385  0.547933  1.02707  
BEHAV-CFR  1.10911  1.78704  0.330963  0.556897  0.353431  0.813881  1.35036  0.250502  0.444723  0.461048  0.848656  
BR  2.29359  2.18819  0.726201  0.912825  0.691444  1.27412  1.58985  0.593239  0.724459  1.14754  1.31443  
t = 15
CFR  1.19766  1.30103  0.606956  0.553632  0.412733  1.18939  1.05249  0.100125  0.349177  0.547798  1.27059  
CFR_EX+IN  1.19614  1.33496  0.467365  0.554256  0.45406  1.16362  1.04869  0.0908196  0.404003  0.495533  1.31728  
CFR_IN  1.18281  1.49173  0.344992  0.46025  0.377278  0.836989  1.32115  0.151269  0.381897  0.440601  0.886536  
A-CFR_IN  1.4579  1.60099  0.340151  0.393112  0.41112  0.694299  0.867888  0.173724  0.323029  0.112815  0.794392  
BPS-CFR  1.15822  1.38237  0.60712  0.596501  0.369474  1.21539  1.03713  0.109721  0.364009  0.428665  1.32548  
TIPS-CFR  1.34692  1.94  0.421456  0.546674  0.390565  1.03812  1.30615  0.147768  0.387299  0.461476  1.00244  
CSPS-CFR  1.18604  1.68526  0.433052  0.586157  0.395801  1.02433  1.01923  0.0266068  0.386966  0.456751  1.08228  
CFPS-CFR  1.1852  1.40336  0.350081  0.523291  0.40545  0.834124  1.24222  0.136044  0.385213  0.435688  0.948071  
CFPS-CFR_EX+IN  1.29717  1.38248  0.46902  0.598266  0.376146  1.17532  1.03795  0.0966228  0.377396  0.358925  1.36942  
TIPS-CFR_EX+IN  1.4639  1.79776  0.523305  0.643632  0.421672  1.20207  0.957897  0.0561848  0.412616  0.495  1.29405  
BEHAV-CFR  1.59067  2.05357  0.420741  0.55554  0.442568  1.01033  1.28356  0.21524  0.355153  0.449105  0.993242  
BR  2.37145  2.24616  0.796512  0.824263  0.789939  1.80703  1.53464  0.479892  0.780701  1.06651  1.65869  
t = 16
CFR  1.25011  1.20843  0.696176  0.556992  0.501009  1.46472  1.29854  0.143186  0.235868  0.641072  1.39481  
CFR_EX+IN  1.3267  1.29123  0.685402  0.546471  0.506232  1.38084  1.30147  0.134827  0.418162  0.559102  1.44003  
CFR_IN  1.73466  1.66939  0.431875  0.479292  0.49326  1.20328  1.41252  0.173709  0.248272  0.489369  1.21252  
A-CFR_IN  1.40883  1.51186  0.45947  0.394917  0.43582  0.946357  1.18555  0.192822  0.332943  0.292422  0.797529  
BPS-CFR  1.23609  1.14355  0.699729  0.600923  0.453715  1.43812  1.29688  0.15318  0.215666  0.586511  1.46266  
TIPS-CFR  1.77903  1.87819  0.548422  0.539963  0.590978  1.37685  1.3561  0.145661  0.319547  0.539106  1.14756  
CSPS-CFR  1.48677  1.78116  0.563895  0.578464  0.59495  1.38364  1.0802  0.148779  0.318218  0.559745  1.23218  
CFPS-CFR  1.59355  1.54009  0.438324  0.505607  0.496972  1.14638  1.34527  0.129008  0.257097  0.487424  1.15411  
CFPS-CFR_EX+IN  1.37995  1.1942  0.688412  0.597438  0.466727  1.35358  1.30024  0.140183  0.354983  0.418755  1.50372  
TIPS-CFR_EX+IN  1.48193  1.71012  0.732562  0.600442  0.354106  1.30265  1.20829  0.101002  0.25053  0.57594  1.23214  
BEHAV-CFR  1.74523  1.86567  0.548174  0.541282  0.605123  1.49065  1.3431  0.266114  0.274099  0.529858  1.14044  
BR  1.99568  1.99607  0.97724  0.700106  1.21818  2.21127  1.61048  0.54343  0.977243  0.992827  1.91439  
t = 17
CFR  1.31196  1.23872  0.792697  0.538145  0.363746  1.58157  1.10051  0.182442  0.289245  0.637657  0.482368  
CFR_EX+IN  1.36866  1.30115  0.798558  0.545488  0.379608  1.57311  1.09646  0.171736  0.359328  0.497715  0.480494  
CFR_IN  1.72261  1.59456  0.513255  0.494363  0.403805  1.77037  1.15212  0.181721  0.270915  0.440052  0.439041  
A-CFR_IN  1.41642  1.26812  0.578572  0.402588  0.43582  0.913173  1.10868  0.183789  0.334647  0.36121  0.38926  
BPS-CFR  1.30309  1.21563  0.792289  0.580119  0.437691  1.49761  1.09813  0.200841  0.280991  0.562892  0.497782  
