learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR  0.241786  0.23862  0.2  0.2  0.241786  0.2  0.2  0.2  0.23862  0.23862  
CFPS-CFR_EX+IN  0.214267  0.213129  0.179764  0.179764  0.214267  0.179764  0.179774  0.179764  0.213129  0.213129  
TIPS-CFR_EX+IN  0.214267  0.213129  0.179764  0.179764  0.214267  0.179764  0.179774  0.179764  0.213129  0.213129  
BR  0.476654  0.474167  1.24816  1.24816  0.476654  1.24816  0.887049  1.24816  0.474167  0.474167  
t = 2
CFR  2.21967  2.46614  2.89926  0.86283  2.45243  3.04578  2.78008  2.99589  2.67203  2.95775  
CFR_EX+IN  2.33767  2.59062  3.02953  0.930641  2.57734  3.18051  2.92571  3.12885  2.80221  3.09555  
CFR_IN  2.52409  2.91587  3.40691  1.12939  2.77454  3.58642  3.80205  3.51588  3.14398  3.45946  
A-CFR_IN  1.41236  1.59834  1.84549  0.396314  1.58934  1.96957  2.19974  1.91789  1.75717  1.9799  
BPS-CFR  2.33452  2.58855  3.06487  0.939609  2.57401  3.21712  2.94405  3.16536  2.80013  3.09346  
TIPS-CFR  2.58964  2.98556  3.48709  1.17519  2.84382  3.67041  3.8868  3.59733  3.21675  3.53637  
CSPS-CFR  2.10703  2.08677  3.31693  1.16719  2.13068  3.48925  3.37333  3.42015  2.13709  2.16251  
CFPS-CFR  2.56656  2.96313  3.46171  1.15891  2.81952  3.64264  3.86179  3.57165  3.19344  3.51188  
CFPS-CFR_EX+IN  2.43739  2.69596  3.16741  0.996915  2.68289  3.32288  3.06737  3.26981  2.91241  3.21226  
TIPS-CFR_EX+IN  2.57146  2.83722  3.35392  1.08664  2.82482  3.51546  3.25912  3.4605  3.06019  3.36876  
BR  4.2433  4.71671  5.32315  1.61691  4.68856  5.61605  4.97903  5.50619  5.11239  5.65854  
t = 3
CFR  1.52814  1.52678  3.05139  1.61349  1.22045  2.42275  2.69873  3.02369  1.22016  1.21956  
CFR_EX+IN  1.52694  1.52588  3.05123  1.61745  1.21943  2.42218  2.66924  3.02334  1.21927  1.21895  
CFR_IN  1.40647  1.53026  2.1505  0.888423  1.13038  2.05987  2.06775  2.18346  1.25473  1.25459  
A-CFR_IN  1.29643  1.27638  1.64603  0.727598  1.04513  1.63843  1.11721  1.66295  1.05517  1.04481  
BPS-CFR  1.52667  1.52568  3.05139  1.62432  1.21923  2.42275  2.69882  3.02369  1.21909  1.21883  
TIPS-CFR  1.4295  1.54132  1.77168  0.647267  1.15449  1.8198  1.50052  1.95389  1.28361  1.28086  
CSPS-CFR  1.35856  1.55986  2.1211  1.18573  1.23663  2.13054  1.92293  2.15031  1.26494  1.25771  
CFPS-CFR  1.40647  1.53455  2.15299  0.790084  1.13033  2.07077  2.0276  2.1285  1.25901  1.25675  
CFPS-CFR_EX+IN  1.52622  1.52532  3.05123  1.62836  1.21884  2.42218  2.66928  3.02334  1.21875  1.21858  
TIPS-CFR_EX+IN  1.52581  1.525  3.05123  1.63824  1.21851  2.42218  2.66929  3.02334  1.21845  1.21836  
BR  3.54764  3.54482  4.16996  2.10424  3.34947  3.40633  4.97837  4.14634  3.34906  3.34879  
t = 4
CFR  1.33331  1.27437  2.40309  0.535567  1.74377  2.3324  2.57492  2.1682  1.7122  1.67385  
CFR_EX+IN  1.32726  1.27198  2.41474  0.51771  1.75247  2.35042  2.61631  2.18461  1.72148  1.68187  
CFR_IN  1.32252  1.33264  2.2503  0.512042  1.62838  2.41914  2.14965  1.89963  1.74251  1.70382  
A-CFR_IN  1.1565  1.05648  1.70944  0.422057  1.54408  1.90194  1.83719  1.50224  1.53923  1.47889  
BPS-CFR  2.08121  2.05119  2.62638  0.531518  1.74511  2.46814  2.38699  2.39565  1.71537  1.67843  
TIPS-CFR  1.28589  1.33797  1.82969  0.508334  1.55911  2.27365  1.69607  1.91591  1.76547  1.75977  
CSPS-CFR  1.44474  1.40499  2.05449  0.609304  1.75016  1.78786  1.97112  1.08565  1.73759  1.69445  
CFPS-CFR  1.32252  1.34132  2.43505  0.510227  1.6275  2.589  2.15603  2.12584  1.74521  1.70439  
CFPS-CFR_EX+IN  1.97604  1.26996  2.62107  0.514779  1.75175  2.47001  2.43588  2.39644  1.72226  1.68361  
TIPS-CFR_EX+IN  1.32252  1.26927  2.61208  0.51155  1.69468  2.49983  2.41253  2.38675  1.6811  1.65375  
BR  3.77811  3.78695  3.21603  1.91833  3.76322  3.44054  3.51689  2.9652  3.93004  3.90832  
t = 5
CFR  1.48997  1.4591  2.15344  0.569609  0.952268  2.01638  2.88627  1.69047  0.952093  1.91263  
CFR_EX+IN  1.41729  1.40968  2.13825  0.621661  0.952018  2.01626  2.86372  1.66896  0.952043  1.9461  
CFR_IN  1.54671  2.29603  1.87647  0.458113  0.9515  1.80593  2.26067  1.62956  0.95166  1.84027  
A-CFR_IN  1.78981  1.81501  1.73745  0.26459  1.2572  1.54751  2.12854  1.68121  1.25321  1.5439  
BPS-CFR  1.30616  1.28717  2.00938  0.274556  1.19232  1.96911  2.75546  1.35062  1.19578  2.16737  
TIPS-CFR  1.54844  2.29805  1.63441  0.315849  1.01352  1.74159  2.16119  1.48645  1.03241  1.6145  
CSPS-CFR  1.27261  1.35642  1.716  0.643703  0.769259  1.64662  2.13417  1.38999  0.717791  1.51693  
CFPS-CFR  1.54807  2.29751  1.87653  0.576798  0.951645  1.77026  2.27228  1.55061  0.95146  1.84727  
CFPS-CFR_EX+IN  1.32693  1.32191  1.9993  0.32594  1.1949  1.97227  2.73987  1.34353  1.20064  2.15872  
TIPS-CFR_EX+IN  1.02414  1.08021  1.97971  0.585587  1.22122  1.95263  2.66804  1.36609  0.99502  1.92829  
BR  2.32587  2.44686  2.74336  1.79188  1.90124  2.61483  3.63908  2.59062  1.93591  3.95705  
t = 6
CFR  1.17728  0.934225  1.90362  1.26605  1.21748  2.12951  2.63893  1.88022  1.25518  1.22724  
CFR_EX+IN  1.17728  0.927215  1.89549  1.25306  1.20612  2.11284  2.66999  1.87544  1.22934  1.21676  
CFR_IN  1.48022  1.13769  1.57132  1.11224  1.20688  2.10714  2.28615  1.92587  1.21534  1.20424  
A-CFR_IN  1.25203  1.22876  1.97711  0.235596  1.35493  1.74327  1.87968  1.88958  1.1494  1.1776  
BPS-CFR  1.17728  0.924088  1.65385  1.07631  1.42368  2.01472  2.88224  1.72432  1.46555  1.35012  
TIPS-CFR  1.39381  1.13769  1.57716  0.583683  1.53724  1.8554  2.39022  1.82261  1.89957  1.0222  
CSPS-CFR  1.37991  1.14412  1.76168  0.66771  1.05196  1.60106  2.14488  1.82249  1.03349  1.05133  
CFPS-CFR  1.48023  1.13769  1.57132  1.11142  1.2216  2.07451  2.33154  1.6941  1.22836  1.19653  
CFPS-CFR_EX+IN  1.17728  0.923572  1.66369  1.11362  1.43238  2.00503  2.89309  1.7409  1.46742  1.21246  
TIPS-CFR_EX+IN  1.48011  1.26835  1.70369  1.25875  1.63202  1.97459  2.9508  1.78936  1.4378  1.2464  
BR  1.8892  1.60287  2.59062  1.43742  2.08908  2.84199  3.799  2.89213  2.20941  1.87298  
t = 7
CFR  1.17728  1.17728  2.28881  1.29141  1.45904  2.30432  1.94957  1.97579  1.46446  1.3449  
CFR_EX+IN  1.17728  1.17728  2.30427  1.26486  1.41729  2.31215  1.91308  1.96308  1.44201  1.3156  
CFR_IN  1.51421  1.17728  1.94314  1.25294  1.3568  1.92217  1.83795  1.32188  1.57447  1.29888  
A-CFR_IN  1.49802  1.29013  2.03197  0.212223  1.37168  1.86443  1.78817  1.28726  1.38103  1.22214  
BPS-CFR  1.46286  1.17728  2.24294  1.28511  1.55888  2.21859  2.06265  1.97817  1.52209  1.39975  
TIPS-CFR  1.72152  1.17728  1.81294  -0.198265  1.875  1.97673  1.7998  1.20742  1.84694  1.28547  
CSPS-CFR  1.56319  1.32186  1.96802  0.294996  1.41341  1.92274  1.87691  0.858502  1.38642  1.06987  
CFPS-CFR  1.51422  1.17728  1.85741  1.18587  1.42502  1.81885  1.87723  1.34611  1.4246  1.28784  
CFPS-CFR_EX+IN  1.4623  1.17728  2.26617  1.25247  1.51494  2.26022  2.04589  1.966  1.49682  1.22417  
TIPS-CFR_EX+IN  1.48588  1.44658  2.27692  0.477256  1.76739  2.23222  2.01216  1.97074  1.6531  1.38451  
BR  1.8892  1.8892  4.8866  1.37321  2.1231  4.82672  2.9288  4.17708  1.98452  1.99325  
t = 8
CFR  0.753268  0.793921  2.16717  1.30562  1.18183  1.775  1.6035  1.7614  1.26703  1.39732  
CFR_EX+IN  0.737657  0.83284  2.15758  1.30562  1.18003  1.77719  1.68487  1.77144  1.08221  1.33988  
CFR_IN  0.970983  0.537792  1.40063  1.30572  1.10794  1.33157  1.52365  1.59468  1.00808  1.31125  
A-CFR_IN  0.801663  0.727134  1.82114  0.222956  1.39064  1.57611  1.36216  1.31958  1.14364  1.20585  
BPS-CFR  0.075985  0.838055  2.17809  1.30818  1.31445  1.79141  1.75129  1.865  1.2184  1.41595  
TIPS-CFR  0.99567  0.537792  1.62072  0.568815  1.22503  1.31829  1.41276  1.47983  1.28186  1.27523  
CSPS-CFR  0.686136  0.985934  1.19369  0.373707  1.10011  1.29094  1.49131  1.03467  1.15392  1.01409  
CFPS-CFR  0.987791  0.537792  1.36754  1.30451  1.14669  1.46899  1.64552  1.59768  1.04552  1.29567  
CFPS-CFR_EX+IN  0.205925  0.839113  2.17018  1.30564  1.15728  1.79968  1.75774  1.85023  1.22963  1.33707  
TIPS-CFR_EX+IN  0.818669  0.852246  2.16797  1.11853  1.26124  1.80272  1.75285  1.74642  1.25696  1.49698  
BR  2.178  1.94447  5.01626  1.33463  1.81458  3.30093  2.95268  3.02512  1.81432  2.29161  
t = 9
CFR  0.802687  0.739057  2.19803  1.24889  1.28424  2.08998  2.01735  1.64679  1.3531  1.71896  
CFR_EX+IN  0.786103  0.808566  2.188  1.24889  1.25263  2.09801  2.10914  1.65054  1.28415  1.70551  
CFR_IN  0.0879021  1.29474  1.87416  1.24898  1.21074  2.01541  1.88719  1.40823  1.26538  1.67903  
A-CFR_IN  0.267061  0.722292  1.66627  0.232841  1.44491  1.86323  1.85781  1.2814  1.35  1.8252  
BPS-CFR  0.793972  0.115936  2.33213  1.25609  1.25046  2.31596  2.12793  1.66378  1.24613  1.7481  
TIPS-CFR  0.11902  1.3036  1.64556  0.551079  1.4901  1.87572  1.75908  1.32742  1.39806  1.68495  
CSPS-CFR  -0.000307661  0.615974  1.6522  0.581376  1.261  2.26449  1.83712  1.37747  1.38263  1.26976  
CFPS-CFR  0.104994  1.30036  1.86414  1.25458  1.23369  2.14475  1.87307  1.40629  1.21922  1.72861  
CFPS-CFR_EX+IN  0.818165  0.779563  2.29832  1.25551  1.18325  2.30145  2.14099  1.6572  1.20536  1.72281  
TIPS-CFR_EX+IN  0.741104  0.845246  2.3321  1.12603  1.21081  2.35828  2.17344  1.59354  1.36831  1.60583  
BR  1.39994  2.14432  3.62857  1.30153  1.76805  4.75513  2.62281  2.24417  1.80657  2.37944  
t = 10
CFR  0.8144  0.790458  1.89939  1.19707  1.26641  1.5183  2.63904  1.08486  1.26204  1.81173  
CFR_EX+IN  1.01573  0.82274  1.8984  1.20801  1.29291  1.533  2.64499  1.08328  1.25815  1.87282  
CFR_IN  0.604013  0.171408  1.38174  1.1975  1.3283  1.64577  2.46044  1.15798  1.24135  2.07076  
A-CFR_IN  0.981848  0.354591  1.13511  0.273941  1.37922  1.51976  2.2153  1.54431  1.28188  1.92528  
BPS-CFR  0.913439  0.699975  1.8588  1.22482  1.17921  1.65033  2.63365  1.06288  1.15848  1.85706  
TIPS-CFR  0.5863  0.171374  1.35568  0.466523  1.4032  1.49465  2.35272  1.09848  1.43552  1.92219  
CSPS-CFR  0.516939  0.0977863  1.3532  0.475453  1.29882  1.37604  2.17009  1.20118  1.23631  1.52512  
CFPS-CFR  0.594249  0.1714  1.38713  1.22963  1.34065  1.75106  2.46127  1.15798  1.39232  2.09663  
CFPS-CFR_EX+IN  0.814668  0.776054  1.86422  1.22898  1.15363  1.65597  2.63569  1.06634  1.14224  1.86271  
TIPS-CFR_EX+IN  1.02361  0.795249  1.85263  0.755549  1.27502  1.5526  2.63928  1.06487  1.36991  1.72678  
BR  1.43406  1.38012  2.44172  1.32383  1.6247  2.37635  3.15585  1.99646  1.70187  2.32372  
t = 11
CFR  0.493276  0.8144  1.55972  1.19969  1.31888  1.56674  1.84767  1.15979  1.19074  1.60335  
CFR_EX+IN  0.530542  0.8144  1.56284  1.21227  1.37117  1.57307  1.8488  1.15836  1.38577  1.64897  
CFR_IN  0.504074  0.740702  1.33192  1.13891  1.4553  1.70449  1.77719  1.18978  1.4239  1.67986  
A-CFR_IN  0.689853  1.05897  1.34563  0.293404  1.34769  1.44681  1.99401  1.66486  1.292  1.74678  
BPS-CFR  0.503027  1.02041  1.59247  1.22629  1.15995  1.59228  1.80076  1.21111  1.15381  1.59329  
TIPS-CFR  0.504169  0.740702  1.42338  0.715537  1.35851  1.54119  2.01091  1.43286  1.40072  1.56355  
CSPS-CFR  0.57389  0.692484  1.34567  0.600232  1.31881  1.41208  1.79413  1.27375  1.13856  1.56243  
CFPS-CFR  0.50413  0.740702  1.3829  1.26829  1.44557  1.68239  1.81939  1.20608  1.4893  1.73177  
CFPS-CFR_EX+IN  0.4733  1.021  1.61472  1.25041  1.16898  1.59958  1.8465  1.23399  1.11873  1.63702  
TIPS-CFR_EX+IN  0.535506  1.02407  1.63659  1.15926  1.38866  1.53093  1.80568  1.22578  1.43014  1.60418  
BR  1.44908  1.48169  2.65532  1.31477  1.6128  2.28643  2.51698  2.03898  1.69918  2.00996  
t = 12
CFR  0.419884  0.48497  1.64197  1.23882  1.40596  1.60918  1.62173  1.49264  0.81435  1.58531  
CFR_EX+IN  0.578011  0.487351  1.65329  1.26248  1.44183  1.61476  1.62189  1.49476  0.787222  1.56804  
CFR_IN  0.627383  0.282369  1.40714  1.19944  1.50437  1.89504  1.78804  1.16703  0.814444  1.55118  
A-CFR_IN  0.360917  0.784878  1.61356  0.287829  1.34534  1.58007  1.91693  1.3609  0.975359  1.63798  
BPS-CFR  0.496237  0.4932  1.64087  1.27319  1.15514  1.62209  1.61073  1.76974  0.814387  1.58465  
TIPS-CFR  0.361763  0.282369  1.54804  0.743053  1.25859  1.62528  1.78582  1.47403  0.543922  1.56487  
CSPS-CFR  0.551056  0.647225  1.46018  0.583424  1.40612  1.62814  1.68344  1.0922  0.700419  1.50593  
CFPS-CFR  0.696188  0.282369  1.50394  1.27918  1.50302  1.91255  1.78334  1.31484  0.814456  1.55927  
CFPS-CFR_EX+IN  0.674507  0.515952  1.66471  1.27721  1.39411  1.62985  1.61749  1.75625  0.814419  1.55822  
TIPS-CFR_EX+IN  0.709696  0.52087  1.74973  1.16666  1.3055  1.53745  1.48751  1.59995  0.606072  1.53315  
BR  1.59269  1.45331  2.62748  1.29337  1.61592  2.34619  2.30557  2.35005  1.44363  2.00592  
t = 13
CFR  0.562492  0.399351  1.90517  1.27343  0.814435  1.3771  1.4615  1.53976  0.8144  1.52714  
CFR_EX+IN  0.919975  0.496829  1.92145  1.27793  0.814435  1.38623  1.46415  1.51418  0.8144  1.50484  
CFR_IN  0.771301  0.881436  1.56815  1.14565  0.814436  1.76645  1.62973  0.933319  0.814399  1.46541  
A-CFR_IN  0.422333  0.188571  1.76247  0.303946  0.916821  1.4659  1.79528  0.744003  1.02739  1.63002  
BPS-CFR  0.564364  0.405203  2.10226  1.28015  0.814423  1.38418  1.51846  1.85592  0.8144  1.52535  
TIPS-CFR  0.861574  0.905611  1.52991  0.748143  0.600339  1.5222  1.60974  1.19618  0.644268  1.56534  
CSPS-CFR  0.736348  0.398322  1.71777  0.706267  0.712384  1.6545  1.45621  1.07419  0.773305  1.52147  
CFPS-CFR  0.810062  0.894484  1.74782  1.27822  0.814436  1.76518  1.52758  1.07351  0.8144  1.46432  
CFPS-CFR_EX+IN  0.859955  0.559  2.14213  1.27942  0.814435  1.39494  1.46482  1.84407  0.8144  1.49927  
TIPS-CFR_EX+IN  0.970866  0.593725  2.09956  1.22302  0.59822  1.27163  1.45322  1.96977  0.625001  1.51128  
BR  1.49521  1.59841  2.95194  1.31459  1.39998  2.1404  2.09279  2.43438  1.44366  2.01744  
t = 14
CFR  0.51346  0.561615  1.79281  1.28489  0.8144  1.52868  1.62152  1.64437  0.8144  1.55073  
CFR_EX+IN  0.492346  0.657607  1.80753  1.28341  0.8144  1.52537  1.62305  1.64749  0.8144  1.5359  
CFR_IN  0.437168  0.745982  1.57256  1.2916  0.8144  1.7074  1.59491  1.10223  0.814399  1.51232  
A-CFR_IN  0.560252  0.400025  1.66389  0.33358  0.936764  1.57816  1.8951  0.710681  1.07507  1.6945  
BPS-CFR  0.518229  0.431098  2.06797  1.28698  0.8144  1.51001  1.6475  1.63089  0.8144  1.55103  
TIPS-CFR  0.437341  0.745831  1.91431  1.01235  0.704496  1.61238  1.49413  1.25669  0.657878  1.62978  
CSPS-CFR  0.398369  0.545305  1.67685  0.803673  0.728502  1.49165  1.49379  1.03251  0.801112  1.57348  
CFPS-CFR  0.437258  0.745891  1.88128  1.28185  0.8144  1.66821  1.56359  1.09568  0.8144  1.49963  
CFPS-CFR_EX+IN  0.52986  0.77708  2.07902  1.28517  0.8144  1.50706  1.6193  1.63873  0.8144  1.53521  
TIPS-CFR_EX+IN  0.0813851  0.815964  2.0597  1.25102  0.61298  1.4439  1.61847  1.63665  0.647305  1.54879  
BR  0.997435  1.43517  2.98418  1.36699  1.39999  2.25824  2.12069  2.16474  1.44366  1.96523  
t = 15
CFR  0.512  0.501748  1.64701  1.30553  0.8144  2.07466  1.5218  1.27699  0.8144  1.3433  
CFR_EX+IN  0.489297  0.512239  1.6576  1.30256  0.8144  2.07464  1.52683  1.27902  0.8144  1.42632  
CFR_IN  0.472423  0.45678  1.61566  1.31076  0.8144  1.70252  1.52182  0.978744  0.814399  1.46838  
A-CFR_IN  0.67935  0.474641  1.47546  0.37046  0.937192  1.57486  1.92548  0.783026  1.17248  1.57557  
BPS-CFR  0.515137  0.468949  1.7804  1.30964  0.8144  2.02381  1.52965  1.29199  1.00901  1.3524  
TIPS-CFR  0.489297  0.456818  1.6168  0.970541  0.734856  1.55636  1.53733  1.2077  0.667872  1.35767  
CSPS-CFR  0.478553  0.303338  1.66592  0.877228  0.755856  1.56501  1.51097  0.883549  0.896096  1.47907  
CFPS-CFR  0.47524  0.4568  1.73819  1.29873  0.8144  1.59923  1.51767  0.957526  0.8144  1.46344  
CFPS-CFR_EX+IN  0.525297  0.480442  1.77553  1.30636  0.8144  2.02278  1.52276  1.29386  0.8144  1.45486  
TIPS-CFR_EX+IN  0.489127  0.480052  1.8144  1.28536  0.814397  2.01948  1.52463  1.29883  0.814399  1.4735  
BR  0.999398  1.13631  2.98156  1.42939  1.39999  2.8212  2.0458  2.06542  1.44366  1.82221  
t = 16
CFR  0.512  0.499068  1.9536  1.31138  0.8144  1.70758  1.11176  0.941952  0.444885  1.32163  
CFR_EX+IN  0.472257  0.512  1.97113  1.30829  0.8144  1.70885  1.09679  0.94425  0.418279  1.41242  
CFR_IN  0.463861  0.512078  1.73874  1.36477  0.8144  1.62222  1.21906  0.959011  0.87191  1.47127  
A-CFR_IN  0.707064  0.712701  1.38032  0.379651  0.975939  1.39371  1.67109  0.863664  0.272423  1.4738  
BPS-CFR  0.51584  0.491067  1.91197  1.31455  0.8144  1.66324  1.09887  1.00116  0.445174  1.3512  
TIPS-CFR  0.420985  0.512078  2.07771  1.06022  0.915973  1.59261  1.31427  0.958549  1.33811  1.31047  
CSPS-CFR  0.419455  0.385473  1.89963  0.759555  0.839618  1.50371  1.35493  0.86289  0.264647  1.42267  
CFPS-CFR  0.453678  0.512078  1.73865  1.30896  0.8144  1.61092  1.23649  0.919066  0.888277  1.4932  
CFPS-CFR_EX+IN  0.524335  0.476078  1.97999  1.31727  0.8144  1.66849  1.0962  1.00394  0.415742  1.44918  
TIPS-CFR_EX+IN  0.479464  0.476078  1.93908  1.29548  0.8144  1.7045  1.08943  0.978562  0.423606  1.42211  
BR  0.999398  1.19781  2.83671  1.44383  1.39999  2.42209  1.83112  1.78974  1.65263  1.81135  
t = 17
CFR  0.512  0.499913  1.69844  1.33332  0.449869  1.67669  0.977142  1.02401  0.726401  1.39064  
CFR_EX+IN  0.470334  0.512  1.7028  1.33432  0.411549  1.6828  0.969182  1.02547  0.712014  1.16655  
CFR_IN  0.478723  0.512  1.53792  1.41843  0.376628  1.7088  1.26837  1.02037  0.748656  0.926058  
A-CFR_IN  0.770076  0.798184  1.28073  0.380127  0.224322  1.49549  1.54214  1.2262  0.240975  0.98716  
BPS-CFR  0.516699  0.49258  1.70415  1.30648  0.425109  1.6243  0.944126  0.945394  0.660032  1.39726  
TIPS-CFR  0.449222  0.512  1.67831  2.44719  0.947766  1.66737  1.34133  1.07727  1.25852  1.07655  
CSPS-CFR  0.447016  0.347919  1.73465  1.03609  0.66374  1.60825  1.29174  1.0212  0.357715  0.686868  
CFPS-CFR  0.461173  0.512  1.5692  1.34362  0.402559  1.70773  1.31594  0.995181  0.748648  1.10575  
CFPS-CFR_EX+IN  0.52333  0.463072  1.71979  1.3152  0.405466  1.63646  0.979802  0.968937  0.687334  1.13005  
TIPS-CFR_EX+IN  0.482872  0.467376  1.66438  1.29142  -0.132376  1.54752  0.918203  0.94005  0.934453  1.28768  
BR  0.999398  1.19909  2.59646  1.45659  1.63874  2.30151  1.86801  1.80543  1.43497  2.00428  
t = 18
CFR  0.329822  0.500877  1.63337  1.35702  0.756044  1.94574  0.965328  1.14136  0.735649  1.48406  
CFR_EX+IN  0.242611  0.512  1.63454  1.37599  0.728165  1.94969  0.957239  1.14405  0.65436  1.3919  
CFR_IN  0.258468  0.512  1.54437  1.44862  0.350684  1.70371  1.18354  1.10695  0.692386  1.26285  
A-CFR_IN  0.611046  0.814532  1.21712  0.361973  0.392933  1.47403  1.17047  1.30633  0.510427  1.01452  
BPS-CFR  0.253987  0.60581  1.45431  1.35666  0.680969  1.90408  0.913567  1.0415  0.865669  1.47016  
TIPS-CFR  0.200781  0.512  1.4882  1.1914  1.11574  1.65354  1.17949  1.08814  1.1885  1.50546  
CSPS-CFR  0.194816  0.397739  1.58803  1.12492  0.753029  1.60399  1.19016  1.1161  0.837823  1.46255  
CFPS-CFR  0.231349  0.512  1.41769  1.41654  0.341029  1.75519  1.15303  1.01927  0.723583  1.43062  
CFPS-CFR_EX+IN  0.258468  0.461589  1.43517  1.36439  0.699504  1.9276  0.965977  1.08767  0.701954  1.38599  
TIPS-CFR_EX+IN  0.258468  0.469733  1.56572  1.31865  0.972506  1.8514  0.853957  1.13251  1.17998  1.39848  
BR  0.962552  1.19909  2.55289  1.45619  1.39277  2.50759  1.70998  1.82574  1.41218  2.00435  
t = 19
CFR  0.191377  0.501892  1.5405  1.29745  0.737924  2.04603  1.42543  1.40223  0.899704  1.29294  
CFR_EX+IN  0.0568325  0.512  1.53985  1.33472  0.655092  2.04579  1.43036  1.40374  0.67938  1.29941  
CFR_IN  0.057652  0.512  1.4231  1.36755  0.642726  1.72996  1.42519  1.11347  0.737211  1.36023  
A-CFR_IN  0.450776  0.858929  1.65851  0.244534  0.718181  1.41226  1.2256  1.33149  0.463128  1.31263  
BPS-CFR  0.181205  0.646  1.37648  1.29482  0.793299  2.00819  1.39694  1.35823  1.04399  1.29634  
TIPS-CFR  0.0488702  0.512004  1.45195  1.14403  1.15682  1.67637  1.19428  1.1424  1.05496  1.33948  
CSPS-CFR  0.0279302  0.422613  1.45321  1.18401  0.762147  1.68889  1.35393  0.992322  0.933149  1.37423  
CFPS-CFR  0.057652  0.512  1.35088  1.3679  0.670792  1.70535  1.39046  1.15441  0.870891  1.39391  
CFPS-CFR_EX+IN  0.0568295  0.480792  1.39445  1.31619  0.731498  2.02089  1.44149  1.37471  0.799629  1.30295  
TIPS-CFR_EX+IN  0.0568262  0.512  1.4321  1.2757  1.14211  1.91102  1.38943  1.34238  1.07472  1.27024  
BR  1.04858  1.19909  2.40068  1.37045  1.3247  2.44726  2.24192  2.0059  1.34265  1.86494  
t = 20
CFR  0.321687  0.614477  1.03704  1.2515  0.826912  1.97071  1.17179  1.32492  1.12351  1.10671  
CFR_EX+IN  0.136684  0.512  1.02956  1.30078  0.715273  1.97312  1.16848  1.32334  1.01079  1.3028  
CFR_IN  0.447028  0.512  1.10258  1.32017  0.642156  1.80687  1.02262  1.1814  0.946043  1.4152  
A-CFR_IN  0.809323  0.891728  1.23381  0.183944  0.753977  1.6167  0.875943  1.34698  1.00569  1.18072  
BPS-CFR  0.522854  0.659555  1.08002  1.25124  0.891403  1.95808  1.16585  1.44039  1.05836  1.10671  
TIPS-CFR  0.724777  0.510242  0.694333  1.17244  1.07102  1.69422  1.11714  1.04082  1.01682  1.54737  
